No.	NAME	IDDE	rGes	Yindex	IC1	IC3	TIC1	SIC0	CIC3	BIC1	BIC5
310	4-15	2.35538854220753	0.666666666666667	1.46636247920499	2.72143983529728	3.17225392836493	81.6431950589184	0.231608451917234	1.73463666724359	0.539497860576245	0.655299166457411
311	4-48	4.56709953619333	0.838709677419355	0.468504498265643	3.62870571935223	4.98245300165137	192.321403125668	0.256164103600178	0.74546745291183	0.592027763984848	0.833687022627697
312	3-34	3.62192809488736	0.8	0.73726717658312	3.41730849214524	4.57661764490867	129.857722701519	0.324174279972112	0.671309868534919	0.622250528592817	0.842930271924036
313	4-15	2.35538854220753	0.666666666666667	1.46636247920499	2.72143983529728	3.17225392836493	81.6431950589184	0.231608451917234	1.73463666724359	0.539497860576245	0.655299166457411
314	4-44	4.7606479232901	0.935483870967742	0.789383168270459	3.26943723496367	5.18520038435846	219.052294742566	0.245810398646538	0.880888806099311	0.526525773276746	0.865707739971109
315	4-18	3.23592635062903	0.714285714285714	0.951148878208516	2.45687143891028	3.68200581476021	68.7924002894878	0.246625469211868	1.12534910729739	0.478989252648727	0.778798977403311
316	2-18	4.52164063634332	1	0.626579996202558	3.82416474302257	5.42325179698034	214.153225609264	0.263654439241952	0.384103125077269	0.631541927854939	0.895623260309816
317	3-39	3.68418371977919	0.8	0.745444605700991	3.29982445407392	4.57661764490867	125.393329254809	0.324174279972112	0.671309868534919	0.60085810676168	0.856131105642453
318	2-59	4.63161566522558	0.967741935483871	0.784275849322807	3.57793840768926	5.61609123298939	225.410119684423	0.246635585282518	0.361188690510528	0.583745015166981	0.91627213451609
319	2-39	4.51315340892067	0.96551724137931	0.639068748756172	2.7674275573094	4.99864336165158	182.650218782421	0.230963601676407	1.04575075770688	0.448535039998456	0.864188250868281
320	2-17	4.8073549220576	0.964285714285714	0.622765697720285	3.63551726236507	5.31610893983748	203.588966692444	0.23311556550652	0.491245982220127	0.599318135329085	0.902137447182647
321	2-9	4.22017552146435	1	0.919837348069065	3.6488255736198	5.21366068968818	182.44127868099	0.252560489371663	0.430195500086541	0.625560496556407	0.893838333489436
322	2-99	4.05350885479768	0.958333333333333	0.940908516513208	3.74176213981281	5.21655117055752	183.346344850828	0.262997533286187	0.398158673557688	0.647211439042532	0.902305241162239
323	2-15	4.33496250072116	1	0.912508680867204	3.79279040518395	4.95259103200287	174.468358638462	0.264738320120832	0.570970924054141	0.656037782307726	0.879209401677699
324	Ciprofloxacin	3.88684218813101	0.833333333333333	0.705351019835019	3.80039828377882	4.630412660874	159.61672791871	0.319776102373736	0.761904761904763	0.669977664696413	0.816302089797917
325	2-3	4.02192809488736	0.95	1.01619220298511	3.38596458642779	4.92511855035714	148.982441802823	0.229449631335804	0.534313068280158	0.596916553731312	0.876269460795428
326	2-7	4.31044305771902	1	0.646786059102925	3.89097240859544	5.35981149221741	206.221537655558	0.271344807382631	0.368108962345793	0.649720700305	0.894989763621415
327	4-43	4.48385618977472	0.96	0.679103484968204	3.93303567277201	4.96927448988345	184.852676620284	0.316149550131353	0.585314361794191	0.685022779385048	0.865506063459624
328	2-34	4.16385618977472	1	0.801511491960618	3.50398512216438	5.21366068968818	175.199256108219	0.267142816734134	0.430195500086541	0.598155768186829	0.890009833426345
329	Tetracycline	3.97640976555739	0.96875	0.811379581206465	4.28458664229811	5.30382039522484	235.652265326396	0.282492097158361	0.477539318299825	0.708852956589282	0.877477591713986
330	2-63	4.73452166477975	1	0.520489930023178	3.32563389475777	5.28601960080866	222.817470948771	0.25490839398317	0.78006958964911	0.529886547813332	0.894561268582528
331	Tetracycline	3.97640976555739	0.96875	0.811379581206465	4.28458664229811	5.30382039522484	235.652265326396	0.282492097158361	0.477539318299825	0.708852956589282	0.877477591713986
332	4-11	3.74741303953164	1	0.983120606826568	3.65603950810676	4.52872444526914	127.961382783737	0.290581738419225	0.600558571675826	0.669674018010565	0.829523064234209
333	2-11	4.34964891257875	1	0.872398402256019	3.42138436404311	5.15743195949129	174.490602566199	0.251903926698246	0.514993382480204	0.586567611550112	0.884198389986242
334	3-34	3.62192809488736	0.8	0.73726717658312	3.41730849214524	4.57661764490867	129.857722701519	0.324174279972112	0.671309868534919	0.622250528592817	0.842930271924036
335	2-8	3.62192809488736	0.8	0.73726717658312	3.65513512226876	4.59445640611102	135.239999523944	0.345700615769858	0.61499695951793	0.669508362334082	0.851464178852627
336	3-42	3.61687460595622	0.823529411764706	0.688713549684322	3.05204803396675	4.45757515967848	106.821681188836	0.28745678243713	0.671707857266485	0.573485394682196	0.863113707365665
337	2-20	3.72565075611209	0.80952380952381	0.712186631228372	3.48980553167586	4.64911468443928	132.612610203682	0.35211403990307	0.598812829004302	0.635451362311233	0.856131105642453
338	2-26	4.89214722366454	0.972222222222222	0.484013299969336	3.79197933686993	5.71657968989675	269.230532917765	0.240457447307234	0.433167429607933	0.594009240268289	0.895495691527598
339	4-54	4.48385618977472	0.92	0.80321343165552	3.04556771161016	5.18364086666401	188.82519811983	0.206693210831957	0.77055544372286	0.502064446464284	0.854527637809565
340	4-54	4.48385618977472	0.92	0.80321343165552	3.04556771161016	5.18364086666401	188.82519811983	0.206693210831957	0.77055544372286	0.502064446464284	0.854527637809565
341	4-47	3.66353275480425	0.909090909090909	1.30111737892634	3.24989838076297	4.77488735156331	165.744817418912	0.257220414845856	0.897537990408183	0.564719706430616	0.829709937816901
342	4-43	4.48385618977472	0.96	0.679103484968204	3.93303567277201	4.96927448988345	184.852676620284	0.316149550131353	0.585314361794191	0.685022779385048	0.865506063459624
343	4-48	4.56709953619333	0.838709677419355	0.468504498265643	3.62870571935223	4.98245300165137	192.321403125668	0.256164103600178	0.74546745291183	0.592027763984848	0.833687022627697
344	3-42	3.61687460595622	0.823529411764706	0.688713549684322	3.05204803396675	4.45757515967848	106.821681188836	0.28745678243713	0.671707857266485	0.573485394682196	0.863113707365665
345	3-34	3.62192809488736	0.8	0.73726717658312	3.41730849214524	4.57661764490867	129.857722701519	0.324174279972112	0.671309868534919	0.622250528592817	0.842930271924036
346	4-28	3.46132014021101	0.777777777777778	0.852220713331596	3.19279865090678	4.32670657763051	130.904744687178	0.265477719824996	1.03084542698757	0.581370002966867	0.787840916670212
347	2-20	3.72565075611209	0.80952380952381	0.712186631228372	3.48980553167586	4.64911468443928	132.612610203682	0.35211403990307	0.598812829004302	0.635451362311233	0.856131105642453
348	4-3	4.10660313706447	0.952380952380952	0.977146881871236	3.31286180312055	4.96927448988345	155.704504746666	0.222716450075679	0.585314361794191	0.57566056710494	0.878276225375743
349	4-44	4.7606479232901	0.935483870967742	0.789383168270459	3.26943723496367	5.18520038435846	219.052294742566	0.245810398646538	0.880888806099311	0.526525773276746	0.865707739971109
350	2-41	4.50689059560852	0.966666666666667	0.625858411623605	3.74668802110048	5.15977166301313	209.814529181627	0.246452103141907	0.647583259044474	0.610254366491552	0.857866351764961
351	4-48	4.56709953619333	0.838709677419355	0.468504498265643	3.62870571935223	4.98245300165137	192.321403125668	0.256164103600178	0.74546745291183	0.592027763984848	0.833687022627697
352	2-74	4.98378805875239	1	0.564098686549015	3.95991914928925	5.65606705064217	241.555068106644	0.258027703433554	0.274670286920717	0.639746589199897	0.913768556255426
353	4-15	2.35538854220753	0.666666666666667	1.46636247920499	2.72143983529728	3.17225392836493	81.6431950589184	0.231608451917234	1.73463666724359	0.539497860576245	0.655299166457411
