No.	NAME	SpMax2_Bh(m)	SpMax2_Bh(v)	SpMax1_Bh(e)	SpMax5_Bh(e)	SpMax3_Bh(p)	SpMax4_Bh(i)	SpMax2_Bh(s)	SpMax3_Bh(s)	SpMax4_Bh(s)	SpMax5_Bh(s)	SpMax6_Bh(s)	SpMax7_Bh(s)	SpMax8_Bh(s)	SpMin2_Bh(m)	SpMin3_Bh(m)	SpMin4_Bh(v)	SpMin5_Bh(v)	SpMin1_Bh(p)	SpMin7_Bh(p)	SpMin1_Bh(i)	SpMin2_Bh(i)	SpMin3_Bh(i)	SpMin1_Bh(s)	SpMin2_Bh(s)	SpMin3_Bh(s)	SpMin4_Bh(s)	SpMin5_Bh(s)
1564	2-98	4.721178506575	3.94311101479144	4.10670923243119	3.56671018186207	3.71448232245458	3.59805387353472	7.7175281500918	6.999	6.999	5.10164602142709	5.0860217692361	4.82377160874819	4.50105368296203	1.984065809839	1.72846118227817	1.76095167047091	1.5113293129012	2.02503142231819	1.40249870974517	1.95842712202992	1.95678575683457	1.57295995566219	1.2068272045659	1.14736673802052	1.11339245551153	1.00581090685257	0.643576228461107
1565	2-92	3.78744675678704	3.74048553688141	4.16584952222449	3.32509930670251	3.33876084484552	3.52505280591691	7.42922381480094	6.4471857708891	4.92320844939794	4.6444693087583	4.49948356293304	4.48783663564897	4.21933074863891	1.91951680097827	1.82685807821825	1.77918963069445	1.59961820428043	1.996499098898	1.38605242331086	1.83930428284997	1.75549569239808	1.63394657378458	1.49594332918346	1.35393434469972	1.10660516624982	0.959958071047463	0.710147135731428
1566	3-30	3.79838617127463	3.76904254406391	4.17326303620138	3.27643634938042	3.34486023649771	3.44267225078328	6.72698314947667	6.45149431938524	6.44542920734041	4.70191256748797	4.58162210091484	4.34165906437782	4.02379010581478	2.01088042213607	1.84947872785403	1.68263198031308	1.56768691428311	1.98846740666456	1.27465014328754	1.85360253056548	1.82742048738931	1.64709911377015	1.50671447903055	1.43310711065547	1.13196170058595	0.911142974220078	0.741411569555361
1567	3-21	3.81126562704217	3.77656621507522	4.17603298280447	3.35259269678054	3.3561970940643	3.51644825479977	6.7293536672895	6.7243869390176	6.44713624355814	4.73140755915789	4.61144487220437	4.35962881657166	4.27505271359284	2.01594281086276	1.85044809944846	1.69170356233846	1.5713415733907	2.00631814620409	1.36233908127741	1.85946625304657	1.82797004698369	1.64777576877052	1.50684929898688	1.44127224520967	1.13537300748137	0.921727596562982	0.742878964986246
1568	2-64	3.82002667044598	3.77905059420322	4.16265395345441	3.35402173506474	3.41785667018044	3.48226624388133	7.4269101942656	6.81833732487245	6.45051291219649	6.44494922751823	4.67501071100406	4.55668797449207	4.19855071964143	1.9931433092748	1.84490875416082	1.7273852824633	1.59996913883121	1.9921847754635	1.28508351485238	1.86321458471794	1.82151349517228	1.64779764260086	1.48816078023303	1.42113051167074	1.12725199609689	0.857276667755953	0.77111562961127
1569	2-41	3.93667950058992	3.90517078095616	4.14470263504718	3.38756568422914	3.62121665156634	3.69558203960153	5.06514378280839	4.79327096031302	4.57381747161866	4.37205766415608	4.32504749471118	4.14775539775649	4.06611733468162	2.03707842476077	1.9513835659912	1.77784141319612	1.56157030610833	2.17833610850513	1.40960844551384	2.0695930532797	1.92940169386392	1.67386574103372	1.47722902601237	1.1788606044621	1.11783718146783	0.949885909372432	0.740018930496937
1570	2-84	3.82003645699936	3.7790538398232	4.16385371248464	3.43089969135403	3.50125929047797	3.5787475869515	7.42990643906658	7.42644360167233	6.45055728979501	6.44494995028122	4.67601951470373	4.55718119278101	4.46837785718982	1.99512689732809	1.86051666870638	1.80873046012862	1.72286429978824	1.99259219447866	1.52055721564023	1.86329605093784	1.82233732878202	1.64978558291061	1.48832543658779	1.42143055549462	1.13059503573557	1.08225072911187	0.931512475240907
1571	3-2	3.89400229478301	3.80501491801788	4.0985235638392	3.50363921861318	3.73099922261296	3.61950345586144	7.429917253787	6.999	4.83960420120032	4.79370653761	4.57371178737238	4.32000984715778	4.14496793826145	1.87905750131125	1.82069287409248	1.73763772953944	1.59962644721066	2.06537989071862	1.41084793602388	2.00668584816385	1.81370873204782	1.58353709226348	1.23130705462995	1.19774252359076	1.05014789912892	0.984178530900057	0.706201890961677
1572	3-15	3.74279676083856	3.74894819992926	4.1521882009244	3.18348071260226	3.29931677222045	3.40040335183191	6.44741035288227	4.73924706227486	4.3125930468293	3.89412237108963	3.85202277237135	3.61443503936387	3.44541554011575	2.02451344712222	1.85814757176351	1.56814959125065	1.46014294494979	2.01494604926414	1.19780430078922	1.91794458635901	1.83046402950804	1.62431158713022	1.51576346832745	1.30932949712061	1.2177574163347	0.853503183960875	0.733758331963823
1573	2-73	3.70255645420692	3.67945080786594	4.07226114856764	3.36367756165102	3.39094098542299	3.52889846838453	7.42596158479804	6.81809625820571	4.50591458637474	4.31654877291779	3.99991358829281	3.82005919921023	3.79933597958438	1.92623009913358	1.80074550351699	1.69186875950392	1.56762465793039	2.12120880175518	1.2876835993617	1.99998349976867	1.69822192824373	1.52973525685536	1.58800275197041	1.25981977618805	1.07171395816158	0.890520155324529	0.78460359423732
1574	2-84	3.82003645699936	3.7790538398232	4.16385371248464	3.43089969135403	3.50125929047797	3.5787475869515	7.42990643906658	7.42644360167233	6.45055728979501	6.44494995028122	4.67601951470373	4.55718119278101	4.46837785718982	1.99512689732809	1.86051666870638	1.80873046012862	1.72286429978824	1.99259219447866	1.52055721564023	1.86329605093784	1.82233732878202	1.64978558291061	1.48832543658779	1.42143055549462	1.13059503573557	1.08225072911187	0.931512475240907
1575	2-95	3.82094164373617	3.73841712575078	4.07672195896227	2.89722266134591	3.51874538906186	3.35176909960542	6.999	6.44964991538731	5.10794489716155	4.76694655211738	4.44750414231478	4.29834588443187	4.11083792355242	1.73589794123959	1.70699535023355	1.53574960445233	1.4459901817641	2.02282031462898	1.06232042872336	1.9568770918472	1.5654936953443	1.48132775103411	1.1902546940842	1.12220135003055	0.996243463598909	0.641449273910016	0.453346599192427
1576	2-69	4.11422777706951	3.78221739447162	4.17645776127618	3.26811348970047	3.61003062836724	3.41194677629025	7.42917762594639	7.42455042994307	6.44977671685073	4.65423226683083	4.48539646669935	4.2322119166752	3.9569864531814	1.99657505068569	1.77994012424346	1.64716506711978	1.56303677693648	1.99070090470618	1.28172350744472	1.86040063165049	1.83956091312738	1.62678622869483	1.52733710537753	1.41393191145663	1.17880206263328	0.918495398004577	0.702897319910059
1577	4-62	3.75467139131432	3.73219978818031	4.10128646807899	3.3398831175291	3.46684531983974	3.53590458453354	6.44563286109539	4.63620663365763	4.50829097401533	4.36049157845315	4.14448449125587	4.04752034302299	3.88916190921011	2.03137522252491	1.84818362669818	1.70039984255653	1.62178615944844	2.17126503348098	1.49518780441183	2.03615905727339	1.79979194161505	1.54226616918406	1.65018412835563	1.39927432867349	1.11891801283153	1.00728130580177	0.902245537281123
1578	2-71	3.82002120000485	3.77905084414234	4.16295173346149	3.36633957162463	3.41641543766961	3.48522208328452	7.42688588163365	6.45795330501894	6.44883256461002	6.4449267241646	4.67512329986297	4.55673346576078	4.20064971039082	1.99428238207227	1.84714981552049	1.77557536491461	1.60159951719408	1.99234948564195	1.32288063068809	1.86323688969028	1.82170374228343	1.64802745466263	1.48827920082083	1.4213374424888	1.12825485313072	1.0007267857855	0.845207757902948
1579	3-39	3.8510827337786	3.76487648951197	4.07718044947547	3.1600087128941	3.51493087054351	3.49240535603503	6.999	4.81616404729579	4.71170140564464	4.33180776971446	4.18663497941516	4.08208437105916	3.67422186320598	1.91898165236342	1.71475326763057	1.51524911509235	1.50893449138434	2.0122683752641	1.06232042872336	1.95525385277322	1.61079241082192	1.54777927618562	1.26820366365229	1.14802867691588	1.05661744850397	0.716812416156451	0.628834350662139
1580	4-62	3.75467139131432	3.73219978818031	4.10128646807899	3.3398831175291	3.46684531983974	3.53590458453354	6.44563286109539	4.63620663365763	4.50829097401533	4.36049157845315	4.14448449125587	4.04752034302299	3.88916190921011	2.03137522252491	1.84818362669818	1.70039984255653	1.62178615944844	2.17126503348098	1.49518780441183	2.03615905727339	1.79979194161505	1.54226616918406	1.65018412835563	1.39927432867349	1.11891801283153	1.00728130580177	0.902245537281123
1581	4-37a	3.4613243206182	3.33143833647377	3.95548796658652	2.68057701971599	3.12697016041032	3.10480102945924	4.85046470435866	4.46723249910157	4.26655857784078	4.20654422402815	3.6221514856684	3.01197537418615	2.88192610708617	1.76157026770922	1.63643760896891	1.46403765115065	1.2825049842303	1.90004347101677	0.503152212100126	1.5733402173031	1.52166244195483	1.29269946964352	1.20885117869676	1.03974853036417	0.690376084840088	0.643693456674923	0.230891548450204
1582	2-53	3.91503882269328	3.8781054777715	4.15423145602651	3.45479385684986	3.74453128740706	3.6596456737179	7.42808956100803	6.99905028233739	6.49418367471648	6.44688053620881	6.40067015449872	5.00465676861086	4.66080179510365	2.02337755729317	1.99511716056958	1.82195390840366	1.70434890943132	2.04128874985367	1.52118010909201	1.90088143050027	1.87468886647495	1.82086880036476	1.48809945495665	1.43129485653329	1.22714921129557	1.12714175356688	0.882293574931018
1583	2-25	3.75588973316851	3.75171178063698	4.1610474458987	3.2993257423751	3.40837114788101	3.39331358214127	6.45622360611199	4.75160974415609	4.31848304506053	4.08011728455289	3.89178200297458	3.75372797335046	3.5687069982523	2.03702669743811	1.87334428844339	1.73248284855624	1.50054038650044	2.03256450585377	1.34472471907514	1.91772888546001	1.831116173545	1.62799737592869	1.51363675155094	1.30465098793073	1.14534028916323	1.0316983864026	0.832927258811737
1584	2-52	3.74623121559505	3.74697889583401	4.14958436652347	3.17024822200128	3.28115487437298	3.42710218304418	6.99904965623331	6.4471706098123	4.7500673935233	4.61662118344537	4.10185203174701	3.88183893293817	3.62069241376557	1.99140302261291	1.84199283380849	1.51183453109097	1.44602532965485	2.0091148653353	1.12347042607243	1.91637672572524	1.80790743381071	1.64443301511608	1.47944855955448	1.25601969048989	1.10530408725239	0.787890395936866	0.606150929799489
1585	3-50	3.7551582075106	3.75146903686047	4.15492330633623	3.17779908153571	3.25905154602094	3.3922088346743	4.79098498873647	4.46464104879291	4.251540163936	3.89205822675302	3.76150500347467	3.55951484190506	3.40770323104508	2.0257667237606	1.82774131490016	1.60926256676534	1.46376399493279	2.01679669889407	1.16716977887901	1.9163271542522	1.82339653463151	1.61123434550947	1.50481206658446	1.25137420834062	1.13833122420772	0.836117439146243	0.607281479099825
1586	2-55	3.7973431781125	3.77063826201102	4.16155057364452	3.35626565855427	3.57302897821515	3.47702400385529	7.60646418615849	7.60299067582527	7.42553885666285	6.9991464344041	6.99900000000001	6.999	4.73538116479199	2.01977432946295	1.90032509347561	1.75552046470563	1.53533676745533	2.05582173988569	1.39676540214837	1.91877976169925	1.84398230136337	1.68893090822247	1.52483241417684	1.26406846707441	1.242433197417	1.08280016871116	0.847371143875559
1587	2-82	3.85536541203608	3.80111582338332	4.20994882442107	3.4635801671659	3.75321646763334	3.55068282802225	7.43269053704043	7.42687958562021	7.41822856614489	6.44824885123754	4.80594919454643	4.35654995272883	4.30380007671422	1.95911532352427	1.7724610037313	1.62275901541004	1.58205542356841	1.98588953213216	1.37592297923422	1.83944048639681	1.79809305709905	1.60782515695145	1.50737629037529	1.43673648945287	1.12629129506834	0.888650413704305	0.827925461252942
1588	4-60	3.6686246834769	3.61995042685524	4.14866322283236	3.30495703733193	3.39595115791011	3.5732569663407	4.94351714536555	4.59729674310703	4.45100720697875	4.28518068969626	4.18285192439901	3.8205070326877	3.59796003497541	1.89158144128955	1.82590158879457	1.74339875341544	1.55502225459298	2.17130071617591	1.36760344224423	2.01972249283371	1.72250689101219	1.4656822596346	1.62452422258324	1.10040634764916	1.06784827028473	1.05520484018548	0.844967623525406
1589	3-36	3.84403663822444	3.76033289035079	4.08190547217852	3.26191302542942	3.56727294948446	3.54760952653337	7.42991211484306	6.99900000000001	4.81337406184204	4.69984421713403	4.32091804443498	4.14974565597382	3.95106613875344	1.82077638502188	1.71607612323845	1.60056565211698	1.57666614854285	2.02814917111262	1.24730099247047	1.96967783091256	1.59751524765823	1.56445599168066	1.21958065937579	1.17403011631378	1.03687834717492	0.711030694780203	0.704019957746577
1590	2-83	3.84970873123938	3.79975990381648	4.2101644770386	3.52098498862341	3.77510517040658	3.61474451078662	7.42742048691676	7.42410709575918	6.45603755589803	6.44746347573875	4.80617661418374	4.32481365857458	4.30150386865595	2.0383605565758	1.95872618289642	1.79163009611217	1.66572522569367	2.04444414138166	1.48916563865948	1.85314390591628	1.82804815654216	1.7932358726562	1.52307221825219	1.50982198161072	1.43587681763782	1.16726134400981	0.975933946102579
1591	3-21	3.81126562704217	3.77656621507522	4.17603298280447	3.35259269678054	3.3561970940643	3.51644825479977	6.7293536672895	6.7243869390176	6.44713624355814	4.73140755915789	4.61144487220437	4.35962881657166	4.27505271359284	2.01594281086276	1.85044809944846	1.69170356233846	1.5713415733907	2.00631814620409	1.36233908127741	1.85946625304657	1.82797004698369	1.64777576877052	1.50684929898688	1.44127224520967	1.13537300748137	0.921727596562982	0.742878964986246
1592	3-7	4.72805218004759	3.75896437960577	4.0763334528491	3.25583491099837	3.55942229511328	3.51136439865805	7.42991058942813	6.999	4.81334987543248	4.70512364751378	4.32083289333552	4.14852596970366	3.95007003774221	1.82072501124293	1.71342872786344	1.59967042168897	1.49427281639301	1.99673089996463	1.06232042872336	1.95684700713193	1.58776688467109	1.54598489652227	1.21513547724884	1.1411712237477	1.03077655544752	0.706215233163681	0.641537022856837
1593	3-6	4.72810597559135	3.79797428050385	4.08357627934601	3.20259709994083	3.57551469235916	3.51887919182	6.999	4.81645372014181	4.70492232041537	4.37007954549583	4.26597243355202	4.11863892083149	3.67422186320597	1.93886910982888	1.71438394180581	1.56113792947808	1.49365990669605	2.0370993747671	1.23919507919831	1.95686005480392	1.71161480121568	1.5554427034421	1.34149612443206	1.16138095708241	1.07734266314563	0.836779892328187	0.637102124202477
1594	3-46	3.7115283661181	3.70929736488573	4.149617316645	3.25689972651733	3.34137205692631	3.45223750442045	6.45523336875542	4.49180893164773	4.15446410853945	4.12274134089337	3.77834623340256	3.59053570571957	3.54226209283448	2.0509796741796	1.85928007868099	1.70895216679618	1.56651306766664	2.05273890565541	1.30116317847117	1.87985124267206	1.83152383261462	1.62436844672207	1.56934339449891	1.51667749306987	1.20022643050909	1.00697234908357	0.898954013132352
1595	2-76	3.74603077460401	3.74710238371178	4.15065205324449	3.18523778793521	3.38588947399078	3.42764844916357	6.44717051615567	4.75757892262716	4.61667235375403	4.12038202836571	3.89679712137031	3.70465719691644	3.48006480970218	2.01234347030159	1.85241309308655	1.61794458586772	1.45727162103922	2.01001958935418	1.13000817019723	1.91832622720917	1.81656197505772	1.64957058971481	1.49170647458455	1.29695655693771	1.10746210669203	0.829464912577545	0.728521027214408
1596	2-82	3.85536541203608	3.80111582338332	4.20994882442107	3.4635801671659	3.75321646763334	3.55068282802225	7.43269053704043	7.42687958562021	7.41822856614489	6.44824885123754	4.80594919454643	4.35654995272883	4.30380007671422	1.95911532352427	1.7724610037313	1.62275901541004	1.58205542356841	1.98588953213216	1.37592297923422	1.83944048639681	1.79809305709905	1.60782515695145	1.50737629037529	1.43673648945287	1.12629129506834	0.888650413704305	0.827925461252942
1597	2-86	3.7392714824599	3.70983989854797	4.09396217939696	3.42882268322112	3.51715220000018	3.60538427999739	7.42911862861248	7.42640248423636	7.4235525174149	7.4203629101957	4.4716941277644	4.33789467949562	4.13971986463215	1.91749234013926	1.85524935812315	1.78391080181747	1.73507243325903	2.11875731725186	1.50808921808264	1.98077280751912	1.68815274673358	1.59694923930046	1.5932960050292	1.26527690614521	1.12307244590006	1.09487514997001	1.03912835415917
1598	3-26	3.9312832385826	3.813943845825	4.10381465230595	3.47507941972166	3.58485794073768	3.5712377167063	7.42595777780666	5.01303059458892	4.71459506402158	4.65668001478605	4.29861945226758	4.12520333085552	4.08977645050962	2.06012810134706	1.8168978184642	1.68120818891107	1.6575841939901	2.1272170594707	1.39143598281006	2.02550317957422	1.8425634830477	1.55543120755558	1.50447448762695	1.27548383352639	1.05124958413109	0.923458017263718	0.724617080587989
1599	2-43	3.7588729108256	3.73433379270567	4.15082682435255	3.28506593863121	3.3296234799199	3.46060181843729	7.60502768569754	6.99909918272796	6.99900000000001	6.45143367302875	6.44540749400672	4.67874808286835	4.48769891927944	1.97743302638481	1.84063479250807	1.55402760567764	1.50286550198893	2.02315325221929	1.20070963512115	1.90056679236439	1.80156139636846	1.64645887806266	1.42405084769207	1.39240780763129	1.11705120308931	0.811697874569336	0.649208513060834
1600	4-39	3.28869866314552	3.1940039493973	3.94621045365965	2.77989131657015	2.97146056831775	3.24811992539564	4.5957338742448	4.5128843429694	4.15925379365607	3.52910334575278	3.3607049170682	2.82761577377745	2.74185409464403	1.6982319062869	1.58529642309227	1.4746408646683	1.03990468980396	2.03185961557691	0.54578345473485	1.88397033396856	1.30259430072271	1.13577975988947	1.1582023432024	0.715363449822066	0.580479841438035	0.547889945433116	0.162102949090729
1601	2-32	3.72334170997732	3.67704058172619	4.11864749078808	3.29080138645308	3.391872500177	3.39622021718553	6.46804628536754	4.78506640872683	4.69053352491808	4.44049225759342	4.20670622149044	3.94503793589587	3.69390404570738	1.85831016590006	1.73755073237602	1.56934419320474	1.55085831957404	2.17286235615503	1.33471510195999	2.05483705709578	1.71900171243855	1.47862123168855	1.58771658732902	1.05815573691255	0.950902998884536	0.899291644118038	0.613339498826637
1602	4-16	3.6742440904857	3.65384055515235	4.10979647998255	3.44925300177636	3.5401102620839	3.56712505380729	7.42528256574551	6.45165995610732	6.44656333280636	4.59711582964761	4.47968662174528	4.25423393467935	4.04539011780452	1.97581744815868	1.88033151887205	1.70452971646824	1.6882192515508	2.12979874323965	1.49823350414754	1.98609541446892	1.70838237065638	1.61444772387196	1.63835655994121	1.32508105312717	1.24988928829327	0.978018097761021	0.923458434358165
1603	2-51	4.07907506738113	3.81979354885575	4.15222141656452	3.44790753210058	3.74447097449186	3.56062183465827	7.42808454581754	6.99905008387605	6.49415541035611	6.44686854139004	6.40067015412638	4.68513789849256	4.65199245540975	2.00857565470561	1.84756283933517	1.75343594172253	1.58124915952756	2.03938490220682	1.44927155420407	1.89987041772345	1.82432046867473	1.65189147115088	1.48797533580444	1.43105494839133	1.12898420779042	0.970413489765856	0.84793050910478
1604	2-79	3.91558610415478	3.87826076792827	4.16633897768123	3.44926464502535	3.77278751294724	3.66420226082798	7.42688250819871	6.45059552823699	6.44495056742115	5.00484128263156	4.67472075643997	4.5568015627208	4.37176112880716	2.01937691819145	1.98347572786172	1.81848970515423	1.70089203829351	2.00662158581308	1.52095566291155	1.87758837436369	1.86184874357772	1.81797759953006	1.48837565115957	1.42156182553883	1.22699141780114	1.12619862789827	0.880886297479024
1605	2-37	3.75481464509027	3.69603132180038	4.11268258638299	3.1978671544109	3.35934967463577	3.36857230619055	6.46847232706727	6.44065730960938	4.80165635439032	4.55542013305107	4.23644050935927	4.10546429424456	3.78330736438412	1.88696321860133	1.67581160981317	1.5285197473861	1.46965379801046	2.15702427728067	1.15957774832153	2.05355695900882	1.73586145740051	1.42706466039899	1.49790194597581	1.06769847863615	0.831531699141117	0.698824779861781	0.62931458186745
1606	2-100	3.73705563863427	3.68686836963729	4.09245501835005	3.2350326843569	3.47650471434058	3.45513123801199	7.23712762354689	6.46817472316797	4.82480241956273	4.6971087620707	4.50012117907158	4.17043967427322	4.06033603079312	1.92998731889041	1.79761120137632	1.59745382531861	1.51538964697402	2.12655970285896	1.31882654000611	2.04008138409776	1.72803677403616	1.57261717351266	1.40666763289585	1.14215336287136	0.931623044206233	0.686419887277952	0.596350255518703
1607	2-93	3.80749753972922	3.77172104405754	4.17078116053137	3.38173987256522	3.45118681906308	3.49361534605142	7.43371876154773	7.41407428119775	6.44718133975513	4.76586929763825	4.69349373955128	4.5774273420921	4.29294382442186	1.97186323240306	1.84119895098324	1.78319803692919	1.61682313125733	1.98485398378718	1.36344055146928	1.8496980230333	1.81142582976453	1.64242981984099	1.49103549733478	1.36678269398161	1.11256663756936	0.84065541839007	0.82298200737931
1608	3-12	3.74601076238082	3.74700031536872	4.15153377033116	3.33157434679558	3.40180425106538	3.4278419261264	6.44719367458874	4.76198637111943	4.61669100102423	4.1849176301037	4.03213949167623	3.87211025234511	3.68908844518068	2.01231731836209	1.85466569204827	1.74837436891999	1.52097362407632	2.01123596594111	1.31050308723231	1.91739897623195	1.81313198034389	1.64853992635708	1.49268202597926	1.30076413823047	1.10772834739511	0.859112178164126	0.762028436431582
1609	2-84	3.82003645699936	3.7790538398232	4.16385371248464	3.43089969135403	3.50125929047797	3.5787475869515	7.42990643906658	7.42644360167233	6.45055728979501	6.44494995028122	4.67601951470373	4.55718119278101	4.46837785718982	1.99512689732809	1.86051666870638	1.80873046012862	1.72286429978824	1.99259219447866	1.52055721564023	1.86329605093784	1.82233732878202	1.64978558291061	1.48832543658779	1.42143055549462	1.13059503573557	1.08225072911187	0.931512475240907
1610	4-49	3.7291453408563	3.74288710393821	4.00510617212746	2.85403292340883	3.4093866965657	3.26779585536555	4.68774734982946	4.5512459853973	3.87935655778847	3.67422186320598	3.67422186320598	3.45777732488594	3.33818181249104	1.96053084137592	1.86312676207473	1.44025356106101	1.10684050065042	2.0721535988086	1.01242732455927	1.9661224953224	1.79353150315288	1.50509161254971	1.35538958517098	1.0095496294717	0.994057441674225	0.553068607071223	0.217551799172362
1611	2-38	3.72510076426431	3.67838403755039	4.12106520869797	3.29268902848956	3.39756031924528	3.39165171551241	6.5429758653648	6.46782351100338	4.79292269860863	4.72728987033272	4.39779968480838	4.20673233285471	4.08546819195185	1.85277271835001	1.7371441463841	1.55449375207189	1.53991952606957	2.16863508520102	1.36416170729397	2.05185785298398	1.71777520550671	1.47782817232333	1.55864017096585	1.00820086986694	0.937869296163026	0.847199321669881	0.59619757137292
1612	4-29	3.63798200757489	3.59099142700048	3.95835833625365	3.11105159519309	3.32529690372115	3.30612491977028	4.55158713223287	4.18816648980956	4.0130942212137	3.55957604039695	3.47400057954207	3.47400057954206	3.41456569682624	1.96448792277278	1.78810726400835	1.53348521526409	1.42854851819132	2.09344644717233	1.28241252367946	1.87227336224299	1.67595159702238	1.43355789150628	1.53583545858661	1.27371296015846	1.05319061928248	0.824619515792878	0.824619515792876
1613	4-27	3.7291453408563	3.74288710393821	3.9991640276421	2.85403292340882	3.16301883616107	2.92543198099093	4.68774734982945	4.43432115569745	3.67422186320598	3.67422186320598	3.62854693265095	3.45777732488594	2.36457886597356	1.96053084137592	1.63437456357734	1.10684050065042	1.10684050065042	2.07775105235415	0.88670750339159	1.95170086847846	1.79353150315288	1.25511383128906	1.24148599419411	1.0095496294717	0.648267849541416	0.217551799172362	0.217551799172361
1614	3-12	3.74601076238082	3.74700031536872	4.15153377033116	3.33157434679558	3.40180425106538	3.4278419261264	6.44719367458874	4.76198637111943	4.61669100102423	4.1849176301037	4.03213949167623	3.87211025234511	3.68908844518068	2.01231731836209	1.85466569204827	1.74837436891999	1.52097362407632	2.01123596594111	1.31050308723231	1.91739897623195	1.81313198034389	1.64853992635708	1.49268202597926	1.30076413823047	1.10772834739511	0.859112178164126	0.762028436431582
1615	2-36	3.74495783158232	3.68452391332218	4.10910354140703	3.31905162778103	3.48998580628237	3.47289998418857	7.42495331724402	4.99179905186027	4.71522105856966	4.40084727370513	4.30051562974892	4.1594551327764	3.90830565766029	1.94474279096142	1.79789158096548	1.57593755837478	1.48376236824881	2.12801863314034	1.38900491164999	2.03443083086797	1.6962696864408	1.58900776662643	1.46136324928558	1.16087687790014	0.951501742055974	0.739874800957622	0.588536744732755
1616	2-66	4.01315135474208	3.85773825969828	4.16553218111153	3.42162226792257	3.77276649415528	3.59228679776717	7.43308631541087	7.42688162438011	6.45056775700038	6.44495011995561	4.85981473107898	4.67413519161417	4.55669038352206	2.00610495913667	1.96809787889546	1.8154391563097	1.62759696519698	2.00916919868199	1.42295919817693	1.88192402195873	1.86117457882237	1.81423341440578	1.48829465225557	1.42136555457308	1.14726657504945	1.12186017662805	0.850806693833392
1617	3-11	3.74716540007951	3.74728377578752	4.15895257199481	3.29104547934148	3.55019197787083	3.42781856485627	4.76423117220673	4.6166786553155	4.38573813727936	4.10122080219174	3.88633998029489	3.6634356327828	3.47975169089203	2.04687066797751	1.92982430508835	1.79712238679415	1.48562631875454	2.06263316295804	1.24038419653181	1.92021335795509	1.82766775970026	1.66778798609768	1.50404756417125	1.34521563523034	1.12965132498881	1.092692465813	0.790658667783849
1618	3-21	3.81126562704217	3.77656621507522	4.17603298280447	3.35259269678054	3.3561970940643	3.51644825479977	6.7293536672895	6.7243869390176	6.44713624355814	4.73140755915789	4.61144487220437	4.35962881657166	4.27505271359284	2.01594281086276	1.85044809944846	1.69170356233846	1.5713415733907	2.00631814620409	1.36233908127741	1.85946625304657	1.82797004698369	1.64777576877052	1.50684929898688	1.44127224520967	1.13537300748137	0.921727596562982	0.742878964986246
1619	4-2	3.71638889063392	3.67881213294108	4.13758092492956	3.29143919525179	3.46301420965245	3.41879315879938	6.44839844781843	4.77673099907647	4.56209761012111	4.42626695389747	4.21092891163131	3.89210759039566	3.64586260778093	1.91415087425804	1.86436781179121	1.59873602550441	1.54640011211624	2.21256567211894	1.33015311979516	2.06418505196059	1.73217384542471	1.55945395751197	1.66410503245488	1.20927607784377	1.0751051222844	0.98272231065405	0.737924971381633
1620	3-50	3.7551582075106	3.75146903686047	4.15492330633623	3.17779908153571	3.25905154602094	3.3922088346743	4.79098498873647	4.46464104879291	4.251540163936	3.89205822675302	3.76150500347467	3.55951484190506	3.40770323104508	2.0257667237606	1.82774131490016	1.60926256676534	1.46376399493279	2.01679669889407	1.16716977887901	1.9163271542522	1.82339653463151	1.61123434550947	1.50481206658446	1.25137420834062	1.13833122420772	0.836117439146243	0.607281479099825
1621	3-25	3.93205898212634	3.82637238506313	4.10623829596153	3.47665913824211	3.62895404925435	3.61199729292098	5.01329420843118	4.71710364885408	4.65668755230713	4.38200770431811	4.27950354693501	4.12262166135773	3.92739675752474	2.08051985923308	1.9508674411394	1.70060867361548	1.65935016475087	2.12909640477613	1.39058258426014	2.02558764029627	1.85878946031502	1.63776890061577	1.51713943209513	1.29705700673166	1.20496728272844	0.95071150390803	0.863772574966249
1622	4-60	3.6686246834769	3.61995042685524	4.14866322283236	3.30495703733193	3.39595115791011	3.5732569663407	4.94351714536555	4.59729674310703	4.45100720697875	4.28518068969626	4.18285192439901	3.8205070326877	3.59796003497541	1.89158144128955	1.82590158879457	1.74339875341544	1.55502225459298	2.17130071617591	1.36760344224423	2.01972249283371	1.72250689101219	1.4656822596346	1.62452422258324	1.10040634764916	1.06784827028473	1.05520484018548	0.844967623525406
1623	3-30	3.79838617127463	3.76904254406391	4.17326303620138	3.27643634938042	3.34486023649771	3.44267225078328	6.72698314947667	6.45149431938524	6.44542920734041	4.70191256748797	4.58162210091484	4.34165906437782	4.02379010581478	2.01088042213607	1.84947872785403	1.68263198031308	1.56768691428311	1.98846740666456	1.27465014328754	1.85360253056548	1.82742048738931	1.64709911377015	1.50671447903055	1.43310711065547	1.13196170058595	0.911142974220078	0.741411569555361
1624	4-20	3.66977094814154	3.60651606813781	3.97244972742648	3.11105159519309	3.30666146470336	3.29910918627074	4.62396324422293	4.47835769534662	4.01508430881608	3.67422186320598	3.56623786783548	3.53942597476769	3.47400057954206	1.93853479752096	1.75826151280879	1.52816735609508	1.42854851819131	2.07736405048216	1.06232042872336	1.90802659664538	1.67754004119972	1.41180755195426	1.33149269757037	1.13519263647097	0.916369841315177	0.824619515792876	0.536613817269915
