No.	NAME	P_VSA_LogP_2	P_VSA_LogP_3	P_VSA_LogP_4	P_VSA_LogP_5	P_VSA_LogP_6	P_VSA_LogP_8	P_VSA_MR_1	P_VSA_MR_2	P_VSA_MR_4	P_VSA_MR_5	P_VSA_MR_6	P_VSA_MR_7	P_VSA_MR_8	P_VSA_m_1	P_VSA_m_2	P_VSA_m_3	P_VSA_m_4	P_VSA_e_2	P_VSA_e_4	P_VSA_i_1	P_VSA_i_4	P_VSA_s_3	P_VSA_s_4	P_VSA_s_5	P_VSA_ppp_L	P_VSA_ppp_P	P_VSA_ppp_D	P_VSA_ppp_con	P_VSA_ppp_hal	P_VSA_ppp_cyc	P_VSA_charge_1	P_VSA_charge_2	P_VSA_charge_3	P_VSA_charge_5	P_VSA_charge_6	P_VSA_charge_7	P_VSA_charge_10	P_VSA_charge_11	P_VSA_charge_12	P_VSA_charge_13	P_VSA_charge_14
1550	2-52	52.5275863409193	71.1120855812116	31.8596250671182	12.7422998029602	0	0	191.417967340264	72.229335018779	0	18.9633312186901	63.6526602540713	0	0	211.879835938626	82.6159914727614	94.4508095813381	0	82.6159914727614	0	0	0	29.5951247944607	37.2539466821805	0	75.9012934380609	0	42.6833431609212	37.9854672725105	0	51.3091691800506	94.4508095813381	0	0	0	44.1956624164106	31.7056310216503	0	0	0	0	0
1551	4-60	47.8365052676306	61.6358381077815	0	38.8577818658614	0	0	224.359133311506	104.397489751345	0	11.81500390157	55.0899353079182	0	0	270.735345921577	102.926440575549	64.6831189361341	0	66.9049392094882	0	0	36.0215013660606	31.7973238862136	38.2319292172696	0	32.9272400659404	36.0215013660606	45.8076570549162	35.8105010375088	0	57.1094706394953	100.704620302195	0	0	0	9.47624747343013	15.1963541633702	2.105704341985	10.4868561891685	0	0	0
1552	4-17	32.8971874720655	75.809979787441	0	12.7422998029602	0	0	138.837105441378	0	0	0	88.5522795904012	0	0	105.939917969313	121.449467062467	0	0	88.5522795904012	0	0	32.8971874720655	12.7422998029602	75.809979787441	0	88.5522795904012	32.8971874720655	0	88.5522795904012	0	88.5522795904012	32.8971874720655	0	0	0	75.809979787441	6.37114990148008	11.7711019965903	0	0	0	0
1553	2-97	9.18476976608839	157.104039355151	127.716507506032	8.61496302684463	0	0	188.337631945445	88.6259041403615	0	9.18476976608839	150.219317758417	15.4996846235788	0	188.337631945445	159.404087524505	127.716507506032	15.4996846235788	109.109397203953	0	15.4996846235788	65.794374944131	17.799732792933	75.809979787441	0	75.809979787441	65.794374944131	65.794374944131	84.4249428142857	0	115.609488355587	87.7941507193439	17.0908275904576	0	0	0	75.809979787441	0	0	0	15.4996846235788	0
1554	4-14	46.2933659221239	37.9049898937205	10.9998878876064	9.36499329309985	0	45.9540935969929	197.69261542433	35.313305989771	0	25.3456966059435	44.1456692928253	0	45.9540935969929	200.108733942035	102.388553370834	10.9998878876064	0	66.3670520047738	0	0	36.0215013660606	19.6368578491632	49.8545080496056	45.9540935969929	95.8698627033435	32.8971874720655	0	44.1456692928253	45.9540935969929	71.6660495244852	43.8970753596719	3.12431389399505	0	0	64.9065885438531	27.7776992087503	11.7711019965903	0	0	0	0
1555	2-63	38.2870045966303	0	201.967373790441	36.8328375119518	2.75674755352504	0	364.9041618943	136.724523049695	0	90.388955423756	40.9362173673001	16.7855295481303	0	364.9041618943	148.110702339186	136.724523049695	0	96.5288925598956	0	0	51.5818097792908	50.3294138751659	46.1994786847297	34.7962802311605	37.9266624373802	0	34.7962802311605	53.9938194050008	0	82.0669100978478	45.796168118767	100.579708129671	41.930456580548	0	17.6504085237802	7.60359521760002	27.1715339934373	0	4.70464993506731	0	7.19133047612651
1556	3-10	31.1350651889003	71.1120855812116	0	12.7422998029602	0	0	250.317455822392	58.8555099829516	0	21.0690355606751	73.7307159487209	0	0	306.048651911348	97.9240654033911	42.6833431609212	0	94.799751509396	0	0	3.12431389399505	28.1104449957402	54.0467004115306	0	75.9012934380609	3.12431389399505	45.8076570549162	37.9854672725105	0	51.3091691800506	45.8076570549162	0	0	0	44.1956624164106	31.7056310216503	0	0	0	0	0
1557	2-79	55.2062717440239	123.271676215563	62.1858344760293	53.0432447042079	23.5422039931806	0	258.964243924987	153.916129707197	0	48.2645560097938	76.135223868993	9.47624747343013	0	329.590855904529	133.876027352217	168.656204049497	0	115.865276669187	0	0	18.0107506830303	53.3681625174558	46.7301941556106	18.0107506830303	84.726497699951	0	103.377437004873	42.1011735601989	0	114.927930057743	136.377100667692	50.2898540648355	0	0	28.4287424202904	56.2977552796606	23.5422039931806	10.4868561891685	11.3548879619557	0	7.19133047612651
1558	2-56	91.5320833726285	0	184.404040195822	0	0	0	359.293730687347	150.869562194507	0	55.9374131204105	33.5344780013152	0	0	306.048651911348	89.4718911217257	204.114640970505	0	71.4611404386955	0	0	18.0107506830303	53.8107319149153	17.6504085237802	18.0107506830303	37.9266624373802	0	18.0107506830303	0	0	28.073090692847	121.545683523864	100.579708129671	0	0	17.6504085237802	7.60359521760002	22.1151300315474	0	4.70464993506731	0	0
1559	3-53	28.1488776398303	28.4287424202904	60.1279813321852	9.55672485222013	0	0	258.964243924987	50.2898540648355	0	54.6244904255006	47.8235945398601	0	0	258.964243924987	102.448084965361	50.2898540648355	0	84.4373342823304	0	0	18.0107506830303	29.5329790763698	54.9043552059606	18.0107506830303	74.5992070149808	0	18.0107506830303	37.9854672725105	0	53.2570715615929	18.0107506830303	50.2898540648355	0	0	37.2539466821805	25.9855243317102	5.13347733228232	0	4.70464993506731	0	0
1560	4-12	37.9662509504655	0	0	0	0	0	197.69261542433	35.313305989771	0	31.5446762640703	0	0	0	200.108733942035	64.4418637361358	0	0	31.5446762640703	0	0	32.8971874720655	5.06906347840001	26.4756127856703	0	31.5446762640703	32.8971874720655	0	0	0	5.06906347840001	32.8971874720655	0	0	0	26.4756127856703	2.53453173920001	0	0	0	0	0
1561	3-46	35.7524728574303	42.6833431609212	30.2784043647001	0	0	0	324.059402594379	36.9160290290081	0	26.5669264362901	13.5298541969574	0	0	317.819753907939	58.1075313162778	67.828270193339	0	40.0967806332475	0	0	18.0107506830303	22.8751995066824	35.2323318095954	0	26.5669264362901	18.0107506830303	60.6940938439515	0	0	22.8751995066824	60.6940938439515	25.1449270324178	0	0	11.3597360010901	12.672658696	5.13347733228232	0	0	0	0
1562	2-25	30.2545819818153	71.1120855812116	30.2784043647001	9.55672485222013	0	0	288.746096604608	25.1449270324178	0	29.8942398225652	43.1189446047928	0	0	270.735345921577	91.0239351103883	67.828270193339	0	73.013184427358	0	0	18.0107506830303	26.9340334832875	64.0899016271008	0	65.7740027530907	18.0107506830303	60.6940938439515	37.9854672725105	0	53.2570715615929	60.6940938439515	25.1449270324178	0	0	37.2539466821805	22.7999493809702	19.0102836708576	0	0	0	0
1563	4-50	68.3269653785112	7.7498423117894	74.8581416406224	0	0	0	397.801349366366	67.8551560633614	0	44.2549821683358	0	7.7498423117894	0	388.446365887481	77.1521696404013	74.8581416406224	7.7498423117894	52.0048244801252	0	7.7498423117894	32.8971874720655	35.4297779064457	8.82520426189009	0	34.1705216538901	32.8971874720655	0	0	0	31.1845455413013	54.8969632472784	8.54541379522878	0	0	31.6359899146901	2.53453173920001	16.3634868796345	0	0	7.7498423117894	0
1564	2-98	9.18476976608839	157.104039355151	127.716507506032	8.61496302684463	0	0	188.337631945445	88.6259041403615	0	9.18476976608839	150.219317758417	15.4996846235788	0	188.337631945445	159.404087524505	127.716507506032	15.4996846235788	109.109397203953	0	15.4996846235788	65.794374944131	17.799732792933	75.809979787441	0	75.809979787441	65.794374944131	65.794374944131	84.4249428142857	0	115.609488355587	87.7941507193439	17.0908275904576	0	0	37.9049898937205	37.9049898937205	3.10146791979456	0	0	0	15.4996846235788
1565	2-92	37.4391475701946	52.5191561385496	86.6722907923014	25.1853507259529	23.5422039931806	0	223.650937935216	142.91624181959	0.359565504198301	18.9633312186901	66.6353713278561	9.47624747343013	0	294.277549914758	95.4345155241747	136.972748776182	0	95.4345155241747	0	0	0	27.7063628597931	51.6016671640631	0	47.3920736389805	0	42.6833431609212	0	0	56.6933912776557	86.6828947113469	25.1449270324178	25.1449270324178	0	15.7669199961202	31.6251536428603	23.5422039931806	0	0.359565504198301	0	14.382660952253
1566	3-30	43.3260154811555	104.319181268703	32.3362575085443	14.1854628383465	16.6630074346403	0	180.110692138515	118.542528896156	0	21.0690355606751	26.1438254229868	35.6155023815005	0	247.193141928397	129.693071775088	121.511501241867	0	66.1653559305221	0	0	63.527715844566	22.6207367256516	27.7776992087503	0	56.8683211124106	15.3152641862502	85.3666863218424	0	0	50.4674152181333	127.916018433124	25.1449270324178	0	0	25.2431674695503	46.9404178291105	2.105704341985	0	0	0	7.19133047612651
1567	3-21	58.6412796674057	61.6358381077815	32.3362575085443	14.1854628383465	33.3260148692805	0	195.425956324765	118.542528896156	0	21.0690355606751	26.1438254229868	52.2785098161408	0	247.193141928397	193.220787619654	78.8281580809454	0	66.1653559305221	0	0	127.055431689132	22.6207367256516	27.7776992087503	0	56.8683211124106	30.6305283725005	42.6833431609212	0	0	50.4674152181333	116.782119495879	25.1449270324178	0	0	25.2431674695503	62.2556820153608	2.105704341985	0	0	0	7.19133047612651
1568	2-64	46.0215019779355	94.8429337952725	78.7875808539246	48.430393558802	0	0	200.108733942035	108.374149938803	0	70.1391420134209	50.6357966866894	9.47624747343013	0	247.193141928397	130.25118617354	146.656428274284	0	81.1810797207946	0	0	49.0701064527458	30.5109616114589	18.3014517353202	34.6124970609255	50.5776485897205	0	103.377437004873	0	0	44.1767426954432	114.377324892479	50.2898540648355	0	0	18.9524949468603	31.6251536428603	2.105704341985	0	4.70464993506731	0	7.19133047612651
1569	2-41	10.2990817143801	85.2862272608712	76.2544022571817	35.6018099136109	0	0	262.088557818982	77.2254350417083	0	16.9765368995851	99.3334489224696	61.9998015165509	0	282.506447918168	181.434101232601	53.6832310485276	0	144.738728242345	0	0	36.6953729902556	34.9010037403845	112.962038395956	0	99.9120155914913	3.12431389399505	45.8076570549162	139.170934410986	0	145.993740122336	56.8075449425227	0	33.5710590962605	0	47.3812373671506	44.2761397952006	0	5.24342809458423	0	0	0
1570	2-84	53.1484186001797	94.8429337952725	94.5220919845736	28.370925676693	0	0	247.193141928397	179.832270848598	0	55.0319071278397	41.2253807849206	9.47624747343013	0	329.590855904529	105.73353538619	182.801243194309	0	87.7227847031601	0	0	18.0107506830303	44.8292087098296	27.1266559972103	18.0107506830303	61.9373845908106	0	103.377437004873	0	0	44.1767426954432	125.377212780086	75.4347810972533	0	0	18.9524949468603	40.4503579047504	0	0	4.70464993506731	0	14.382660952253
1571	3-2	27.1955204491187	93.0360695726606	104.707718608107	7.92188386137736	0	0	235.422039931806	69.4578791025985	0	36.0207247110088	97.9127610573158	7.74984231178941	0	235.422039931806	133.933485768325	100.00306867304	7.74984231178941	123.672577397084	0	7.74984231178941	18.0107506830303	21.8113035625331	94.1114315227613	18.0107506830303	100.482581424241	0	18.0107506830303	93.2081111222485	0	124.39265666355	40.0105264582431	33.6903408276465	0	0	66.3337323140109	25.3236448483403	0	0	4.70464993506731	7.74984231178941	0
1572	3-15	10.1381269568	113.795428742133	0	9.55672485222013	0	0	223.650937935216	35.313305989771	0	27.7885354805802	37.9854672725105	0	0	258.964243924987	65.7740027530907	85.3666863218424	0	65.7740027530907	0	0	0	19.6948518090202	46.0791509440706	0	65.7740027530907	0	85.3666863218424	37.9854672725105	0	48.1235942293105	85.3666863218424	0	0	0	37.2539466821805	28.5200560709102	0	0	0	0	0
1573	2-73	32.7891137210153	18.9524949468603	76.7297277100804	37.4305056711956	0	0	247.193141928397	73.8320580580162	0	81.498878014511	32.811023546725	18.9524949468603	0	270.735345921577	133.262396508096	50.2898540648355	0	84.1922900553504	0	0	49.0701064527458	30.9876402068147	36.6029034706404	34.6124970609255	55.6467120681206	0	18.0107506830303	85.4516261805255	0	62.8818223583053	18.0107506830303	50.2898540648355	0	0	15.1963541633702	28.4395786921202	0	5.13347733228232	4.70464993506731	0	0
1574	2-84	53.1484186001797	94.8429337952725	94.5220919845736	28.370925676693	0	0	247.193141928397	179.832270848598	0	55.0319071278397	41.2253807849206	9.47624747343013	0	329.590855904529	105.73353538619	182.801243194309	0	87.7227847031601	0	0	18.0107506830303	44.8292087098296	27.1266559972103	18.0107506830303	61.9373845908106	0	103.377437004873	0	0	44.1767426954432	125.377212780086	75.4347810972533	0	0	18.9524949468603	40.4503579047504	0	0	4.70464993506731	0	14.382660952253
1575	2-95	9.18476976608839	121.235362838497	74.8581416406224	4.30748151342232	0	0	141.253223959084	44.3129520701807	0	9.18476976608839	75.1096588792084	7.74984231178941	0	141.253223959084	84.2944286452967	117.541484801544	7.74984231178941	59.1470834850206	0	7.74984231178941	32.8971874720655	13.4922512795107	37.9049898937205	0	37.9049898937205	32.8971874720655	75.5805306329867	42.2124714071428	0	73.3970169484441	97.5803064081996	8.54541379522878	0	0	0	37.9049898937205	0	0	0	7.74984231178941	0
1576	2-69	11.1467266833117	61.6358381077815	94.9509193817886	21.9997757752129	0	56.7820084801506	235.422039931806	120.976760865647	0	19.9719309452018	30.3991956902696	18.9524949468603	56.7820084801506	258.964243924987	69.3236215823317	140.117900033387	0	126.105630062482	0	56.7820084801506	0	30.6628649678471	95.4427650946352	0	94.697834645701	0	42.6833431609212	0	56.7820084801506	52.4153175996755	64.6831189361341	75.4347810972533	0	0	66.2582559535807	25.9050469529202	5.13347733228232	0	0	0	14.382660952253
1577	4-62	48.1043779072655	52.1595906343513	32.3362575085443	14.1854628383465	0	0	374.259145373185	71.4581209097951	0	50.5080074827604	21.2599628326008	9.47624747343013	0	376.67526389089	114.141405260857	78.8281580809454	0	81.2442177887913	0	0	32.8971874720655	25.5840958620666	55.6601219267247	0	63.1698299069306	32.8971874720655	42.6833431609212	0	0	27.8690128593702	86.5804185205931	25.1449270324178	0	0	38.4863919983004	24.6834379086302	11.7711019965903	0	0	0	7.19133047612651
1578	2-71	46.0215019779355	137.526276956194	62.1858344760293	17.3710377890865	0	0	223.650937935216	108.374149938803	0	39.0797862437054	34.0340503087941	9.47624747343013	0	270.735345921577	82.5900840259296	189.339771435206	0	64.5793333428994	0	0	18.0107506830303	30.5109616114589	18.3014517353202	18.0107506830303	50.5776485897205	0	146.060780165794	0	0	44.1767426954432	157.0606680534	50.2898540648355	0	0	18.9524949468603	31.6251536428603	0	0	4.70464993506731	0	7.19133047612651
1579	3-39	27.1955204491187	55.13107967894	74.8581416406224	1.55073395989728	0	0	206.348382628475	44.3129520701807	0	9.18476976608839	57.328348191723	7.7498423117894	0	188.337631945445	84.5238686408417	74.8581416406224	7.7498423117894	74.2629602696008	0	7.7498423117894	18.0107506830303	10.7355037259857	73.788364914856	0	47.3812373671506	18.0107506830303	18.0107506830303	48.9319713270479	0	80.1165168683492	40.0105264582431	8.54541379522878	0	0	28.4287424202904	18.9524949468603	16.3634868796345	0	0	7.7498423117894	0
1580	4-62	48.1043779072655	52.1595906343513	32.3362575085443	14.1854628383465	0	0	374.259145373185	71.4581209097951	0	50.5080074827604	21.2599628326008	9.47624747343013	0	376.67526389089	114.141405260857	78.8281580809454	0	81.2442177887913	0	0	32.8971874720655	25.5840958620666	55.6601219267247	0	63.1698299069306	32.8971874720655	42.6833431609212	0	0	27.8690128593702	86.5804185205931	25.1449270324178	0	0	38.4863919983004	24.6834379086302	11.7711019965903	0	0	0	7.19133047612651
1581	4-37a	42.0819572381539	0	54.3360332837571	10.9998878876064	0	0	162.379309434559	36.1448149200242	0	18.0099740279785	7.19133047612651	0	0	129.482121962493	58.0984919761705	58.1445906952371	0	25.201304504105	0	0	32.8971874720655	16.3761002422149	8.82520426189009	0	8.82520426189009	32.8971874720655	0	0	0	31.1845455413013	65.8968511348848	25.1449270324178	0	0	0	0	16.3634868796345	0	0	0	7.19133047612651
1582	2-53	81.828811132023	165.955019376484	61.7092020346033	42.0433568166015	23.5422039931806	0	285.586783312986	142.91624181959	0	48.2645560097938	75.658591427567	9.47624747343013	0	329.590855904529	133.399394910791	226.962198710811	0	115.388644227761	0	0	18.0107506830303	52.8915300760298	46.7301941556106	18.0107506830303	84.726497699951	0	146.060780165794	42.1011735601989	0	96.7367116940104	219.828022361424	25.1449270324178	0	0	46.7301941556106	37.9963035443404	23.5422039931806	10.4868561891685	11.3548879619557	0	0
1583	2-25	30.2545819818153	71.1120855812116	30.2784043647001	9.55672485222013	0	0	288.746096604608	25.1449270324178	0	29.8942398225652	43.1189446047928	0	0	270.735345921577	91.0239351103883	67.828270193339	0	73.013184427358	0	0	18.0107506830303	26.9340334832875	64.0899016271008	0	65.7740027530907	18.0107506830303	60.6940938439515	37.9854672725105	0	53.2570715615929	60.6940938439515	25.1449270324178	0	0	37.2539466821805	22.7999493809702	19.0102836708576	0	0	0	0
1584	2-52	52.5275863409193	71.1120855812116	31.8596250671182	12.7422998029602	0	0	191.417967340264	72.229335018779	0	18.9633312186901	63.6526602540713	0	0	211.879835938626	82.6159914727614	94.4508095813381	0	82.6159914727614	0	0	0	29.5951247944607	37.2539466821805	0	75.9012934380609	0	42.6833431609212	37.9854672725105	0	51.3091691800506	94.4508095813381	0	0	0	44.1956624164106	31.7056310216503	0	0	0	0	0
1585	3-50	43.0353144288655	28.4287424202904	30.2784043647001	9.55672485222013	0	0	256.548125407282	25.1449270324178	0	27.7885354805802	43.1189446047928	0	0	223.650937935216	103.804667557439	25.1449270324178	0	70.907480085373	0	0	32.8971874720655	24.8283291413025	46.0791509440706	0	65.7740027530907	32.8971874720655	0	37.9854672725105	0	53.2570715615929	32.8971874720655	25.1449270324178	0	0	37.2539466821805	22.7999493809702	16.9045793288726	0	0	0	0
1586	2-55	112.656731885013	28.4287424202904	125.857279566055	9.55672485222013	0	0	345.071510775424	100.579708129671	0	23.6035672998751	63.2630387088943	0	0	247.193141928397	104.8773566918	180.447326293668	0	86.8666060087694	0	0	18.0107506830303	49.6126593265889	55.2646973652108	0	59.4833302304006	18.0107506830303	18.0107506830303	37.9854672725105	0	53.2570715615929	173.313149944281	25.1449270324178	0	0	28.4287424202904	25.9855243317102	23.6192773635731	0	0	0	0
1587	2-82	33.2179411182303	42.6833431609212	151.804305612316	10.9998878876064	0	0	200.108733942035	182.206207996819	0	42.0431453801204	17.0294577434761	11.4241498549724	0	270.735345921577	70.4967529785689	165.262827065805	0	52.4860022955387	0	0	18.0107506830303	32.2366481786762	20.2493541168625	18.0107506830303	24.0323946970901	0	60.6940938439515	0	0	49.5317740188217	82.6938696191643	100.579708129671	0	0	0	21.4978629578901	28.328729183845	0	4.70464993506731	0	7.19133047612651
1588	4-60	47.8365052676306	61.6358381077815	0	38.8577818658614	0	0	224.359133311506	104.397489751345	0	11.81500390157	55.0899353079182	0	0	270.735345921577	102.926440575549	64.6831189361341	0	66.9049392094882	0	0	36.0215013660606	31.7973238862136	38.2319292172696	0	32.9272400659404	36.0215013660606	45.8076570549162	35.8105010375088	0	57.1094706394953	100.704620302195	0	0	0	9.47624747343013	15.1963541633702	2.105704341985	10.4868561891685	0	0	0
1589	3-36	27.1955204491187	45.6548322055099	104.707718608107	4.73630891063732	0	0	211.879835938626	69.4578791025985	0	44.8459289728988	47.3459487394251	7.74984231178941	0	211.879835938626	92.191877712324	100.00306867304	7.74984231178941	81.9309693410831	0	7.74984231178941	18.0107506830303	18.625728611793	55.5553984175007	18.0107506830303	58.7409733682407	0	18.0107506830303	42.6412988043578	0	73.8258443456591	40.0105264582431	33.6903408276465	0	0	22.1380698976003	27.7776992087503	0	0	4.70464993506731	7.74984231178941	0
1590	2-83	42.9272406778153	85.3666863218424	103.464126728336	10.9998878876064	0	0	341.361957901119	121.747974974631	0	51.7524449397054	17.0294577434761	0	0	376.67526389089	68.7819026831815	182.801243194309	0	50.7711520001513	0	0	18.0107506830303	41.9459477382612	8.82520426189009	18.0107506830303	31.6359899146901	0	103.377437004873	0	0	57.1353692364217	125.377212780086	75.4347810972533	0	0	7.60359521760002	21.4978629578901	5.13347733228232	0	4.70464993506731	0	7.19133047612651
1591	3-21	58.6412796674057	61.6358381077815	32.3362575085443	14.1854628383465	33.3260148692805	0	195.425956324765	118.542528896156	0	21.0690355606751	26.1438254229868	52.2785098161408	0	247.193141928397	193.220787619654	78.8281580809454	0	66.1653559305221	0	0	127.055431689132	22.6207367256516	27.7776992087503	0	56.8683211124106	30.6305283725005	42.6833431609212	0	0	50.4674152181333	116.782119495879	25.1449270324178	0	0	25.2431674695503	62.2556820153608	2.105704341985	0	0	0	7.19133047612651
1592	3-7	27.1955204491187	45.6548322055099	104.707718608107	4.60583840826204	0	45.9540935969929	176.566529948855	69.4578791025985	0	36.0207247110088	47.2154782370499	7.74984231178941	45.9540935969929	176.566529948855	83.2362029480586	100.00306867304	7.74984231178941	72.9752945768177	0	7.74984231178941	18.0107506830303	18.4952581094177	46.7301941556106	63.9648442800232	92.6842877526035	0	18.0107506830303	42.5108283019825	45.9540935969929	73.6953738432838	40.0105264582431	33.6903408276465	0	0	45.9540935969929	37.9049898937205	0	0	4.70464993506731	7.74984231178941	0
1593	3-6	9.18476976608839	45.6548322055099	74.8581416406224	4.60583840826204	0	45.9540935969929	247.193141928397	44.3129520701807	0	9.18476976608839	67.6999588960078	7.74984231178941	45.9540935969929	247.193141928397	76.8847286620962	74.8581416406224	7.74984231178941	84.6345709738856	0	7.74984231178941	0	13.7906081743504	63.0941204877457	45.9540935969929	83.8590834907134	0	0	42.5108283019825	45.9540935969929	73.6953738432838	21.9997757752129	8.54541379522878	0	0	45.9540935969929	37.9049898937205	16.3634868796345	0	0	7.74984231178941	0
1594	3-46	35.7524728574303	42.6833431609212	30.2784043647001	0	0	0	324.059402594379	36.9160290290081	0	26.5669264362901	13.5298541969574	0	0	317.819753907939	58.1075313162778	67.828270193339	0	40.0967806332475	0	0	18.0107506830303	22.8751995066824	35.2323318095954	0	26.5669264362901	18.0107506830303	60.6940938439515	0	0	22.8751995066824	60.6940938439515	25.1449270324178	0	0	11.3597360010901	12.672658696	5.13347733228232	0	0	0	0
1595	2-76	28.4395786921202	71.1120855812116	16.6017463778953	43.8016555726757	0	0	188.337631945445	47.0844079863613	0	52.5572187276056	73.539708597266	0	0	235.422039931806	126.096927324872	42.6833431609212	0	95.0375715551561	0	0	31.0593557697155	25.4149584989602	37.2539466821805	16.6017463778953	78.4358251772609	0	42.6833431609212	37.9854672725105	0	51.3091691800506	42.6833431609212	0	0	0	44.1956624164106	31.7056310216503	0	0	0	0	0
1596	2-82	33.2179411182303	42.6833431609212	151.804305612316	10.9998878876064	0	0	200.108733942035	182.206207996819	0	42.0431453801204	17.0294577434761	11.4241498549724	0	270.735345921577	70.4967529785689	165.262827065805	0	52.4860022955387	0	0	18.0107506830303	32.2366481786762	20.2493541168625	18.0107506830303	24.0323946970901	0	60.6940938439515	0	0	49.5317740188217	82.6938696191643	100.579708129671	0	0	0	21.4978629578901	28.328729183845	0	4.70464993506731	0	7.19133047612651
1597	2-86	44.9850938216595	0	153.02104757013	10.9998878876064	0	0	341.361957901119	172.037829039466	0	71.4607066073298	27.2964124080408	0	0	376.67526389089	98.7571190153706	136.724523049695	0	80.7463683323403	0	0	18.0107506830303	54.27075554667	26.4756127856703	18.0107506830303	46.7518666992703	0	18.0107506830303	0	0	28.073090692847	29.0106385706367	125.724635162089	0	0	17.6504085237802	16.4287994794901	15.400431996847	0	4.70464993506731	0	7.19133047612651
1598	3-26	46.1824567355156	47.3812373671506	83.5511355446234	33.1934123785109	3.06980894422453	0	247.193141928397	120.145251935394	0	50.4322980635756	83.3313936034811	26.2617770215604	32.2195411635482	306.048651911348	160.025468688617	61.289741952442	32.2195411635482	154.32441572701	0	32.2195411635482	37.9205941251556	62.4205766198994	79.2612330049852	18.0107506830303	115.020505601139	0	18.0107506830303	72.1669425633902	0	122.472475754908	32.1349524646318	67.0753836129658	0	15.7669199961202	41.6957886369783	46.1596283228606	5.24342809458423	0	4.70464993506731	3.06980894422453	0
1599	2-43	79.1501257289185	104.319181268703	63.7192501342365	9.55672485222014	0	0	218.040506728263	97.3742620511968	0	18.9633312186901	38.7530409177413	18.9524949468603	0	211.879835938626	76.6688670832917	188.901619162676	0	76.6688670832917	0	0	0	33.1242478784211	27.7776992087503	0	63.2394710138907	0	85.3666863218424	25.3236448483404	0	38.6473467558804	188.901619162676	0	0	0	46.7301941556106	16.5092768582801	0	0	0	0	0
1600	4-39	35.0028918140505	28.4287424202904	0	35.6722069151214	0	0	162.379309434559	21.9997757752129	0	2.105704341985	63.8672883716674	0	0	129.482121962493	98.8701801857179	21.9997757752129	0	65.9729927136524	0	0	32.8971874720655	15.7781354818935	50.1948572317589	0	31.6143173710304	32.8971874720655	0	42.1011735601989	0	42.1011735601989	54.8969632472784	0	0	0	0	18.9524949468603	12.5925605311535	0	0	0	0
1601	2-32	9.70929955958501	28.4287424202904	89.205063507812	25.7387797776658	0	0	200.108733942035	137.683668063897	0	12.8336134535801	65.8630419513505	14.7196755680144	0	258.964243924987	93.416330972945	89.8280459685518	0	90.2920170789499	0	0	3.12431389399505	31.7007829825159	61.7155479904291	0	42.4034875393705	0	42.6833431609212	75.565152875639	0	63.2538392968013	67.8074328301291	25.1449270324178	0	0	9.47624747343013	37.7092145826604	0	15.6203335214508	0	0	0
1602	4-16	47.6755505100505	85.3666863218424	62.6146618732444	10.9998878876064	0	0	362.488043376595	96.6030479422129	0	50.0791800855454	12.3248078084088	0	0	364.9041618943	95.3011753660197	146.656428274284	0	62.4039878939542	0	0	32.8971874720655	27.1031708463939	35.3008170475603	0	47.9734757435604	32.8971874720655	85.3666863218424	0	0	17.8061360282823	129.263761681514	25.1449270324178	25.1449270324178	0	35.3008170475603	10.1381269568	5.13347733228232	0	0	0	7.19133047612651
1603	2-51	72.6440413659346	164.127845665001	61.7092020346033	6.3711499014801	13.1295032358468	0	262.044579319806	97.3742620511968	0	39.0797862437054	61.5173878154314	9.47624747343013	31.2776877324937	282.506447918168	110.073421532567	204.962422935598	31.2776877324937	123.34035858203	0	31.2776877324937	18.0107506830303	62.6704181417831	44.903020444127	18.0107506830303	100.807831269075	0	146.060780165794	27.9599699480633	0	85.2231820122672	197.828246586211	25.1449270324178	0	31.2776877324937	46.7301941556106	30.4490231429168	0	0	4.70464993506731	0	0
1604	2-79	55.2062717440239	123.271676215563	62.1858344760293	53.0432447042079	23.5422039931806	0	258.964243924987	153.916129707197	0	48.2645560097938	76.135223868993	9.47624747343013	0	329.590855904529	133.876027352217	168.656204049497	0	115.865276669187	0	0	18.0107506830303	53.3681625174558	46.7301941556106	18.0107506830303	84.726497699951	0	103.377437004873	42.1011735601989	0	114.927930057743	136.377100667692	50.2898540648355	0	0	28.4287424202904	56.2977552796606	23.5422039931806	10.4868561891685	11.3548879619557	0	7.19133047612651
1605	2-37	7.17476782038501	90.0645805280718	72.9617475256213	28.9243547284058	0	0	153.024325955674	125.912566067307	0	10.2990817143801	58.1655594963563	28.4287424202904	0	200.108733942035	96.8933836310268	121.511501241867	0	93.7690697370317	0	0	3.12431389399505	27.1083980994717	69.784985531555	0	62.0070256977708	0	85.3666863218424	92.4597946786551	0	77.6139493606174	96.3665742094488	28.2692409264128	0	0	28.4287424202904	36.2545534522154	0	5.24342809458423	5.13347733228232	0	0
1606	2-100	31.4763746679892	56.8574848405808	89.2050635078119	25.8000408344108	0	0	262.258178518611	102.370362074126	0	4.640236081185	77.4449937667656	43.1484179883048	0	258.964243924987	125.233647836255	116.664184555356	0	125.233647836255	0	0	0	29.8172944548559	95.4163533813995	0	68.9487414320009	0	42.6833431609212	107.179470246669	0	82.0345432142517	91.5192575229383	25.1449270324178	0	0	28.4287424202904	34.7998923217705	0	10.4868561891685	5.13347733228232	0	0
