No.	NAME	G2u	G3u	E3u	L1m	G1m	G2m	G3m	E1m	E2m	E3m	G2v	G3v	E1v	E2v	E3v	P1e	G2e	G3e	E1e	E2e	G2p	G3p	E2p	E3p	L1i	G2i	G3i	L2s	P2s	G2s	G3s	E1s	E2s	E3s	Am	Gu	Gm	Dm	Dv	De	Ds
530	2-78	0.209897826604246	0.204176335768936	0.393511147385022	8.91853331592457	0.173030147807413	0.182936048590309	0.182936048590309	0.521582631981227	0.248932072824832	0.195758844173542	0.204176335768936	0.163281005702664	0.469325185486534	0.305584673426432	0.259124313499196	0.682736533480546	0.173030147807413	0.163281005702664	0.546801808841733	0.45231485414632	0.204176335768936	0.163281005702664	0.342453561743352	0.280941291691065	9.14547015079708	0.173030147807413	0.163281005702664	2.36176856051954	0.161298545731858	0.163281005702664	0.173030147807413	0.691225902945681	0.437466350811327	0.353892959338285	31.1002347458247	0.202326990717461	0.179572621319603	0.322091182993201	0.344678057470721	0.46536135118065	0.494195071031765
531	4-54	0.165236574970594	0.172273411219281	0.434641857895475	14.9708560622533	0.143798068873378	0.179556337497033	0.179556337497033	0.348654183491191	0.249905343873796	0.19571278637811	0.165236574970594	0.165236574970594	0.376215776459284	0.335460107871148	0.25052099330899	0.784834641349693	0.151462078343268	0.195124626492078	0.478831783411292	0.513434735523312	0.147882497251658	0.158354502298208	0.383189981239696	0.282001049192386	18.0010847792995	0.175879558161047	0.158354502298208	3.10091545081074	0.141442202387937	0.179556337497033	0.179556337497033	0.466760448111589	0.417411619208793	0.475235010973923	51.9114725829669	0.162758164392712	0.166744497050167	0.264757437914366	0.320732292546474	0.475482546476822	0.453135692764769
532	4-47	0.172776472123993	0.241540139317664	0.455142820009197	9.48737848417924	0.159572475390038	0.159572475390038	0.163979741833038	0.285786261208935	0.261002316914503	0.126806435531682	0.177246816847943	0.177246816847943	0.333517748311143	0.342423901899011	0.225311388643959	0.649045285434352	0.159572475390038	0.196105222203421	0.401325620286616	0.465066260265673	0.159572475390038	0.177246816847943	0.38688033363541	0.273823373542265	11.5387599257117	0.163979741833038	0.196105222203421	4.65161781238352	0.283658859272908	0.159572475390038	0.168364457317961	0.382469776022638	0.366959752727942	0.34055004264674	43.7798651062202	0.188138336134537	0.161028242960666	0.224531671218374	0.300417679618038	0.436559370834978	0.363326523799107
533	2-56	0.193210384650215	0.276435468389458	0.547546484904499	14.780303125667	0.145815510528605	0.169107598406957	0.169107598406957	0.598630972900484	0.471457392384605	0.41066938740433	0.169107598406957	0.161605331748219	0.514595746201043	0.434540104289688	0.379279409817655	0.72123035144269	0.154119655430091	0.154119655430091	0.540484770045328	0.509033557079401	0.169107598406957	0.169107598406957	0.400430791094781	0.376582713652848	13.8363065279339	0.176810292561781	0.197573855609147	4.27794115148785	0.188930470219827	0.145815510528605	0.161605331748219	0.738987868782548	0.606863904519977	0.750825999568668	81.0608553055054	0.211370280764425	0.16095704447949	0.49358591756314	0.442805086769462	0.538330417741415	0.698892590957064
534	2-90	0.172355309712695	0.156316903017325	0.489333737304851	5.56706024442986	0.156316903017325	0.164314525870714	0.164314525870714	0.344096363846681	0.255574131500284	0.302851778201084	0.147463051990239	0.164314525870714	0.346584066157805	0.283867371980399	0.314844283745495	0.459751399034665	0.164314525870714	0.172355309712695	0.454382406096714	0.384208507364266	0.156316903017325	0.164314525870714	0.310565157378322	0.329203966613187	6.7031179730486	0.172355309712695	0.156316903017325	5.47979268373012	0.381660606596103	0.160330449351379	0.164314525870714	0.467723458612639	0.316581555707741	0.639827651473929	43.3302006728163	0.172127026913972	0.161604190967491	0.30084075784935	0.315098573961233	0.444590203578983	0.474710888598103
535	4-45	0.189657924780623	0.213905477429447	0.43706970097148	10.8017738991569	0.167560109227301	0.178483027281038	0.167560109227301	0.520141034405445	0.272161204532236	0.197898684187472	0.178483027281038	0.155611391402494	0.503377819026423	0.345160351338134	0.263138251194353	0.68931664861382	0.178483027281038	0.155611391402494	0.531774805487664	0.45355252465082	0.155611391402494	0.155611391402494	0.372542803889564	0.31121424661024	11.47439137029	0.178483027281038	0.167560109227301	2.98261584824269	0.182544520093121	0.155611391402494	0.167560109227301	0.583836095916013	0.415007367466743	0.338713463200435	44.0125194206173	0.18943250903765	0.171124712311137	0.330066974375051	0.370558807186303	0.466679573862671	0.445852308861064
536	2-1	0.208801582136147	0.22129500703638	0.426620955198129	14.8133276778527	0.16534028427935	0.170495129586256	0.186149695561878	0.355664010422614	0.359647877795237	0.197846760379169	0.170495129586256	0.16534028427935	0.482369575634613	0.30606129371253	0.269455130465211	0.809912133200844	0.170495129586256	0.180850359223894	0.542475361467053	0.487699811389637	0.16534028427935	0.16534028427935	0.330501449359873	0.286582682269203	18.9496285625274	0.186149695561878	0.186149695561878	3.28936285527432	0.160553459214549	0.16534028427935	0.16534028427935	0.402666568715317	0.593401591573506	0.430959331155746	54.9874307846262	0.200961905803426	0.173773812422052	0.304386216199007	0.352628666604118	0.491902925117853	0.475675830481523
537	4-39	0.219209654061478	0.254760191552941	0.384110836726433	4.61796589973764	0.175425063581955	0.175425063581955	0.230462383133293	0.274072163549544	0.180909459552554	0.0542250922205018	0.175425063581955	0.268029086881253	0.298215223666112	0.251729698084654	0.126035706823996	0.650136146132399	0.175425063581955	0.208393978210231	0.463108186863461	0.357637796748788	0.197854535730362	0.197854535730362	0.28683839823355	0.182022215224467	6.46284297325103	0.175425063581955	0.208393978210231	2.63559178744257	0.303046117446357	0.197854535730362	0.208393978210231	0.404768439262364	0.29563624320979	0.217713389448277	10.4228630880536	0.213973978630888	0.192129673426425	0.1697355717742	0.225326876191587	0.392012927979821	0.30603935730681
538	2-26	0.16991483847376	0.238373304623749	0.468774210339552	15.3369126725724	0.146381775374544	0.163882929841445	0.158007817829122	0.428616050759269	0.234791360586728	0.268237506860792	0.158007817829122	0.16991483847376	0.412165525673436	0.270226080720168	0.303188713110033	0.6666025348656	0.139865086594738	0.158007817829122	0.435831445969158	0.341117651123029	0.14333804596816	0.166875879526115	0.292038071372124	0.326352190539285	15.4023472379943	0.146381775374544	0.176153454533588	5.37846445715664	0.229868476805079	0.139865086594738	0.173005592948425	0.453652339499133	0.289428751791922	0.545585895376483	106.725180036822	0.184519160309703	0.155919261214071	0.31054830606893	0.328526773167879	0.414463459418506	0.429555662222513
539	2-54	0.202021706155924	0.202021706155924	0.433051499072106	7.16405141811052	0.151861153330863	0.181427545613218	0.171797629532887	0.391556247443976	0.365673399143844	0.369516822510665	0.162305632647406	0.176575614695628	0.4182236235207	0.322606881005129	0.283455526724787	0.64367732217834	0.171797629532887	0.162305632647406	0.531687183143415	0.453819450282078	0.162305632647406	0.171797629532887	0.314128270828589	0.255972033092974	8.57127947509756	0.181427545613218	0.202021706155924	3.72742313633629	0.268380753540388	0.151861153330863	0.167059190487993	0.519669261895227	0.629309564372743	0.763961005516034	33.5453717068226	0.18780618338216	0.167901932770166	0.375582156366162	0.341428677083538	0.486052917022884	0.637646610594668
540	4-58	0.17015442152849	0.17015442152849	0.367061457135972	6.53194618619963	0.146350958075862	0.154831067173577	0.178042382447598	0.313646864926287	0.416239772640918	0.211027549139325	0.17015442152849	0.162480369128111	0.327724026474951	0.340125583142251	0.278559127370221	0.500152929087894	0.146350958075862	0.150869903644324	0.421047068299053	0.449868284751567	0.146350958075862	0.150869903644324	0.323429999319565	0.305364300195867	8.1832051502882	0.162480369128111	0.146350958075862	6.26805943151672	0.382552182950502	0.162480369128111	0.162480369128111	0.536318301216184	0.59031064711342	0.280380208780274	56.5760275885295	0.167556954580736	0.159193632037093	0.31363806223551	0.315469578995808	0.409672629813703	0.46900305236996
541	4-33	0.160453178962979	0.197992383648235	0.42466988268016	7.0363798804817	0.164970462449074	0.160453178962979	0.155809304527773	0.36841775525006	0.415978361371537	0.136440068077356	0.160453178962979	0.169467420854284	0.357714193096161	0.394632118253405	0.221439291563794	0.557366598299806	0.160453178962979	0.160453178962979	0.41729815248949	0.567469306739756	0.150514997831991	0.173995418619253	0.399700285631676	0.276927136708533	7.51530878654077	0.169467420854284	0.173995418619253	4.59976111932529	0.330451893700245	0.150514997831991	0.150514997831991	0.44233041748832	0.619397055020929	0.278222423286619	36.8209548227472	0.181448896868993	0.160367355982116	0.306945394899651	0.32459520097112	0.460321557178202	0.446649965265289
542	4-54	0.179556337497033	0.195124626492078	0.513823517091816	12.6502989871013	0.143798068873378	0.158354502298208	0.158354502298208	0.40045578353416	0.253249682883707	0.193527625936489	0.143798068873378	0.168729104490234	0.422420896805429	0.314041472782854	0.285228000924678	0.694147363354256	0.151462078343268	0.179556337497033	0.520560471515122	0.487162993415365	0.143798068873378	0.179556337497033	0.351827894730167	0.333763439215204	14.7144777440566	0.165236574970594	0.165236574970594	4.35911553959017	0.212504233170787	0.158354502298208	0.158354502298208	0.531502256593263	0.402589773903916	0.492084173999883	60.2769151994862	0.177030357434943	0.153345591484629	0.282411030784785	0.340563456837654	0.504185908388614	0.475392068165687
543	2-19	0.161363651692075	0.228669727516734	0.364037314172307	15.0829664995713	0.151178210921776	0.156603875483596	0.194764933093813	0.461273390761094	0.270984325333153	0.0773946488415237	0.151178210921776	0.194764933093813	0.489010568454871	0.310148342912291	0.139880088671517	0.7912606967591	0.161363651692075	0.175260810372167	0.566703374541836	0.404888252195433	0.151178210921776	0.175260810372167	0.333970962712032	0.183138715571745	17.3248001870308	0.170610969673768	0.194764933093813	3.73566740350451	0.188089916865651	0.170610969673768	0.189712601968757	0.479425068804347	0.387659537120104	0.286721700830758	53.194520306196	0.177351362689093	0.166443749622096	0.269884121645257	0.313013000012893	0.439773205441233	0.384602102251736
544	2-4	0.171797629532887	0.231735518921084	0.457530867503668	6.57870565884229	0.162305632647406	0.176575614695628	0.162305632647406	0.367682989135054	0.242103500951829	0.157193640412	0.162305632647406	0.162305632647406	0.412641292519757	0.311934891289807	0.212297193550344	0.640099122299023	0.162305632647406	0.167059190487993	0.513365598719534	0.455388090950589	0.167059190487993	0.171797629532887	0.350692535337435	0.250969225056219	7.91188678688038	0.171797629532887	0.167059190487993	2.67036559344383	0.223516538032098	0.151861153330863	0.171797629532887	0.520354994475892	0.437054194799988	0.395472265164911	21.0948968008435	0.186257793834087	0.166929324828411	0.255660043499628	0.312291125786636	0.473894319473211	0.450960484813597
545	2-72	0.172355309712695	0.193772081894519	0.460498615229845	6.51920005169186	0.147463051990239	0.147463051990239	0.189285171518123	0.413854999767323	0.37447508583072	0.254038156886067	0.164314525870714	0.164314525870714	0.424893581452626	0.376485001715755	0.283937374534512	0.471983644508313	0.156316903017325	0.193772081894519	0.471626602066301	0.537405046815192	0.164314525870714	0.172355309712695	0.384089918617192	0.283904246669582	7.17797261026992	0.180639973963563	0.168313678448001	6.55115114271296	0.409051292073689	0.156316903017325	0.164314525870714	0.57588429817721	0.575170433243429	0.500809645826959	48.4855366499289	0.179217403054175	0.160260936546064	0.347456080828037	0.361771985900964	0.496052619443267	0.550621459082533
546	2-59	0.21038907394477	0.201731898687832	0.462183609441576	8.32972552613889	0.157598343023786	0.164340230237433	0.189607650709003	0.312305131839804	0.408568054585635	0.408199581517536	0.143322327750093	0.171227219212499	0.362345036339226	0.382525042145783	0.32338048683377	0.613030930707679	0.171227219212499	0.164340230237433	0.464753870834946	0.456703195476253	0.150840571479897	0.157598343023786	0.376994054085746	0.30071255196989	10.4409809396996	0.167759231634968	0.185767569779033	5.30885901063867	0.31568588400263	0.143322327750093	0.150840571479897	0.402591589870831	0.558255845676377	0.825504231943537	56.4925364774453	0.191064740905797	0.169974510226491	0.376357589314325	0.356083521772927	0.472565908876371	0.595450555830248
547	Tetracycline	0.184911469880167	0.241060007366773	0.332473856156788	12.3053167776731	0.172355309712695	0.156316903017325	0.213064864973616	0.410574794675878	0.471444635334918	0.16006010740405	0.160330449351379	0.189285171518123	0.426993616950397	0.412755672883938	0.157303662319275	0.707689678413029	0.156316903017325	0.189285171518123	0.470698824447908	0.565566096902939	0.15218086321462	0.164314525870714	0.391473724424006	0.166789100373651	13.4151701925475	0.160330449351379	0.198382854297317	5.39441620073112	0.277289723735821	0.147463051990239	0.176458944185772	0.46481898636253	0.746269198855978	0.390592149488982	62.13343574531	0.194202578299946	0.179052676036499	0.347359845804949	0.332350984051203	0.458294443854001	0.533893444902497
548	3-38	0.178564346558854	0.260335964077013	0.414180419799689	7.4313225290861	0.163151219683511	0.163151219683511	0.163151219683511	0.324132915971917	0.326599263325167	0.286736079642987	0.178564346558854	0.163151219683511	0.447186813678856	0.373530363974073	0.265445549447904	0.712860956873246	0.163151219683511	0.223704527735404	0.502858579344202	0.542458079644037	0.163151219683511	0.192847409204806	0.405150636981718	0.246978403028287	9.77108738142294	0.178564346558854	0.223704527735404	3.09742885190799	0.25258990539599	0.163151219683511	0.178564346558854	0.405681477360349	0.494235088404667	0.637840264409286	23.8188372605207	0.202476467434316	0.163151219683511	0.31248941964669	0.362054242366944	0.494939292845086	0.512585610058101
549	3-34	0.200046441988251	0.214139513395942	0.427521776989209	10.4087220686834	0.160053073254821	0.160053073254821	0.160053073254821	0.277421846755386	0.361231173296375	0.196999655631501	0.160053073254821	0.160053073254821	0.417327197162391	0.336002267435474	0.275922167521045	0.812459927580259	0.18678925575746	0.167455919846415	0.519218172337079	0.50941469953112	0.173969147169049	0.173969147169049	0.358834540498157	0.295655407606684	15.1734112428767	0.229355062473577	0.214139513395942	2.33595239136957	0.150798982792445	0.160053073254821	0.160053073254821	0.356476271717411	0.6444516736598	0.432857811700275	28.9675824975589	0.200013746541345	0.160053073254821	0.278550891894421	0.34308387737297	0.491458742493491	0.477928585692495
550	3-9	0.173030147807413	0.188035413416598	0.330334046667635	5.96933232967163	0.152564870601159	0.152564870601159	0.163281005702664	0.390244304821266	0.230213559255465	0.0973582219504013	0.173030147807413	0.182936048590309	0.389104245385904	0.291548701175138	0.170080367636664	0.530232947714596	0.163281005702664	0.168161617229642	0.457937367073114	0.418426068318373	0.182936048590309	0.182936048590309	0.326231981795405	0.21220027411287	6.48687592784154	0.173030147807413	0.177943065103675	3.9772996042829	0.320594141575586	0.152564870601159	0.163281005702664	0.577059259546429	0.343651221331838	0.263624202191618	25.6982291038741	0.177893905161983	0.156056400516098	0.239272028675711	0.283577771399235	0.396518201703166	0.394778227689962
551	3-38	0.207735741417169	0.223704527735404	0.451375807349055	8.27170542476815	0.192847409204806	0.192847409204806	0.171344921907014	0.348322699389301	0.342548621574728	0.26868895204128	0.192847409204806	0.178564346558854	0.454533416260653	0.353084984905152	0.294161916091391	0.757244620152156	0.163151219683511	0.185672359007343	0.527037743585753	0.464750639994819	0.178564346558854	0.163151219683511	0.364400077274363	0.273344658991238	10.788124731001	0.207735741417169	0.192847409204806	2.70858625781074	0.205553129941583	0.171344921907014	0.185672359007343	0.454428299745145	0.48270900264531	0.51366726623996	26.0763532544351	0.202454258260795	0.185395683525499	0.319853424335103	0.367260105752398	0.489785438556332	0.483601522876805
552	Tetracycline	0.168313678448001	0.241060007366773	0.35440930809023	12.3871672480923	0.164314525870714	0.156316903017325	0.193772081894519	0.420783830755129	0.477772729521137	0.139634782020662	0.147463051990239	0.176458944185772	0.438205934450792	0.418080575628819	0.157373392112958	0.70532117856972	0.156316903017325	0.180639973963563	0.484112587638425	0.579754837897659	0.156316903017325	0.189285171518123	0.398350165890812	0.177032869334925	13.5195883670204	0.168313678448001	0.223672321708341	5.40279112449319	0.276113382459363	0.147463051990239	0.176458944185772	0.476230745806556	0.7534042876844	0.34831134747726	62.7092987441612	0.185104441550097	0.17073571141433	0.346063780765643	0.33788663406419	0.472543798962882	0.525982126989406
553	4-43	0.163281005702664	0.234963146720468	0.451062391141035	8.6199126234286	0.173030147807413	0.158272340443897	0.182936048590309	0.54205688211562	0.28638441878581	0.190825268353126	0.163281005702664	0.193262734109562	0.495091390429016	0.342696115373014	0.265217634144864	0.534741950247564	0.173030147807413	0.182936048590309	0.495301564702891	0.470897112659574	0.163281005702664	0.163281005702664	0.360732163915504	0.315891834635606	8.45967062290971	0.173030147807413	0.163281005702664	5.98105375357892	0.362572280463703	0.152564870601159	0.152564870601159	0.656125527665511	0.405357341863826	0.305934726060914	54.4664926655658	0.184341745056588	0.171109989954637	0.339755523084852	0.367668379982298	0.463988701746329	0.45580586519675
554	3-34	0.18678925575746	0.229355062473577	0.333016507638053	8.12081212627989	0.173969147169049	0.160053073254821	0.18678925575746	0.271203143266728	0.380648524785871	0.170188047779399	0.200046441988251	0.160053073254821	0.420266040113537	0.355701462160282	0.215803540958291	0.73178383104379	0.160053073254821	0.180360996198901	0.517016201490231	0.545666880828023	0.160053073254821	0.18678925575746	0.387828931052795	0.21302624947299	11.9557769742912	0.173969147169049	0.206969710697162	3.29799931494701	0.239359117869898	0.160053073254821	0.200046441988251	0.350011454153231	0.669393170379449	0.314981552259326	29.999628762936	0.195333839010466	0.173259097539623	0.274013238610666	0.330590347744037	0.4687471418045	0.444795392264002
555	2-48	0.167112055763168	0.167112055763168	0.501178938660489	8.94917504535868	0.15275498451013	0.144782950613958	0.186037518119638	0.43793359132583	0.289815972932235	0.356520703171193	0.15275498451013	0.170760919723109	0.414996090026061	0.336052516447123	0.333952849199906	0.569451072279047	0.1599324824888	0.144782950613958	0.462099465480344	0.463399081341069	0.1599324824888	0.178243201128212	0.367722572446866	0.33417112966126	9.11305650103163	0.167112055763168	0.178243201128212	4.83235238928788	0.286373959068537	0.144782950613958	0.170760919723109	0.552076176904021	0.408623360098317	0.712144801738995	56.2122216306154	0.162182373293478	0.160240066638363	0.361423422476419	0.36166715189103	0.481343697578939	0.557614779580444
556	2-9	0.208542039649544	0.197992383648235	0.482362763141138	6.79750733376538	0.150514997831991	0.169467420854284	0.173995418619253	0.425771765980339	0.223946954991243	0.262303650379329	0.160453178962979	0.169467420854284	0.421988255334382	0.264727629381059	0.305995147063604	0.612244585766481	0.150514997831991	0.169467420854284	0.517658560128402	0.433007118422656	0.160453178962979	0.178586538130555	0.309797263336083	0.307005789896963	7.53599070653095	0.169467420854284	0.169467420854284	2.88306653347681	0.220389934373102	0.178586538130555	0.169467420854284	0.646720976295445	0.401422992528026	0.486666373387868	26.7621713281239	0.194639183112395	0.164336715707444	0.30400745711697	0.330903677259682	0.483980536437508	0.511603447403779
557	2-96	0.207735741417169	0.241115702366955	0.361922872583453	7.40787410129865	0.163151219683511	0.178564346558854	0.192847409204806	0.371010397912335	0.282925916526798	0.315091055496111	0.163151219683511	0.171344921907014	0.493634670920942	0.363304542420456	0.257883558147025	0.701911986906521	0.163151219683511	0.200181059881649	0.559604988987514	0.551510261890085	0.163151219683511	0.171344921907014	0.402857585163412	0.218303225961645	9.50454610884626	0.163151219683511	0.178564346558854	2.93654692820247	0.239864591181373	0.178564346558854	0.178564346558854	0.478356001377145	0.39364810909554	0.587616809363004	23.3392272643501	0.201422978842131	0.177773201698925	0.323009123311748	0.371607590496141	0.503628286568123	0.486540306611896
558	2-2	0.207735741417169	0.185672359007343	0.342270818762987	14.732668413402	0.163151219683511	0.163151219683511	0.200181059881649	1.19780179660204	0.265995264542932	0.134219769162837	0.163151219683511	0.192847409204806	0.551376195409187	0.371763244011199	0.230265066700767	0.71760900468068	0.163151219683511	0.178564346558854	0.491701016456372	0.535708780511036	0.192847409204806	0.223704527735404	0.402147961389293	0.208180316124736	9.83321912371012	0.185672359007343	0.178564346558854	2.99204284030135	0.231892242938362	0.163151219683511	0.163151219683511	0.412596592433298	0.601622621930513	0.477911007828928	45.7021713583934	0.200104367628024	0.174663119057724	0.532672276769268	0.384468168707051	0.468579259162077	0.497376740730913
559	2-34	0.169467420854284	0.214079343428318	0.485859638206065	6.06546527829757	0.150514997831991	0.188046903542351	0.160453178962979	0.284202298510803	0.389355225493756	0.160216290934053	0.150514997831991	0.160453178962979	0.270185460880176	0.403167804908896	0.26690282025414	0.548707472469194	0.150514997831991	0.155809304527773	0.345820502521355	0.53240788879187	0.155809304527773	0.169467420854284	0.407856519742167	0.328101225019122	7.29795026231862	0.178586538130555	0.183264097369992	4.34959206625485	0.327294789085698	0.150514997831991	0.150514997831991	0.414104205287514	0.588349260232657	0.308663825410472	32.5561604404932	0.178135902209762	0.165601689434121	0.277924604979537	0.313418695347737	0.446465188853483	0.437039096976881
560	2-100	0.18478967591805	0.210854899643406	0.357324226208419	8.8181148319	0.161363651692075	0.161363651692075	0.17997896426954	0.259437498155673	0.380153701813168	0.25802915381291	0.170610969673768	0.170610969673768	0.30665396239148	0.338701698103948	0.250620893904734	0.626581670795115	0.165996239024386	0.210854899643406	0.432419752379993	0.436931856313251	0.17997896426954	0.161363651692075	0.328947420142546	0.253873675965816	11.8219297347519	0.175260810372167	0.161363651692075	5.81339724246458	0.328106044644406	0.151178210921776	0.161363651692075	0.339295467888856	0.557126186769576	0.495331224387394	60.4369849282517	0.184567701936335	0.167344351705277	0.299206784593917	0.298658851466721	0.411839143595902	0.463917626348609
561	2-39	0.189117196244583	0.178374960783174	0.44398079542274	20.7864674186705	0.149067503017436	0.155449618866863	0.185454999777209	0.413594368991813	0.388887658735575	0.169441932027784	0.152277751691481	0.185454999777209	0.476187456604963	0.381417846759026	0.240024714495321	0.83692928786799	0.181876250434844	0.181876250434844	0.555869618932239	0.455635038760074	0.155449618866863	0.185454999777209	0.37429917192356	0.283367945063471	24.9217586813991	0.171579988432118	0.196715799880879	3.70232647996162	0.139231776718108	0.181876250434844	0.149067503017436	0.43389962350148	0.591969382630819	0.381676414661126	87.5073410175333	0.173734015511669	0.162581226253232	0.323974653251724	0.36587667261977	0.481030160095529	0.469181806931141
562	2-75	0.158354502298208	0.187153421029611	0.48098644480423	6.90069773975397	0.143798068873378	0.143798068873378	0.179556337497033	0.384191891127058	0.30091213052153	0.38730729977681	0.143798068873378	0.165236574970594	0.371789947274527	0.330993280154421	0.331575838205296	0.486720053868278	0.158354502298208	0.168729104490234	0.45707731395869	0.420228521000126	0.151462078343268	0.179556337497033	0.350054182210946	0.310939711376065	7.73783763320624	0.151462078343268	0.165236574970594	6.46659350164799	0.393900236468765	0.151462078343268	0.158354502298208	0.464032485205554	0.444648363709041	0.774061407543889	55.9248092873059	0.167424701689019	0.15484681679349	0.357470440475133	0.344786355211415	0.463636839801853	0.560914085486161
563	2-36	0.171797629532887	0.213277738911448	0.410939094657682	7.27774299936129	0.162305632647406	0.18637866334394	0.162305632647406	0.363095060314883	0.362996085071311	0.347184638934399	0.151861153330863	0.162305632647406	0.370140055099128	0.307138514327243	0.340822285674305	0.579697621652944	0.151861153330863	0.181427545613218	0.455712526078285	0.43047636624423	0.171797629532887	0.151861153330863	0.297058041873867	0.319805259963942	8.2447540683	0.151861153330863	0.167059190487993	4.26112511894197	0.295840590642685	0.151861153330863	0.162305632647406	0.413973721997424	0.631567592848109	0.540637057066045	43.4900979827535	0.184640352549669	0.169963027642102	0.357758594773531	0.339366951700225	0.440735254886381	0.528726123970526
564	4-17	0.175425063581955	0.219209654061478	0.189049457659702	4.74295680144956	0.371948824365537	0.175425063581955	0.197854535730362	0.302612811771682	0.196023817943287	0.0317941085289296	0.175425063581955	0.175425063581955	0.365309722825945	0.261910248555372	0.0565209398649009	0.629970424749117	0.175425063581955	0.219209654061478	0.463286715947331	0.529104737188826	0.175425063581955	0.219209654061478	0.30838321333936	0.0754745267799146	6.02544499142661	0.175425063581955	0.219209654061478	2.833865330262	0.327959200128021	0.175425063581955	0.242275305666172	0.419548771047736	0.421068829396368	0.12407014776594	9.92198780350394	0.242741950084221	0.234588624012781	0.1768102460813	0.227913637082073	0.391951050491867	0.321562582736681
565	2-64	0.204216391333569	0.204216391333569	0.456307105113499	6.02112692120897	0.149243936527412	0.15871993279114	0.175956633401682	0.414519763809101	0.457477171880637	0.286732409970922	0.15871993279114	0.175956633401682	0.403895234280914	0.386888742830166	0.269986311588343	0.512623703424316	0.15871993279114	0.167299752740038	0.492948120360214	0.400354299881901	0.167299752740038	0.163022121884134	0.357417843404608	0.273907278473552	7.12582593875542	0.15871993279114	0.167299752740038	5.60261491926084	0.373174009289493	0.167299752740038	0.154292604561237	0.65236300772323	0.570769698415595	0.614370224107318	44.1399080853598	0.194325120816647	0.160932813366234	0.38624311522022	0.353590096233141	0.454837520796487	0.612500976748715
566	2-49	0.195157664300794	0.212354180149367	0.414187028376111	6.8267321564087	0.153290488652678	0.174311518733476	0.200707660494957	0.375457934117961	0.380855130111084	0.325073683884008	0.174311518733476	0.174311518733476	0.412331720579623	0.333243864851847	0.25233102907689	0.652658482972787	0.174311518733476	0.206433646580422	0.526363071795636	0.461131477748876	0.174311518733476	0.174311518733476	0.322665996996758	0.232828926451017	8.30560505197867	0.164291815289034	0.200707660494957	3.51249893118557	0.266357304334766	0.174311518733476	0.174311518733476	0.499934085835127	0.684938702018736	0.720798719051591	29.6206697711877	0.193311417014013	0.175039103926738	0.360462249371017	0.332635538169454	0.479005340797865	0.635223835635151
567	4-2	0.149870541631947	0.21169173459717	0.471692028677734	5.83475437211444	0.159572475390038	0.163979741833038	0.177246816847943	0.24446187594892	0.233358737100938	0.184563490879143	0.163979741833038	0.168364457317961	0.251193093668606	0.270499952251633	0.281132655864992	0.514794026189611	0.168364457317961	0.149870541631947	0.3226742226805	0.426655409766291	0.159572475390038	0.163979741833038	0.300057617133574	0.331788732442819	6.84748244017744	0.163979741833038	0.172776472123993	4.31644767092808	0.333851296522077	0.168364457317961	0.149870541631947	0.355945210070005	0.383771275621095	0.35263277250118	30.4406486490176	0.173275352985557	0.166766523369396	0.220794701309667	0.267608567261744	0.400326521875253	0.364116419397427
568	2-72	0.164314525870714	0.193772081894519	0.474399678605931	6.53422599867663	0.147463051990239	0.160330449351379	0.164314525870714	0.354213477617555	0.453258433251846	0.264909550283581	0.147463051990239	0.160330449351379	0.382286721838221	0.423953601804832	0.290875797636134	0.546212574589716	0.164314525870714	0.160330449351379	0.510894882143577	0.534483167067042	0.147463051990239	0.15218086321462	0.420983791034174	0.314080684925316	8.03534558135987	0.172355309712695	0.160330449351379	5.14248595960227	0.339509266789632	0.15218086321462	0.160330449351379	0.544140948869481	0.618427009102029	0.561252800860499	43.2807239690673	0.173599195059788	0.157202118812853	0.357460487050994	0.365705373759729	0.505934708352965	0.57460691961067
569	2-17	0.155563136688654	0.183480940879949	0.432835391536608	7.99046464833729	0.146899935650445	0.146899935650445	0.192107262713626	0.383253313519637	0.303805279287652	0.193405847869854	0.16338294362394	0.175240741798668	0.400428929164047	0.321377377815949	0.242611993598848	0.543252882692546	0.146899935650445	0.179318093512653	0.457806021871301	0.395530747943505	0.146899935650445	0.16729003769739	0.330786404902243	0.268715719666192	8.76031624235961	0.155563136688654	0.179318093512653	5.9449162928349	0.359505597887174	0.146899935650445	0.196591312007324	0.474533331979943	0.4666126528991	0.360577925377735	54.1292570510758	0.172335171598107	0.160643194451945	0.293488146892381	0.321472766859615	0.427351288945099	0.433907970085593
570	2-12	0.178586538130555	0.188046903542351	0.41683877435667	8.41208029819766	0.150514997831991	0.169467420854284	0.164970462449074	0.482104106914822	0.24195687084761	0.179087122152279	0.155809304527773	0.169467420854284	0.4862626088808	0.260108258523257	0.237281095513728	0.592494247604581	0.178586538130555	0.178586538130555	0.488505293284265	0.366912144022832	0.150514997831991	0.169467420854284	0.275721320795467	0.273045360075002	8.53180737462618	0.178586538130555	0.178586538130555	3.82565725853664	0.258421720152244	0.150514997831991	0.160453178962979	0.536203669591348	0.370972989590651	0.40758624429515	42.2662949203417	0.171618813039506	0.16144480055375	0.301049366638237	0.327883987639262	0.420646404161287	0.43825430115905
