No.	NAME	SpMaxA_EA(ed)	SpDiam_EA(ed)	SpDiam_EA(bo)	SpMAD_EA(bo)	SpMaxA_EA(dm)	SpAD_EA(dm)	SpMAD_EA(dm)	SpMAD_EA(ri)	SpMax_AEA(dm)	SpMaxA_AEA(dm)	SpMAD_AEA(dm)	Chi0_EA(dm)	SM04_EA(bo)	SM11_EA(bo)	SM03_EA(dm)	SM04_EA(dm)	SM08_AEA(dm)	SM13_AEA(dm)	SM12_AEA(ri)	SM13_AEA(ri)	Eig02_EA(dm)	Eig03_EA(dm)	Eig04_EA(dm)	Eig05_EA(dm)	Eig06_EA(dm)	Eig07_EA(dm)	Eig08_EA(dm)	Eig10_EA(dm)	Eig11_EA(dm)	Eig12_EA(dm)	Eig13_EA(dm)	Eig14_EA(dm)	Eig15_EA(dm)	Eig12_EA(ri)	Eig02_AEA(ed)	Eig02_AEA(dm)	Eig03_AEA(dm)	Eig07_AEA(dm)	Eig13_AEA(dm)
1347	4-60	0.645279290449347	25.5599211648369	7.36870089011588	1.71506099048322	0.0330769230769231	5.04	0.193846153846154	1.4609386865665	4.05547818638324	0.155979930245509	1.56648319633914	21.7091333546198	6.78247546255538	16.2897461399064	0.324977857195478	1.29440729178205	-0.522968191562251	7.52303563235097	3.44849151070009	2.91070939897269	0.86	0.8	0	0	0	0	0	0	0	0	0	0	0	0.220920849999145	6.61687272514457	3.16180883455563	2.95412848223589	1.8560618468677	0.155719757335569
1348	3-2	0.40471491623409	20.0631581519114	7.70152956225359	1.92318867217566	0.107225922906656	14.200044834681	0.458065962409064	1.45489018385991	5.24953593046754	0.169339868724759	1.61510696315177	15.7376901553776	7.19556234362207	17.1353330474141	1.59265791239408	5.57819471109251	-0.15066094201156	7.64988748287758	3.83043215514122	3.19334497224034	1.90704494858192	0.86	0.86	0.14897385865223	0	0	0	0	0	0	0	0	0	0.999999999999999	6.72029489645683	3.59482302004537	3.45006157292967	2.17496418301351	0.999999999999999
1349	2-30	0.417080200787486	18.8122385005604	7.47967105093808	1.84769292314097	0.0318518518518519	4.84944434354441	0.179609049760904	1.45627214049487	3.48780686992766	0.129178032219543	1.53534564747152	19.6516175197654	6.95296762180368	16.5238380085199	0.324977857195478	1.17520239681957	-0.511370131687245	6.96257836193729	3.26817423508777	3.06945785181053	0.8	0.764722171772206	0	0	0	0	0	0	0	0	0	0	0	0.357951007693041	6.43204290142999	3.15294261119811	2.85461507287406	1.65155417078707	-0.0882072585036959
1350	3-50	0.726335107311804	24.4143388996875	7.2240178505583	1.85382073463149	0.0990167655548945	5.39981006924778	0.245445912238536	1.60510586002605	4.15513422105116	0.188869737320507	1.66032765118078	17.1695769471026	6.78360828623926	16.0825171741613	2.03582397652411	3.36453622992832	-1.20059805331932	7.52463809034444	3.7196317584906	3.12855740764584	0.521536192416212	0	0	0	0	0	0	0	0	0	0	0	0	-0.665103678048432	7.37031996722384	3.72365408853996	2.85787033169288	1.39218403239277	-0.599657811133912
1351	3-5	0.522801888782307	20.0873415848139	7.70025833115756	1.83779499431937	0.138500150421098	11.6880072202127	0.487000300842195	1.39603839755571	5.24955205354974	0.218731335564572	1.65276108817622	17.0587221438612	6.91299154577738	17.0597044045394	0.324977857195483	5.51266084914946	-1	6.32258267484036	3.39838796039404	3.20488494592819	0.86	0.86	0.8	0	0	0	0	0	0	0	0	0	0	-0.340302076305006	6.79278208371904	3.55583814202117	3.02538971091791	1.93980135244874	-0.130035860901627
1352	3-30	0.59781299172388	27.5369465151026	6.71348597231718	1.77959630692653	0.0817981177604389	10.1393251051753	0.337977503505843	1.56810074030845	4.39631166457872	0.146543722152624	1.66046173442074	21.6795460276255	6.9167150203536	16.0456970938449	2.24295397748674	3.94877944783576	-0.329731158145252	11.9862972367743	3.76922679213104	3.34969261082598	1.02332790443728	0.827668943564992	0.764722171772206	0	0	0	0	0	0	0	0	0	0	0.287535546927873	7.99802515461635	3.97924785623361	3.6514256907283	1.97561664209628	0.415884707682108
1353	2-79	0.398888368367283	25.9021311507326	7.09150338106234	1.79998023515537	0.0584272269717421	17.9279552973988	0.426856078509496	1.54791153119111	4.29735539161371	0.102317985514612	1.66764730315621	35.4685822167818	7.28361991731401	16.2870705805576	2.5906111062914	4.33753185372323	1.03465017184478	9.25515040707136	3.92413919419838	3.78165916923896	1.90704494858193	1.39150923032491	1.02332790443728	0.827668943564992	0.68	0.53150923032491	0.14897385865223	0	0	0	0	0	0	1.418384534931	8.01293317507283	4.04006260764711	3.74181802892745	2.77349936653912	1.78017424850646
1354	4-6	0.67437537020907	24.662970554172	7.22991356115429	1.79210477668136	0.09076536842532	4.35673768441536	0.18153073685064	1.55883250423803	4.17150106166454	0.173812544236023	1.63783799548404	15.1815829558621	6.81041804609318	16.1119678020703	2.03582397652411	3.35940665140225	-0.764325164125909	7.76912213266724	3.74465453207209	3.15176177719722	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402906475134121	7.52914674212841	3.72865611204098	2.85789953038081	1.40089247874822	-0.188834840908257
1355	2-5	0.726335107311804	24.4143388996875	7.2240178505583	1.85382073463149	0.0465149047471492	3.08972819370699	0.140442190623045	1.58102958932048	4.05391693505099	0.184268951593227	1.60708403594658	17.2347619494007	6.78360828623926	16.0825171741613	0	1.20633711114853	-1.20059805331932	7.52463809034442	3.71963175849061	3.12855740764584	0.521536192416212	0	0	0	0	0	0	0	0	0	0	0	0	-0.652471479290502	7.37031996722386	3.63365855299345	2.84144251090567	1.36827423804653	-0.704515128644007
1356	2-90	0.507690063362644	25.9028967512061	6.61877834063899	1.74496202357718	0.0743619252367626	14.0819183760992	0.426724799275733	1.58172858826167	4.29761730630689	0.130230827463845	1.71332378988613	28.6424636948108	6.95177216439891	15.9654700908778	2.59061110629139	4.23208029554027	0.0261623171646037	8.80831195071107	3.78172674480105	3.39930301389389	1.90704494858192	1.02332790443728	0.827668943564993	0.68	0.14897385865223	0	0	0	0	0	0	0	0	0.377860463543592	8.01296475701354	4.04088237429761	3.74762450637242	2.67816616496336	0.765241142869875
1357	2-38	0.550945371736889	24.9045220159778	7.37649927080615	1.81266281190792	0.0644375648375066	11.4811882118959	0.395903041789512	1.46805005318792	4.08450672260246	0.140845059400085	1.66692990644834	22.9352375483866	7.04947183160062	16.4283393570921	0.324977857195474	3.57334380918212	-0.136390430250495	8.71684711190946	3.67803887418915	3.35583641063164	1.40823953375883	0.86	0.86	0.7436651919014	0	0	0	0	0	0	0	0	0	0.366422229019017	6.66063467329446	3.76769545629169	3.53867255263454	2.19918242383577	0.572507226245796
1358	3-53	0.644921387245892	24.619240462374	7.23050378771688	1.85199152669583	0.0871347536883071	9.29720149050101	0.37188805962004	1.59148872706327	4.16051420538926	0.166420568215571	1.66768004861338	19.0150702913057	6.86197308632701	16.1031704477649	2.44887870100053	3.83598035511403	-0.771303770759593	7.88963090724498	3.71970820092972	3.1418666751844	1.9087833846067	0.561448518436126	0	0	0	0	0	0	0	0	0	0	0	-0.404724114357482	7.37588190998517	3.76018042887095	3.48282502279346	1.94151718817343	0.0576122443015279
1359	2-43	0.595289198547695	25.7238904557694	6.93678962219388	1.82391045236444	0.0836043671872709	14.2997892773933	0.510706759906905	1.59597825928588	4.26976865195329	0.15249173756976	1.67997064580675	25.1402878456085	6.92853781816467	16.1780543569844	2.88156867980791	4.35164293774024	-0.554635589957698	8.60536327313694	3.74066873486556	3.46110622936699	2.34092228124359	1.02332790443728	0.764722171772206	0.68	0	0	0	0	0	0	0	0	0	-0.115806893569131	7.97831827318626	4.05265900273915	3.74633191214078	2.27239976242581	0.404276287509212
1360	3-44	0.498415650246437	18.1038240776935	6.44670663804268	1.73196085821229	0.0866838612991784	9.85368919539884	0.44789496342722	1.4105943746342	3.59792968683862	0.163542258492664	1.53901689987012	17.4474256251532	6.26005936132611	13.8706107293161	1.59265791239408	3.17558308724111	-1	5.1771888951726	3.19549406781538	2.72839209210304	1.15082579046526	0.86	0.86	0.14897385865223	0	0	0	0	0	0	0	0	0	-0.592475838802299	5.72374975343883	3.45327079142868	2.87600889489973	1.54892263047501	-0.268449363935648
1361	2-70	0.503544419948741	23.7316279530873	5.88102199076758	1.68775865203788	0.0824095130526619	22.8734262814424	0.762447542714745	1.52935317231025	4.20988648923342	0.140329549641114	1.67832571348416	23.376530184599	6.69579891705849	15.4010292736448	3.5059657220188	5.0098060415614	-0.0537326971472972	6.93937824592106	3.66287508800408	2.91077824890654	2.17836884220768	2.17836884220768	2.17836884220768	1.9065277864638	0.432229666434355	0.090563769620139	0	0	0	0	0	0	0	0.258637328724188	7.79605614427302	4.05236575849711	3.7031133373728	2.6978875353214	1.05871289802783
1362	2-47	0.563877084961619	27.6719074483758	6.60414038601705	1.79187739639933	0.0766857354004114	19.8549502768744	0.620467196152324	1.58991976353337	4.4216243827274	0.138175761960231	1.7172747016363	24.3287085401164	6.97073007814352	16.1063461956509	3.26817481194625	4.91142846339929	-0.330318187338496	12.1134990342957	3.77655038700243	3.37769279404011	2.45394353281316	2.34092228124359	1.02332790443728	0.827668943564993	0.827668943564992	0	0	0	0	0	0	0	0	0.441278078045156	8.01441287356363	4.01487354194694	3.74874130242424	2.9857967393241	0.792026345605137
1363	3-46	0.67437537020907	24.662970554172	5.92011955985793	1.60286543767435	0.0907653684253199	5.15673768441536	0.214864070183973	1.55213520403824	4.15530443681125	0.173137684867136	1.63829473709726	12.7655113502161	6.3818160174061	15.2479093370066	2.03582397652411	3.36118457077561	-0.764325164125909	7.76912213266724	3.42933117539356	2.71396082684007	0.4	0	0	0	0	0	0	0	0	0	0	0	0	-0.401953081410506	7.52914674212841	3.62042484945858	2.75099144919553	1.36710440777377	-0.342966502947152
1364	4-17	0.745343017975754	19.1192998941319	7.27699263000655	2.07985370568747	0.0720098512606174	2.30431524033976	0.144019702521235	1.52588979701202	3.57225863389599	0.223266164618499	1.52967568996622	7.63270632373796	6.65092567001312	16.0034492895223	0.746574196942798	1.10713649417688	-1.89121984871029	3.17619806459403	3.29770019130171	2.49525870182768	0	0	0	0	0	0	0	0	0	0	0	0	-0.472157620169878	-1.48603214895822	5.71016152176376	2.3609480620112	2.33788863946627	0.857506363835821	-1.53127228308296
1365	3-17	0.700545948749051	24.5905088811921	7.22879065074228	1.81962141969629	0.0444925175842297	3.36118994688696	0.146138693342911	1.55369473053012	4.06000452818371	0.176521936007987	1.59272785627139	18.5654731029526	6.79486649690352	16.0931157223848	0	1.27158575455934	-0.963857831732297	7.76893780454824	3.71967974488044	3.13370472517779	0.657267069006199	0	0	0	0	0	0	0	0	0	0	0	0	-0.399102227180931	7.37532614303737	3.64368190010219	2.84148286995056	1.37134540001826	-0.562861715451524
1366	4-9	0.622955434938372	24.6748112515764	7.23033880847368	1.81600944621878	0.0944218964771778	7.29202911417882	0.280462658237647	1.54020417970496	4.11516113463834	0.158275428255321	1.61492925837164	17.1102324196672	6.87652257655103	16.1274242916576	2.24295397748674	3.92205356118202	-0.650132322786916	7.76923639007821	3.75873366118196	3.17310285961852	1.04238298304218	0.14866226564061	0	0	0	0	0	0	0	0	0	0	0	-0.202771430245679	7.54413186908642	3.76093831350408	3.44473432689608	1.8714671256407	0.073649437115921
1367	3-35	0.52272402588684	20.053643291135	7.70025829478001	1.89758292390978	0.138500150421098	10.0880072202127	0.420333634175529	1.41929132793696	5.24953824018575	0.21873076000774	1.61923228812169	16.0671253850055	6.96531638950667	17.0596374783142	0	5.51079962628199	-0.999999999999999	6.29575852842396	3.39844377074071	3.21524346013481	0.86	0.86	0	0	0	0	0	0	0	0	0	0	0	-0.263835796583937	6.71704927476872	3.52501321146826	2.94914599029604	1.68653836918628	-0.0477499036773939
1368	2-55	0.495528722160282	24.9376556127352	7.25217134707811	1.82927271630403	0.072651363695486	19.9829780629552	0.605544789786521	1.55646575932114	4.21253145247911	0.127652468256943	1.64243719856258	24.2376479676688	7.04686483468634	16.1961880605002	3.49413869731591	4.98385695311254	0.0071553644046728	8.30256204156865	3.74774741971807	3.20878339298723	2.37492106496824	2.34092228124359	2.17836884220768	0.457635429189093	0.242146411917964	0	0	0	0	0	0	0	0	0.644467037176769	7.54636105821538	3.91624686522829	3.78212743814897	2.69752424568542	0.969890731487186
1369	2-30	0.417080200787486	18.8122385005604	7.47967105093808	1.84769292314097	0.0318518518518519	4.84944434354441	0.179609049760904	1.45627214049487	3.48780686992766	0.129178032219543	1.53534564747152	19.6516175197654	6.95296762180368	16.5238380085199	0.324977857195478	1.17520239681957	-0.511370131687245	6.96257836193729	3.26817423508777	3.06945785181053	0.8	0.764722171772206	0	0	0	0	0	0	0	0	0	0	0	0.357951007693041	6.43204290142999	3.15294261119811	2.85461507287406	1.65155417078707	-0.0882072585036959
1370	2-81	0.518047022908384	28.3076764455646	6.20096535168522	1.71239729649886	0.0678553478846435	15.646451910259	0.434623664173862	1.58996517738027	4.42597593294307	0.122943775915085	1.74356722488689	28.4794106822873	7.03966034986208	16.2295567899143	2.99555625806417	4.5292770526434	0.330576805333599	13.0793626370903	3.80384384503622	3.51603510068608	2.17836884220768	1.90704494858192	0.86	0.286045781840518	0.14897385865223	0	0	0	0	0	0	0	0	0.658139017726953	8.0450150428492	4.13907575040028	3.94020301120632	2.71200195356817	1.14699405022223
1371	4-17	0.745343017975754	19.1192998941319	7.27699263000655	2.07985370568747	0.0720098512606174	2.30431524033976	0.144019702521235	1.52588979701202	3.57225863389599	0.223266164618499	1.52967568996622	7.63270632373796	6.65092567001312	16.0034492895223	0.746574196942798	1.10713649417688	-1.89121984871029	3.17619806459403	3.29770019130171	2.49525870182768	0	0	0	0	0	0	0	0	0	0	0	0	-0.472157620169878	-1.48603214895822	5.71016152176376	2.3609480620112	2.33788863946627	0.857506363835821	-1.53127228308296
1372	4-57	0.529883745102291	26.3526803460995	5.95131976237784	1.61783827018622	0.106875019229058	16.1870332681744	0.505844789630448	1.49124458939212	4.30833714975894	0.134635535929967	1.69955573449289	17.7566479519289	6.67834211465433	15.4580642400949	2.77755636305529	5.77294897372679	0.200091985004227	7.35293985839066	3.465449567975	3.30549702160139	2.21789143823531	2.17836884220768	0.27725573831434	0	0	0	0	0	0	0	0	0	0	0.557301612877758	7.7103852485009	4.10751188633653	3.65705913373382	2.34566616262205	0.935125468806414
1373	2-71	0.523540977896443	25.9021296230486	6.61851411639249	1.72883006073979	0.0766857354004114	14.0819183760992	0.4400599492531	1.55576582262013	4.29735390325224	0.134292309476633	1.69497239406831	26.3710568410172	6.90675477864856	15.9573801531232	2.59061110629139	4.23208029554027	0.0261615860969255	8.73482632475605	3.78166025488177	3.39696292618744	1.90704494858193	1.02332790443728	0.827668943564993	0.68	0.14897385865223	0	0	0	0	0	0	0	0	0.375496241669618	8.01293313396327	4.04005619057738	3.74174689829042	2.56218079472317	0.989483415369502
1374	4-50	0.434054503308999	18.4729349641593	6.47781109464377	1.53208179085295	0.127846292696398	10.0880072202127	0.388000277700488	1.3455088943787	5.12942778250833	0.197285683942628	1.5307054146328	11.4784077948184	6.50279004591562	16.5111046360034	0	5.51079962628199	-0.414649110854337	3.8620160295539	3.15028262633955	2.23694375702314	0.86	0.86	0	0	0	0	0	0	0	0	0	0	0	0.0953772553071306	6.61292276366647	3.50165868057616	2.71756124061613	1.71272849331726	0.214632460792423
1375	4-4	0.70054594874905	24.5905088811921	7.2225685083696	1.77423987297035	0	0	0	1.56068397307137	3.96550284253972	0.172413167066944	1.590961550381	11.9756101220859	6.739632441588	16.0143793251969	0	0	-0.963857831732296	7.76893780454823	3.60301285327258	3.07106628096859	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.399917516793326	7.37532614303739	3.49455375807687	2.82662760983411	1.35504157774122	-0.587593607849289
1376	4-17	0.745343017975754	19.1192998941319	7.27699263000655	2.07985370568747	0.0720098512606174	2.30431524033976	0.144019702521235	1.52588979701202	3.57225863389599	0.223266164618499	1.52967568996622	7.63270632373796	6.65092567001312	16.0034492895223	0.746574196942798	1.10713649417688	-1.89121984871029	3.17619806459403	3.29770019130171	2.49525870182768	0	0	0	0	0	0	0	0	0	0	0	0	-0.472157620169878	-1.48603214895822	5.71016152176376	2.3609480620112	2.33788863946627	0.857506363835821	-1.53127228308296
1377	2-54	0.575981886565875	25.8082631561864	6.58913926193073	1.77351719645969	0.0807214579739168	14.2997892773933	0.49309618197908	1.58957087128143	4.24803251621564	0.146483879869505	1.69255022722805	24.2054661273627	6.85751406254539	15.8946624326947	2.88156867980791	4.35164293774024	-0.402568165232138	8.66280705358089	3.7511558661705	3.37943068297539	2.34092228124359	1.02332790443728	0.764722171772206	0.68	0	0	0	0	0	0	0	0	0	0.0116661797083325	7.99618030760793	4.01293948976187	3.744964614764	2.53688799382106	0.406304009673146
1378	4-6	0.67437537020907	24.662970554172	7.22991356115429	1.79210477668136	0.09076536842532	4.35673768441536	0.18153073685064	1.55883250423803	4.17150106166454	0.173812544236023	1.63783799548404	15.1815829558621	6.81041804609318	16.1119678020703	2.03582397652411	3.35940665140225	-0.764325164125909	7.76912213266724	3.74465453207209	3.15176177719722	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402906475134121	7.52914674212841	3.72865611204098	2.85789953038081	1.40089247874822	-0.188834840908257
1379	2-56	0.457767701953025	23.7316384730156	5.88103162323214	1.73159752556441	0.0719921532750899	26.8386821078286	0.813293397206926	1.55672327270868	4.20989973159453	0.127572719139228	1.67460261595996	25.0474655963926	6.80128303447162	15.4431661167855	3.73133339628295	5.179510940206	-0.0312293955268789	8.46398529071862	3.66291414620622	3.13998647775571	2.34092228124359	2.17836884220768	2.17836884220768	2.17836884220768	1.90591646255962	0.261654725410068	0	0	0	0	0	0	0	0.656291392529786	7.79605665367313	4.05240832962922	3.81048025969336	2.83682486946652	1.06637924476227
1380	4-12	1.18384848725769	22.8209822602086	5.65598213836621	1.60286901739972	0	0	0	1.59266741214067	3.65915744866868	0.304929787389057	1.60734822191923	3.16227766016838	5.63835466933375	14.2764917319971	0	0	0	3.8952319486091	2.5497956749033	1.80376275014943	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	6.07827074114217	2.61151387915238	1.82584019800023	-1	0
1381	4-60	0.645279290449347	25.5599211648369	7.36870089011588	1.71506099048322	0.0330769230769231	5.04	0.193846153846154	1.4609386865665	4.05547818638324	0.155979930245509	1.56648319633914	21.7091333546198	6.78247546255538	16.2897461399064	0.324977857195478	1.29440729178205	-0.522968191562251	7.52303563235097	3.44849151070009	2.91070939897269	0.86	0.8	0	0	0	0	0	0	0	0	0	0	0	0.220920849999145	6.61687272514457	3.16180883455563	2.95412848223589	1.8560618468677	0.155719757335569
1382	3-25	0.356455937712756	19.4063500021876	7.48150089380212	1.83036931731878	0.134712442063441	16.7246824014292	0.506808557619066	1.44354159332225	4.85302319458828	0.147061308926917	1.64388278877773	22.1479512161857	7.11497267974609	16.571753747318	2.99132256506529	6.54295564872693	0.319867468135689	8.57936147036779	3.41871172623526	3.1707371467195	1.31843591712086	1.2	0.86	0.538394695500187	0	0	0	0	0	0	0	0	0	0.654413169092893	6.52615316969033	3.65268952181583	3.52086407081775	2.60598620814568	1.09262301914101
1383	3-21	0.561034018465949	27.5659467518712	6.78504466514649	1.81290826555461	0.0766857354004114	9.6529531464633	0.301654785826978	1.55034202958042	4.39413601336729	0.137316750417728	1.62976098175058	23.8461182619899	7.00033446027523	16.0652353399676	2.24295397748673	3.93839229161542	0.0217445390193562	11.9971293246563	3.77684005514146	3.36510099255088	1.02332790443728	0.827668943564992	0.521536192416212	0	0	0	0	0	0	0	0	0	0	0.346829588718161	8.0071013751521	3.9784395616427	3.65020159003394	1.97570665135394	0.500588954785444
1384	4-50	0.434054503308999	18.4729349641593	6.47781109464377	1.53208179085295	0.127846292696398	10.0880072202127	0.388000277700488	1.3455088943787	5.12942778250833	0.197285683942628	1.5307054146328	11.4784077948184	6.50279004591562	16.5111046360034	0	5.51079962628199	-0.414649110854337	3.8620160295539	3.15028262633955	2.23694375702314	0.86	0.86	0	0	0	0	0	0	0	0	0	0	0	0.0953772553071306	6.61292276366647	3.50165868057616	2.71756124061613	1.71272849331726	0.214632460792423
1385	4-41	0.675590050276099	17.8426118307079	5.16900721208644	1.53909559241415	0.157055450056978	10.9105978414395	0.681912365089971	1.34297197847982	3.70552160088952	0.231595100055595	1.56987063818057	13.1472898489377	5.5645204073227	12.9302072190603	2.24295397748674	4.05113021942849	-1.75788594613189	3.73732260622275	2.80862356874076	2.27095752857364	0.96520060496901	0.86	0.86	0.257211114839109	0	0	0	0	0	-0.585887875833227	-0.86	-0.86	-1.38161411638118	-1.36885775404495	5.59329228782367	3.50609517048299	2.64378333852553	1.28202151584294	-1.24823362885434
1386	4-18	0.603549313270303	15.112002935012	6.8883564130048	2.00462081945203	0.0347690794944141	1.04307238483242	0.0695381589888282	1.43036073689309	2.89948007437009	0.193298671624673	1.44488321823759	5.21917320562918	6.44809794179055	14.990168863624	0	0.137993422944412	-2	2.70602481813692	3.2975394345455	2.58159717473065	0	0	0	0	0	0	0	0	0	0	0	0	-0.521536192416212	-1.55794167579504	5.29807444822406	2.61326865521136	1.85361991665673	0.742631569500301	-1.85888150708792
1387	2-37	0.613673873981643	24.5138522156409	7.37948988240987	1.86718664627036	0.0669221014507503	8.38602883176529	0.322539570452511	1.50885620529372	4.2566476910024	0.163717218884708	1.60762905199387	21.0380007354058	7.02842303870711	16.4879312006994	1.02515231164839	2.86646625811788	-0.592981824666851	7.18869458313551	3.82825190671051	3.35710922915491	0.86	0.761878253228115	0.68	0.151161524935023	0	0	0	0	0	0	0	0	0	-0.14040829366504	7.6903346300957	3.8806433880347	3.09151791208968	1.93310071032056	0.051122981006354
1388	2-27	0.49591415377624	24.9721189480602	7.25350607635162	1.74819616845289	0.0754916451144462	16.731440488153	0.507013348125848	1.49530680489022	4.21833753104315	0.127828410031611	1.63790504968781	24.296988286089	7.01683387400838	16.1985388462746	3.19870577007881	4.84612621426827	0.216867782512684	8.47584618198082	3.74774844810705	3.21901707670412	2.47176501754253	2.17836884220768	0.52890551693842	0.472877836234392	0.222578742376741	0	0	0	0	0	0	0	0	0.640774684452733	7.54723862035165	3.93835253042915	3.80713010105692	2.39439815548494	1.25352162734556
1389	4-14	0.556926196438746	17.1483025502595	6.68454242707913	1.71329890444032	0.0477777777777778	4.36307238483242	0.242392910268468	1.35077798903689	3.32699203933911	0.184832891074395	1.48929506015865	16.5587958883617	6.17222238192576	14.3613484929248	0.324977857195478	0.994282471287904	-1.3814226082194	4.28526342699054	2.99835349461181	2.6018708344525	0.8	0.521536192416212	0	0	0	0	0	0	0	0	0	0	-0.4	-0.885676230968581	5.71154594686783	2.91832874861494	2.71993506605951	1	-1
1390	3-30	0.59781299172388	27.5369465151026	6.71348597231718	1.77959630692653	0.0817981177604389	10.1393251051753	0.337977503505843	1.56810074030845	4.39631166457872	0.146543722152624	1.66046173442074	21.6795460276255	6.9167150203536	16.0456970938449	2.24295397748674	3.94877944783576	-0.329731158145252	11.9862972367743	3.76922679213104	3.34969261082598	1.02332790443728	0.827668943564992	0.764722171772206	0	0	0	0	0	0	0	0	0	0	0.287535546927873	7.99802515461635	3.97924785623361	3.6514256907283	1.97561664209628	0.415884707682108
1391	3-41	0.522665801378623	20.0534148446494	7.69752016522773	1.85973613847518	0.138500150421098	14.200044834681	0.591668534778375	1.43568168342356	5.24948381622137	0.218728492342557	1.62575476352147	15.7376901553776	6.87858390168186	17.03516013786	1.59265791239408	5.57819471109251	-1	5.4988123011243	3.19816033793446	3.04651684646763	1.90704494858192	0.86	0.86	0.14897385865223	0	0	0	0	0	0	0	0	0	-0.530941142019549	6.72023050548422	3.59477463901452	3.4498675412305	1.76821952047203	0.142006388668597
1392	2-87	0.522567686955594	28.2562295207328	6.10149147537938	1.63524598579746	0.0622391097773623	13.7688115270146	0.393394615057561	1.56428252523119	4.31435242503834	0.123267212143953	1.68068077910462	23.7275040224566	6.91473089271857	16.0855475622486	2.03582397652411	3.81070671684843	0.439353720493141	11.7414326702874	3.91545094614857	3.31256021916639	1.39150923032491	1.39150923032491	0.86	0.53150923032491	0.53150923032491	0	0	0	0	0	0	0	0	0.52469507659596	8.61865586587555	4.17670856851975	3.80594361580417	2.33705373520754	1.22732193856745
1393	3-36	0.501818580745149	20.0577688685948	7.70025788129916	1.85386209818804	0.132960144404254	14.200044834681	0.56800179338724	1.44074474717821	5.24953831096538	0.209981532438615	1.64062461136714	18.163046405741	6.95009611947166	17.0602868167799	1.59265791239408	5.57819471109251	-0.999999999999999	6.30748104601409	3.39819401094133	3.18484631093668	1.90704494858192	0.86	0.86	0.14897385865223	0	0	0	0	0	0	0	0	0	-0.235397247362047	6.72026201627979	3.59481836381279	3.45003363285317	2.17496418301351	0.207840002889725
1394	2-36	0.542968825642209	24.391493806837	7.42461921661894	1.85633010724158	0.0479830769077555	11.081032028927	0.382104552721622	1.49668466183498	4.08793757988884	0.140963364823753	1.6266228638062	25.7724948213348	7.07178556580384	16.5387801876268	0.324977857195479	2.7705495244886	-0.278055459081625	8.31707782042194	3.73615385106257	3.30685034538134	1.27749755381371	0.86	0.8	0.68	0.53150923032491	0	0	0	0	0	0	0	0	0.390149854220417	6.61365458947631	3.60265435168507	3.37773887522125	2.26691462216274	0.75318830871394
1395	3-12	0.619906319860589	24.6037202654778	7.22920098089448	1.82754441303728	0.0733478826377663	6.15869342334288	0.236872823974726	1.55801661949522	4.05224711619853	0.155855658315328	1.61339416383235	19.3306829701361	6.86823452081986	16.0998854985982	1.59265791239408	3.01739237467705	-0.691879900792839	7.81702701968951	3.7196862373603	3.13545096130073	1.02332790443728	0.14897385865223	0	0	0	0	0	0	0	0	0	0	0	-0.332831339015552	7.37554033070002	3.63578166069777	3.5089094428186	1.86938300241349	-0.0741360524294627
1396	2-87	0.522567686955594	28.2562295207328	6.10149147537938	1.63524598579746	0.0622391097773623	13.7688115270146	0.393394615057561	1.56428252523119	4.31435242503834	0.123267212143953	1.68068077910462	23.7275040224566	6.91473089271857	16.0855475622486	2.03582397652411	3.81070671684843	0.439353720493141	11.7414326702874	3.91545094614857	3.31256021916639	1.39150923032491	1.39150923032491	0.86	0.53150923032491	0.53150923032491	0	0	0	0	0	0	0	0	0.52469507659596	8.61865586587555	4.17670856851975	3.80594361580417	2.33705373520754	1.22732193856745
1397	4-18	0.603549313270303	15.112002935012	6.8883564130048	2.00462081945203	0.0347690794944141	1.04307238483242	0.0695381589888282	1.43036073689309	2.89948007437009	0.193298671624673	1.44488321823759	5.21917320562918	6.44809794179055	14.990168863624	0	0.137993422944412	-2	2.70602481813692	3.2975394345455	2.58159717473065	0	0	0	0	0	0	0	0	0	0	0	0	-0.521536192416212	-1.55794167579504	5.29807444822406	2.61326865521136	1.85361991665673	0.742631569500301	-1.85888150708792
1398	2-78	0.598049869288057	23.4692445536943	6.39331806489371	1.73165179920415	0.0923298434960225	14.0035248968968	0.560140995875874	1.49666727342638	4.03797571937837	0.161519028775135	1.70158121115984	24.0842978222835	6.56667242980324	15.1538741230521	1.59265791239409	4.39693917594538	-0.64597046511226	6.07016962110204	3.4069563784576	2.80867804522134	1.90704494858193	1.27749755381371	0.68	0.68	0.14897385865223	0	0	0	0	0	0	0	0	-0.0458109031823347	6.63427849529511	3.98929823273943	3.58565687922328	2.1205002841371	0.126386078758896
1399	3-10	0.644921387245891	24.619240462374	7.22967159819162	1.80836777766946	0.0409331161774913	3.64665580887457	0.145866232354983	1.55637631143052	4.05283042718031	0.162113217087212	1.58888326565675	19.0077250855662	6.82355812018138	16.0959613988842	0.324977857195477	1.29583769593496	-0.771303770759592	7.88963090724499	3.71969278991918	3.13632634198762	0.8	0	0	0	0	0	0	0	0	0	0	0	0	-0.374077514831303	7.37588190998518	3.63447871046786	2.84150261766002	1.82682532243995	-0.328932701644513
