No.	NAME	SRW07	piPC10	piID	PCD
1315	2-78	2.70805020110221	6.04025471127741	8.2553088117856	1.01824978566086
1316	4-50	5.41610040220442	3.91202300542815	6.70563909486	0.115338046663317
1317	3-44	5.41610040220442	5.31351381342932	7.76816325360862	1.07607951110199
1318	2-36	4.59511985013459	7.64232927112362	10.071689055586	2.22627301899356
1319	2-56	4.84418708645859	5.52545293913178	8.02649693894541	0.352808809677682
1320	4-12	0	0	5.24702407216049	0
1321	2-85	6.19644412779452	6.83410873881384	9.05040633405986	0.553824096547745
1322	2-50	6.27852142416584	6.55819780281227	8.75778365633417	0.552565229938756
1323	2-44	4.84418708645859	5.25749537202778	7.51207124583547	0.32441408172051
1324	3-44	5.41610040220442	5.31351381342932	7.76816325360862	1.07607951110199
1325	4-55	0	5.52942908751142	7.71868549519847	0.766913330799555
1326	2-95	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
1327	2-33	0	7.12205988162914	9.42391831842069	1.69991366174463
1328	3-35	5.41610040220442	5.68209056378721	8.18331010006374	1.35676487650715
1329	3-29	6.19644412779452	6.5792512120101	8.67573421954479	0.48899143243127
1330	2-65	6.13772705408623	6.99942246750796	9.33811774191801	0.645795464289321
1331	2-95	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
1332	2-97	5.41610040220442	6.24051948020669	9.62051209490867	1.86774728605734
1333	2-79	6.3297209055227	7.16780918431644	10.9278369692336	1.50456501101967
1334	2-23	5.73334127689775	6.85310107991854	8.97339498069822	1.3303913451375
1335	2-94	5.41610040220442	5.59888481482705	8.20756369323163	1.41634223050545
1336	3-30	6.19644412779452	6.80682936039218	9.00270100719794	0.681036200062938
1337	2-97	5.41610040220442	6.24051948020669	9.62051209490867	1.86774728605734
1338	4-55a	5.41610040220442	2.63905732961526	5.77144112313002	0.10848064299407
1339	4-52	0	7.12440277655264	9.36227252125485	1.63605987074732
1340	2-33	0	7.12205988162914	9.42391831842069	1.69991366174463
1341	3-17	5.73334127689775	6.69045400329216	8.73148266077682	1.34315480119972
1342	2-93	6.19644412779452	6.92755790627832	9.12205545710861	0.625473219596499
1343	2-82	7.11720550316434	7.03878354138854	9.39216180372845	0.251707559216438
1344	3-54	5.73334127689775	6.8326275562903	8.87039523681791	1.3967581283217
1345	2-20	5.41610040220442	5.38478171894699	7.77545957593265	1.05886480241167
1346	3-36	5.41610040220442	5.58373124358837	8.04115136891817	1.11457433569544
1347	4-60	4.94875989037817	7.02320225484097	9.06243473454816	1.27173870337343
1348	3-2	5.41610040220442	7.07741893651551	9.82303748651282	2.19063635991137
1349	2-30	0	7.16660526261126	9.96085688163189	2.41177417081961
1350	3-50	5.73334127689775	6.61840514942966	8.63768366975086	1.34466598997808
1351	3-5	5.41610040220442	5.43617532357989	7.87195483437818	1.04540961082158
1352	3-30	6.19644412779452	6.80682936039218	9.00270100719794	0.681036200062938
1353	2-79	6.3297209055227	7.16780918431644	10.9278369692336	1.50456501101967
1354	4-6	5.73334127689775	6.76539935013123	8.81246668845054	1.33316705066771
1355	2-5	5.73334127689775	6.61840514942966	8.63768366975086	1.34466598997808
1356	2-90	6.53233429222235	6.94215670569947	9.20733586295588	0.614293359256209
1357	2-38	0	7.42196267809454	9.78242982498671	1.81030869606506
1358	3-53	5.73334127689775	6.84174901456953	8.96990759462491	1.41295702261201
1359	2-43	5.73334127689775	6.83087423464618	8.88958399179497	1.06274189363668
1360	3-44	5.41610040220442	5.31351381342932	7.76816325360862	1.07607951110199
1361	2-70	4.84418708645859	5.4380793089232	7.84658997529119	0.332880727451482
1362	2-47	6.19644412779452	6.93634273583405	9.08227970190866	0.594721315622117
1363	3-46	5.73334127689775	5.33271879326537	7.57712193087668	0.097822293093845
1364	4-17	4.94875989037817	6.79062437439206	8.71327574961474	2.47886502389637
1365	3-17	5.73334127689775	6.69045400329216	8.73148266077682	1.34315480119972
1366	4-9	5.73334127689775	6.92565659011782	9.02270346369737	1.38161921452246
1367	3-35	5.41610040220442	5.68209056378721	8.18331010006374	1.35676487650715
1368	2-55	5.73334127689775	7.10696468000072	9.53029070989259	1.4383572539127
1369	2-30	0	7.16660526261126	9.96085688163189	2.41177417081961
1370	2-81	7.11720550316434	6.98378996525813	9.33565056294163	0.195196318429613
1371	4-17	4.94875989037817	6.79062437439206	8.71327574961474	2.47886502389637
1372	4-57	4.84418708645859	5.59098698051086	7.84149292446001	0.191800300748499
1373	2-71	6.13772705408623	6.89568269774787	9.11107237031751	0.624957134472137
1374	4-50	5.41610040220442	3.91202300542815	6.70563909486	0.115338046663317
1375	4-4	5.73334127689775	6.58046575193558	8.63019816361952	1.24187030404241
1376	4-17	4.94875989037817	6.79062437439206	8.71327574961474	2.47886502389637
1377	2-54	5.73334127689775	6.38687931936265	8.49515206053936	0.590079211040692
1378	4-6	5.73334127689775	6.76539935013123	8.81246668845054	1.33316705066771
1379	2-56	4.84418708645859	5.52545293913178	8.02649693894541	0.352808809677682
1380	4-12	0	0	5.24702407216049	0
1381	4-60	4.94875989037817	7.02320225484097	9.06243473454816	1.27173870337343
1382	3-25	4.84418708645859	7.46730521653519	10.4853214763852	2.40199286759886
1383	3-21	6.19644412779452	7.11963563801764	9.37797121336013	0.900558891955741
1384	4-50	5.41610040220442	3.91202300542815	6.70563909486	0.115338046663317
1385	4-41	5.41610040220442	2.99573227355399	5.87773578177964	0.100083458556982
1386	4-18	0	6.17254835904505	7.83495040377421	2.26279637159645
1387	2-37	0	7.55279487486226	9.85380808680526	2.15668676952263
1388	2-27	5.73334127689775	7.12949784938072	9.50431743309616	1.39719996234577
1389	4-14	0	4.47306634535475	6.87413386047929	1.06299286750259
1390	3-30	6.19644412779452	6.80682936039218	9.00270100719794	0.681036200062938
1391	3-41	5.41610040220442	5.47672502402085	7.90852501743423	1.08741754517777
1392	2-87	6.75110146893676	6.60934924316738	9.17066355482328	0.053096582999455
1393	3-36	5.41610040220442	5.58373124358837	8.04115136891817	1.11457433569544
1394	2-36	4.59511985013459	7.64232927112362	10.071689055586	2.22627301899356
1395	3-12	5.73334127689775	6.85600135220399	9.03854694937192	1.40614582277047
1396	2-87	6.75110146893676	6.60934924316738	9.17066355482328	0.053096582999455
1397	4-18	0	6.17254835904505	7.83495040377421	2.26279637159645
1398	2-78	2.70805020110221	6.04025471127741	8.2553088117856	1.01824978566086
1399	3-10	5.73334127689775	6.79381640754944	8.89661800838978	1.33966743637688
1400	3-31	6.19644412779452	6.7428806357919	8.85280791762332	0.531143110488321
1401	4-62	0	5.70044357339069	7.87511928104029	0.473277702296463
1402	2-5	5.73334127689775	6.61840514942966	8.63768366975086	1.34466598997808
1403	4-18	0	6.17254835904505	7.83495040377421	2.26279637159645
1404	3-45	5.73334127689775	6.69502605976676	8.72136287192072	1.33427263626396
1405	3-17	5.73334127689775	6.69045400329216	8.73148266077682	1.34315480119972
1406	2-39	4.84418708645859	5.41164605185504	7.84737183615979	0.277960043709077
1407	3-53	5.73334127689775	6.84174901456953	8.96990759462491	1.41295702261201
1408	2-58	5.73334127689775	6.96519837451863	10.1914984771601	1.39894886298272
1409	2-33	0	7.12205988162914	9.42391831842069	1.69991366174463
1410	3-50	5.73334127689775	6.61840514942966	8.63768366975086	1.34466598997808
1411	4-9	5.73334127689775	6.92565659011782	9.02270346369737	1.38161921452246
1412	3-44	5.41610040220442	5.31351381342932	7.76816325360862	1.07607951110199
1413	3-25	4.84418708645859	7.46730521653519	10.4853214763852	2.40199286759886
1414	2-94	5.41610040220442	5.59888481482705	8.20756369323163	1.41634223050545
1415	2-21	7.11720550316434	7.09920174355309	9.54574060563606	0.176091451174996
1416	2-98	5.41610040220442	6.23539063760472	9.69508852428664	1.94232371543531
1417	3-44	5.41610040220442	5.31351381342932	7.76816325360862	1.07607951110199
1418	2-43	5.73334127689775	6.83087423464618	8.88958399179497	1.06274189363668
1419	2-20	5.41610040220442	5.38478171894699	7.77545957593265	1.05886480241167
1420	2-81	7.11720550316434	6.98378996525813	9.33565056294163	0.195196318429613
1421	2-53	6.00881318544259	6.880384082186	10.487939670957	1.4355404870494
1422	3-6	5.41610040220442	5.48505623596845	7.96030181390216	1.03372478067944
1423	3-12	5.73334127689775	6.85600135220399	9.03854694937192	1.40614582277047
1424	2-19	0	6.88910390280451	9.45522737430252	2.43414341001338
1425	2-83	6.91671502035361	7.028201432058	9.6035979369766	0.172356526238989
1426	2-49	6.13772705408623	6.80128303447162	8.94650502599868	0.646224836146018
1427	4-9	5.73334127689775	6.92565659011782	9.02270346369737	1.38161921452246
1428	2-58	5.73334127689775	6.96519837451863	10.1914984771601	1.39894886298272
1429	4-18	0	6.17254835904505	7.83495040377421	2.26279637159645
1430	3-44	5.41610040220442	5.31351381342932	7.76816325360862	1.07607951110199
1431	3-40	5.41610040220442	5.31104848090177	7.73668911963804	1.01767596525278
1432	2-73	2.70805020110221	5.99645208861902	8.2553088117856	1.01824978566086
1433	2-21	7.11720550316434	7.09920174355309	9.54574060563606	0.176091451174996
1434	2-37	0	7.55279487486226	9.85380808680526	2.15668676952263
1435	3-2	5.41610040220442	7.07741893651551	9.82303748651282	2.19063635991137
1436	2-44	4.84418708645859	5.25749537202778	7.51207124583547	0.32441408172051
1437	2-52	5.73334127689775	6.82063025917177	8.89634426897943	1.42043829961204
1438	2-74	6.13772705408623	7.16752001375199	10.3150382723557	1.34105334566594
1439	3-37	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
1440	3-26	4.84418708645859	7.47385557731897	10.536818015428	2.45348940664162
1441	4-14	0	4.47306634535475	6.87413386047929	1.06299286750259
1442	2-78	2.70805020110221	6.04025471127741	8.2553088117856	1.01824978566086
1443	2-5	5.73334127689775	6.61840514942966	8.63768366975086	1.34466598997808
1444	2-83	6.91671502035361	7.028201432058	9.6035979369766	0.172356526238989
1445	4-45	4.72738781871234	5.345618327166	8.08641027532378	1.51692885490949
1446	3-26	4.84418708645859	7.47385557731897	10.536818015428	2.45348940664162
1447	4-60	4.94875989037817	7.02320225484097	9.06243473454816	1.27173870337343
1448	4-41	5.41610040220442	2.99573227355399	5.87773578177964	0.100083458556982
1449	4-28	0	4.61635737537866	7.01279074181602	1.08054555436801
1450	4-29	0	2.83321334405622	5.67675380226828	0
1451	2-42	5.73334127689775	6.82063025917177	8.89634426897943	1.42043829961204
1452	2-23	5.73334127689775	6.85310107991854	8.97339498069822	1.3303913451375
1453	2-82	7.11720550316434	7.03878354138854	9.39216180372845	0.251707559216438
1454	2-65	6.13772705408623	6.99942246750796	9.33811774191801	0.645795464289321
1455	3-30	6.19644412779452	6.80682936039218	9.00270100719794	0.681036200062938
1456	4-43	4.72738781871234	5.55827489098496	8.19764198329006	1.49568161728752
1457	2-63	5.35185813347607	5.65730214077366	8.68606005507918	0.710839216425766
1458	2-58	5.73334127689775	6.96519837451863	10.1914984771601	1.39894886298272
1459	2-36	4.59511985013459	7.64232927112362	10.071689055586	2.22627301899356
1460	4-47	0	3.61091791264422	6.59714570188665	0.514926791510205
1461	3-44	5.41610040220442	5.31351381342932	7.76816325360862	1.07607951110199
1462	3-50	5.73334127689775	6.61840514942966	8.63768366975086	1.34466598997808
1463	2-61	6.19644412779452	6.6945620585211	8.79694389354174	0.540596120623722
1464	2-76	5.73334127689775	6.84174901456953	8.96952598198891	1.49362001262151
1465	3-26	4.84418708645859	7.47385557731897	10.536818015428	2.45348940664162
1466	3-46	5.73334127689775	5.33271879326537	7.57712193087668	0.097822293093845
1467	2-37	0	7.55279487486226	9.85380808680526	2.15668676952263
1468	3-15	5.73334127689775	6.58046575193558	8.63019816361952	1.24187030404241
1469	3-17	5.73334127689775	6.69045400329216	8.73148266077682	1.34315480119972
1470	2-42	5.73334127689775	6.82063025917177	8.89634426897943	1.42043829961204
1471	2-76	5.73334127689775	6.84174901456953	8.96952598198891	1.49362001262151
1472	3-26	4.84418708645859	7.47385557731897	10.536818015428	2.45348940664162
1473	3-40	5.41610040220442	5.31104848090177	7.73668911963804	1.01767596525278
1474	2-43	5.73334127689775	6.83087423464618	8.88958399179497	1.06274189363668
1475	2-60	4.84418708645859	5.42934562895444	7.84658997529119	0.332880727451482
1476	2-79	6.3297209055227	7.16780918431644	10.9278369692336	1.50456501101967
1477	2-57	0	5.86078622346587	7.986504938554	0.846051895452837
1478	2-20	5.41610040220442	5.38478171894699	7.77545957593265	1.05886480241167
1479	3-37	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
1480	2-73	2.70805020110221	5.99645208861902	8.2553088117856	1.01824978566086
1481	4-14	0	4.47306634535475	6.87413386047929	1.06299286750259
1482	3-44	5.41610040220442	5.31351381342932	7.76816325360862	1.07607951110199
1483	2-42	5.73334127689775	6.82063025917177	8.89634426897943	1.42043829961204
1484	2-64	6.13772705408623	6.93731408122368	9.20743615882879	0.721320922983416
1485	4-6	5.73334127689775	6.76539935013123	8.81246668845054	1.33316705066771
1486	3-31	6.19644412779452	6.7428806357919	8.85280791762332	0.531143110488321
1487	Chloramphenicol	0	5.08334347747883	7.17568097306824	1.37962322230287
1488	2-61	6.19644412779452	6.6945620585211	8.79694389354174	0.540596120623722
1489	2-65	6.13772705408623	6.99942246750796	9.33811774191801	0.645795464289321
1490	3-2	5.41610040220442	7.07741893651551	9.82303748651282	2.19063635991137
1491	2-92	6.19644412779452	6.74993119378857	8.94285300680992	0.497370662947684
1492	4-17	4.94875989037817	6.79062437439206	8.71327574961474	2.47886502389637
1493	2-33	0	7.12205988162914	9.42391831842069	1.69991366174463
1494	2-92	6.19644412779452	6.74993119378857	8.94285300680992	0.497370662947684
1495	Chloramphenicol	0	5.08334347747883	7.17568097306824	1.37962322230287
1496	2-70	4.84418708645859	5.4380793089232	7.84658997529119	0.332880727451482
1497	2-49	6.13772705408623	6.80128303447162	8.94650502599868	0.646224836146018
1498	2-45	5.41610040220442	4.0943445622221	6.4377516497364	0.489716660555755
1499	2-52	5.73334127689775	6.82063025917177	8.89634426897943	1.42043829961204
1500	3-42	5.41610040220442	5.12135641599618	7.359547202245	1.02095312404182
1501	4-60	4.94875989037817	7.02320225484097	9.06243473454816	1.27173870337343
1502	2-36	4.59511985013459	7.64232927112362	10.071689055586	2.22627301899356
1503	2-71	6.13772705408623	6.89568269774787	9.11107237031751	0.624957134472137
1504	2-56	4.84418708645859	5.52545293913178	8.02649693894541	0.352808809677682
1505	4-4	5.73334127689775	6.58046575193558	8.63019816361952	1.24187030404241
1506	2-90	6.53233429222235	6.94215670569947	9.20733586295588	0.614293359256209
1507	2-50	6.27852142416584	6.55819780281227	8.75778365633417	0.552565229938756
1508	4-46	0	6.5206987893073	8.80141978886616	2.4383916853257
1509	2-53	6.00881318544259	6.880384082186	10.487939670957	1.4355404870494
1510	2-25	5.73334127689775	6.78240461844781	8.89661800838978	1.33966743637688
1511	2-79	6.3297209055227	7.16780918431644	10.9278369692336	1.50456501101967
1512	4-46	0	6.5206987893073	8.80141978886616	2.4383916853257
1513	2-30	0	7.16660526261126	9.96085688163189	2.41177417081961
1514	2-95	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
1515	2-94	5.41610040220442	5.59888481482705	8.20756369323163	1.41634223050545
1516	2-24	7.2841348061952	7.10987946307227	9.59178597424013	0.172482114523568
1517	4-37a	5.41610040220442	2.39789527279837	5.65599181081985	0.118657543801316
1518	2-98	5.41610040220442	6.23539063760472	9.69508852428664	1.94232371543531
1519	2-43	5.73334127689775	6.83087423464618	8.88958399179497	1.06274189363668
1520	3-40	5.41610040220442	5.31104848090177	7.73668911963804	1.01767596525278
1521	2-49	6.13772705408623	6.80128303447162	8.94650502599868	0.646224836146018
1522	2-75	6.13772705408623	7.06731984865348	9.48706260419162	0.58815069839722
1523	2-75	6.13772705408623	7.06731984865348	9.48706260419162	0.58815069839722
1524	3-37	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
1525	3-50	5.73334127689775	6.61840514942966	8.63768366975086	1.34466598997808
1526	4-62	0	5.70044357339069	7.87511928104029	0.473277702296463
1527	4-60	4.94875989037817	7.02320225484097	9.06243473454816	1.27173870337343
1528	3-5	5.41610040220442	5.43617532357989	7.87195483437818	1.04540961082158
1529	2-49	6.13772705408623	6.80128303447162	8.94650502599868	0.646224836146018
1530	3-10	5.73334127689775	6.79381640754944	8.89661800838978	1.33966743637688
1531	3-9	5.73334127689775	6.74347008467428	8.81738111372788	1.34147514436048
1532	2-40	0	7.0352685992811	9.28656039788759	1.24353951258931
1533	4-41	5.41610040220442	2.99573227355399	5.87773578177964	0.100083458556982
1534	4-3a	5.73334127689775	6.69045400329216	8.73148266077682	1.34315480119972
1535	3-26	4.84418708645859	7.47385557731897	10.536818015428	2.45348940664162
1536	2-90	6.53233429222235	6.94215670569947	9.20733586295588	0.614293359256209
1537	2-66	6.13772705408623	7.19321613636121	10.4138690151772	1.37135575384449
1538	3-11	5.73334127689775	6.84174901456953	8.97016192216837	1.33776079556692
1539	2-16	5.73334127689775	6.78240461844781	8.89661800838978	1.33966743637688
1540	2-83	6.91671502035361	7.028201432058	9.6035979369766	0.172356526238989
1541	2-38	0	7.42196267809454	9.78242982498671	1.81030869606506
1542	4-3a	5.73334127689775	6.69045400329216	8.73148266077682	1.34315480119972
1543	2-63	5.35185813347607	5.65730214077366	8.68606005507918	0.710839216425766
1544	4-31	0	6.45449506810732	8.53927683959237	2.51341086576706
1545	4-52	0	7.12440277655264	9.36227252125485	1.63605987074732
1546	2-81	7.11720550316434	6.98378996525813	9.33565056294163	0.195196318429613
1547	2-55	5.73334127689775	7.10696468000072	9.53029070989259	1.4383572539127
1548	2-86	4.84418708645859	5.44673737166631	7.9402277651457	0.317563813822106
1549	2-94	5.41610040220442	5.59888481482705	8.20756369323163	1.41634223050545
1550	2-52	5.73334127689775	6.82063025917177	8.89634426897943	1.42043829961204
1551	4-60	4.94875989037817	7.02320225484097	9.06243473454816	1.27173870337343
1552	4-17	4.94875989037817	6.79062437439206	8.71327574961474	2.47886502389637
1553	2-97	5.41610040220442	6.24051948020669	9.62051209490867	1.86774728605734
1554	4-14	0	4.47306634535475	6.87413386047929	1.06299286750259
1555	2-63	5.35185813347607	5.65730214077366	8.68606005507918	0.710839216425766
1556	3-10	5.73334127689775	6.79381640754944	8.89661800838978	1.33966743637688
1557	2-79	6.3297209055227	7.16780918431644	10.9278369692336	1.50456501101967
1558	2-56	4.84418708645859	5.52545293913178	8.02649693894541	0.352808809677682
1559	3-53	5.73334127689775	6.84174901456953	8.96990759462491	1.41295702261201
1560	4-12	0	0	5.24702407216049	0
1561	3-46	5.73334127689775	5.33271879326537	7.57712193087668	0.097822293093845
1562	2-25	5.73334127689775	6.78240461844781	8.89661800838978	1.33966743637688
1563	4-50	5.41610040220442	3.91202300542815	6.70563909486	0.115338046663317
1564	2-98	5.41610040220442	6.23539063760472	9.69508852428664	1.94232371543531
1565	2-92	6.19644412779452	6.74993119378857	8.94285300680992	0.497370662947684
1566	3-30	6.19644412779452	6.80682936039218	9.00270100719794	0.681036200062938
1567	3-21	6.19644412779452	7.11963563801764	9.37797121336013	0.900558891955741
1568	2-64	6.13772705408623	6.93731408122368	9.20743615882879	0.721320922983416
1569	2-41	0	8.81983333977425	13.2236295284876	4.58528121551485
1570	2-84	6.13772705408623	6.96602418710611	9.33811774191801	0.645795464289321
1571	3-2	5.41610040220442	7.07741893651551	9.82303748651282	2.19063635991137
1572	3-15	5.73334127689775	6.58046575193558	8.63019816361952	1.24187030404241
1573	2-73	2.70805020110221	5.99645208861902	8.2553088117856	1.01824978566086
1574	2-84	6.13772705408623	6.96602418710611	9.33811774191801	0.645795464289321
1575	2-95	5.41610040220442	5.33060303004601	7.66911586065425	1.07470240090447
1576	2-69	6.19644412779452	6.81673588059497	8.92038906008036	0.522204655246323
1577	4-62	0	5.70044357339069	7.87511928104029	0.473277702296463
1578	2-71	6.13772705408623	6.89568269774787	9.11107237031751	0.624957134472137
1579	3-39	5.41610040220442	5.25260059965105	7.63849925870664	1.03184907250843
1580	4-62	0	5.70044357339069	7.87511928104029	0.473277702296463
1581	4-37a	5.41610040220442	2.39789527279837	5.65599181081985	0.118657543801316
1582	2-53	6.00881318544259	6.880384082186	10.487939670957	1.4355404870494
1583	2-25	5.73334127689775	6.78240461844781	8.89661800838978	1.33966743637688
1584	2-52	5.73334127689775	6.82063025917177	8.89634426897943	1.42043829961204
1585	3-50	5.73334127689775	6.61840514942966	8.63768366975086	1.34466598997808
1586	2-55	5.73334127689775	7.10696468000072	9.53029070989259	1.4383572539127
1587	2-82	7.11720550316434	7.03878354138854	9.39216180372845	0.251707559216438
1588	4-60	4.94875989037817	7.02320225484097	9.06243473454816	1.27173870337343
1589	3-36	5.41610040220442	5.58373124358837	8.04115136891817	1.11457433569544
1590	2-83	6.91671502035361	7.028201432058	9.6035979369766	0.172356526238989
1591	3-21	6.19644412779452	7.11963563801764	9.37797121336013	0.900558891955741
1592	3-7	5.41610040220442	5.58373124358837	8.04115136891817	1.11457433569544
1593	3-6	5.41610040220442	5.48505623596845	7.96030181390216	1.03372478067944
1594	3-46	5.73334127689775	5.33271879326537	7.57712193087668	0.097822293093845
1595	2-76	5.73334127689775	6.84174901456953	8.96952598198891	1.49362001262151
1596	2-82	7.11720550316434	7.03878354138854	9.39216180372845	0.251707559216438
1597	2-86	4.84418708645859	5.44673737166631	7.9402277651457	0.317563813822106
1598	3-26	4.84418708645859	7.47385557731897	10.536818015428	2.45348940664162
1599	2-43	5.73334127689775	6.83087423464618	8.88958399179497	1.06274189363668
1600	4-39	0	0	6.15419439186157	1.24153950612552
1601	2-32	0	7.21344609126391	9.49664415126819	1.68184072177883
1602	4-16	4.84418708645859	5.43372200355424	7.61972421378267	0.147792135537548
1603	2-51	5.97380961186926	6.81083129770041	9.44816069068646	1.00871284789507
1604	2-79	6.3297209055227	7.16780918431644	10.9278369692336	1.50456501101967
1605	2-37	0	7.55279487486226	9.85380808680526	2.15668676952263
1606	2-100	0	7.64560690757656	9.8562092137326	2.44344519630604
1607	2-93	6.19644412779452	6.92755790627832	9.12205545710861	0.625473219596499
1608	3-12	5.73334127689775	6.85600135220399	9.03854694937192	1.40614582277047
1609	2-84	6.13772705408623	6.96602418710611	9.33811774191801	0.645795464289321
1610	4-49	0	5.73187377669764	7.70984269316988	2.0330888909016
1611	2-38	0	7.42196267809454	9.78242982498671	1.81030869606506
1612	4-29	0	2.83321334405622	5.67675380226828	0
1613	4-27	0	5.73187377669764	7.63091815071922	2.14612121722857
1614	3-12	5.73334127689775	6.85600135220399	9.03854694937192	1.40614582277047
1615	2-36	4.59511985013459	7.64232927112362	10.071689055586	2.22627301899356
1616	2-66	6.13772705408623	7.19321613636121	10.4138690151772	1.37135575384449
1617	3-11	5.73334127689775	6.84174901456953	8.97016192216837	1.33776079556692
1618	3-21	6.19644412779452	7.11963563801764	9.37797121336013	0.900558891955741
1619	4-2	0	6.78226291517423	8.96101726327317	1.23480461276564
1620	3-50	5.73334127689775	6.61840514942966	8.63768366975086	1.34466598997808
1621	3-25	4.84418708645859	7.46730521653519	10.4853214763852	2.40199286759886
1622	4-60	4.94875989037817	7.02320225484097	9.06243473454816	1.27173870337343
1623	3-30	6.19644412779452	6.80682936039218	9.00270100719794	0.681036200062938
1624	4-20	0	4.30575285731789	6.71432221743346	1.03756841516518
1625	2-5	5.73334127689775	6.61840514942966	8.63768366975086	1.34466598997808
1626	2-87	6.75110146893676	6.60934924316738	9.17066355482328	0.053096582999455
1627	3-6	5.41610040220442	5.48505623596845	7.96030181390216	1.03372478067944
1628	2-81	7.11720550316434	6.98378996525813	9.33565056294163	0.195196318429613
1629	2-84	6.13772705408623	6.96602418710611	9.33811774191801	0.645795464289321
1630	2-94	5.41610040220442	5.59888481482705	8.20756369323163	1.41634223050545
1631	2-79	6.3297209055227	7.16780918431644	10.9278369692336	1.50456501101967
1632	3-25	4.84418708645859	7.46730521653519	10.4853214763852	2.40199286759886
1633	4-46	0	6.5206987893073	8.80141978886616	2.4383916853257
1634	3-46	5.73334127689775	5.33271879326537	7.57712193087668	0.097822293093845
1635	2-54	5.73334127689775	6.38687931936265	8.49515206053936	0.590079211040692
1636	4-41	5.41610040220442	2.99573227355399	5.87773578177964	0.100083458556982
1637	2-25	5.73334127689775	6.78240461844781	8.89661800838978	1.33966743637688
1638	3-49	5.73334127689775	6.90950374951625	9.04502710076312	1.4020234652024
1639	2-43	5.73334127689775	6.83087423464618	8.88958399179497	1.06274189363668
1640	2-67	4.84418708645859	5.99146454710798	8.21365270303	0.606768171810368
1641	4-43	4.72738781871234	5.55827489098496	8.19764198329006	1.49568161728752
1642	2-86	4.84418708645859	5.44673737166631	7.9402277651457	0.317563813822106
1643	2-86	4.84418708645859	5.44673737166631	7.9402277651457	0.317563813822106
1644	2-67	4.84418708645859	5.99146454710798	8.21365270303	0.606768171810368
1645	3-21	6.19644412779452	7.11963563801764	9.37797121336013	0.900558891955741
1646	3-41	5.41610040220442	5.47672502402085	7.90852501743423	1.08741754517777
1647	4-6	5.73334127689775	6.76539935013123	8.81246668845054	1.33316705066771
1648	2-73	2.70805020110221	5.99645208861902	8.2553088117856	1.01824978566086
1649	2-96	5.41610040220442	5.31689375212097	7.70671131218186	1.11229785243208
1650	4-41	5.41610040220442	2.99573227355399	5.87773578177964	0.100083458556982
1651	3-26	4.84418708645859	7.47385557731897	10.536818015428	2.45348940664162
1652	2-44	4.84418708645859	5.25749537202778	7.51207124583547	0.32441408172051
1653	2-98	5.41610040220442	6.23539063760472	9.69508852428664	1.94232371543531
1654	2-38	0	7.42196267809454	9.78242982498671	1.81030869606506
1655	4-3a	5.73334127689775	6.69045400329216	8.73148266077682	1.34315480119972
1656	2-35	0	7.31192788550321	9.65270177913546	1.75466208837084
1657	3-52	5.73334127689775	6.8673238331878	8.96990759462491	1.41295702261201
1658	2-79	6.3297209055227	7.16780918431644	10.9278369692336	1.50456501101967
1659	3-21	6.19644412779452	7.11963563801764	9.37797121336013	0.900558891955741
1660	2-90	6.53233429222235	6.94215670569947	9.20733586295588	0.614293359256209
1661	3-45	5.73334127689775	6.69502605976676	8.72136287192072	1.33427263626396
1662	3-15	5.73334127689775	6.58046575193558	8.63019816361952	1.24187030404241
1663	2-70	4.84418708645859	5.4380793089232	7.84658997529119	0.332880727451482
1664	3-26	4.84418708645859	7.47385557731897	10.536818015428	2.45348940664162
1665	3-17	5.73334127689775	6.69045400329216	8.73148266077682	1.34315480119972
1666	3-49	5.73334127689775	6.90950374951625	9.04502710076312	1.4020234652024
1667	3-21	6.19644412779452	7.11963563801764	9.37797121336013	0.900558891955741
1668	2-36	4.59511985013459	7.64232927112362	10.071689055586	2.22627301899356
1669	3-45	5.73334127689775	6.69502605976676	8.72136287192072	1.33427263626396
1670	3-45	5.73334127689775	6.69502605976676	8.72136287192072	1.33427263626396
1671	3-21	6.19644412779452	7.11963563801764	9.37797121336013	0.900558891955741
1672	4-20	0	4.30575285731789	6.71432221743346	1.03756841516518
1673	4-49	0	5.73187377669764	7.70984269316988	2.0330888909016
1674	3-31	6.19644412779452	6.7428806357919	8.85280791762332	0.531143110488321
1675	3-21	6.19644412779452	7.11963563801764	9.37797121336013	0.900558891955741
1676	3-21	6.19644412779452	7.11963563801764	9.37797121336013	0.900558891955741
1677	3-54	5.73334127689775	6.8326275562903	8.87039523681791	1.3967581283217
1678	3-26	4.84418708645859	7.47385557731897	10.536818015428	2.45348940664162
1679	3-35	5.41610040220442	5.68209056378721	8.18331010006374	1.35676487650715
1680	2-76	5.73334127689775	6.84174901456953	8.96952598198891	1.49362001262151
1681	2-36	4.59511985013459	7.64232927112362	10.071689055586	2.22627301899356
1682	2-42	5.73334127689775	6.82063025917177	8.89634426897943	1.42043829961204
1683	2-93	6.19644412779452	6.92755790627832	9.12205545710861	0.625473219596499
