No.	NAME	qpmax	qnmax	Qpos	Qneg	Qtot	Qmean	Q2	RPCG	RNCG	PCWTE1
1227	4-2	0.348422795534134	-0.503090739250183	4.19019315997139	-2.19019313901663	6.38038629898801	0.125105613705647	1.6973182011825	0.0831519651319638	0.229701541059555	40.3802602314033
1228	3-15	0.209800198674202	-0.394392013549805	1.35473146382719	-1.35473146336153	2.70946292718872	0.0615787028906528	0.463892327383292	0.154864786325627	0.291121911770757	21.9815936345148
1229	2-58	0.225465297698975	-0.847138583660126	3.41943430900574	-4.41943434812129	7.83886865712702	0.110406600804606	2.34791407414923	0.0659364319721448	0.191684844016349	31.4772438378409
1230	4-57	0.344953954219818	-0.460167169570923	3.51469801878557	-2.51469798665494	6.0293960054405	0.08613422864915	1.3227362812213	0.0981461145100056	0.182991027953635	49.7914802035474
1231	3-53	0.218329071998596	-0.348911881446838	1.41507116984576	-1.41507116192952	2.83014233177528	0.0628920518172284	0.437183244168409	0.154288403757384	0.246568434742943	25.5357076010829
1232	2-30	0.348714768886566	-0.495090514421463	2.76718906970927	-1.76718901982531	4.53437808953458	0.0925383283578487	0.926645641771074	0.126017688022742	0.280157079331788	27.4972875642716
1233	2-37	0.292306482791901	-0.503077626228333	2.19635422551073	-2.196354216896	4.39270844240673	0.104588296247779	1.10884722805304	0.1330871311179	0.229051226053741	26.3286527993752
1234	2-4	0.345166921615601	-0.360411256551743	3.24299329379573	-1.24299319181591	4.48598648561165	0.093458051783576	1.06643980509398	0.106434670178304	0.289954328732252	42.3066819308835
1235	2-88	0.176052927970886	-0.346022248268127	2.10003126808442	-2.10003127343953	4.20006254152395	0.0700010423587325	0.745782429675273	0.0838334793612268	0.164770045400989	39.8772461579578
1236	2-64	0.316927671432495	-0.454049408435822	2.69118474330753	-2.6911847544834	5.38236949779093	0.103507105726749	1.19937925524573	0.117765111525931	0.168717293630396	39.7611768441559
1237	2-98	0.300405293703079	-0.39736196398735	3.21161086857319	-3.21161085367203	6.42322172224522	0.128464434444904	1.33494336926378	0.0935372640074977	0.123726684860659	43.3193247945311
1238	2-95	0.298463106155396	-0.398392677307129	2.31948760151863	-2.31948758661747	4.6389751881361	0.13254214823246	1.03235410293564	0.128676310216094	0.171758917618571	28.2533686704522
1239	4-37	0.344941914081573	-0.491452157497406	2.46554894931614	-1.46554899867624	3.93109794799238	0.13555510165491	1.10483401309466	0.139904711353327	0.335336558478298	19.2241757014935
1240	4-4	0.344948947429657	-0.388289988040924	2.29876546002924	-1.29876541718841	3.59753087721765	0.0782071929829924	0.763333306949789	0.150058348025322	0.298968530345921	31.3375460304403
1241	4-37	0.344941914081573	-0.491452157497406	2.46554894931614	-1.46554899867624	3.93109794799238	0.13555510165491	1.10483401309466	0.139904711353327	0.335336558478298	18.4855331977338
1242	2-56	0.221505343914032	-0.847526788711548	2.09248648863286	-4.0924864448607	6.18497293349355	0.106637464370579	2.28849852939311	0.105857478706471	0.207093364909214	21.9473560262858
1243	2-81	0.31648787856102	-0.45551735162735	2.99955043662339	-2.99955044034868	5.99910087697208	0.105247383806528	1.41127088197436	0.105511770929677	0.151861874199521	44.7473383079492
1244	4-6	0.344948947429657	-0.394040405750275	2.51211220957339	-1.51211216859519	4.02422437816858	0.0894272084037463	0.877627533961459	0.137314307105827	0.260589401986198	31.4869221465281
1245	2-59	0.225218579173088	-0.847138583660126	2.82108904980123	-3.82108907774091	6.64217812754214	0.105431398849875	1.98439555843288	0.0798339134983905	0.221700820479424	27.7636378444336
1246	4-3a	0.344948947429657	-0.360411167144775	2.17589585389942	-1.17589582270011	3.35179167659953	0.0761770835590803	0.671030114898713	0.158531919995837	0.306499232489144	29.5913437807833
1247	2-22	0.292306393384933	-0.503083229064941	2.49982980638742	-2.49982980173081	4.99965960811824	0.116271153677168	1.32357176692176	0.116930517684863	0.20124699238189	28.1325149010487
1248	2-21	0.347108542919159	-0.45551735162735	3.97187257464975	-2.97187260561623	6.94374518026598	0.0977992278910701	1.60712755940949	0.0873916613374153	0.153276203955215	56.8651964646879
1249	3-30	0.317129373550415	-0.452799946069717	2.21164867747575	-2.21164867753396	4.42329735500971	0.0902713745920349	0.986340289524179	0.143390483660528	0.204734120147238	32.2057112487489
1250	3-21	0.316924035549164	-0.452809542417526	2.16495488956571	-2.16495489503723	4.32990978460293	0.0865981956920586	0.926962880305013	0.146388285999224	0.209154261576309	30.5367716967315
1251	2-53	0.233228385448456	-0.847138583660126	3.40509540261701	-4.40509543707594	7.81019083969295	0.113191171589753	2.33777042580186	0.0684939356674725	0.192308792343089	32.8133481727826
1252	4-52	0.348423063755035	-0.503084182739258	3.16838248167187	-2.16838254965842	5.33676503133029	0.116016631115876	1.31450138520449	0.109968750859644	0.232008961157941	30.745451269349
1253	2-60	0.221002772450447	-0.847540616989136	1.94817158021033	-2.9481716118753	4.89634319208562	0.0874346998586718	1.46605308950529	0.113441123305262	0.287480082087225	16.6137280909239
1254	4-47	0.345212697982788	-0.461655765771866	3.3078505564481	-2.30785054340959	5.61570109985769	0.110111786271719	1.38554696875508	0.104361636685749	0.200037115527344	40.1049478456921
1255	3-31	0.317141950130463	-0.467711895704269	2.57727403007448	-2.57727404101752	5.15454807109199	0.10309096142184	1.25508790891263	0.123053251780641	0.181475422582387	37.3668773464018
1256	2-59	0.225218579173088	-0.847138583660126	2.82108904980123	-3.82108907774091	6.64217812754214	0.105431398849875	1.98439555843288	0.0798339134983905	0.221700820479424	27.7518642875367
1257	4-50	0.345274806022644	-0.36519655585289	3.32427113130689	-2.32427109777927	5.64854222908616	0.0925990529358387	1.15106005466077	0.103864814987851	0.157123046533521	42.7598636808926
1258	2-78	0.22482830286026	-0.332613408565521	1.50677660061046	-1.50677659828216	3.01355319889262	0.0641181531679282	0.469674720522903	0.149211437693665	0.220745005560032	27.3007822480721
1259	4-3a	0.344948947429657	-0.360411167144775	2.17589585389942	-1.17589582270011	3.35179167659953	0.0761770835590803	0.671030114898713	0.158531919995837	0.306499232489144	28.8019685609546
1260	2-55	0.347232162952423	-0.847434937953949	2.54682408459485	-4.54682408133522	7.09364816593006	0.133842418225096	3.05019140642662	0.136339280381692	0.186379530589864	24.6118637878866
1261	3-52	0.314908415079117	-0.467492580413818	1.52362021058798	-1.52362016402185	3.04724037460983	0.0692554630593143	0.566497326030458	0.206684325195182	0.3068301348676	19.5158338611282
