No.	NAME	DBI	HNar	PJI2	ICR	MeanTD	MaxDD	GMTIV	S2K	PW2	PW5	MAXDN	MAXDP	TIE	Psi_i_1d	Psi_i_1s	Psi_e_0d	LOC
1348	3-2	3.80788655293195	1.94219653179191	1	3.10112501095698	5.96560846560847	22	30794	7.74141899288935	0.591198979591837	0.0953185153673892	4.88585352891156	5.68074575354833	62.0031911850756	-2.00655040934556E-8	4.39593374668012E-10	2.057249243116E-7	0.916124444800115
1349	2-30	3	2	1	2.64207956392571	4.65942028985507	20	12295	6.28559007606629	0.58328373015873	0.118358478049588	1.79984126984127	5.17268849206349	39.2407709853541	-2.58597126641029E-7	2.90525550919576E-8	2.84431549260601E-6	0.864786979256811
1350	3-50	3	1.9	0.75	1.95929891052969	3.31578947368421	16	4760	3.2967231812647	0.628195488721805	0.128934374988755	1.30318688586546	5.46870842781557	32.309033248598	6.29135036858436E-6	1.86189083587869E-6	-0.0000714980499927692	0.696823029853575
1351	3-5	3.60555127546399	1.82068965517241	1	2.64242396177198	4.64935064935065	17	14653	6.18919619270828	0.605194805194805	0.0915412893421824	4.74115102985639	5.34956412194507	48.6984540418496	1.94880788906663E-6	7.94780106862248E-8	0.0000103061572901103	0.891199129819285
1352	3-30	4.24264068711928	1.85714285714286	1	2.06792156529977	3.98153846153846	19	17052	4.60671264509448	0.6251332001332	0.143884897442554	2.30702239229025	5.82804905990174	73.0816166304069	3.58663224412173E-8	4.33915920529033E-9	7.66865223651605E-7	1.21133162219554
1353	2-79	4.52769256906871	1.97260273972603	0.857142857142857	2.57367439081653	5.92380952380952	29	48853	7.44176458462173	0.621428571428571	0.122020127023475	2.44225316027467	7.02874643067103	94.2739397638283	1.24195600394859E-11	1.37729270643572E-12	1.03036760293183E-9	0.574436111271368
1354	4-6	3.3166247903554	1.90909090909091	1	2.16712428215016	3.57619047619048	17	6894	4.17737190693922	0.605536659108088	0.137330505380391	1.69457577475435	5.66325774754346	42.7143208033003	1.74730295866976E-6	4.30878548092988E-7	-0.0000197773599648066	0.987915331402444
1355	2-5	3	1.9	0.75	1.95929891052969	3.31578947368421	16	4756	3.3078344915429	0.628195488721804	0.128934374988755	1.85874244142101	4.77083191609977	32.1713149566206	6.3350542260344E-6	1.69882853714458E-6	-0.0000716281003266805	0.696823029853575
1356	2-90	4.18330013267038	1.92	1	2.05965145885948	4.23015873015873	21	18737	5.04331598075553	0.636734693877551	0.12458890023175	2.36663029100529	6.54642148526077	76.379025196622	-4.79849299055728E-9	1.12063486943312E-9	2.04053730766849E-7	0.647918194645582
1357	2-38	3.3166247903554	1.84615384615385	1	2.35764704955481	4.17538461538462	18	17475	6.08250403428767	0.594734432234432	0.138472119571581	1.78905092592593	6.24381487780297	63.778596156736	-7.32996591429005E-8	2.84920044776685E-9	7.73896540675131E-7	1.02845133365079
1358	3-53	3.60555127546399	1.85915492957747	0.75	1.86763389097121	3.71428571428571	18	8550	4.29255393928061	0.616396103896104	0.141683667012452	1.66587632275132	5.66956585411943	44.566367098774	-9.28375640016283E-7	1.72036591463647E-7	0.0000103787770976093	1.09390056703007
1359	2-43	4.24264068711928	1.73410404624277	1	2.14296619546752	3.87666666666667	17	17210	4.63146999796474	0.634619047619048	0.131779418338225	3.15200727513227	5.15388747165533	86.2977337407805	1.38249197255684E-7	8.73879827841157E-9	-1.46508273376421E-6	1.00329672350088
1360	3-44	2.91547594742265	2	1	2.73320621934649	4.71578947368421	18	10706	6.01870394162582	0.572142857142857	0.0939072463478795	1.72545933008189	4.12706216979808	33.1210818563813	7.177915474599E-6	2.90059491069323E-7	0.0000381069988166371	0.98048202372184
1361	2-70	4.47213595499958	1.7319587628866	1	2.82578551293746	5.33862433862434	21	24742	7.61171227660136	0.605711451247165	0.0980411324068588	2.20739537003842	6.11547363255832	113.411525062466	3.68615393525957E-8	2.54308417610314E-9	2.06193378279913E-7	1.88991709831863
1362	2-47	4.69041575982343	1.78723404255319	1	2.41761887265606	4.21164021164021	18	22438	5.02157490312317	0.632989332096475	0.148337135069515	2.91923611111111	6.01713006267322	90.6815551351569	9.79712631372266E-9	7.2913037713064E-10	2.04911569386582E-7	1.13172353802469
1363	3-46	3.3166247903554	1.90909090909091	1	2.16712428215016	3.57619047619048	17	5556	4.54974378450737	0.605536659108088	0.137330505380391	1.61657501889645	5.72092734315949	44.2041930775282	1.63861687967961E-6	1.0722892962535E-6	-0.0000196058436381225	0.987915331402444
1364	4-17	1.58113883008419	2.1	0.5	1.57740628285235	2.87912087912088	13	2443	2.69373214079139	0.581292517006803	0.121783112590978	1.02555555555556	1.22018518518519	12.1805828734879	0.00031723599492314	0.0000305792439582771	0.00170845483688486	0.543907846008229
1365	3-17	3.16227766016838	1.90476190476191	0.75	1.95272419562465	3.42105263157895	17	5197	3.74708236615596	0.615535714285714	0.13851076601905	1.83957577475435	4.88024234693878	33.493119917842	-3.30151002134364E-6	9.68481274754685E-7	0.0000376574125339504	0.896578428466209
1366	4-9	3.74165738677394	1.86486486486486	0.8	2.31360885069569	3.94071146245059	17	8951	4.78075144483802	0.604951690821256	0.139726809941198	1.84767117031998	4.67772641618376	41.7990175026467	4.81731826084879E-7	9.54906212965723E-8	-5.43931398481901E-6	1.17836596217723
1367	3-35	3.46410161513775	1.87234042553191	0.857142857142857	2.68581570915303	4.73160173160173	18	16915	5.88154515975781	0.589123376623376	0.0964800694658823	4.80898369918955	5.27996283698665	49.3755509953352	2.04250880933822E-6	3.62145183876702E-8	0.0000104023359935308	1.05527369683914
1368	2-55	4.89897948556636	1.78217821782178	1	2.66571414961261	5.20689655172414	20	35728	6.92563819972628	0.606812169312169	0.125560291370696	3.19356113703516	6.1988246409675	108.729409085846	-5.18740202462523E-9	2.10882070355111E-10	5.53284487530341E-8	1.65851206758576
1369	2-30	3	2	1	2.64207956392571	4.65942028985507	20	12295	6.28559007606629	0.58328373015873	0.118358478049588	1.79984126984127	5.17268849206349	39.2407709853541	-2.58597126641029E-7	2.90525550919576E-8	2.84431549260601E-6	0.864786979256811
1370	2-81	4.63680924774785	1.95652173913043	0.8	2.20623892865339	4.33563218390805	22	24800	5.07528403393267	0.635798460798461	0.131423664961721	2.48330699640968	6.70465797430083	88.4603442826987	6.56939724735764E-10	1.5739271482751E-10	5.43693947562167E-8	0.791511658684707
1371	4-17	1.58113883008419	2.1	0.5	1.57740628285235	2.87912087912088	13	2443	2.69373214079139	0.581292517006803	0.121783112590978	1.02555555555556	1.22018518518519	12.1805828734879	0.00031723599492314	0.0000305792439582771	0.00170845483688486	0.543907846008229
1372	4-57	4.58257569495584	1.70616113744076	1	2.51990257979396	4.81149425287356	20	17578	8.69253585158439	0.601821789321789	0.111035345159663	1.95546394574308	6.30472422400498	116.862709917354	9.19386872914319E-9	2.66334560638192E-9	5.4888023303638E-8	1.76292717041213
1373	2-71	4.35889894354067	1.83606557377049	0.8	2.18200581476021	4.2989417989418	21	20409	5.61613937978404	0.621258503401361	0.133400303166254	2.44037662981859	6.34378259637188	86.48757963958	9.59106157868221E-9	1.13498329159723E-9	2.05049439758228E-7	1.35845623608172
1374	4-50	4.47213595499958	1.84049079754601	1	3.22346518960165	6.69	22	15556	10.8335907766861	0.557428571428571	0.0753706676889143	4.42590437636591	5.14322465796481	76.8783060692743	4.94447622707375E-7	6.23246306532053E-8	-1.45497417184318E-6	3.0235764566378
1375	4-4	3.16227766016838	1.9047619047619	0.75	1.95272419562465	3.42105263157895	17	4784	3.8647506339814	0.615535714285714	0.13851076601905	1.65290910808768	4.97326010959939	34.1990497242072	-3.22834000045623E-6	1.31636109121962E-6	0.0000375456234233875	0.896578428466209
1376	4-17	1.58113883008419	2.1	0.5	1.57740628285235	2.87912087912088	13	2443	2.69373214079139	0.581292517006803	0.121783112590978	1.02555555555556	1.22018518518519	12.1805828734879	0.00031723599492314	0.0000305792439582771	0.00170845483688486	0.543907846008229
1377	2-54	4.30116263352131	1.70491803278689	0.6	1.96357373752296	3.95692307692308	17	19266	4.97792123440374	0.636630036630037	0.133787882627697	3.27034060846561	5.19645124716553	99.0200104920164	-7.14510760377594E-8	4.67983877270672E-9	7.58073304437832E-7	0.99522890787355
1378	4-6	3.3166247903554	1.90909090909091	1	2.16712428215016	3.57619047619048	17	6894	4.17737190693922	0.605536659108088	0.137330505380391	1.69457577475435	5.66325774754346	42.7143208033003	1.74730295866976E-6	4.30878548092988E-7	-0.0000197773599648066	0.987915331402444
1379	2-56	5	1.69090909090909	1	2.84503250441093	5.75698924731183	21	40416	8.2815724717768	0.610151049667179	0.103466285621719	3.41183981448287	6.15296053865634	151.771652028448	-5.21642621252057E-9	1.86166443511498E-10	-2.8517542239966E-8	1.9003370628541
1380	4-12	2.23606797749979	1.67088607594937	0.666666666666667	1.5394847569315	2.43636363636364	8	534	2.00749783346744	0.639069264069264	0.0900905867286122	0.603564814814815	1.22490740740741	13.8326376362377	0.00318683035245006	0.00146393466778819	-0.0105437447842311	0.845196190289681
1381	4-60	3.3166247903554	1.93006993006993	0.8	2.23351697940236	3.81818181818182	18	8374	5.53650782848288	0.583516845473367	0.154578331178049	1.25526321176619	3.70423122952885	39.7275483844677	4.86766878716194E-7	8.06468466982966E-8	-5.43649581223549E-6	1.21552913488477
1382	3-25	4.06201920231798	1.86528497409326	0.857142857142857	2.75893853235028	5.44597701149425	20	22231	8.43169688901291	0.59234126984127	0.112921385024432	1.46012587133619	5.85163855820106	58.0258898840368	-4.94645955166139E-9	5.9356047865774E-10	5.55856178905211E-8	1.28726748802706
1383	3-21	4.47213595499958	1.86666666666667	1	2.37821162095034	4.28835978835979	19	22938	5.20274691965538	0.609775046382189	0.148156050449072	2.27306405895692	6.07956833427816	78.9220701911929	9.7728477392514E-9	7.68154128752622E-10	2.07933745267359E-7	1.36351728787015
1384	4-50	4.47213595499958	1.84049079754601	1	3.22346518960165	6.69	22	15556	10.8335907766861	0.557428571428571	0.0753706676889143	4.42590437636591	5.14322465796481	76.8783060692743	4.94447622707375E-7	6.23246306532053E-8	-1.45497417184318E-6	3.0235764566378
1385	4-41	2.82842712474619	1.83673469387755	0.8	2.25656476213095	3.68571428571429	13	4775	4.55074387515694	0.576984126984127	0.0790766790964926	2.05312925170068	3.88380046926178	25.8399062171467	0.000346462936157036	0.0000117354369812376	-0.00092044305073131	1.76668248418031
1386	4-18	1.58113883008419	2	0.8	2.30595849286804	3.50549450549451	11	2617	4.07435837386049	0.553061224489796	0.0910377572523969	0.643780076845553	0.858337427563618	12.4948294298484	-0.000609564019307145	0.0000459895256221129	0.00171425875043028	0.815861769012344
1387	2-37	3.24037034920393	1.86486486486486	0.8	2.17685897992497	3.85770750988142	18	12230	4.61784027823178	0.616131815044858	0.122115194659772	2.76417009164777	5.41938460569413	51.8383618207706	5.19558788802331E-7	2.68365774733404E-8	-5.45266894680825E-6	0.871969270346186
1388	2-27	4.79583152331272	1.81818181818182	1	2.66571414961261	5.13333333333333	20	27231	7.65243858336451	0.594034391534391	0.121585855049098	2.22307521723106	6.37708577412446	89.8380449967253	-5.09328390438112E-9	3.15933995689232E-10	5.54105529368172E-8	1.73679591910565
1389	4-14	2.73861278752583	1.85454545454545	1	2.46924078217228	3.95588235294118	13	5749	5.95961692734869	0.57563025210084	0.0884847399254254	1.02666666666667	1.88277572805982	22.8054655585867	0.0000889986285435447	8.58728239544856E-6	-0.000258659652122211	0.682056697813993
1390	3-30	4.24264068711928	1.85714285714286	1	2.06792156529977	3.98153846153846	19	17052	4.60671264509448	0.6251332001332	0.143884897442554	2.30702239229025	5.82804905990174	73.0816166304069	3.58663224412173E-8	4.33915920529033E-9	7.66865223651605E-7	1.21133162219554
1391	3-41	3.67423461417477	1.87234042553191	1	2.70355932395136	4.70995670995671	18	15922	6.06659657292822	0.591396103896104	0.0946902495808962	4.78690718957336	5.23293616675065	51.1633715154726	2.02158978381671E-6	4.31611853328805E-8	0.0000103455753020349	1.05527369683914
1392	2-87	4.18330013267038	2.08383233532934	1	2.73206773807918	4.66995073891626	24	20866	5.26801392032713	0.632124197641439	0.114024575029052	1.79137311386905	6.82085679642227	60.3142291998759	-1.24570200640189E-9	5.07767468544168E-10	-1.05497667546322E-7	0.50610470614989
1393	3-36	3.74165738677394	1.82781456953642	0.857142857142857	2.70728206428235	4.92094861660079	18	17069	6.30404455246373	0.599016563146998	0.0941318591447705	4.80366644883262	5.34423624233644	55.3512107457452	-1.04433026005737E-6	2.4589302450602E-8	-5.40299684015792E-6	1.06864587713127
1394	2-36	3.60555127546399	1.89090909090909	0.8	2.28144537238797	4.31692307692308	20	16657	6.25385779354829	0.594184981684982	0.130323458132596	1.84854166666667	5.76416115520282	55.5917735021701	-7.36448053879309E-8	2.59708307397072E-9	7.72064493678084E-7	1.284413719499
1395	3-12	3.74165738677394	1.86486486486486	1	2.11373926191699	3.96442687747036	19	9821	4.78075144483802	0.612784679089027	0.130196944817112	1.94353056500378	4.98867252456538	46.2422271539045	4.83072370838352E-7	9.12905081211134E-8	-5.43440620002648E-6	1.26532248391636
1396	2-87	4.18330013267038	2.08383233532934	1	2.73206773807918	4.66995073891626	24	20866	5.26801392032713	0.632124197641439	0.114024575029052	1.79137311386905	6.82085679642227	60.3142291998759	-1.24570200640189E-9	5.07767468544168E-10	-1.05497667546322E-7	0.50610470614989
1397	4-18	1.58113883008419	2	0.8	2.30595849286804	3.50549450549451	11	2617	4.07435837386049	0.553061224489796	0.0910377572523969	0.643780076845553	0.858337427563618	12.4948294298484	-0.000609564019307145	0.0000459895256221129	0.00171425875043028	0.815861769012344
1398	2-78	3.08220700148449	1.82781456953642	0.833333333333333	2.49620584809655	4.20158102766798	19	11668	6.05987875325186	0.589009661835749	0.11924489064494	1.62436428572296	5.83819908982111	58.4726639221905	-9.5446167306829E-7	1.11058399453115E-7	-5.45408196138301E-6	1.26532248391636
1399	3-10	3.60555127546399	1.85915492957746	0.75	1.86763389097121	3.71428571428571	18	6315	4.45711300931335	0.616396103896104	0.141683667012452	1.84092876039305	5.0259339569161	38.9290127863279	-8.91015099427218E-7	3.2198760615267E-7	0.0000103448455219709	1.09390056703007
1400	3-31	4.35889894354067	1.81395348837209	1	2.10006893066275	3.84615384615385	18	15763	4.5586530894334	0.63538961038961	0.147274291467633	2.44272250566893	5.98249858276644	77.8779298120423	3.5932033812211E-8	4.18874880243861E-9	7.60998772551405E-7	1.05203510488491
1401	4-62	4.24264068711928	1.69491525423729	0.833333333333333	2.56488945173324	4.36	17	9847	6.17932607356636	0.622857142857143	0.0949626169724413	1.95253066735954	5.60724000791777	72.8432742255035	-2.43616970492074E-7	7.9392800957572E-8	-1.46762717676925E-6	1.18905097109187
1402	2-5	3	1.9	0.75	1.95929891052969	3.31578947368421	16	4756	3.3078344915429	0.628195488721804	0.128934374988755	1.85874244142101	4.77083191609977	32.1713149566206	6.3350542260344E-6	1.69882853714458E-6	-0.0000716281003266805	0.696823029853575
1403	4-18	1.58113883008419	2	0.8	2.30595849286804	3.50549450549451	11	2617	4.07435837386049	0.553061224489796	0.0910377572523969	0.643780076845553	0.858337427563618	12.4948294298484	-0.000609564019307145	0.0000459895256221129	0.00171425875043028	0.815861769012344
1404	3-45	3.16227766016838	1.9047619047619	1	2.16595732094917	3.47894736842105	16	6377	3.71789222818029	0.617063492063492	0.128229959989955	1.70596466364324	5.53995842781557	39.979165950364	-3.36595594313515E-6	7.39092705887901E-7	0.0000376994124234609	0.896578428466209
1405	3-17	3.16227766016838	1.90476190476191	0.75	1.95272419562465	3.42105263157895	17	5197	3.74708236615596	0.615535714285714	0.13851076601905	1.83957577475435	4.88024234693878	33.493119917842	-3.30151002134364E-6	9.68481274754685E-7	0.0000376574125339504	0.896578428466209
1406	2-39	4.58257569495584	1.74	0.875	2.91526732520904	5.72660098522168	22	19920	8.39771258782213	0.602640941434045	0.0948462700404391	2.02967055880994	6.19515563729277	113.915240039548	-1.80998383875246E-8	3.6281118180169E-9	-1.06093339356593E-7	2.02019575576444
1407	3-53	3.60555127546399	1.85915492957747	0.75	1.86763389097121	3.71428571428571	18	8550	4.29255393928061	0.616396103896104	0.141683667012452	1.66587632275132	5.66956585411943	44.566367098774	-9.28375640016283E-7	1.72036591463647E-7	0.0000103787770976093	1.09390056703007
1408	2-58	4.89897948556636	1.78313253012048	1	2.68825843278721	5.77927927927928	26	49155	8.84027380686271	0.613384813384813	0.122754346945486	3.18851316326473	7.07075003149408	133.461188817692	-2.48510155370587E-11	1.35939611886423E-12	-5.29178511962363E-10	0.944815639669411
1409	2-33	2.91547594742265	1.87755102040816	0.8	2.25665041312581	3.85770750988142	17	12454	4.84339696646373	0.608126293995859	0.134499126402081	2.04479620706307	5.48576766817838	52.1475454572229	5.15996878629547E-7	3.02435718406279E-8	-5.45591446215374E-6	0.871969270346186
1410	3-50	3	1.9	0.75	1.95929891052969	3.31578947368421	16	4760	3.2967231812647	0.628195488721805	0.128934374988755	1.30318688586546	5.46870842781557	32.309033248598	6.29135036858436E-6	1.86189083587869E-6	-0.0000714980499927692	0.696823029853575
1411	4-9	3.74165738677394	1.86486486486486	0.8	2.31360885069569	3.94071146245059	17	8951	4.78075144483802	0.604951690821256	0.139726809941198	1.84767117031998	4.67772641618376	41.7990175026467	4.81731826084879E-7	9.54906212965723E-8	-5.43931398481901E-6	1.17836596217723
1412	3-44	2.91547594742265	2	1	2.73320621934649	4.71578947368421	18	10706	6.01870394162582	0.572142857142857	0.0939072463478795	1.72545933008189	4.12706216979808	33.1210818563813	7.177915474599E-6	2.90059491069323E-7	0.0000381069988166371	0.98048202372184
1413	3-25	4.06201920231798	1.86528497409326	0.857142857142857	2.75893853235028	5.44597701149425	20	22231	8.43169688901291	0.59234126984127	0.112921385024432	1.46012587133619	5.85163855820106	58.0258898840368	-4.94645955166139E-9	5.9356047865774E-10	5.55856178905211E-8	1.28726748802706
1414	2-94	3.60555127546399	1.82068965517241	1	2.42175337212319	4.3982683982684	18	18345	5.6626029328732	0.60254329004329	0.0984351687804947	5.27547760770975	5.28323837868481	61.7539909465451	2.0975393579817E-6	2.28244059137289E-8	0.0000103198091459711	0.891199129819285
1415	2-21	5.33853912601566	1.88018433179723	0.833333333333333	2.53176128273325	5.00713012477718	22	28460	6.20488793708455	0.639920210508446	0.126441385403557	2.44330699640967	6.98814562862182	100.527875008841	4.46534923542033E-11	2.18129555335007E-11	3.84994608085002E-9	1.08969276750012
1416	2-98	4.24264068711928	1.85567010309278	0.875	2.87290559532006	5.91264367816092	25	40631	7.99636919834298	0.60484126984127	0.0884186499096669	5.0915004646895	5.57600011830674	84.4202791500841	-5.48121463547397E-9	5.97030742597713E-11	5.43204845651641E-8	0.62794863883109
1417	3-44	2.91547594742265	2	1	2.73320621934649	4.71578947368421	18	10706	6.01870394162582	0.572142857142857	0.0939072463478795	1.72545933008189	4.12706216979808	33.1210818563813	7.177915474599E-6	2.90059491069323E-7	0.0000381069988166371	0.98048202372184
1418	2-43	4.24264068711928	1.73410404624277	1	2.14296619546752	3.87666666666667	17	17210	4.63146999796474	0.634619047619048	0.131779418338225	3.15200727513227	5.15388747165533	86.2977337407805	1.38249197255684E-7	8.73879827841157E-9	-1.46508273376421E-6	1.00329672350088
1419	2-20	3.3166247903554	1.86666666666667	1	2.61997071092764	4.49047619047619	17	13618	5.95072011547133	0.596541950113379	0.0926140006978416	4.73102666761149	5.28262739355001	44.6295246852371	-3.76566169332172E-6	1.3823234571722E-7	-0.0000196869469709377	0.873995454127265
1420	2-81	4.63680924774785	1.95652173913043	0.8	2.20623892865339	4.33563218390805	22	24800	5.07528403393267	0.635798460798461	0.131423664961721	2.48330699640968	6.70465797430083	88.4603442826987	6.56939724735764E-10	1.5739271482751E-10	5.43693947562167E-8	0.791511658684707
1421	2-53	4.79583152331272	1.87341772151899	1	2.69662101463286	6.003003003003	28	54539	8.30963597697928	0.618790218790219	0.12008458861718	3.17134998327837	6.97294285924246	117.947554923128	1.26319612307124E-11	0	-5.28281998241585E-10	0.759311720440257
1422	3-6	4	1.76923076923077	1	2.64446278436685	4.77075098814229	17	15692	6.09936287339061	0.617650103519669	0.0885672319058335	4.7546767526455	5.41389668367347	53.6177863935136	-1.00726292791249E-6	4.57960629926514E-8	-5.38578072007442E-6	0.899074810614312
1423	3-12	3.74165738677394	1.86486486486486	1	2.11373926191699	3.96442687747036	19	9821	4.78075144483802	0.612784679089027	0.130196944817112	1.94353056500378	4.98867252456538	46.2422271539045	4.83072370838352E-7	9.12905081211134E-8	-5.43440620002648E-6	1.26532248391636
1424	2-19	3.16227766016838	1.94594594594595	1	2.68979819008099	5.10144927536232	20	13149	7.69607108952316	0.56656746031746	0.102503166221833	1.47868669690098	5.7937037037037	44.2553471570577	5.11278162965486E-7	3.54320750455942E-8	2.85340999800477E-6	0.864786979256811
1425	2-83	4.74341649025257	1.96153846153846	1	2.47663472447068	5.10516934046346	26	32131	6.7744563928595	0.620802563449622	0.131143473871028	2.49591856418493	7.09689082577475	103.880742898361	4.50421834886446E-11	1.76161989360709E-11	3.84515006178708E-9	0.740880227225758
1426	2-49	4	1.81818181818182	1	2.14296619546752	3.82333333333333	18	16214	4.25274922649819	0.641142857142857	0.137165211446918	2.88525462962963	5.5389665611615	76.0884164032937	-6.97110854792319E-8	7.46584648256132E-9	-1.46156975905538E-6	0.885728850142772
1427	4-9	3.74165738677394	1.86486486486486	0.8	2.31360885069569	3.94071146245059	17	8951	4.78075144483802	0.604951690821256	0.139726809941198	1.84767117031998	4.67772641618376	41.7990175026467	4.81731826084879E-7	9.54906212965723E-8	-5.43931398481901E-6	1.17836596217723
1428	2-58	4.89897948556636	1.78313253012048	1	2.68825843278721	5.77927927927928	26	49155	8.84027380686271	0.613384813384813	0.122754346945486	3.18851316326473	7.07075003149408	133.461188817692	-2.48510155370587E-11	1.35939611886423E-12	-5.29178511962363E-10	0.944815639669411
1429	4-18	1.58113883008419	2	0.8	2.30595849286804	3.50549450549451	11	2617	4.07435837386049	0.553061224489796	0.0910377572523969	0.643780076845553	0.858337427563618	12.4948294298484	-0.000609564019307145	0.0000459895256221129	0.00171425875043028	0.815861769012344
1430	3-44	2.91547594742265	2	1	2.73320621934649	4.71578947368421	18	10706	6.01870394162582	0.572142857142857	0.0939072463478795	1.72545933008189	4.12706216979808	33.1210818563813	7.177915474599E-6	2.90059491069323E-7	0.0000381069988166371	0.98048202372184
1431	3-40	3.53553390593274	1.86666666666667	0.833333333333333	2.49829658893032	4.43333333333333	17	10802	5.66804267486315	0.59750566893424	0.0920029093322861	4.7035584372638	5.25357016880827	44.5698290482575	-3.74128918499828E-6	1.53110769507438E-7	-0.0000196561428704178	0.873995454127265
1432	2-73	3.08220700148449	1.82781456953642	0.833333333333333	2.49620584809655	4.19367588932806	19	11626	6.05987875325186	0.58756038647343	0.119571250887195	1.69612354498222	5.83819908982111	57.6893260940636	-9.55320589068879E-7	1.09469499260639E-7	-5.45329312806029E-6	1.26532248391636
1433	2-21	5.33853912601566	1.88018433179723	0.833333333333333	2.53176128273325	5.00713012477718	22	28460	6.20488793708455	0.639920210508446	0.126441385403557	2.44330699640967	6.98814562862182	100.527875008841	4.46534923542033E-11	2.18129555335007E-11	3.84994608085002E-9	1.08969276750012
1434	2-37	3.24037034920393	1.86486486486486	0.8	2.17685897992497	3.85770750988142	18	12230	4.61784027823178	0.616131815044858	0.122115194659772	2.76417009164777	5.41938460569413	51.8383618207706	5.19558788802331E-7	2.68365774733404E-8	-5.45266894680825E-6	0.871969270346186
1435	3-2	3.80788655293195	1.94219653179191	1	3.10112501095698	5.96560846560847	22	30794	7.74141899288935	0.591198979591837	0.0953185153673892	4.88585352891156	5.68074575354833	62.0031911850756	-2.00655040934556E-8	4.39593374668012E-10	2.057249243116E-7	0.916124444800115
1436	2-44	3.74165738677394	1.725	1	2.4189370883802	4.11462450592885	17	13734	5.26237599158517	0.617822636300897	0.110057238524531	2.85621353248089	5.86027872260015	86.0010134363143	-9.61622907093465E-7	9.84856265412817E-8	-5.4101140771139E-6	1.30903030705321
1437	2-52	3.46410161513775	1.85294117647059	0.75	1.93870849728683	3.5	17	8679	3.77907988759915	0.622732426303855	0.141144773585036	2.67407407407407	4.94264597505669	49.3990102655789	1.81927603477547E-6	2.35585130726779E-7	-0.0000198112627784121	0.911265785000691
1438	2-74	4.35889894354067	1.89473684210526	0.833333333333333	2.37106352891325	5.20265151515152	25	36376	6.86634048001503	0.624098124098124	0.123392568852171	2.44351114365499	6.9212641723356	93.5676726693572	1.78101617403067E-10	2.34043337540552E-11	-7.5611943129725E-9	0.627383893953467
1439	3-37	3.16227766016838	1.86046511627907	0.833333333333333	2.50370169605735	4.28421052631579	16	11553	5.09469253936194	0.606130952380952	0.0891681025394228	4.77489890400605	5.17370512093726	44.4827206214651	7.34441769731108E-6	2.04569050591696E-7	0.000037490787826884	0.680482023721841
1440	3-26	3.80788655293195	1.91489361702128	1	2.88344978213393	5.56551724137931	21	28828	8.98893179504661	0.579642857142857	0.111256409077033	1.69355103316864	5.78394852657163	61.96106444942	-5.11121945069572E-9	2.92510549448266E-10	5.58078132781478E-8	1.41727197235673
1441	4-14	2.73861278752583	1.85454545454545	1	2.46924078217228	3.95588235294118	13	5749	5.95961692734869	0.57563025210084	0.0884847399254254	1.02666666666667	1.88277572805982	22.8054655585867	0.0000889986285435447	8.58728239544856E-6	-0.000258659652122211	0.682056697813993
1442	2-78	3.08220700148449	1.82781456953642	0.833333333333333	2.49620584809655	4.20158102766798	19	11668	6.05987875325186	0.589009661835749	0.11924489064494	1.62436428572296	5.83819908982111	58.4726639221905	-9.5446167306829E-7	1.11058399453115E-7	-5.45408196138301E-6	1.26532248391636
1443	2-5	3	1.9	0.75	1.95929891052969	3.31578947368421	16	4756	3.3078344915429	0.628195488721804	0.128934374988755	1.85874244142101	4.77083191609977	32.1713149566206	6.3350542260344E-6	1.69882853714458E-6	-0.0000716281003266805	0.696823029853575
1444	2-83	4.74341649025257	1.96153846153846	1	2.47663472447068	5.10516934046346	26	32131	6.7744563928595	0.620802563449622	0.131143473871028	2.49591856418493	7.09689082577475	103.880742898361	4.50421834886446E-11	1.76161989360709E-11	3.84515006178708E-9	0.740880227225758
1445	4-45	4.06201920231798	1.74683544303797	0.857142857142857	2.69859811035975	5.69169960474308	18	18922	7.65504369274937	0.583747412008282	0.0773271993812867	2.12717153974639	4.62136912265024	55.8372375901831	2.09900013018721E-6	2.25464258130661E-8	-5.55131319084431E-6	2.27581105810992
1446	3-26	3.80788655293195	1.91489361702128	1	2.88344978213393	5.56551724137931	21	28828	8.98893179504661	0.579642857142857	0.111256409077033	1.69355103316864	5.78394852657163	61.96106444942	-5.11121945069572E-9	2.92510549448266E-10	5.58078132781478E-8	1.41727197235673
1447	4-60	3.3166247903554	1.93006993006993	0.8	2.23351697940236	3.81818181818182	18	8374	5.53650782848288	0.583516845473367	0.154578331178049	1.25526321176619	3.70423122952885	39.7275483844677	4.86766878716194E-7	8.06468466982966E-8	-5.43649581223549E-6	1.21552913488477
1448	4-41	2.82842712474619	1.83673469387755	0.8	2.25656476213095	3.68571428571429	13	4775	4.55074387515694	0.576984126984127	0.0790766790964926	2.05312925170068	3.88380046926178	25.8399062171467	0.000346462936157036	0.0000117354369812376	-0.00092044305073131	1.76668248418031
1449	4-28	2.91547594742265	1.86206896551724	0.833333333333333	2.53049305675748	4.2156862745098	13	5802	6.29570129370485	0.567724867724868	0.0860381180990753	1.06110544217687	1.88699404761905	24.8345647245926	-0.0000480500164882433	3.38545067271838E-6	0.00013715801749432	0.894152083613783
1450	4-29	2.64575131106459	1.92	0.8	2.25	3.73333333333333	13	2731	5.99031268478811	0.563690476190476	0.0881134175371976	0.723703703703704	1.91301744771983	22.8988091905319	-0.000154380221775988	0.0000403684421357363	0.000480202310476108	0.625
