No.	NAME	SPAM	MEcc	SPH	PJI3	L/Bw	HOMA	DISPm	QXXm	DISPv	DISPe	DISPp	DISPi	DISPs	QYYs
1130	2-54	0.349909287242576	0.980315161098855	0.67477924678361	0.766967101259088	2.34	0	4.528126608885	129.449990002548	2.66474208313086	0.220707957017337	0.125206134094552	0.179729413553719	0.583292131069688	964.406990474729
1131	3-40	0.412952804676493	0.999270764861122	0.861985805189824	0.822420260148978	9.05	0.877997206455541	9.95571177325371	52.0610679511315	10.7152267104632	0.168538186873966	0.779690188073237	1.00104202519401	0.686432719121212	1076.34070857068
1132	3-41	0.428026221707304	0.997410523727828	0.788933006451229	0.889136760971819	3.53	0.90124730831484	6.15838497468234	101.230137472322	6.18384385742565	0.135730174352901	0.538276671782366	0.723342893747608	0.293522135141592	917.729801093681
1133	3-36	0.435246901028133	0.998326912393993	0.858296319751989	0.837652219661863	10.59	0.876467217203759	1.95145218375161	65.5361740855172	3.02581995350995	0.176565007025593	0.427373940704648	0.694855128906589	0.321071546010885	1441.98711569299
1134	3-24	0.341890810068875	0.971446221097768	0.543943944612367	0.914040059356674	1.88	0.850045985455255	9.93720168013907	253.506994816458	8.7620592149499	0.171425843452886	0.571908256897329	0.595609363232597	0.426410755659475	1204.04090784135
1135	4-60	0.335501287691413	0.990856848435255	0.635627375322893	0.918467859175413	2.37	0.88129578283311	4.37214356552572	104.065637744585	5.18262160024549	0.0766548123880738	0.336690822486143	0.467382664152459	0.0994111837200548	715.57005586403
1136	2-68	0.321070546941502	0.980551532740674	0.668171435660821	0.740854125429525	1.27	0	2.02038025263732	225.800758018291	1.78526038561883	0.112177012789753	0.16636300010839	0.287874622214585	0.145009679880552	929.888404276242
1137	3-54	0.377546310842927	0.99520545208989	0.728890657584987	0.779054855874676	4.83	0.872605614981062	7.2880815975696	63.3039425694737	4.17993165134357	0.339994862102324	0.190333941936623	0.35465941582888	1.01111816039696	824.785847309653
1138	2-76	0.349835122429754	0.990795515731894	0.648118749316763	0.705063067151204	2.55	0.868436514749329	1.52161149408408	77.6431843559915	2.12368788400468	0.0830123157147521	0.198024018886132	0.255229662197787	0.327614107080553	599.495284397789
1139	2-4	0.32906242123248	0.989209162846328	0.597167866972606	0.751845463477635	3.26	0.877030260428755	3.18540953097442	67.5461530101811	4.26843724451265	0.00679967562172727	0.295848365276352	0.416586317829795	0.126780953162495	578.376611754492
1140	2-91	0.425064924974677	0.996832274989604	0.769658993750253	0.886240485569307	8.23	0	5.24275451545674	48.5968033943251	3.6456178608743	0.221204130574235	0.13437506746362	0.05866261223101	0.458780455094332	854.647806168963
1141	3-30	0.344182250419993	0.98482555594712	0.578272504363472	0.725004058724885	1.85	0	3.61518804392578	143.202384359545	1.74860002951761	0.154960108560778	0.054301625908835	0.492084008636099	0.414380927821845	879.158976318155
1142	2-53	0.327266346828351	0.990570178624964	0.678954814362585	0.78174967628266	3.08	0.870646070553239	1.67283118780156	233.968300100301	1.47902846632855	0.116022580099368	0.167563156568007	0.223367267632423	0.529388587514828	1887.29088599068
1143	2-96	0.412320551080358	0.997036027572103	0.852613099451677	0.780739879897796	3.37	0.845254585297078	4.26778009382489	71.3713745738942	4.65881592315225	0.17280692998381	0.480089384999977	0.528932376690287	0.296118754145119	619.972178742647
1144	4-55a	0.42072426997787	0.999153077418552	0.786710086019345	0.848118276528848	6.91	0	3.80297773183284	23.1361314309658	2.86593956365664	0.134823720144427	0.0964369282202841	0.127252582526625	0.552587332744121	499.641285802673
1145	2-91	0.445471593848691	0.998853730633298	0.795102689202275	0.945919755374154	9.78	0	4.67995758252376	44.0332485192456	3.00327098282773	0.192324889394826	0.122197037105531	0.0424940603064384	0.479061870749987	957.864563455021
1146	2-23	0.32896048147155	0.978333043106914	0.479575440878658	0.750341214417353	2.89	0.875188585271251	2.77061057791717	105.506516705006	3.75999847839004	0.130436786201877	0.32413183129177	0.455682144959726	0.350186377744591	826.617947310282
1147	2-16	0.350727455133898	0.992208719087753	0.697935383251054	0.685103144012772	1.35	0.863125384056381	1.2335814010273	129.261753023093	3.38323965234253	0.118626245897813	0.334513054310229	0.485779182034482	0.304821160299743	621.328046095102
1148	2-96	0.399225750047936	0.987733764861157	0.633582072828568	0.848957681757229	3.7	0.861705999373506	4.99808894851395	77.2269960692063	3.839625838356	0.231884923833544	0.403907650486995	0.43331465480374	0.439947411564998	660.397453284949
1149	2-36	0.361836252259117	0.931322181546465	0.476876277369847	0.885606964649763	2.41	0.290851219292095	7.52041839351487	164.89917148614	8.25109087245263	0.179666585271092	0.486125346174547	0.661966328845764	0.454783487857284	912.797608107449
1150	2-83	0.340145858506249	0.992797638319595	0.75006476714383	0.882955891214715	2.37	0	7.73136972304242	248.832480245716	5.68503245729523	0.267802998985657	0.180975822558273	0.18841874405687	0.709167348046229	1711.76490114748
1151	Ampcillin	0.41769602837935	0.996523741615322	0.768290590926667	0.974287032499128	7.18	0.869707556382693	5.92981751300542	82.8192074694737	3.94089790918767	0.288705442391998	0.222147588065729	0.370174023772908	0.680788693121488	1251.07214680942
1152	4-50	0.424673085075615	0.999048282424539	0.847640219658767	0.791726165203897	5.29	0	16.7591227724439	172.30726618904	8.82727170236913	0.489293065630301	0.332514395316778	0.242395624626494	1.10430369746115	2306.57342166429
1153	2-45	0.440939628971129	0.998440670130011	0.645341782237996	0.77360835527535	5.31	0	4.11154147738701	38.3252445525048	2.85813020585387	0.211972600541255	0.110222481229359	0.535409869421265	0.65911522526527	602.894730083511
1154	2-78	0.352368473430818	0.994018645259313	0.651253622228148	0.89969861188392	4.69	0.33362078392936	4.22523325671143	80.6983860869837	2.43220974479262	0.167457669164514	0.0720530339619636	0.106976033217943	0.471073342790056	964.200640762664
1155	4-55a	0.423936250274811	0.997077837583779	0.725646076808194	0.813231953623255	7.58	0	2.9190803185286	24.7683850501785	1.99157567854031	0.109426770049536	0.0668627635739323	0.138204573539778	0.500424549743612	484.680378305673
1156	4-41	0.440252258812068	0.999426923000134	0.822730594968823	0.867321479022973	7.82	0	3.41940932846013	26.431286302829	2.50658602723939	0.147407722387845	0.0822205854404328	0.227693534985798	0.520999027723002	591.560666026985
1157	3-44	0.380887663314387	0.991413216404751	0.655064161277742	0.71545385946318	1.89	0.879757435622533	2.1004745624763	95.4071519308197	1.89267851473062	0.16476682726787	0.251401365681637	0.437857517171474	0.324643634029806	529.543383992687
1158	3-40	0.408302451451175	0.996958896512525	0.775293355880055	0.802371720534781	4.92	0.879315567493074	10.9214284825619	81.7261769121014	10.0559681520008	0.256265733978927	0.699800398856308	0.861287146886385	0.804962040420953	921.575257583963
1159	2-56	0.361265070621865	0.997776131777077	0.801242986407657	0.835363911773798	5.2	0	10.6296793807852	169.645930604768	5.83322026801744	0.488128773246826	0.0868001258367543	0.290168632591643	1.33354824943972	2522.34680111307
1160	4-12	0.34266175535243	0.961006367494173	0.427882827541227	0.553479874192418	2.42	0	0.843921741692165	25.8032753219193	1.76926500503677	0.0390017713883121	0.154322772225808	0.314864704441119	0.0776787135678273	197.697618597996
1161	2-63	0.350270729598125	0.995254997417231	0.732934635702986	0.895570899189449	3.35	0.873191425629193	5.39763432527813	230.075454946207	2.88253716549341	0.233795265233353	0.137533318420341	0.356370345040694	0.53817159068115	2157.22962277396
1162	2-37	0.397136910310338	0.995590787885845	0.777366967412114	0.719608916955646	3.74	0.461253004651021	3.21572475097273	81.2172686657538	3.71647633663469	0.165757053324095	0.323759233691602	0.51916619944632	0.438298308234907	849.788077417658
1163	2-4	0.330529427957254	0.993905204107644	0.68167594153317	0.749971668616781	2.56	0.86941358689786	3.571240181642	74.5442205158593	5.24437688488454	0.0182838562385193	0.378446938511879	0.582461627156022	0.107231089269105	551.05915021735
1164	3-31	0.338798889575001	0.980493554850694	0.652536513626607	0.731241369019464	1.93	0	2.55325601265152	138.401652930304	2.07390545193888	0.118225375898189	0.149333567363178	0.196240704291359	0.243445426162469	859.439931296585
1165	2-16	0.334471759076233	0.992126373178253	0.688102525363528	0.685027083145814	1.3	0.859691291658948	1.11806137777195	130.360001095968	3.35125698551143	0.120729633500552	0.335802167494454	0.484464086647977	0.316177898679465	584.501508023953
1166	2-87	0.351564155732106	0.998317928562092	0.770415294599532	0.954384124563439	8.25	0	2.08030150986294	85.0346490290673	1.15037639162766	0.0843160281345904	0.014868815796377	0.0200585617055205	0.213144043230188	1434.94091216887
1167	4-15	0.415567158169663	0.997149403673042	0.737873810862662	0.739240588353659	7.1	0.859196140857988	2.21617748493033	18.8658934193906	1.17450094676769	0.0754439854298411	0.0943410032529781	0.318220925007119	0.134163846990906	358.458236079257
1168	2-21	0.342603562640706	0.993622196165945	0.789269481125323	0.912444832998344	2.78	0	7.53407666854473	236.270122361569	6.11604947331791	0.229410221036542	0.245688634871708	0.290469994058371	0.483514511792321	1863.80392821898
1169	3-31	0.337326572654978	0.979554327330582	0.6344683756567	0.727105210886104	1.87	0	2.32422237827224	139.583053873319	1.96805559241431	0.111323663458049	0.151541240583193	0.200188530027921	0.229368268398619	840.391316698326
1170	2-98	0.381871204067649	0.993695665278667	0.682812802748372	0.78393687483572	6.42	0.873794102886918	4.23781684527839	160.320504283916	2.53955259272686	0.175014552566077	0.130522016708337	0.193978614134524	0.333569236579176	1848.84584556492
1171	2-60	0.354337430631361	0.996620100535309	0.726806574126758	0.78633492578574	2.76	0	5.73773287909874	172.605351225779	2.38349366242396	0.270328558014278	0.0793711064107153	0.27871870178662	0.782285319936659	1503.18424376161
1172	2-91	0.4334793382865	0.998579885243297	0.815331461697518	0.824383524634835	8.46	0	6.26759842739768	45.7210109250159	4.39105466181612	0.263417751834326	0.165118680730808	0.0627120066794704	0.545784282899323	912.930341898337
1173	2-33	0.36718541706765	0.938862426236166	0.381937291345913	0.497702027350808	1.13	0.0167924820971442	7.38680748026369	145.703700115538	6.19657714542507	0.267631559168417	0.283682302559691	0.368122901592705	0.823821401058182	593.208915735165
1174	3-54	0.375766626293656	0.993733634860815	0.712864539459316	0.757323556600005	4.79	0.882594427775989	7.10190153898572	64.9384595178108	4.04106996706626	0.332778149117207	0.185724211493402	0.347376429557441	0.98886158334646	808.310798441053
1175	3-35	0.447859830135241	0.998525912565007	0.81630206076098	0.955607296377894	7.47	0.878150124243747	8.09675939739426	66.6914190742615	3.9530724930063	0.407211175660741	0.257518681935398	1.08450245656622	0.823459983602988	1210.95299029605
1176	2-71	0.355459726475831	0.984251026109578	0.704122972332195	0.798823670129673	1.19	0	2.47214013294406	218.998925736452	2.75397518622815	0.133125942998879	0.252859129483924	0.40421126874852	0.314647684007808	924.208191856186
1177	4-12	0.346404324736373	0.966355137200482	0.456141895446757	0.549148423745792	2.47	0	0.78796459708814	25.3672141022527	1.7398791563455	0.0393055489840374	0.15336654077392	0.31569586403102	0.0777908721945724	199.305128083446
1178	2-84	0.341307407961603	0.992543167564717	0.78885633460978	0.871303564829907	2.27	0	1.84508435622674	206.106275010283	3.19047763889712	0.0779963591134347	0.273839473349105	0.384610596506123	0.114041554109706	1442.90598703162
1179	2-68	0.318476694363111	0.975887650536075	0.668874756404541	0.726026310261619	1.14	0	2.49209384072401	236.187887813684	1.80255360251457	0.123802460340636	0.140879820637075	0.255447461968594	0.192248360545057	897.673728646549
1180	2-97	0.405642431685611	0.993794032992394	0.765188640635816	0.913513219276179	5.62	0.882442109866284	5.67033985615925	183.314996487831	3.4255248314576	0.222495672260071	0.17679773893144	0.199985915977414	0.44456654001928	2054.63519798712
1181	2-55	0.368106100367707	0.995622882612911	0.786066088794529	0.9499462248536	5.64	0.876390433766432	6.16379861917055	134.519502810188	1.82630996422261	0.407715915495714	0.325884844665985	0.612917084444233	1.05107043090433	1912.97435666723
1182	4-60	0.334902373395088	0.956691547900758	0.408114547256051	0.793005987805622	2.13	0.882300462985171	3.73264278420071	123.106750665304	4.30510323093804	0.088712176414294	0.284958718291278	0.427324331838866	0.181696602647006	702.543399699765
1183	2-56	0.383078112481639	0.999270509802528	0.844969106672654	0.942351009820228	6.66	0	11.5299658116621	143.61144447331	6.2785404955701	0.53047013873348	0.0736360513138789	0.298232639290908	1.44998743651937	2910.24196243259
1184	4-4	0.33601875611187	0.990576934669339	0.614616584633852	0.708869523100496	2.71	0.879384245697438	2.33385538726287	73.6452620943869	4.26403219228314	0.0738733234026866	0.349779637340771	0.51396044014943	0.1520999953174	571.538375999012
1185	2-65	0.347985994300822	0.989682689914987	0.769647076303214	0.830719170445361	1.43	0	3.30882670607424	266.749554710042	3.13540051335539	0.176547828535303	0.279660260114113	0.413007836235232	0.426654297565254	1263.71512296935
1186	2-76	0.353950935723896	0.995668448679321	0.71367920059101	0.724925605542727	2.08	0.870175302165293	2.00195851412654	85.697259894448	1.16959516898275	0.120484743323788	0.148810930759659	0.304299928713456	0.465711863913509	551.614950272731
1187	2-20	0.473346235732978	0.999659646914422	0.781306701028419	0.791014689916313	10.3	0.878825199771673	24.7197363991145	102.750161873754	15.4682306094034	0.228147329968059	1.38493424594634	1.30444419811413	0.753614938666252	1004.17799066582
1188	2-67	0.351102504883453	0.996746179829955	0.685900005047579	0.883744544566921	4.66	0.234261439171879	3.40799495259027	69.0908626501252	2.52713764309112	0.112458447346396	0.108669176207807	0.121526226253838	0.38769007257755	879.816202286274
1189	2-100	0.380801003125798	0.987496447174647	0.717322697005406	0.755048845354653	1.99	0.302006511083494	5.96013736397511	176.611639925887	5.84845554135858	0.205928581527853	0.354307602479468	0.551401853480673	0.50906908647642	1065.6106472387
1190	4-60	0.33176786413559	0.95200933292949	0.418994989877114	0.780132731436865	1.68	0.874691794646133	3.74916384653114	134.329576533273	4.33570520752409	0.100240069585307	0.296129162786051	0.439930717180257	0.219966177071495	634.012288320713
1191	4-52	0.370380869835868	0.973979008819826	0.549079434388439	0.900300028102503	1.64	0.583549870762475	4.6278052858607	129.482070931964	3.33663634006023	0.16641912766361	0.134517921078249	0.229633801777995	0.553320058514349	651.983713931987
1192	2-91	0.428977588475621	0.995335296024576	0.749654954058989	0.845083271142862	8.39	0	6.96951224789487	54.162741364343	4.53634264449327	0.289007208600399	0.1760031129195	0.0552703519301186	0.635075316532874	912.253402000167
1193	4-60	0.336730599849498	0.989046735976609	0.646859841913753	0.71467228552889	1.52	0.877342618458471	3.67930052542706	140.195802592176	4.5696513095284	0.106614099234904	0.336346905466284	0.473491983254343	0.238608207593067	599.665673729846
1194	2-19	0.385784433085661	0.99857785066347	0.82089481631963	0.9371946746137	6.29	0.656214220930745	8.01010656408449	91.9289365984189	8.27688947250072	0.163277358603747	0.47844494130777	0.589630707878643	0.471429160737255	1357.12391619291
1195	3-17	0.342609212081272	0.993319232843441	0.637876872959057	0.768565656592255	3.09	0.871470541554561	2.06415047457013	66.2508818228943	2.71362354857778	0.0889936529612579	0.222936905481095	0.352300103014669	0.264703452191204	583.014579589871
1196	2-97	0.395565285058793	0.992024832793378	0.751743617402342	0.869031544281962	3.78	0.881574159582281	3.40706545831083	205.842660076647	1.87339753787196	0.155554573899496	0.096971425008327	0.102236801298313	0.24057925383579	1677.12041603052
1197	3-5	0.440160745156161	0.998897840425356	0.752628729793786	0.797763520573507	12.66	0.889853969967225	25.3960705044679	108.371520659092	15.5644682426238	0.252952380761783	1.34409543081778	1.21643973687072	0.774447533696312	1111.31841367728
1198	2-56	0.360866529160172	0.997541410947313	0.747968759688103	0.75082970370453	5.2	0	11.5069365754169	175.705003708413	6.43193146443271	0.520962276643718	0.0491796946735152	0.249860711160266	1.41173853177068	2648.18195021128
1199	2-14	0.407263228926471	0.994066418434409	0.657879799346459	0.811112783416649	2.3	0	3.62527462356576	18.6241130752275	3.19845232035191	0.125235438914447	0.141763282691052	0.308636191074089	0.336695022558227	153.678659854804
1200	3-2	0.416495581633822	0.998906149775272	0.898130405952556	0.742499177094828	2.85	0.709501757523272	5.06799240104858	196.982377700922	6.58917680384407	0.264545243342763	0.658514117976834	1.04857659715632	0.337159074882211	1519.2204271437
1201	2-20	0.459116318172948	0.999193593238365	0.783985492237587	0.914593571838393	15.93	0.8810493225852	24.183251386979	76.2506189550807	14.8941893480831	0.166147604574773	1.35866206306212	1.28462649326994	0.618360412314215	960.749801154351
1202	2-93	0.370748325135262	0.988289229543339	0.739379202148075	0.782824203741523	1.3	-0.0348227541308475	4.45624234538992	236.563527031122	4.02843601828422	0.151551162526042	0.213189949576375	0.275780645864875	0.424591621469932	954.696254462339
1203	4-57	0.315286755212195	0.990407908955135	0.690937076241184	0.916384140520398	2.96	0	3.87952524755748	182.928304921577	2.65980915428871	0.0661490258728932	0.160292849040739	0.306307731471095	0.121083313868026	1318.40542614574
1204	4-52	0.370601574486959	0.975501705620361	0.558140941987715	0.91098339559964	1.63	0.558096233459354	4.90679411237091	128.731689712204	3.60107657171759	0.174033436264893	0.14716635670171	0.246824478895598	0.572200381181792	656.505671909149
1205	2-4	0.329913116167492	0.988974930930104	0.590206856195679	0.760123803306596	3.32	0.871750868975077	3.2693792276301	67.9293480219473	4.49395489072416	0.0045179192369822	0.314898119069869	0.454115772320426	0.121149134570893	588.83261355344
1206	3-44	0.429992918697215	0.999011080124093	0.802962259064901	0.871844353445992	12.87	0.884614430016803	1.11316530507254	40.398817580979	3.61901084282067	0.194325349045073	0.440518414948671	0.740510121289934	0.391411839659321	1081.91960615515
1207	2-76	0.354033936387317	0.995333854224053	0.709458949730359	0.725123621827158	2.04	0.867498974072085	2.09140829042519	87.3566445533597	1.34940041132907	0.120732012137593	0.155284462442259	0.307086632983504	0.461419191188622	555.785828333804
1208	2-94	0.423744774265723	0.997273163549863	0.782822950946426	0.898362190207951	4.46	0.860091901046117	8.76586612313617	81.3251950045623	7.07790020522563	0.360270499713179	0.423091212578615	0.358436696480604	0.925822121144533	973.068237571551
1209	4-4	0.334534952650489	0.987793945691604	0.558656119946856	0.68487527729892	2.66	0.870546004570554	2.28935164311341	74.7775284281572	4.27413026175947	0.074665618204492	0.352209184752882	0.521652810724242	0.152529667210272	561.846111434578
1210	3-30	0.344634247298125	0.980817573850576	0.589594610337497	0.720998073588656	2.05	0	4.06340283634291	134.460203095253	1.90376863803881	0.177041382404798	0.0570292454544318	0.484050988911642	0.499265674889498	880.781979263044
1211	4-47	0.376275094969764	0.990606349616584	0.65792804118339	0.90475492730891	2.43	-0.0229991150756141	3.58801420073488	133.700172262028	2.52449819457636	0.112479747077156	0.0879260874664293	0.138602371642267	0.286434687994309	993.435476277288
1212	2-84	0.397182529352664	0.996557682606673	0.834971434278638	0.906121086014843	2.98	0	2.69019605827646	221.035620492453	4.36104100954986	0.0655122117564838	0.345233935068321	0.466151931365026	0.0717574416833561	1905.99432691668
1213	2-47	0.354001048113104	0.981147079506197	0.590961943751805	0.893645985534259	3.34	0	2.34550298939864	127.502710708678	1.07767240983163	0.12599099609373	0.0599271978823335	0.101063846013898	0.323689435405736	1110.31012837616
1214	2-39	0.352225308294935	0.99801073129942	0.793914745165287	0.938087939709569	6.46	0	5.48421317482611	133.600973961036	6.22563026901982	0.113411707216066	0.39122104256252	0.670080336794794	0.441831915368033	2139.96296963601
1215	4-2	0.3501973365858	0.979400138929046	0.582063260914834	0.936111092697874	1.74	0.782816774238254	2.84536376090052	121.701913822676	3.04181094449901	0.109753619075494	0.229905245088802	0.358085894002769	0.31266002439486	651.656818939468
1216	3-21	0.344315353735847	0.991416181929074	0.664650666623847	0.746466525219573	2.2	0	4.95914611246802	167.052563636373	3.26060843354814	0.185495550892652	0.115033977036399	0.430648820373836	0.466457698430079	1012.69520412112
1217	2-77	0.340206357759028	0.994164324586936	0.718164370578589	0.80879775835017	2.72	0.436611783469232	4.89020784137146	106.648118642188	3.33880774418185	0.164274993034715	0.153875176612292	0.131524565973265	0.484972652573607	869.67109873426
1218	3-36	0.382939337588495	0.982685110913118	0.681710177661039	0.59922336893165	1.9	0.892098183651696	8.57704300789416	156.521419601312	5.61787621896211	0.319552023074687	0.377497685724277	0.480770969138024	0.609722504397602	821.965105633807
1219	2-37	0.396784405860879	0.995593498728053	0.773678056601374	0.723834683452893	3.63	0.45059857589374	2.92866830995456	82.3488708399823	3.63022889114284	0.157274708794259	0.325809016755673	0.523739870864139	0.415792303218693	840.143506921652
1220	4-45	0.422180675511507	0.999226246475791	0.868534603430309	0.679053386841413	5.93	0.820551041235829	12.5632764241607	92.7985795374042	10.8923994268257	0.360710846313163	0.474730325856796	0.345813377432879	0.751846389519398	1470.30766694934
1221	4-60	0.332675320698173	0.907754136985636	0.324371208134603	0.883181762218525	2.09	0.884062994273348	4.2517574924604	135.707454893082	4.12071904189932	0.120491471697559	0.242472763418559	0.374396928615999	0.308012289931653	744.508863873973
1222	4-16	0.320047110983776	0.971953455540892	0.568796082382198	0.856040062828177	1.65	0	3.23820839729901	173.108564136045	2.1610787416141	0.16752840418297	0.219359622313235	0.375289912652116	0.460011814501238	994.003579006251
1223	2-73	0.338169702597435	0.989348425339856	0.649648022736698	0.863071562742378	4.21	0.377806322152125	4.12324595288373	86.6901180931329	2.21068985914217	0.161728018880925	0.0564824763525158	0.132645185868362	0.477698805424966	894.611765557589
1224	4-3a	0.342412358172163	0.989346443925386	0.696954234902653	0.757804697119531	2.65	0.872482854702919	3.20350248511551	75.1249505036339	4.26995207577209	0.0828137762641829	0.314381313882494	0.493958757932438	0.295650069039863	562.434348024721
1225	4-6	0.346684109597154	0.989475754723077	0.684985449903849	0.760918850266726	3.07	0.87245232256707	3.22735066285064	78.5463615418877	4.05856403130385	0.157977035819421	0.350642489243841	0.543794231491192	0.443027016131007	674.800529769029
1226	4-60	0.350102505987686	0.97892311902103	0.607639428341128	0.878238719046197	1.84	0.856497650509571	3.90491032118842	125.34459434613	3.88012552020136	0.124595481489714	0.257182526656227	0.397954424374406	0.290635897691759	703.22881503911
1227	4-2	0.351759558572765	0.97957242333185	0.57413998438336	0.906287431848412	1.74	0.805912166488379	2.9148835607654	122.574774875467	2.97666725999699	0.111890674980618	0.22096198489097	0.348664682536679	0.318176817346579	659.006746272063
1228	3-15	0.342683003454218	0.993939163974845	0.710191377575616	0.755350151036251	2.74	0.865787185528863	2.40002088254363	70.9221486586095	3.55480881895749	0.0596006077233531	0.276283212834739	0.350878668633837	0.175700949052737	587.674512621388
1229	2-58	0.345312742436196	0.988952719715572	0.649756663419284	0.929744153921913	3.33	0.845264325369371	4.45266049321421	243.571284231732	3.14302485290918	0.180931129307503	0.136632695324627	0.149179904573412	0.619988190774591	2158.39006315206
1230	4-57	0.300734055640165	0.979501680317596	0.59853991307611	0.911907693448182	2.76	0	3.5185003417004	187.364953446327	1.92951163545127	0.0667174590480445	0.110374335496968	0.20957933638551	0.155639746762775	1202.95132724938
1231	3-53	0.338664734242699	0.985319182520364	0.64791143082549	0.737717874647628	2.28	0.895023395540648	1.80854272394828	95.2464021215697	3.08172464312514	0.0505503156127817	0.248070084366624	0.368618511207585	0.117707628650231	642.077427147822
1232	2-30	0.358937294076334	0.993380338805946	0.727319734690069	0.707755912061771	2.7	0.849587217292745	5.80468250316498	122.795769790982	5.32132356518457	0.14049540335016	0.283102388466174	0.22358680481087	0.368322723965062	851.506522525891
1233	2-37	0.397691267389543	0.995826337416336	0.768040331376123	0.767420508020849	3.68	0.449518979693176	2.44342739698872	81.5294397775336	3.18336914335542	0.154320469461653	0.310646029452156	0.510303427839444	0.405282044472942	836.46152482396
1234	2-4	0.329489413647067	0.992085392868078	0.654501094197534	0.768381849292859	2.61	0.874958309713249	3.48662353006858	74.3881058390529	4.9731386305966	0.0126197965238084	0.354391294255355	0.531001237125721	0.113155164815466	548.042506014297
1235	2-88	0.352598311367861	0.998030086865095	0.754203062512405	0.979849512876663	8.94	0	2.14323443479315	82.1714727138007	1.22345693481302	0.0841603810779447	0.0313295803808806	0.0380673066983366	0.236667904738048	1443.25892593515
1236	2-64	0.334527588305401	0.971948220016585	0.624804198111009	0.747523703239559	1.4	0	2.4768885681768	199.249745255498	1.19763773494587	0.128978438615088	0.0497406692313303	0.187213708071488	0.309251046823571	878.401212365394
1237	2-98	0.399398238523299	0.997429907993744	0.776293192500096	0.909610112966105	9.18	0.873903403228284	2.52469656309614	129.078927573596	1.34320532019231	0.116457939876804	0.07022116676529	0.114802054014169	0.196193798309446	2027.82987897113
1238	2-95	0.438646153010295	0.996683069307146	0.72886219547284	0.739359609060564	5.36	0.871931318986913	4.29602856076124	66.0201158589582	3.62467276618479	0.194079388297714	0.367399422118089	0.233081244072482	0.369358045853627	880.451343643421
1239	4-37	0.407790810365296	0.998513039741171	0.830272856006211	0.640957387170338	2.58	0.842136198349859	5.22327833921705	38.0512985555935	4.53072445275285	0.157499786006581	0.211782502212832	0.380873462128571	0.287643135369339	312.533312792408
1240	4-4	0.334407584218276	0.984795657400269	0.521374629152696	0.741894048887454	3.5	0.887644399763339	2.04902968559492	67.4312712807288	3.4364406671761	0.0722700599540508	0.283968389296816	0.393287547019164	0.154316918899885	603.479648931342
1241	4-37	0.444389387958803	0.999922677207597	0.923239224314866	0.783626182617769	3.34	0.842223990332208	5.6700925807017	33.5430970301293	5.16495090742409	0.158068369094031	0.242176865462673	0.476832865567498	0.289014536139554	384.028640759184
1242	2-56	0.323251675826039	0.992720095056416	0.731730485480911	0.768879352125426	1.83	0	8.76370367000141	239.032036637441	5.08106700596989	0.3906713499052	0.0695949103082727	0.194028457594786	1.06111646371343	1427.98652270149
1243	2-81	0.341981278136332	0.972133474042916	0.701548343638383	0.749007177830278	1.25	0	3.8112332021411	236.346776049523	3.18465511295579	0.134530722854956	0.127273608064346	0.203379505638275	0.31233790476935	963.1184560421
1244	4-6	0.346489445194895	0.99219006628749	0.702324939195218	0.801773789215865	3.27	0.875970626679	3.74162611920438	76.9626268798907	3.83146947702378	0.179764973517649	0.321623614600692	0.500209550416768	0.533544270121217	711.535635093174
1245	2-59	0.34265265245864	0.983944759002163	0.739727481825662	0.715006432157049	1.4	0	5.20851888560855	262.53225940532	4.08481640080569	0.204583378884778	0.222918507776132	0.303932602077527	0.587707750928388	1298.44480562135
1246	4-3a	0.34100476078599	0.985543659139491	0.622193415337578	0.757458060816483	3.35	0.88350438963043	3.08138906610862	68.8999392208228	3.68203301083391	0.0759335150162874	0.25355923818037	0.383749275311292	0.287624821080539	595.50860027743
1247	2-22	0.379341342604824	0.947437880515298	0.49879440834281	0.596999474230852	1.59	0.419101189895817	1.51961396435428	138.646216801654	1.02525593111829	0.0989343624276937	0.0930255675840741	0.0991939629992547	0.242737420536493	718.302583408634
1248	2-21	0.347187029653583	0.994961489547576	0.79967870849203	0.901825934596086	3.25	0	7.24857580012986	216.745204915797	5.98037778631084	0.215787132993687	0.247413399100128	0.286016813604683	0.460794698744086	1946.06333696567
1249	3-30	0.338568240032733	0.982349891098116	0.621069433694192	0.731599078060363	1.55	0	2.85011414241793	159.625140770101	1.30083482952852	0.128147409601218	0.0527910579500656	0.503461452866185	0.360634485935755	832.991295374602
1250	3-21	0.350334240533422	0.989424557623534	0.632413322866917	0.728249844469943	1.84	0	6.11811971129186	167.279707507871	3.98106733660167	0.216379732301902	0.118722161848317	0.523633576885407	0.551160698101931	971.974909693964
1251	2-53	0.321110671193509	0.991189907710528	0.71195024293605	0.776911952312221	2.63	0.876402027627066	1.06121739968463	258.514012083098	1.53035437355118	0.105103517938536	0.190204287715639	0.248466538483389	0.503608554686397	1835.50091573423
1252	4-52	0.370084332412647	0.977426557646478	0.561882573679394	0.894902568855807	1.69	0.553641101030128	4.88097059718277	127.081093394652	3.62655032273373	0.172093605140064	0.153211740623335	0.256201084743039	0.567913088941687	662.593068635437
1253	2-60	0.374260292417485	0.997154184455108	0.749070259099222	0.840884195501832	8.87	0	5.82457218122787	112.121977708183	2.51609833282771	0.278386633041345	0.130588185937719	0.352288709571741	0.789642485401107	2160.09703265169
