No.	NAME	Eta_betaS_A	Eta_betaP_A	Eta_beta	Eta_F_A	Eta_FL_A	Eta_sh_p	Eta_sh_y	Eta_sh_x	Eta_D_AlphaA	Eta_D_AlphaB	Eta_epsi_5	Eta_D_epsiA	Eta_D_epsiB	Eta_psi1	Eta_D_beta
1391	3-41	0.670454545454545	0.477272727272727	25.25	0.869033252507697	0.22724335306446	0.146579804560261	0.293159609120521	0.0814332247557003	0	0.0348484851419926	0.91159420289855	0.218748276812793	0.048091168091168	0.495161290322581	-4.25
1392	2-87	0.698275862068966	0.0517241379310345	21.75	0.425977343878189	0.0955172310874755	0.0987654320987654	0.185185185185185	0.185185185185185	0	0.0344827584922314	0.858620689655172	0.110907103825136	0	0.542168674698795	-18.75
1393	3-36	0.66304347826087	0.456521739130435	25.75	0.863845163067022	0.219128816431974	0.186335403726708	0.326086956521739	0.077639751552795	0	0.0333333350718021	0.902777777777777	0.202905982905983	0.0430555555555554	0.502340093603744	-4.75
1394	2-36	0.663461538461538	0.5	30.25	0.969260503656797	0.235953414206625	0.179558011049724	0.364640883977901	0.0414364640883978	0	0.0358974374830723	0.841975308641975	0.160416666666666	0.0525622605363983	0.537890044576523	-4.25
1395	3-12	0.608695652173913	0.369565217391304	22.5	0.652309069546196	0.163528330737947	0.19578313253012	0.316265060240964	0.0903614457831325	0	0.01884057931602	0.745333333333333	0.0859126984126983	0.0331349206349206	0.613678373382625	-5.5
1396	2-87	0.698275862068966	0.0517241379310345	21.75	0.425977343878189	0.0955172310874755	0.0987654320987654	0.185185185185185	0.185185185185185	0	0.0344827584922314	0.858620689655172	0.110907103825136	0	0.542168674698795	-18.75
1397	4-18	0.553571428571429	0.857142857142857	19.75	0.78194036477622	0.294898211994189	0.0579710144927536	0.217391304347826	0	0	0.00714285718277097	0.652941176470588	0.0742857142857142	0.0642857142857141	0.676470588235294	4.25
1398	2-78	0.597826086956522	0.369565217391304	22.25	0.628287470207951	0.152524517835648	0.188449848024316	0.319148936170213	0.0455927051671733	0	0.0231884066015482	0.780555555555555	0.103851609383524	0.0192462800723125	0.59493670886076	-5.25
1399	3-10	0.613636363636364	0.318181818181818	20.5	0.596374521738038	0.152326194595805	0.217391304347826	0.316770186335404	0.093167701863354	0	0.0121212117373943	0.715277777777778	0.0526666666666666	0.0274942528735632	0.647887323943662	-6.5
1400	3-31	0.653846153846154	0.192307692307692	22	0.710470812202703	0.134296535237277	0.236111111111111	0.291666666666667	0.166666666666667	0	0.0384615398943424	0.835714285714285	0.151428571428571	0.0222222222222221	0.526315789473684	-12
1401	4-62	0.59	0.1	17.25	0.418654922668611	0.0812201802198056	0.299719887955182	0.252100840336134	0.126050420168067	0	0.0240000002086163	0.737931034482758	0.0673516508889401	0.00660941972417384	0.58910891089109	-12.25
1402	2-5	0.605263157894737	0.368421052631579	18.5	0.580461913946579	0.153942951937619	0.187725631768953	0.324909747292419	0.108303249097473	0	0.0140350880101323	0.681159420289855	0.0648015303682447	0.0349095735855317	0.638248847926268	-4.5
1403	4-18	0.553571428571429	0.857142857142857	19.75	0.78194036477622	0.294898211994189	0.0579710144927536	0.217391304347826	0	0	0.00714285718277097	0.652941176470588	0.0742857142857142	0.0642857142857141	0.676470588235294	4.25
1404	3-45	0.6125	0.375	19.75	0.611706023613122	0.159117484960062	0.163763066202091	0.313588850174216	0.104529616724739	0	0.0216666664928198	0.713888888888889	0.0883597883597882	0.029563492063492	0.600418410041841	-4.75
1405	3-17	0.6125	0.35	19.25	0.590191734378455	0.157780883668112	0.188356164383562	0.308219178082192	0.102739726027397	0	0.0133333336561918	0.698550724637681	0.0601851851851851	0.032051282051282	0.641758241758242	-5.25
1406	2-39	0.612068965517241	0.206896551724138	23.75	0.630117360572214	0.125395981470806	0.244498777506112	0.286063569682152	0.0733496332518337	0	0.0298850573599339	0.798924731182795	0.0945843981988559	0	0.564137931034483	-11.75
1407	3-53	0.613636363636364	0.409090909090909	22.5	0.656230247395124	0.165868722239285	0.205047318611987	0.331230283911672	0.0946372239747634	0	0.0196969695389271	0.766666666666667	0.0918518518518517	0.0280610021786492	0.609615384615385	-4.5
1408	2-58	0.635135135135135	0.324324324324324	35.5	0.946427203078185	0.175344917112944	0.234375	0.3515625	0.087890625	0	0.038738738745451	0.820325203252032	0.155371444352388	0.0370949979713674	0.526207605344296	-11.5
1409	2-33	0.652173913043478	0.391304347826087	24	0.837555201189348	0.205429759146093	0.186335403726708	0.409937888198758	0.046583850931677	0	0.0333333350718021	0.827777777777778	0.155555555555555	0.0482539682539682	0.54855195911414	-6
1410	3-50	0.605263157894737	0.394736842105263	19	0.561398396486235	0.150502858673371	0.187725631768953	0.324909747292419	0.108303249097473	0	0.0140350880101323	0.698484848484848	0.0648015303682448	0.0272963155163466	0.638248847926267	-4
1411	4-9	0.608695652173913	0.369565217391304	22.5	0.654342512428797	0.165025369886604	0.201807228915663	0.316265060240964	0.0903614457831325	0	0.01884057931602	0.728205128205128	0.0811791383219952	0.0318892469268408	0.613678373382625	-5.5
1412	3-44	0.6625	0.375	20.75	0.678549696345532	0.217229632589479	0.0902527075812274	0.324909747292419	0	0	0.0383333340287209	0.846031746031746	0.151159951159951	0.0392022792022791	0.528625954198474	-5.75
1413	3-25	0.65	0.433333333333333	32.5	0.83157560315123	0.198719416990058	0.192743764172336	0.333333333333333	0.0272108843537415	0	0.00999999977648258	0.8	0.0990783410138252	0.0336021505376348	0.6125	-6.5
1414	2-94	0.681818181818182	0.545454545454545	27	0.997649605308984	0.240262963574724	0.168350168350168	0.343434343434343	0.0841750841750842	0	0.0500000007450581	0.978260869565217	0.303778801843318	0.0652264808362368	0.445945945945946	-3
1415	2-21	0.676470588235294	0.132352941176471	27.5	0.621447118792795	0.106535372040634	0.210970464135021	0.316455696202532	0.158227848101266	0	0.0352941192686558	0.8	0.116494522691706	0	0.541095890410959	-18.5
1416	2-98	0.666666666666667	0.633333333333333	39	1.14122630880245	0.250738094119852	0.150943396226415	0.283018867924528	0.117924528301887	0	0.028888888657093	0.872549019607843	0.24647619047619	0.0753548387096779	0.496487119437939	-1
1417	3-44	0.6625	0.375	20.75	0.678549696345532	0.217229632589479	0.0902527075812274	0.324909747292419	0	0	0.0383333340287209	0.846031746031746	0.151159951159951	0.0392022792022791	0.528625954198474	-5.75
1418	2-43	0.62	0.28	22.5	0.796049394525281	0.15400851837876	0.260869565217391	0.347826086956522	0.130434782608696	0	0.0399999991059303	0.84074074074074	0.175190713101161	0.0381699346405228	0.520361990950227	-8.5
1419	2-20	0.666666666666667	0.428571428571429	23	0.745857021864036	0.20199323157969	0.232919254658385	0.279503105590062	0.077639751552795	0.0111111113801599	0	0.863768115942029	0.198855188819506	0.0465311004784689	0.557093425605537	-5
1420	2-81	0.691666666666667	0.15	25.25	0.654819294677699	0.117945448704777	0.157766990291262	0.364077669902913	0.145631067961165	0	0.0422222204506397	0.838383838383838	0.157849752586594	0	0.51307596513076	-16.25
1421	2-53	0.648648648648649	0.324324324324324	36	0.892326394440769	0.170076460221865	0.17578125	0.3515625	0.087890625	0	0.038738738745451	0.820325203252032	0.161178743961352	0.0391365498685258	0.526207605344296	-12
1422	3-6	0.673913043478261	0.391304347826087	24.5	0.781096508327154	0.196662346331348	0.298295454545455	0.255681818181818	0.105113636363636	0.0101449275389314	0	0.898550724637681	0.171340326340326	0.0375454545454545	0.567741935483871	-6.5
1423	3-12	0.608695652173913	0.369565217391304	22.5	0.652309069546196	0.163528330737947	0.19578313253012	0.316265060240964	0.0903614457831325	0	0.01884057931602	0.745333333333333	0.0859126984126983	0.0331349206349206	0.613678373382625	-5.5
1424	2-19	0.614583333333333	0.541666666666667	27.75	0.818051994027001	0.223026487966021	0.116279069767442	0.305232558139535	0	0	0.0222222227603197	0.758974358974359	0.102360944377751	0.0412775279603366	0.599303135888502	-1.75
1425	2-83	0.669117647058823	0.132352941176471	27.25	0.623205336091229	0.104766913115582	0.13771186440678	0.317796610169491	0.127118644067797	0	0.0372549034655094	0.823423423423423	0.129565217391304	0	0.532130777903044	-18.25
1426	2-49	0.65	0.2	21.25	0.68616684831426	0.130856121117067	0.231884057971014	0.391304347826087	0.130434782608696	0	0.0399999991059303	0.84074074074074	0.165876152832674	0.025391304347826	0.520361990950227	-11.25
1427	4-9	0.608695652173913	0.369565217391304	22.5	0.654342512428797	0.165025369886604	0.201807228915663	0.316265060240964	0.0903614457831325	0	0.01884057931602	0.728205128205128	0.0811791383219952	0.0318892469268408	0.613678373382625	-5.5
1428	2-58	0.635135135135135	0.324324324324324	35.5	0.946427203078185	0.175344917112944	0.234375	0.3515625	0.087890625	0	0.038738738745451	0.820325203252032	0.155371444352388	0.0370949979713674	0.526207605344296	-11.5
1429	4-18	0.553571428571429	0.857142857142857	19.75	0.78194036477622	0.294898211994189	0.0579710144927536	0.217391304347826	0	0	0.00714285718277097	0.652941176470588	0.0742857142857142	0.0642857142857141	0.676470588235294	4.25
1430	3-44	0.6625	0.375	20.75	0.678549696345532	0.217229632589479	0.0902527075812274	0.324909747292419	0	0	0.0383333340287209	0.846031746031746	0.151159951159951	0.0392022792022791	0.528625954198474	-5.75
1431	3-40	0.678571428571429	0.428571428571429	23.25	0.825412062116857	0.218901665907789	0.168350168350168	0.292929292929293	0.0841750841750842	0	0.0285714287310839	0.886363636363636	0.172261264985531	0.0401660612350803	0.515625	-5.25
1432	2-73	0.597826086956522	0.391304347826087	22.75	0.65551323725212	0.158747562168633	0.188449848024316	0.319148936170213	0.0455927051671733	0	0.0231884066015482	0.780555555555555	0.103851609383524	0.0192462800723125	0.59493670886076	-4.75
1433	2-21	0.676470588235294	0.132352941176471	27.5	0.621447118792795	0.106535372040634	0.210970464135021	0.316455696202532	0.158227848101266	0	0.0352941192686558	0.8	0.116494522691706	0	0.541095890410959	-18.5
1434	2-37	0.652173913043478	0.5	26.5	0.921638556599275	0.224696964999026	0.186335403726708	0.316770186335404	0.093167701863354	0	0.0333333350718021	0.806666666666666	0.155555555555555	0.0579975579975579	0.54855195911414	-3.5
1435	3-2	0.651785714285714	0.589285714285714	34.75	0.986789023819383	0.245438442377431	0.113350125944584	0.302267002518892	0.0629722921914358	0	0.0273809526115656	0.867816091954023	0.192464678178964	0.0661090665774511	0.532171581769437	-1.75
1436	2-44	0.597826086956522	0.260869565217391	19.75	0.618541319745028	0.124437529325348	0.25	0.328125	0.09375	0	0.0362318828701973	0.866666666666666	0.139583333333333	0	0.535117056856188	-7.75
1437	2-52	0.607142857142857	0.404761904761905	21.25	0.698754423210759	0.170127887878241	0.2	0.35	0.1	0	0.0238095242530108	0.786363636363636	0.1175	0.0445833333333332	0.588235294117647	-4.25
1438	2-74	0.643939393939394	0.333333333333333	32.25	0.819288217845067	0.164109514073159	0.193120096560048	0.348521424260712	0.0950512975256488	0	0.0217893216758966	0.803306878306878	0.148718960783798	0.041835713735968	0.563222297756628	-10.25
1439	3-37	0.6625	0.45	22.25	0.816446329098243	0.214220845504734	0.160714285714286	0.321428571428571	0.0892857142857143	0	0.0333333350718021	0.912698412698412	0.214550264550264	0.051058201058201	0.49469964664311	-4.25
1440	3-26	0.641666666666667	0.483333333333333	33.75	0.853263333971013	0.208370784438888	0.149082568807339	0.371559633027523	0	0	0.0155555559322238	0.808602150537634	0.13375104427736	0.0412848040499262	0.586810228802154	-4.75
1441	4-14	0.617647058823529	0.352941176470588	16.5	0.509391864990766	0.179185912613654	0.24907063197026	0.267657992565056	0	0.0274509806185961	0	0.721666666666666	0.0891524177238462	0.0318038969201759	0.66256157635468	-4.5
1442	2-78	0.597826086956522	0.369565217391304	22.25	0.628287470207951	0.152524517835648	0.188449848024316	0.319148936170213	0.0455927051671733	0	0.0231884066015482	0.780555555555555	0.103851609383524	0.0192462800723125	0.59493670886076	-5.25
1443	2-5	0.605263157894737	0.368421052631579	18.5	0.580461913946579	0.153942951937619	0.187725631768953	0.324909747292419	0.108303249097473	0	0.0140350880101323	0.681159420289855	0.0648015303682447	0.0349095735855317	0.638248847926268	-4.5
1444	2-83	0.669117647058823	0.132352941176471	27.25	0.623205336091229	0.104766913115582	0.13771186440678	0.317796610169491	0.127118644067797	0	0.0372549034655094	0.823423423423423	0.129565217391304	0	0.532130777903044	-18.25
1445	4-45	0.706521739130435	0.391304347826087	25.25	0.841638267900631	0.223474057341057	0.241042345276873	0.381107491856677	0	0	0.0550724640488625	0.823809523809524	0.203771838482008	0.0151593453919034	0.474497681607419	-7.25
1446	3-26	0.641666666666667	0.483333333333333	33.75	0.853263333971013	0.208370784438888	0.149082568807339	0.371559633027523	0	0	0.0155555559322238	0.808602150537634	0.13375104427736	0.0412848040499262	0.586810228802154	-4.75
1447	4-60	0.66304347826087	0.304347826086957	22.25	0.664983732734348	0.174808495445123	0.160493827160494	0.361111111111111	0.0462962962962963	0	0.0304347816854715	0.739285714285714	0.0951447245564891	0.0253869969040247	0.5625	-8.25
1448	4-41	0.7	0.1	12	0.55277180892788	0.17986428463981	0.187817258883249	0.380710659898477	0	0	0.0622222237288952	0.868518518518518	0.19057264316079	0	0.445701357466063	-9
1449	4-28	0.638888888888889	0.361111111111111	18	0.643501631848118	0.207191027101787	0.165354330708661	0.283464566929134	0	0	0.0296296291053295	0.753968253968254	0.0940587867417135	0.0296834457706279	0.566964285714286	-5
1450	4-29	0.625	0	10	0.245375997065955	0.0810625640877103	0.117903930131004	0.248908296943231	0	0	0.022916667163372	0.719298245614035	0.0461408830468487	0	0.597911227154047	-10
1451	2-42	0.607142857142857	0.428571428571429	21.75	0.68090312587174	0.167015422543921	0.2	0.35	0.1	0	0.0238095242530108	0.809523809523809	0.1175	0.0348913043478259	0.588235294117647	-3.75
1452	2-23	0.619565217391304	0.326086956521739	21.75	0.636094304344846	0.160280550146853	0.137614678899083	0.275229357798165	0.0917431192660551	0	0.0260869562625885	0.74074074074074	0.0968253968253968	0.0264935064935065	0.579787234042553	-6.75
1453	2-82	0.691666666666667	0.2	26.75	0.718050324378439	0.129963518139596	0.157766990291262	0.364077669902913	0.145631067961165	0	0.0422222204506397	0.855208333333333	0.169184149184149	0	0.51307596513076	-14.75
1454	2-65	0.65625	0.203125	27.5	0.830400673162729	0.1488259686287	0.240274599542334	0.377574370709382	0.102974828375286	0	0.0447916649281979	0.837037037037037	0.171485345255837	0.0195039932744852	0.503456221198157	-14.5
1455	3-30	0.634615384615385	0.211538461538462	22	0.672217724634586	0.135902316141173	0.199445983379501	0.249307479224377	0.166204986149584	0	0.0371794886887074	0.823809523809524	0.146378551420568	0.0225901681427287	0.535608308605341	-11
1456	4-43	0.7	0.36	26.5	0.875191131293683	0.216806425117774	0.253012048192771	0.397590361445783	0	0	0.0573333315551281	0.823655913978494	0.208403769552123	0.0140975539151831	0.466292134831461	-8.5
1457	2-63	0.639705882352941	0.338235294117647	33.25	0.836592171230331	0.16785075805383	0.201698513800425	0.318471337579618	0.0636942675159236	0	0.0382352955639362	0.838888888888888	0.147885572139303	0.00839281851611506	0.530405405405406	-10.25
1458	2-58	0.635135135135135	0.324324324324324	35.5	0.946427203078185	0.175344917112944	0.234375	0.3515625	0.087890625	0	0.038738738745451	0.820325203252032	0.155371444352388	0.0370949979713674	0.526207605344296	-11.5
1459	2-36	0.663461538461538	0.5	30.25	0.969260503656797	0.235953414206625	0.179558011049724	0.364640883977901	0.0414364640883978	0	0.0358974374830723	0.841975308641975	0.160416666666666	0.0525622605363983	0.537890044576523	-4.25
1460	4-47	0.602272727272727	0.204545454545455	17.75	0.625324692739493	0.149732091902194	0.302631578947368	0.345394736842105	0	0	0.0393939390778542	0.787179487179487	0.115032679738562	0.00937230238007147	0.525951557093426	-8.75
1461	3-44	0.6625	0.375	20.75	0.678549696345532	0.217229632589479	0.0902527075812274	0.324909747292419	0	0	0.0383333340287209	0.846031746031746	0.151159951159951	0.0392022792022791	0.528625954198474	-5.75
1462	3-50	0.605263157894737	0.394736842105263	19	0.561398396486235	0.150502858673371	0.187725631768953	0.324909747292419	0.108303249097473	0	0.0140350880101323	0.698484848484848	0.0648015303682448	0.0272963155163466	0.638248847926267	-4
1463	2-61	0.65	0.2	21.25	0.702962200102689	0.130592125564145	0.231884057971014	0.304347826086957	0.173913043478261	0	0.0399999991059303	0.84074074074074	0.165876152832674	0.025391304347826	0.520361990950227	-11.25
1464	2-76	0.595238095238095	0.476190476190476	22.5	0.653476660723397	0.169184443915456	0.169381107491857	0.293159609120521	0.0977198697068404	0	0.0126984128728509	0.734848484848485	0.0804093567251461	0.0364444444444444	0.644957983193278	-2.5
1465	3-26	0.641666666666667	0.483333333333333	33.75	0.853263333971013	0.208370784438888	0.149082568807339	0.371559633027523	0	0	0.0155555559322238	0.808602150537634	0.13375104427736	0.0412848040499262	0.586810228802154	-4.75
1466	3-46	0.619047619047619	0.0714285714285714	14.5	0.309663274909985	0.0684030917540309	0.165562913907285	0.298013245033113	0.0993377483443709	0	0.0206349212676287	0.730555555555555	0.0552459580323357	0	0.605210420841684	-11.5
1467	2-37	0.652173913043478	0.5	26.5	0.921638556599275	0.224696964999026	0.186335403726708	0.316770186335404	0.093167701863354	0	0.0333333350718021	0.806666666666666	0.155555555555555	0.0579975579975579	0.54855195911414	-3.5
1468	3-15	0.6	0.3	18	0.479606963235221	0.129319747319947	0.172413793103448	0.310344827586207	0.103448275862069	0	0.0166666675359011	0.733333333333333	0.0685185185185185	0.026	0.622317596566524	-6
1469	3-17	0.6125	0.35	19.25	0.590191734378455	0.157780883668112	0.188356164383562	0.308219178082192	0.102739726027397	0	0.0133333336561918	0.698550724637681	0.0601851851851851	0.032051282051282	0.641758241758242	-5.25
1470	2-42	0.607142857142857	0.428571428571429	21.75	0.68090312587174	0.167015422543921	0.2	0.35	0.1	0	0.0238095242530108	0.809523809523809	0.1175	0.0348913043478259	0.588235294117647	-3.75
1471	2-76	0.595238095238095	0.476190476190476	22.5	0.653476660723397	0.169184443915456	0.169381107491857	0.293159609120521	0.0977198697068404	0	0.0126984128728509	0.734848484848485	0.0804093567251461	0.0364444444444444	0.644957983193278	-2.5
1472	3-26	0.641666666666667	0.483333333333333	33.75	0.853263333971013	0.208370784438888	0.149082568807339	0.371559633027523	0	0	0.0155555559322238	0.808602150537634	0.13375104427736	0.0412848040499262	0.586810228802154	-4.75
1473	3-40	0.678571428571429	0.428571428571429	23.25	0.825412062116857	0.218901665907789	0.168350168350168	0.292929292929293	0.0841750841750842	0	0.0285714287310839	0.886363636363636	0.172261264985531	0.0401660612350803	0.515625	-5.25
1474	2-43	0.62	0.28	22.5	0.796049394525281	0.15400851837876	0.260869565217391	0.347826086956522	0.130434782608696	0	0.0399999991059303	0.84074074074074	0.175190713101161	0.0381699346405228	0.520361990950227	-8.5
1475	2-60	0.607142857142857	0.267857142857143	24.5	0.698792422361575	0.138363498097733	0.232558139534884	0.310077519379845	0.0775193798449612	0	0.0392857156693935	0.858620689655172	0.14751356238698	0	0.524390243902439	-9.5
1476	2-79	0.666666666666667	0.333333333333333	36	0.841304713416356	0.170355534223123	0.139442231075697	0.358565737051793	0.0896414342629482	0	0.0351851843297482	0.817094017094017	0.150995024875622	0.0390902629708602	0.540365984930033	-12
1477	2-57	0.568181818181818	0.204545454545455	17	0.405653149822599	0.0923894716933443	0.25	0.28125	0.09375	0	0.0151515156030655	0.769696969696969	0.0583520840030001	0.0147355912061795	0.62992125984252	-8
1478	2-20	0.666666666666667	0.428571428571429	23	0.745857021864036	0.20199323157969	0.232919254658385	0.279503105590062	0.077639751552795	0.0111111113801599	0	0.863768115942029	0.198855188819506	0.0465311004784689	0.557093425605537	-5
1479	3-37	0.6625	0.45	22.25	0.816446329098243	0.214220845504734	0.160714285714286	0.321428571428571	0.0892857142857143	0	0.0333333350718021	0.912698412698412	0.214550264550264	0.051058201058201	0.49469964664311	-4.25
1480	2-73	0.597826086956522	0.391304347826087	22.75	0.65551323725212	0.158747562168633	0.188449848024316	0.319148936170213	0.0455927051671733	0	0.0231884066015482	0.780555555555555	0.103851609383524	0.0192462800723125	0.59493670886076	-4.75
1481	4-14	0.617647058823529	0.352941176470588	16.5	0.509391864990766	0.179185912613654	0.24907063197026	0.267657992565056	0	0.0274509806185961	0	0.721666666666666	0.0891524177238462	0.0318038969201759	0.66256157635468	-4.5
1482	3-44	0.6625	0.375	20.75	0.678549696345532	0.217229632589479	0.0902527075812274	0.324909747292419	0	0	0.0383333340287209	0.846031746031746	0.151159951159951	0.0392022792022791	0.528625954198474	-5.75
1483	2-42	0.607142857142857	0.428571428571429	21.75	0.68090312587174	0.167015422543921	0.2	0.35	0.1	0	0.0238095242530108	0.809523809523809	0.1175	0.0348913043478259	0.588235294117647	-3.75
1484	2-64	0.651785714285714	0.285714285714286	26.25	0.772620513997257	0.15038045122233	0.210796915167095	0.347043701799486	0.115681233933162	0	0.036904763430357	0.810752688172043	0.157118758434548	0.0217490842490844	0.535075653370014	-10.25
1485	4-6	0.607142857142857	0.357142857142857	20.25	0.600444353860741	0.154575460467223	0.155629139072848	0.298013245033113	0.0993377483443709	0	0.0206349212676287	0.713333333333333	0.082261208576998	0.0270152505446623	0.605210420841684	-5.25
1486	3-31	0.653846153846154	0.192307692307692	22	0.710470812202703	0.134296535237277	0.236111111111111	0.291666666666667	0.166666666666667	0	0.0384615398943424	0.835714285714285	0.151428571428571	0.0222222222222221	0.526315789473684	-12
1487	Chloramphenicol	0.625	0.525	23	0.907777509502132	0.236178136935761	0.329447541814496	0.361885453623923	0	0	0.0302380956709385	0.908902691511387	0.304315476190476	0.0691024436090225	0.469650083313497	-2
1488	2-61	0.65	0.2	21.25	0.702962200102689	0.130592125564145	0.231884057971014	0.304347826086957	0.173913043478261	0	0.0399999991059303	0.84074074074074	0.165876152832674	0.025391304347826	0.520361990950227	-11.25
1489	2-65	0.65625	0.203125	27.5	0.830400673162729	0.1488259686287	0.240274599542334	0.377574370709382	0.102974828375286	0	0.0447916649281979	0.837037037037037	0.171485345255837	0.0195039932744852	0.503456221198157	-14.5
1490	3-2	0.651785714285714	0.589285714285714	34.75	0.986789023819383	0.245438442377431	0.113350125944584	0.302267002518892	0.0629722921914358	0	0.0273809526115656	0.867816091954023	0.192464678178964	0.0661090665774511	0.532171581769437	-1.75
1491	2-92	0.669642857142857	0.178571428571429	23.75	0.754300973407971	0.146655583647722	0.233766233766234	0.272727272727273	0.155844155844156	0	0.0416666679084301	0.871264367816092	0.159421702404158	0.0211579395487443	0.514018691588785	-13.75
1492	4-17	0.589285714285714	0.857142857142857	20.25	0.789718748434509	0.288343158735118	0.0579710144927536	0.36231884057971	0	0	0.00714285718277097	0.652941176470588	0.0834008097165991	0.0728744939271254	0.676470588235294	3.75
1493	2-33	0.652173913043478	0.391304347826087	24	0.837555201189348	0.205429759146093	0.186335403726708	0.409937888198758	0.046583850931677	0	0.0333333350718021	0.827777777777778	0.155555555555555	0.0482539682539682	0.54855195911414	-6
1494	2-92	0.669642857142857	0.178571428571429	23.75	0.754300973407971	0.146655583647722	0.233766233766234	0.272727272727273	0.155844155844156	0	0.0416666679084301	0.871264367816092	0.159421702404158	0.0211579395487443	0.514018691588785	-13.75
1495	Chloramphenicol	0.625	0.525	23	0.907777509502132	0.236178136935761	0.329447541814496	0.361885453623923	0	0	0.0302380956709385	0.908902691511387	0.304315476190476	0.0691024436090225	0.469650083313497	-2
1496	2-70	0.616071428571429	0.267857142857143	24.75	0.720847098799878	0.1455897799767	0.245478036175711	0.310077519379845	0.0775193798449612	0	0.0392857156693935	0.858620689655172	0.144210526315789	0	0.524390243902439	-9.75
1497	2-49	0.65	0.2	21.25	0.68616684831426	0.130856121117067	0.231884057971014	0.391304347826087	0.130434782608696	0	0.0399999991059303	0.84074074074074	0.165876152832674	0.025391304347826	0.520361990950227	-11.25
1498	2-45	0.671875	0.21875	14.25	0.646896585213576	0.208220373508991	0.155339805825243	0.364077669902913	0	0	0.070833332836628	1.01458333333333	0.290906380441264	0	0.42299794661191	-7.25
1499	2-52	0.607142857142857	0.404761904761905	21.25	0.698754423210759	0.170127887878241	0.2	0.35	0.1	0	0.0238095242530108	0.786363636363636	0.1175	0.0445833333333332	0.588235294117647	-4.25
1500	3-42	0.661764705882353	0.352941176470588	17.25	0.604045258218952	0.20911971043055	0.0506329113924051	0.316455696202532	0	0	0.0352941192686558	0.775	0.126747720364741	0.0397212543554006	0.541095890410959	-5.25
1501	4-60	0.66304347826087	0.304347826086957	22.25	0.664983732734348	0.174808495445123	0.160493827160494	0.361111111111111	0.0462962962962963	0	0.0304347816854715	0.739285714285714	0.0951447245564891	0.0253869969040247	0.5625	-8.25
1502	2-36	0.663461538461538	0.5	30.25	0.969260503656797	0.235953414206625	0.179558011049724	0.364640883977901	0.0414364640883978	0	0.0358974374830723	0.841975308641975	0.160416666666666	0.0525622605363983	0.537890044576523	-4.25
1503	2-71	0.651785714285714	0.178571428571429	23.25	0.70189529611723	0.132784588478941	0.20671834625323	0.348837209302326	0.116279069767442	0	0.0392857156693935	0.80625	0.147177033492823	0.0199691833590141	0.524390243902439	-13.25
1504	2-56	0.612903225806452	0.290322580645161	28	0.821126229178376	0.15158208105681	0.260663507109005	0.355450236966825	0.0710900473933649	0	0.0462365597486496	0.891666666666666	0.183908045977011	0	0.49822904368359	-10
1505	4-4	0.6	0.3	18	0.469416881448378	0.125806606861885	0.178082191780822	0.308219178082192	0.102739726027397	0	0.0133333336561918	0.681944444444444	0.0511272141706923	0.0229933110367893	0.641758241758242	-6
1506	2-90	0.660714285714286	0.178571428571429	23.5	0.64438602146343	0.119710251842388	0.178571428571429	0.38265306122449	0.114795918367347	0	0.0333333350718021	0.797849462365591	0.129254709254709	0.019024139702106	0.548251748251748	-13.5
1507	2-50	0.637931034482759	0.172413793103448	23.5	0.703955164542082	0.12110058095736	0.223880597014925	0.373134328358209	0.111940298507463	0	0.0379310362040997	0.803030303030303	0.14251012145749	0.0190969226344552	0.529644268774704	-13.5
1508	4-46	0.571428571428571	0.619047619047619	25	0.811677753994671	0.215795058348704	0.103559870550162	0.145631067961165	0.0809061488673139	0	0.00952380988746881	0.74	0.112295081967213	0.0462962962962963	0.595375722543353	1
1509	2-53	0.648648648648649	0.324324324324324	36	0.892326394440769	0.170076460221865	0.17578125	0.3515625	0.087890625	0	0.038738738745451	0.820325203252032	0.161178743961352	0.0391365498685258	0.526207605344296	-12
1510	2-25	0.613636363636364	0.340909090909091	21	0.588462574088292	0.152893512225929	0.157728706624606	0.28391167192429	0.0946372239747634	0	0.0196969695389271	0.729333333333333	0.0769444444444444	0.0248456790123456	0.609615384615385	-6
1511	2-79	0.666666666666667	0.333333333333333	36	0.841304713416356	0.170355534223123	0.139442231075697	0.358565737051793	0.0896414342629482	0	0.0351851843297482	0.817094017094017	0.150995024875622	0.0390902629708602	0.540365984930033	-12
1512	4-46	0.571428571428571	0.619047619047619	25	0.811677753994671	0.215795058348704	0.103559870550162	0.145631067961165	0.0809061488673139	0	0.00952380988746881	0.74	0.112295081967213	0.0462962962962963	0.595375722543353	1
1513	2-30	0.645833333333333	0.479166666666667	27	0.778297897005213	0.21186671103085	0.116279069767442	0.383720930232558	0	0	0.0222222227603197	0.758974358974359	0.0980828695114408	0.0412775279603366	0.599303135888502	-4
1514	2-95	0.675	0.475	23	0.861724405893281	0.223314328711519	0.151624548736462	0.324909747292419	0.0902527075812274	0	0.0383333340287209	0.876811594202898	0.236190476190476	0.0554703832752612	0.47923875432526	-4
1515	2-94	0.681818181818182	0.545454545454545	27	0.997649605308984	0.240262963574724	0.168350168350168	0.343434343434343	0.0841750841750842	0	0.0500000007450581	0.978260869565217	0.303778801843318	0.0652264808362368	0.445945945945946	-3
