No.	NAME	TDB04u	TDB05u	TDB06u	TDB07u	TDB09u	TDB10u	TDB04m	TDB06m	TDB07m	TDB09m	TDB10m	TDB04v	TDB10v	TDB05e	TDB06e	TDB07e	TDB08e	TDB01p	TDB03p	TDB05p	TDB01i	TDB03i	TDB04i	TDB05i	TDB06i	TDB07i	TDB01s	TDB04s	TDB06s	TDB07s	TDB08s	TDB09s	TDB10s	TDB01r	TDB02r	TDB03r	TDB05r	TDB06r	TDB07r	TDB08r	TDB09r
1119	2-21	3.84198075304019	4.79010912841703	5.78889080739645	6.52361398389753	8.4556796469751	9.7928395440681	1.38646678298835	2.31693174836664	1.74218991254109	1.92028418407333	2.14980009448756	1.45270782745234	2.88578316649884	4.90597957806767	5.90039582910033	6.54274958484342	7.53775498425999	0.858441985983031	1.54200119602142	2.03826276033114	1.46723903483089	3.78794662315638	4.87755839427643	6.08245015616732	7.1932481675063	8.42154388735531	3.34453169953089	10.1483313654619	18.9055476260596	16.1575796999249	19.5772203306093	20.5027660872191	22.5760804650953	0.959726314640351	1.44932950476896	1.80597579310165	2.46181839604928	3.06487316743851	2.87505142219602	3.13272952928268	3.40446317421404
1120	4-30	3.87545799704729	4.73625908410139	5.66359673619791	6.47581433672753	7.8927821825204	5.61212508971775	1.20953327137371	1.37283470473257	1.47607543470226	0.3682984911837	0.0396934944558066	1.41749100057339	0.389366769389578	4.66449618947239	5.64840536391739	6.53284195798173	7.67271491175285	0.8805389890245	1.62257411696625	1.76908943837777	1.46274805955951	3.72240273289875	4.88172673909579	6.11640713507147	7.38471954148005	8.72859831828944	3.58265461953207	10.5907574556043	14.1456257025349	18.4087094590011	39.3341943647146	21.2275831264283	5.61212508971775	0.971165710646389	1.52905855623667	1.86827122345831	2.08393457354869	2.37332938187945	2.37839827634543	2.73270151036179	1.88962992392627
1121	2-85	3.89800878823852	4.78340149816074	5.73582028794403	6.54382260866408	7.98190308085791	8.6155283779064	1.47944228296452	2.29354275765667	2.33211210192811	1.6265653388753	1.26239164825059	1.53857754576158	1.96118427449045	4.88197731539154	5.97551910466912	6.89043402222123	7.40807162695681	0.8671097564147	1.62437975308493	1.95669033290945	1.45816520485039	3.74030151407808	4.92144757337252	6.09969489805471	7.3040415095591	8.50550534052397	3.93064041077289	11.9092201419069	19.7365387264793	27.5716406842307	25.9349911688153	22.5704058144913	23.6509488928112	0.976538604862263	1.54870004070117	1.90585867174905	2.38763335801581	2.89217818991164	3.02457545117926	3.25904754166204	3.17504692418837
1122	2-21	3.82706966699524	4.77307732179448	5.76501871935763	6.53011619164082	8.56368008576326	9.7513913982866	1.37739554596738	2.31389786642723	1.75194054768346	1.91089593513863	2.1111575253013	1.44467239670114	2.84238270318516	4.8857361243774	5.87745838615172	6.54712869227103	7.58402903754506	0.858371358277859	1.53803181423964	2.02858564970389	1.46776092899832	3.78431100944709	4.85963946593473	6.06334579955237	7.16397648591781	8.42581516697016	3.34541004244787	10.0891590087085	18.829037442974	16.0949511359175	19.5459322446245	20.7757253096547	22.5929286718679	0.959773102439578	1.448485870016	1.80172488753419	2.44961038764247	3.05813909396606	2.88481791445085	3.16104481494351	3.41999263690587
1123	2-58	3.9030632426054	4.73459302498549	5.61172632280033	6.37825468717189	7.63784951684122	7.81199771380127	1.56746064066935	2.14802552510917	2.09586435908003	2.71591750413182	3.07812500070194	1.6282401165224	3.02919499007774	4.81997967611456	5.81348879188429	6.58323501411603	7.19806020881464	0.861191284560113	1.68255701645521	1.96296088353625	1.44906207438638	3.70853806478276	4.83936747753099	5.98803189480439	7.160693789979	8.23103745295881	4.09922762598637	12.8735957511608	21.4412953426887	21.8507812996302	26.513272379052	23.2753696659212	28.0495485310753	0.968248551517282	1.52074887329547	1.94744624731876	2.39447381614575	2.80329901304492	2.9948313554697	3.28169879974541	3.71994196228835
1124	2-19	3.88518077549509	4.63230224086953	5.53656362302525	6.521349233582	8.23984343146756	9.0873826211795	1.3064949632809	1.73768342236172	2.24736380813001	2.4815872739571	2.31535540766559	1.54401981724713	2.83499836961746	4.52033250107561	5.44903810710996	6.54097104700941	7.41568784061433	0.847717542692704	1.48639360319678	1.89564152744012	1.43870424416787	3.75013217000748	4.81491746601595	5.86937606816851	7.07746052946408	8.19812004568703	3.66808966329697	9.60022837243685	14.4248360469298	18.3107772185391	18.7707654987018	17.7975144205007	20.4357956915397	0.933692766255493	1.39045409400547	1.66195907370702	2.16271614227107	2.57362080496428	3.34378742988223	3.92194028989177	3.97126074632056
1125	4-4	3.89402050094015	4.78444980122693	5.63482149987228	6.56597172658274	8.57360064652717	0	1.11495334986039	0.975517157288205	0.710579217185266	0.0606394483887638	0	1.4752195200861	0	4.57223238912921	5.36552398005565	6.18912680143387	6.99582789268754	0.880208583698355	1.62853008689047	1.89123861888507	1.43274381697328	3.6918147829365	4.78872290505585	6.05566614199814	7.32871867501549	8.92318696134266	3.03542915241918	7.71629750148179	11.1427044829448	12.3999870941317	13.3952907538805	8.57360064652717	0	0.927061856707248	1.41541513089324	1.75414986965553	2.10255748664274	2.18010853018907	2.02504731460132	1.93405875051843	1.42649633794675
1126	2-45	3.81931481133073	4.48177833868032	5.44472336009086	6.43394214030883	7.74064524382523	7.98215920435207	1.71688835421316	3.06544311907001	2.99075581887194	7.11450952181296	12.4043656019621	1.45589289749321	4.32488072864731	4.96834540190633	6.33724080347613	7.12538808423914	9.22768139822518	0.747756262959171	1.14326919381585	1.54606437826369	1.53953231878394	4.01003262204709	5.02596407978389	6.07119349261484	7.36752377565479	8.93551814375999	5.2914552203168	11.9062950021638	35.9497341321331	33.7269755709652	65.5633967394678	101.201776349929	335.250686582787	0.987587176071638	1.41728059561575	1.62967768027872	2.28156653449095	2.89919753521735	3.17346226977007	3.96119338411969	5.19067942505346
1127	2-94	4.00204362702952	4.84941457581656	5.52178183115995	6.0636895143506	7.36097647215471	7.98674271578439	2.9457130110767	3.26894971841871	3.43181515977303	2.80448336356664	2.11779458641802	1.7771009158649	1.76970989970816	5.86212642716892	6.02075097405961	6.82218943182647	7.62188726428927	0.896473476667468	1.48663980986067	1.88654870619979	1.51657317850268	3.91070444038676	5.11818685605028	6.38779274865734	6.88841595005382	7.74110007540664	4.96583489188985	18.9439097203524	21.0352251508801	33.203542961085	35.6576844339721	29.335945930791	56.3393558780304	1.09700560631775	1.62934654848237	1.93496244891678	2.78906617017475	3.31925792873907	3.5379679964622	3.52131898881681	3.51887728515702
1128	2-12	3.87128741321248	4.6430031964886	5.55713000527788	6.39947912161319	7.72741511267707	8.19257018851174	1.22638327801793	1.66328381817486	1.86646364428535	1.59266550433763	1.47007063929359	1.47006757476284	2.25987005155837	4.50296173650241	5.41593479205022	6.27363763852107	6.93936576967589	0.846551727731686	1.50215765535163	1.88587450176301	1.46026613976447	3.76904757517642	4.86863745996745	5.9637952805876	7.11763242789725	8.14570323225602	3.5014813842439	8.46962516672538	12.2549215564612	14.3615465708429	15.3563960258112	15.4872666611069	16.8049147609741	0.939691446627083	1.42820051449307	1.68160696507765	2.1556535065097	2.61351814383863	3.05941973529096	3.13951572601635	3.10498975894924
1129	4-45	3.83193469553502	4.79336708370673	5.77361081923253	6.40225983609589	7.95773148110328	8.58117920829798	1.64129537972411	2.10083972970758	2.05888581378267	3.50162641957696	3.32290737865204	1.37563580854391	3.07432403943609	5.14171989592148	6.04094359565544	6.58584974489798	7.76852623635515	0.707032610366106	1.29043023249013	1.71737428316879	1.53405807999231	3.95868738822317	5.15570167737153	6.42556547456091	7.59713254319575	8.60195904901607	4.59837807395857	15.005722472572	19.0607314138171	17.8780848474863	23.8180354579095	32.9186829827575	25.8656697423191	0.916056524837063	1.35975166508594	1.74350029600243	2.3196521951907	2.84428684647542	2.78006509046917	3.61912340600255	4.07890761835904
1130	2-54	3.91425198579494	4.82803262423536	5.82029587921901	6.70712922226243	8.85423818591384	9.38222626874712	1.56670221102972	2.31502728282977	1.85543505191274	0.483523854989864	0.0663587037758573	1.60387353471879	0.650934730346117	5.01469530414563	6.21272831644676	7.19413360744646	8.10893613379134	0.905061025887446	1.69023369305434	1.89672751051636	1.44897722979544	3.70228552397539	4.85958429742039	6.12917645094747	7.48780439886426	9.01263439740581	4.27222310707408	13.9349119482173	32.2774284185741	30.4603522658504	43.7469920013005	29.435160735994	9.38222626874712	1.00124840897127	1.59864189561946	1.94665915379446	2.40665336235656	2.8031171225616	2.73217036546965	2.83963090402508	2.28449077269391
1131	3-40	3.89074688337845	4.70159023068969	5.85578149153492	6.71924684599105	8.87767124383897	10.0515474645087	1.85937534940783	2.50396808857096	2.56548562166817	2.05812610560021	2.0273858368657	1.43753278474286	3.15976143664175	5.13888187657871	6.01702665359585	6.98997316199552	8.36252915374838	0.852711710754675	1.42790867957952	1.81022815701911	1.48435446403912	3.84284418447556	4.98515101085885	6.1820033600458	7.24831887917743	8.77507038407962	3.70559076298392	12.0896498616245	16.9903263577872	18.9647595499421	25.3680925482992	26.8222122935736	20.0569418925012	1.007379490047	1.44310263640126	1.72161048928915	2.33531531568386	3.09863639440173	3.18574791722187	4.3223739686154	3.92646642131044
1132	3-41	3.97873727349245	4.9144171158909	5.8216291771173	6.6397623599678	7.69093757016579	8.47715300458437	2.25706009929475	2.54214456274832	2.64106466190348	3.26823455987142	2.37906831938137	1.66663715487524	2.79286103401076	5.51519258948441	6.12390872103806	7.00337619119255	7.56409556222005	0.888341799313542	1.45383753509861	2.08708913578455	1.48010649259464	3.92419652238576	5.03557487533314	6.30374852167143	7.36593258951799	8.43983125459726	4.14990207104497	14.1945649136989	18.4548361158358	24.0064163051043	20.0319643575612	40.2152003275247	30.774894597296	1.04808321969297	1.52037510908348	1.80921044694915	2.75448168101342	3.04822949938023	3.36797058637552	3.41851561750809	3.92843991304204
1133	3-36	3.96660280267139	4.91859482584011	5.85192129064681	6.85442164515674	8.76386097138784	9.62772352725781	2.07593695626313	2.86137246534438	2.66377477647735	3.6072816195765	2.39865543003572	1.60459759175769	2.93648567792761	5.42919846111923	6.17996841094521	7.39988627778615	8.04167933962657	0.881999490861235	1.50055759247067	2.0613857550143	1.47525563066799	3.9042023205609	5.01202533335671	6.34555109758473	7.28348350127046	8.80823613673842	4.04307498713826	13.4556359792514	19.4462485905472	26.4913700076696	20.4813755598328	37.087964257183	28.4389731909533	1.03237941352147	1.49433240212027	1.84092881788454	2.66585955577214	3.2460153496842	3.47363386359967	3.89120169826975	4.56384478001001
1134	3-24	3.89155482302433	4.70566284166817	5.59208869105873	6.32563513068887	7.51678529755091	7.68496778686954	1.62552725560916	2.16288419609514	2.22854763121172	2.16341040643221	1.941900186756	1.65276109509682	2.519822893946	4.63868555070318	5.51217305999123	6.25188694698068	6.99279734022509	0.88897859796185	1.66692422886117	2.24179770710864	1.46055244061893	3.74047890229522	4.78892010757689	5.85311741585116	7.03358797160779	8.1083278528069	3.59157882750259	8.85804837097428	13.3079121160905	15.5961593123525	18.6507130739781	19.7193802642915	21.1001087434765	0.97369354639773	1.46344769195609	1.80747477103612	2.48098796420129	2.8468877439597	3.03682472012884	3.42453459232339	3.57081467953506
1135	4-60	3.90345204819491	4.66799371422245	5.44040381077137	6.20601861291357	7.4564680667197	9.14348412938588	1.4385265996957	1.3105466276246	0.955699285886123	0.632577318944508	0.457613793958985	1.62084112067491	1.41249132524839	4.62679540398541	5.42742969210989	6.13126192148194	6.64246600696287	0.796180664425982	1.55297193994418	1.83459257797869	1.47274412210485	3.74402812807002	4.78857068877932	5.93909165947341	7.10646513867827	8.35874471093433	3.38284017709438	8.22083515098963	12.8960120456437	13.678568601542	14.097576410935	13.3006498321028	19.5359937933889	0.91045771233037	1.36359620557954	1.74705464468528	2.16145069281188	2.27898147912912	2.21273545628059	2.02441780693591	1.99071996403883
1136	2-68	3.9114558500605	4.83229791525536	5.80611284196388	6.49077059923165	7.6656325872433	8.98359271664472	1.43498624854728	2.34643545161403	1.96222944927157	0.96607059937361	0.239283996524637	1.579145419631	0.822351604039452	4.86999736987067	5.92460457349922	6.58434058352477	7.2383008044138	0.871627960109137	1.61731179197746	2.09409575550743	1.46331157506909	3.74597920830306	4.86182469997625	6.07924979598486	7.23393942365236	8.29908706871737	3.65700645874514	11.2411550748771	18.8973585502854	17.7458459455763	22.547002548663	20.9616839966124	13.1693784670478	0.980866015941052	1.51697106351389	1.8670374990942	2.47912052257773	3.06562015033496	2.98883946705624	2.79575174729036	2.24684514337509
1137	3-54	3.97554001110445	4.86285976339909	5.83220179434935	6.89508701053303	9.25510745583642	0	1.46542515936252	1.52501191465192	1.55082604172287	1.03692391423915	0	1.60177772790076	0	4.84890619109488	5.76833616238013	6.7863980094987	9.30100147219713	0.930764604465679	1.74992981959227	1.90268826827278	1.44769706590733	3.71562423390303	4.93018290011508	6.22987467082944	7.546338565745	9.24811134190858	3.7590404967524	13.0573628685928	17.3971314960006	21.2414084310279	49.1455163513547	64.7857521908549	0	0.998547983222416	1.55178208117508	1.95711296788869	2.23825945470312	2.49617031871939	2.49942632960954	3.64421233368356	3.27834749484506
1138	2-76	3.95600380354108	4.83693502188676	5.74774191543483	6.75097840172644	8.86382519361577	0	1.25010930735653	1.38818247076769	1.23281086220051	0.0626921514676575	0	1.62993701400166	0	4.62363830511116	5.5231825772371	6.48256562116359	7.92841482434784	0.946717090177413	1.79220266618633	2.08864542653437	1.41463911076414	3.6928986338139	4.79812114308721	6.02287925425798	7.330837791321	9.06276359171277	3.52042960987774	8.72096122735056	15.0419417436653	20.3357248536241	24.0091824019922	8.86382519361577	0	0.984662011242843	1.54092759421666	1.91713489700606	2.28037665788824	2.50316258915798	2.41539586307786	2.57419758402769	1.47478459753251
1139	2-4	3.89162912506837	4.72032183231443	5.53354591751541	6.41256502928556	8.84716195181741	0	1.00993585274028	0.907094121158987	0.649275753358064	0.0625742955244336	0	1.39318468848179	0	4.46817419757383	5.22396127108635	6.00242733481996	6.8894118142292	0.862766217347914	1.65076183262722	1.79388900734721	1.44715075910726	3.69884639273639	4.8416189983643	6.05862941058539	7.20627300829311	8.7441335718799	2.88907134962829	6.87126416590884	9.79178265282303	10.5745028763175	11.1898112067616	8.84716195181741	0	0.910499707775717	1.38150299377782	1.75380476548817	1.9817910635011	2.12759105104046	2.01694066236689	1.99061300537932	1.47201212720368
1140	2-91	3.97276426113735	4.6436776101654	5.25970558817754	5.93269633934752	8.49540565853957	8.71140962924263	2.89218890938512	2.20356147244903	3.15750965556741	8.50162090411847	0.898910258791706	1.78506423481664	1.84747822828265	5.39322373787313	5.65267034737622	6.70973211696856	6.96218688209704	0.918402177749723	1.26963810866301	1.79906777867511	1.51720829705072	4.0682600172863	4.91689935818463	6.05745267441047	6.95376596593221	7.88133766188591	4.13634387214756	13.4234342732171	16.9849967661677	33.5323721824276	16.2562304911819	151.342575835136	47.1816763593822	1.13509389788558	1.48775135270524	1.70985462970192	2.49059687743849	2.40405516632088	2.75194025891809	3.12026920519067	6.17692030026117
1141	3-30	3.91024690589022	4.81118253721042	5.7960157012262	6.6437478846143	8.62832180023707	9.16170751840423	1.41217717759218	2.03501823003745	2.0571479765114	0.444848813773157	0.0647990165532446	1.54918954896821	0.635635236475577	4.82780568573009	5.91451992726205	6.91207147493604	8.11735572382842	0.89636585622381	1.68733940378064	1.90816740237425	1.47177926027248	3.72345904297421	4.8841496067708	6.17568766642754	7.57525309171309	9.12891046927099	4.01765531665428	11.2364293319922	19.1138591334165	26.1367367588295	48.9220783668841	28.3818887342521	9.16170751840423	0.997920970358438	1.58573623066112	1.93652241543493	2.30408112872428	2.76000453655534	2.81404285606027	3.11162012349845	2.24396046573606
1142	2-53	3.92115332651077	4.78401470460822	5.66350745611449	6.37702208295264	7.41733070672315	7.27121209565274	1.53259174967696	2.19804613248473	1.99873480090369	2.18628535463383	2.90253455799775	1.61427540401922	2.97866121147304	4.88659479619482	5.85860650820514	6.59706353848337	7.08351556887503	0.882114794220652	1.65869309199335	1.97314162859232	1.45298449668901	3.72869945384877	4.86374073696985	6.06493085984622	7.19751434642164	8.28886950699611	4.04027501473175	12.5914453660728	21.6492693390329	21.8696510740125	26.2942786796211	22.1404924082501	21.6615143814652	0.989432946522116	1.55468969395227	1.91053709894606	2.41443561704203	2.85438985675177	2.90979342318368	3.08364150054183	3.29428967314231
1143	2-96	4.0265660371749	4.93282290270359	5.88281914487378	6.45553016421502	7.13163109631896	6.86276399971126	2.39588792345912	3.09406145153523	2.80648669465774	1.55556770066513	0.76791441992334	1.64500468522627	1.24095380450932	5.59496232326178	6.20213458626261	6.92203300611698	6.9701707094229	0.889643814561899	1.47664057547521	1.94323485804586	1.49588243207765	3.90085639137215	5.14406399586426	6.4542867706498	7.29877726656842	8.19752304288663	4.37543889814562	17.531840621227	19.5560585141938	30.3018174314835	18.6653834236552	20.9881299055335	17.91367203072	1.06232721305862	1.57376666748614	1.86764278344383	2.61023539829262	3.37469381243441	3.4299413397701	3.02487167658229	2.84795294517959
1144	4-55a	3.7816330239105	4.78688974960387	5.65631365772179	6.67115500719806	8.59389972081526	9.70062191691199	1.207801910579	1.56305042117487	1.61933394035574	0.315339132289328	0.0686106557001543	1.20708667033368	0.673024880321711	5.0769266884621	5.86739133821446	6.97628203830838	7.77719609416475	0.691477692044439	1.05154766635902	1.70435213305063	1.52424350992194	3.9323185548123	5.02118979682199	6.29307012166815	7.78835118357143	9.02068491764314	4.08682600743649	10.1946254407975	16.9472212120451	22.1255502722301	23.0983324256948	15.8888755997628	9.70062191691199	0.889370836714006	1.26501095582367	1.45674966214138	2.27606294647419	2.24085667656146	2.75471965436011	2.64819327427367	2.03019929450275
1145	2-91	3.99549782035837	4.74430730718821	5.60752453424397	6.72783510625708	9.36843730612343	10.0980083435285	2.96130854942407	2.44541974092177	3.47774484412528	9.0325855918222	1.03383670053295	1.80941353167592	2.16346575174484	5.50802306855473	6.06071415529699	7.55808061059635	8.0656552885212	0.917826396325006	1.27079435646041	1.88455174240776	1.51686536984315	4.06954381616185	4.93887385730014	6.16755134732966	7.3761546787425	8.89798471605669	4.13635164726696	13.3081888772484	18.2335126655273	36.912530567801	18.2638254691697	154.706674068745	53.2323948631412	1.13455316599974	1.4875203616895	1.7106498630374	2.58829659401434	2.63544986757149	3.11681933934544	3.48398593657344	6.79598257822107
1146	2-23	3.92082902689312	4.78418524611811	5.56378790304072	6.09465495554881	7.30624064493247	7.61605593912186	1.29121358015302	1.43595822323169	1.27525651845103	0.595803882273895	0.16328134202132	1.5205270818909	0.652337194098731	4.69463323211455	5.41093376945355	5.96594867478334	6.85687242084968	0.869757386541411	1.60919851824137	1.97424401082878	1.44668930458112	3.73365288452793	4.8850815911662	6.05434874744752	7.07640248308046	8.02750861448646	3.45709986964348	9.78185965847578	12.9555000860027	16.021955567717	23.6621913549071	23.2879592688017	12.8279935618132	0.944650384305805	1.44859369939055	1.78815117717765	2.24132998802732	2.44462732375651	2.28996194129214	2.30934176664354	1.91784908417856
1147	2-16	3.91383069040599	4.7799285197087	5.6445511271833	6.50919106526396	8.31169716139074	9.21962571382351	1.20509632890368	1.37362123707227	1.22365857760769	0.244691481914725	0.065208660944988	1.51756002811262	0.639653575389761	4.61744204001189	5.44016271979101	6.28299896311672	7.21708837388918	0.86999793231128	1.61031409482613	2.02414069972341	1.43878145380374	3.72291339088488	4.8548181853692	6.00904278691341	7.143351727241	8.55824915494351	3.3322424051408	8.29308923015935	12.2636660702683	15.7743890561102	21.8704614841945	15.6873473645992	9.21962571382351	0.93605470410264	1.44609815513024	1.77390192532097	2.24519251702339	2.47796693372384	2.38175413943727	2.3188495028668	1.77697196967303
1148	2-96	3.94984787199823	4.71430249275408	5.22341462040783	5.8130491660883	7.47141120688394	7.9247285701284	2.36017185349031	2.89277265694869	2.78731278133556	1.7024716948918	0.799321048343115	1.59870718598932	1.35625703690286	5.3985689667585	5.56726350062573	6.31912437430327	6.73839660559669	0.888819533749959	1.46455636719331	1.78696855276439	1.49518462251197	3.88533489838968	5.05515340094571	6.2226741157246	6.503147387	7.39151863370559	4.37307810162369	17.3585247390548	18.137543766309	29.5358027843262	18.7080492874858	23.1040904914066	19.8470517620921	1.06142699465132	1.57009563238209	1.85472137288179	2.46095494723182	3.04519972616937	3.19955469164173	3.01995449441888	3.08848488572762
1149	2-36	3.94604634479574	4.7662857255309	5.64265393630243	6.15707157787959	7.4583503902741	7.80493568497304	1.86993339058412	2.45487024593294	2.10264207369347	1.1320183432417	0.377147904263802	1.86831395524859	1.25980917339181	4.93296058737778	5.93253366406739	6.3512962720878	6.99766538075578	0.841833699263178	1.74644400886506	2.1859495406072	1.45601792800075	3.69307505241219	4.77967928342036	5.89953842610824	7.06691671228753	7.87889874211245	4.0628619924427	11.3837348692725	20.0899905345053	21.5255472172239	20.842979763045	20.0646344961012	12.4092687341815	0.971336831405431	1.48311290707134	1.98226914559492	2.66436947994933	3.03165663232891	2.89611557404232	2.82789659863747	2.85648434294467
1150	2-83	3.88134954460519	4.77940021695299	5.70843759263501	6.4828240930193	8.15780564863187	8.76244672590522	1.42441564534278	2.33608751223547	2.1183423449331	2.26420310807615	1.82600359675666	1.47485469617374	2.4216075053386	4.9244958352219	5.92989133695759	6.66735711121768	7.53471582416187	0.877943572630254	1.51119479092132	1.89300533060785	1.46042835279361	3.74991617052711	4.91592016965026	6.1448132830582	7.22636028350365	8.33583252724963	3.46975776163192	11.2626328251831	20.920885052873	19.7558030069048	21.8426750067378	21.9407224949852	20.4444864476354	0.975768729403158	1.48247754614433	1.76462887498081	2.35736192966952	2.94654448724122	3.04889164659652	3.53159058758133	3.62773275882848
1151	Ampcillin	3.91176083241835	4.72801707038275	5.51707754801104	6.08709049409429	7.56628213871755	8.11339181206899	2.07505633905813	2.41645095887552	3.122813044631	3.24391246670288	2.66086153514535	1.63013798652867	3.06826153659459	5.08143674062167	5.84448128258585	6.30329888487937	7.39199491005586	0.938710443407957	1.71341550425065	1.82428020001783	1.48947025496206	3.82984981672239	4.98890100265014	6.17657961572717	7.32569542054168	7.60848046639246	4.45182398892325	15.2119726691455	21.9836296174355	22.2327984245964	34.8246172320374	29.7594162517605	27.4308183653	1.04295661499165	1.6357015309323	1.98145617091303	2.43283404179071	2.84104903375665	3.48528542710156	4.14168566744509	4.09182615141584
1152	4-50	3.77396211555034	4.84566460261231	5.68789101927003	6.53135844163947	7.8721805852893	8.584108637381	1.28948470732952	1.66119134349452	1.78770644412133	1.87456243528373	2.09784667072053	1.21703650842784	2.44100114248659	4.93842335923104	5.658584631412	6.55967252661721	7.19630954295887	0.800507312284017	1.13643579016242	1.82276836485865	1.45320995395683	3.85020950020956	4.86916730313011	6.28465332408426	7.38939177368351	8.45538238350622	2.98506177036291	8.56857516566604	12.8878461231889	17.0526325331965	16.7661139220336	15.8953947282607	18.106118147957	0.904025768038313	1.20782209516502	1.34370678274146	2.16907583456798	2.42762004947589	2.83273408342576	2.97463248797866	3.18583044381397
1153	2-45	3.83435852297992	4.53107378081964	5.48322130170145	6.54674868368782	7.87731444454121	8.30103382223607	1.73305574987541	3.07699199112496	3.0051291832314	7.27133483150881	12.899900361437	1.46778511717646	4.49765286390983	5.02465730564673	6.37005367081359	7.23566395759212	9.22433953297318	0.747969566441351	1.14622310406854	1.56020137427141	1.53977452399817	4.01231032076815	5.04129755313087	6.14101377559285	7.41043697410756	9.10200385700318	5.29337309699867	11.9925932920224	35.9439598063995	34.056048839252	65.6922297080194	103.123315864215	348.643420533915	0.987921464068901	1.41820477238513	1.63345700534008	2.30278439532387	2.91961035556701	3.2026324969727	3.97635253504083	5.297880114561
1154	2-78	3.90449717220331	4.69535925744543	5.6578844879427	6.70272116893225	8.55128278204959	9.51798257508991	1.30846337239855	1.3576198386585	1.63362457060532	1.81824099475573	2.65396359640697	1.57978278096961	2.32319768857517	4.58049308834449	5.53574972356783	6.60652229874151	7.27999872842684	0.890997912946906	1.64962287502028	1.85334349321878	1.4319098531663	3.71539463759344	4.78975563208661	5.97836389676675	7.36860522276411	8.78004857152767	3.59662658249342	9.48494174499821	14.794621165841	20.880753796186	20.8725956140494	27.6863243236475	57.6324778568703	0.953206371864817	1.43229001673504	1.80588435247199	2.11009495328664	2.34728985488265	2.8223868821625	2.91894178063224	3.22573056662181
1155	4-55a	3.78133671098154	4.72588383179737	5.54819418572946	6.60148805551813	8.46142879292663	9.31380226551131	1.19748092401541	1.52687910551953	1.56482201231014	0.305451135703983	0.065874753801531	1.19563500872916	0.646187503108178	5.0217484871273	5.75443813547592	6.88622493466908	7.56892421683014	0.690853791831755	1.05226269577666	1.67514149438567	1.52324119237165	3.93760387826878	5.02277461380496	6.22194806543683	7.63803377733364	8.92829014382362	4.08490413698251	10.1312074466932	16.5711567421102	21.3345450603542	22.0734553472862	15.4922332477919	9.31380226551131	0.888779906236652	1.26623019894364	1.45476588097332	2.2445481710167	2.19944496433934	2.70469827712885	2.579053235014	1.98704898320712
1156	4-41	3.74923314576162	4.50055525979104	5.38188251607257	6.66625925605165	8.87575262674298	9.83874038088042	1.10923999509558	2.22867018743229	2.41586630106629	1.24996562195924	0.394572020077377	1.15049227902381	1.30740644293106	4.74395548437831	5.87572628237705	6.8903773781687	7.87308431829946	0.68422989842735	1.11524918159434	1.42969704865113	1.50255442291877	3.90811304306132	4.93433080795957	6.02606398102396	7.1372316368615	8.62072464824934	4.05423495599624	9.3036974957011	21.5862516852641	19.3976179879369	23.6329816356471	25.0818381118713	15.6592414625425	0.886271758080571	1.23580729660853	1.51970537406418	1.93562228135303	2.49161574109203	3.1229888918112	2.71503386147578	3.41934775669325
1157	3-44	3.85945592418669	4.67269053327141	5.25758417078439	5.78883934219056	6.45962333882278	6.82381413539633	1.32188850932334	1.69450759046552	1.79752735665425	1.58052656308919	1.67715085426469	1.36633743573619	1.97605403655651	4.86338983596492	5.31373888609147	5.864958221238	6.28229369350936	0.805328503703187	1.28097131142335	1.7699187599636	1.45860927597279	3.88885167966842	4.93063627077072	6.06257209787806	6.71828410061229	7.40829879535833	3.8501170805584	9.23791823971747	12.8536753801812	16.1611012966814	14.1272884390658	16.3153911596681	16.7181316879918	0.941885102219168	1.37570619673831	1.60469056268426	2.21230237785811	2.46527158199374	2.68554422959578	2.65235370615963	2.85205213724213
1158	3-40	3.88062049316051	4.63286176993614	5.59332769775771	6.47956865298145	8.35671685235269	8.94672464306121	1.86140865681906	2.40001668213961	2.4414455089935	1.85583168527332	1.72544739709362	1.42155538261048	2.74390559029013	5.09242915469467	5.76635764401994	6.74072739307828	7.84661553872899	0.852099324748797	1.42812397471637	1.75355726274003	1.48363118813841	3.84373548049384	4.97592941917212	6.1213733290264	6.91386395682294	8.51104864205221	3.70528054088627	12.1294719445452	16.5156232951987	18.3748950366069	24.5884942599506	26.1761230870887	17.6131539936807	1.00684337853481	1.44364206740069	1.71989298634996	2.28911879762887	2.9701305621139	3.01784845525288	4.06641577456479	3.63877788120844
1159	2-56	3.85836405785807	4.70928210048942	5.78243451308935	6.77258157029218	8.58797204277564	9.44503795591549	1.46154018671952	1.83849404871462	2.27865751783992	3.81983523656886	4.19727580805358	1.55419245723442	3.566740877429	4.8056520614247	5.88790077384414	6.89974229285151	7.92902216063639	0.880742914523118	1.51740751020677	1.83438088502458	1.44973467704605	3.77094906461237	4.81310481156926	5.99124585367008	7.5016985255796	8.72476903934466	4.17223428993514	12.978777360309	20.8397121552634	22.8313483858886	29.1801445789575	40.3850685876862	58.2422372988901	0.978990040189663	1.46820582066643	1.77686918768716	2.24705295332224	2.62418967444676	3.16699291560076	3.63877888125208	4.39323278191557
