No.	NAME	SpPosA_A	VE1sign_A	J_D	TI1_L	TI2_L	SM4_L	AVS_X	ChiA_X	SpDiam_X	SpMAD_X	SM3_X	SM5_X	VE1_X	VE2_X	VE3_X	VE1sign_X	SpMAD_H2	VE1_H2	ChiA_Dt	J_Dt	H_D/Dt	ChiA_D/Dt	J_D/Dt	SpMaxA_D/Dt	Ho_D/Dt	Chi_Dz(Z)	J_Dz(Z)	SpDiam_Dz(Z)	ChiA_Dz(m)	SM1_Dz(m)	J_Dz(v)	SM1_Dz(v)	Chi_Dz(p)	AVS_B(m)	SpPosA_B(m)	SpMaxA_B(m)	SpMAD_B(m)	SM5_B(m)	VE2_B(m)	VE1sign_B(m)	AVS_B(v)	SpPosA_B(v)	SpMax_B(v)	VE1_B(v)	VE1sign_B(v)	AVS_B(e)	ChiA_B(e)	SpPosA_B(e)	VR2_B(e)	ChiA_B(p)	SpMAD_B(p)	SM3_B(p)	VE1sign_B(i)	ChiA_B(s)	SpMaxA_B(s)	SpDiam_B(s)	SpMAD_B(s)	SM4_B(s)	VE1_B(s)	VE2sign_B(s)
1238	2-95	0.631264866747106	0.312000381328706	1.58989701751045	53.2309931134769	3.51096731617833	7.93701748951545	0.94711636777421	0.997113239349562	1.98855732365423	0.565021655950965	0	0.16989903679539	3.48853181368312	0.174426590684156	1.08528537576779	0.341980681800984	1.24988151887741	3.59662182544806	0.0068986393441879	0.834735360646736	421.926731601732	0.0979606125912288	11.8532341235387	0.561191684125782	9.63098554381414	0.438856983675086	2.41371341021297	84.8307001181289	0.0199463698987961	1.18316787489274	1.5732611413317	-1.26852382538539	0.242667633638078	3.6659896572113	1.45403795004884	0.235873275333201	1.43902989133962	8.24568594317688	0.153725563019785	0.229659548223601	3.3861846572113	1.25109583786118	3.8450786382561	3.3455567584605	0.45186343838146	3.5844996572113	0.266682460781763	1.40793845932946	1.07325446500322	0.286939528454395	1.47751740116561	5.18567441278491	0.32311383159443	0.20672484270903	0.386043779138732	8.62232146006664	2.11184057747319	9.16370379082062	3.20977416542676	0.00279986297037784
1239	4-37	0.625994793225359	0.10014546991119	2.375521694497	0	1.99968352306593	7.14598446771439	0.971137186175387	0.994860146135528	2	0.645370494195389	0	0	3.54884842293299	0.272988340225615	0.715113685419417	0.13378312300742	1.24479570119649	3.18367014941676	0.0170016961002052	1.43664332046734	144.185714285714	0.126988378919361	10.730518018686	0.644365906049061	8.13547376185899	0.484623691581052	3.15005399527684	46.0879203406126	0.0372718797693218	0.495671375994309	2.59887045088329	-0.750094461001695	0.333423106347936	3.32752607627282	1.31769991112027	0.286665861741907	1.42196242095338	7.09829832421012	0.23601400573228	0.0963534938370466	3.20111838396512	1.23085276188235	3.67894755865976	3.13130940200019	0.0916166140503159	3.32627223011897	0.28933092233008	1.31673425253057	0.959953221489822	0.308699007294562	1.42990693044447	4.632224128531	0.0939594902040345	0.221849702414526	0.37108179790555	5.65493458037896	1.53078148094913	7.33883176829919	2.99915057265414	0.00638231543109467
1240	4-4	0.647084978923803	0.29054234870002	1.77214415344869	50.7878280375356	1.28749263881847	8.12946976478423	0.951662107137598	0.995090853922586	1.95487651841638	0.569347983653723	0	0.0796865188897183	3.58251385091855	0.179125692545928	1.10837575633325	0.151237934296865	1.29542566834004	3.372788311236	0.0044697905823335	0.472903843610885	854.711904761905	0.182930135811224	19.3540083688274	0.305704523915404	6.42911240215409	0.419918931305626	1.93162708400588	85.6936514171794	0.0182570718356598	0.330885229752426	1.88478551683597	-0.541277231221802	0.400502154264468	3.51648194957733	1.31617237345552	0.193730666929747	1.4088896511872	7.57960496668982	0.15797031018487	0.12905635350445	3.46518694957733	1.27373423685734	3.87063193873776	3.18088675778286	0.126946207879678	3.51591194957733	0.26915344672927	1.3156930231569	1.12367247409365	0.274526924626437	1.41825021717599	5.17783712669951	0.130918267842632	0.226278638785858	0.313912275645168	7.29931835789591	1.61474515267274	7.95280806585242	3.27553274176659	0.0097511992449671
1241	4-37	0.625994793225359	0.10014546991119	2.375521694497	0	1.99968352306593	7.14598446771439	0.971137186175387	0.994860146135528	2	0.645370494195389	0	0	3.54884842293299	0.272988340225615	0.715113685419417	0.13378312300742	1.24479570119649	3.18367014941676	0.0170016961002052	1.43664332046734	144.185714285714	0.126988378919361	10.730518018686	0.644365906049061	8.13547376185899	0.484623691581052	3.15005399527684	46.0879203406126	0.0372718797693218	0.495671375994309	2.59887045088329	-0.750094461001695	0.333423106347936	3.32752607627282	1.31769991112027	0.286665861741907	1.42196242095338	7.09829832421012	0.23601400573228	0.0963534938370466	3.20111838396512	1.23085276188235	3.67894755865976	3.13130940200019	0.0916166140503159	3.32627223011897	0.28933092233008	1.31673425253057	0.959953221489822	0.308699007294562	1.42990693044447	4.632224128531	0.0939594902040345	0.221849702414526	0.37108179790555	5.65493458037896	1.53078148094913	7.33883176829919	2.99915057265414	0.00638231543109467
1242	2-56	0.605104182938166	0.227608615691618	1.70872767181136	122.557205431991	4.97338257876976	8.40804774415544	0.928801658777727	0.995486433983818	1.99462722638566	0.558983536254557	0	0.0671393028376287	4.62382142278181	0.149155529767155	2.06150326365453	0.101070968998297	1.22731606957608	4.050250468937	0.00295966581017921	0.80576901682129	1180.64810744811	0.0670969986364712	18.2671578787793	0.592946774796344	16.1787978862246	0.219384818486981	1.8099247525176	251.116143990847	0.00664779372620068	1.14358565431088	1.6521013555015	-1.50656319351085	0.187437047908986	3.47286007929156	1.37725303823936	0.121699093996936	1.40304875439698	8.08232056366523	0.135406445668961	0.213788065210809	3.30035362767866	1.24589686420221	3.72754110442392	4.32426411113165	0.171469137994383	3.47138588574317	0.270150952857611	1.37604396133028	1.04496058135369	0.286107241832065	1.42588653998171	5.50212048929937	0.209477827403774	0.212908084621624	0.245608847597502	8.77808022135202	2.41688983783479	10.1107119986657	3.80725958654585	0.00717052371872798
1243	2-81	0.666968962714784	0.0220998095178533	1.4059376123306	204.789352864547	1.74625816346732	8.65469170460187	0.949564824024407	0.994871470019621	1.92249102833466	0.568452346968585	0.559615787935425	0.702363835664872	3.46070362724671	0.11535678757489	1.61749322443889	0.0373038017415544	1.30432410711988	3.9641356997036	0.00241692595693883	0.39154200502409	1836.33174603175	0.113891460609506	18.4504166187399	0.333737032473334	11.133643344154	0.328319979962827	1.47743990983272	162.562934896908	0.00911951941213571	1.06077195568492	1.35372930685968	-1.41395816510237	0.279334758574311	3.63250604096731	1.34229257868012	0.132269227466198	1.43895100117746	8.12550232043219	0.13160454373054	0.0488373059038902	3.47482937430064	1.2260684729886	3.90258989640943	4.04260508688699	0.188828014108686	3.63114604096731	0.261245361622389	1.34123456315037	1.18035443581078	0.276606564413995	1.44871821987833	5.54250689114152	0.0573687623139351	0.214672295367952	0.247785032954156	8.5461321655197	2.09059228674772	9.54057447664992	3.51562129963147	0.00542720974925305
1244	4-6	0.656455211370843	0.240943178373995	1.76199593976951	56.9855784392505	1.37596338153519	8.15219801586179	0.959741070776743	0.994077029105671	1.95508947982505	0.591779862025882	0	0.0796865188897189	3.70737547164518	0.176541689125961	1.19503980177417	0.125102160269429	1.2947851009497	3.50303218000777	0.0042433770414458	0.488837035174556	907.667857142857	0.166795075894606	19.2147927430586	0.324963378012256	7.26315534773502	0.401971128095195	1.92946141485693	94.4103299034513	0.0167484689464007	0.495671375994285	1.87468090778521	-0.750094461001704	0.379634074662202	3.54896505085173	1.33178891066061	0.185089028918312	1.45120896439266	7.67219544158934	0.151924645714277	0.12568287305899	3.47071266989935	1.27769981385001	3.87896497583232	3.23046201569808	0.115766644644962	3.54818886037554	0.268495460209088	1.33121474543156	1.11776982861168	0.276767618554359	1.45934079129099	5.22654082852922	0.126415307066141	0.221719301204133	0.353553267600947	8.46755038394061	1.79390341699949	8.67332772161228	3.37752840950926	0.0124396547724135
1245	2-59	0.625229027736396	0.0125757024081579	1.75924167670208	142.089885191862	2.8376474086487	8.50895938648913	0.937121347435629	0.99530271897477	1.98320651424802	0.574118077835544	0	0.0796865188897158	4.15407327594351	0.134002363740113	1.91726987436733	0.0145043785671453	1.2455292927843	3.92108489230062	0.00266868584468055	0.617000167290144	1514.63867243867	0.0863523362582322	19.9646601429033	0.441073780798187	15.2002326530177	0.276688604787112	1.88148251255236	189.949193752307	0.00813753208564629	1.06077195568493	1.71732385673919	-1.41395816510237	0.234822288128595	3.46669704210835	1.3518728895742	0.12496622050316	1.39343934627882	8.00986139556477	0.126092313141276	0.0555720469795088	3.31410671952771	1.23576586965535	3.8451961126616	4.00391600791186	0.0617615639800564	3.46538091307609	0.270716838308391	1.35082224053689	1.07778610263876	0.286903530414811	1.412088331078	5.50715588246875	0.0426305841476628	0.21575415987662	0.245436771347286	8.71737986730079	2.1872622060084	9.69875556496878	3.60370824216523	0.00402002641746741
1246	4-3a	0.647084978923803	0.290542348700021	1.77214415344869	50.7878280375356	1.28749263881846	8.12946976478423	0.951662107137598	0.995090853922586	1.95487651841638	0.569347983653722	0	0.0796865188897148	3.58251385091855	0.179125692545928	1.10837575633325	0.151237934296865	1.29542566834004	3.37278831123599	0.0044697905823335	0.472903843610885	854.711904761905	0.182930135811224	19.3540083688274	0.305704523915405	6.42911240215409	0.423558904685324	1.94837096155249	84.7679019440839	0.018415453425948	0.330885229752454	1.91432819861198	-0.541277231221825	0.410031585157655	3.55790330339432	1.32604794810548	0.194335602731076	1.43725649781896	7.64122872909434	0.159310068040117	0.130015292697049	3.50660830339432	1.29055532907154	3.87946318799336	3.2202040878911	0.12160122852538	3.55733330339432	0.266402516682234	1.32559431800759	1.12365977026628	0.271151862826972	1.4440849934761	5.20416554847414	0.130979420217473	0.223243297689615	0.371232919630452	8.46487445396994	1.6545977032014	8.37632819944064	3.3424537861246	0.0131457507612252
1247	2-22	0.652884591962778	0.141654110326231	1.74666481955945	73.2686911564133	1.61695511823311	8.18785544369562	0.960836756446865	0.994424139331872	2	0.59464390830549	0	0	4.8059504955442	0.200247937314342	1.63627030313205	0.179334934153595	1.29128992410516	4.12910809574944	0.00336435932138012	0.490523589057222	1161.43333333333	0.148490938790292	21.6499788756246	0.321351425649834	7.91846377620677	0.390374611933465	2.10802290444071	106.103141373385	0.0144569778504567	0.871209680433515	1.89663707672139	-1.19821626721358	0.316048175769657	3.60448834252358	1.36626305166706	0.164353687494224	1.49544806893878	7.8926978268108	0.175072910878537	0.101036435107071	3.45884250919024	1.26802473308393	3.90571604648619	4.3076246192767	0.0961254459051194	3.60319667585691	0.265567028622262	1.36526760024115	1.09956045419389	0.28181683218781	1.50702704123115	5.3295625785125	0.0970006163233661	0.209631896712535	0.309501463732225	8.67634270783178	1.95303023014822	9.16458390402834	3.93302714202035	0.00448682780270342
1248	2-21	0.644918530695401	0.020283709456009	1.33200655115604	283.971194263002	2.30052206699787	8.76888532613486	0.93470111586899	0.995986042864558	1.97340427909353	0.5437572959555	0.559615787935421	0.702363835664867	3.09039751668633	0.0908940446084215	1.66604877693073	0.493338374114021	1.27741113453542	4.03134177087241	0.00209544077719259	0.419088155438518	2108.22976190476	0.0890878721365621	17.8175744273124	0.39035381912135	14.4682265928784	0.27959207227877	1.39796036139385	224.827274548644	0.00698952052302186	1.02317009350126	1.26628013586082	-1.39436173219768	0.235753818738508	3.57216121261821	1.32950938451986	0.116720148214494	1.39008793521331	8.21490467631408	0.116963266438035	0.0447005363856055	3.43917885967704	1.23231122567322	3.90315529589278	4.06864304671265	0.184537422124513	3.57091415379468	0.262312491249179	1.3285472075153	1.15913937506144	0.275243437618922	1.40090639910734	5.65517674029807	0.0542946269188297	0.2180419620007	0.218633489303007	8.54612019275555	1.87764660732386	9.44829034239774	3.51797976782089	0.00478363120546422
1249	3-30	0.644437658160038	0.174895787380261	1.66256404089567	108.349487103966	1.46435654573863	8.48322267184508	0.941881061132786	0.995054730479984	1.95351150542817	0.56702180771108	0	0.104318306079377	3.42732853321196	0.13182032820046	1.39088491506545	0.152745899167297	1.27997825613015	3.65498956134911	0.00314402402131277	0.471603603196915	1336.22976190476	0.132007170517511	19.8010755776267	0.334087308650301	9.26259160934972	0.362672310054847	1.81336155027424	124.112305049852	0.0120882627279267	0.886243810521833	1.64539973108392	-1.26796117415802	0.303749953140116	3.60617059160379	1.36748837751201	0.150685625219832	1.45586442350838	7.95567811098831	0.143778549377412	0.122364512450321	3.46405136083456	1.26281965755355	3.86742984977907	3.92572399566448	0.018893761281933	3.60466674544995	0.260702217791956	1.36637229539347	1.1315718046872	0.274385911673343	1.47274540708737	5.38787793006488	0.115421304275089	0.210916508541193	0.285836146417698	8.52068635368681	2.00014338304413	9.2041659343589	3.46917785380107	0.00699149226803116
1250	3-21	0.644036809528798	0.175565557772212	1.63524347269013	130.005242846148	1.59631098904111	8.51258257885855	0.948747042656214	0.995182565982001	1.9574820233603	0.574640614852126	0	0.104318306079386	4.0462294447761	0.144508194456289	1.69974141724705	0.147625309294742	1.28447566295058	3.73862087722049	0.002859346678838	0.487995166521686	1469.16706349206	0.116131532156161	19.8197814879848	0.353897995666825	11.0134108744105	0.341200338909693	1.81973514085169	142.948058265687	0.0106619156514206	0.957432675205343	1.62106966953913	-1.41395816510235	0.279145043103605	3.63166391194207	1.37851482587932	0.140164857735945	1.48237367434313	8.07729174750842	0.138849345670384	0.117259913824202	3.47797819765636	1.27082881001079	3.87062315723438	3.95194410115409	0.0268943853809952	3.62974605479922	0.260347729023913	1.37714535730413	1.12212711650913	0.274595184486029	1.4978367900076	5.45997589337119	0.128439237064854	0.208831269263067	0.265417214082777	8.53155696720697	1.98035049641875	9.28492070887611	3.53026014027874	0.00635078882987149
1251	2-53	0.641709265257612	0.00801491836930451	1.25718316310178	342.62172644489	4.75556368181676	8.69834740045819	0.94645110652141	0.99595974810812	1.97451176722297	0.565360447976943	0	0.20035498906647	4.55817186452448	0.123193834176337	2.4375255755637	0.0831815237713875	1.2726027708827	3.95458461350963	0.00189733904400644	0.478129439089622	2066.51693029193	0.0702265275853211	17.6970849515009	0.419993263457533	16.1134896355408	0.232056586142884	1.3923395168573	290.824382587649	0.00552487728771757	1.14358565431083	1.24301851258907	-1.50656319351087	0.190328362990444	3.58602019721366	1.36653991018593	0.104775882835995	1.4424895850758	8.27505194336199	0.122966466631521	0.0225212960447112	3.44148776478123	1.25897918260732	3.84707925452869	4.33717708347324	0.0773666876899335	3.58478506207853	0.264525243585184	1.36556420471077	1.11916647540383	0.279874929079963	1.45617367327951	5.74244171190946	0.0177976931361223	0.211392269099189	0.205636363667001	8.71741670857583	2.05503562214579	9.67588785904129	3.6296460265555	0.00331978307074732
1252	4-52	0.651191411849956	0.139196219650653	1.7393709129929	66.5023992118056	1.53580453399965	8.16593213732159	0.954365175869217	0.995358237980962	2	0.585325584274994	0	0	4.7013845008683	0.204408021776882	1.54611927385859	0.101517181651322	1.29161329392048	4.09191995247864	0.00351373236309139	0.475056615489956	1098.64365079365	0.160512247633237	21.7012558800137	0.307383030034233	7.06033861640415	0.400802622141038	2.0841736351334	97.5437781873454	0.0154145607997492	0.709905964374928	1.89478148485931	-1.0421830207014	0.335796184840636	3.5711910062707	1.35090603180559	0.170048574072991	1.46088210108401	7.80956807737499	0.181476993654093	0.131526203228807	3.45513883235766	1.26883087241495	3.88111434437373	4.27047567482916	0.133950841047584	3.56998665844461	0.26647088702656	1.35000041246118	1.1040345714921	0.279183025708965	1.47050617800208	5.29100501724734	0.127685166536978	0.215782513603902	0.322872976079267	8.68694125415637	1.82645038401728	8.78774863174158	3.97804301439573	0.0033276896565398
1253	2-60	0.612941339221343	0.229062840527067	1.69432820782368	100.516863086436	4.45755585464585	8.30424746507847	0.935135375601033	0.995624830436244	1.9930325963306	0.566534803323485	0	0.0671393028376262	4.44692577579099	0.158818777706821	1.81456766580454	0.242272803825264	1.23819120386595	4.01183650404131	0.00326736460785212	0.735157036766728	1052.87125652126	0.0806640950282185	18.1494213813492	0.545103765160958	14.0099697217324	0.237730320618096	1.78297740463572	213.811529985448	0.00792411935355485	0.970475840932262	1.65802876060594	-1.31189403854363	0.20942015930376	3.44992269220352	1.35959705867758	0.134701839521758	1.40064216310337	7.9454937629765	0.148359258584627	0.214643923841015	3.30303340648924	1.25070971678669	3.72702000362075	4.23050772052143	0.171570742221608	3.44864054934638	0.273571860882222	1.35860343811041	1.04978131788372	0.287053463996427	1.4202246097824	5.40582426480648	0.209882032601521	0.219184230902772	0.271716889554594	8.7722579295932	2.23084155802347	9.84366322955617	3.79860241527534	0.00797920185412359
1254	4-47	0.602977596359662	0.0669518373426402	2.79540811961038	0	2.61032769292694	7.76768727718691	0.947404783220058	0.995799736628901	2	0.605999789079775	0	0	4.58871082440189	0.20857776474554	1.4557195175336	0.162091979955512	1.21627792620099	3.84981459524849	0.00791904174667177	1.91640810269457	351.243650793651	0.0648989658407536	15.7055497334624	0.728168681481472	15.299737919649	0.298795660416661	3.28675226458327	113.524587582153	0.0135788800497987	0.825577967740421	2.57017039628137	-1.17384343934441	0.189830069126006	3.27114005586451	1.3236750098952	0.165795635498852	1.34619668824443	7.55491651259217	0.167880125969058	0.033052152854825	3.1217491467736	1.21527606371959	3.56073554408512	3.86373582705344	0.0612401613453043	3.26965823768269	0.290090876166465	1.32252667456187	0.97526915818228	0.307836813654361	1.35922086398861	5.07653606903518	0.0236801246241028	0.227341785098939	0.33789083236747	8.30850167803655	1.7770054169772	8.95034032983461	3.3545662937271	0.00470765355322175
1255	3-31	0.642385288416984	0.0324885303624934	1.71549527889091	102.880471310067	1.22820473937278	8.50734485536142	0.935010569019167	0.99454976281771	1.946289730551	0.566538721647219	0	0.104318306079382	3.79983623361167	0.146147547446603	1.50738868716013	0.137384444965229	1.2726356845566	3.83029143233781	0.00317628666581572	0.476442999872358	1349.95952380952	0.133892363011644	20.0838544517467	0.327732811412861	9.27859792189398	0.369719065127	1.848595325635	122.339898309029	0.0123227724470408	0.914849694077763	1.6904333061513	-1.22200916681205	0.308612356932127	3.58834262712919	1.36324631221582	0.151226681522112	1.44336037209254	7.93387240655258	0.147488770965478	0.0454762027025575	3.44586570405226	1.25562861762598	3.87920599771792	3.95893275132231	0.124953418049371	3.58721185789842	0.260147145631015	1.362315883417	1.13129898919022	0.274699500840077	1.46223916195314	5.38390975932025	0.02276580445038	0.210073742214439	0.285924591476358	8.52432791694871	2.0368158446223	9.30255974232861	3.49761929783484	0.00610628593009281
1256	2-59	0.625229027736396	0.0125757024081579	1.75924167670208	142.089885191862	2.8376474086487	8.50895938648913	0.937121347435629	0.99530271897477	1.98320651424802	0.574118077835544	0	0.0796865188897158	4.15407327594351	0.134002363740113	1.91726987436733	0.0145043785671453	1.2455292927843	3.92108489230062	0.00266868584468055	0.617000167290144	1514.63867243867	0.0863523362582322	19.9646601429033	0.441073780798187	15.2002326530177	0.276688604787112	1.88148251255236	189.949193752307	0.00813753208564629	1.06077195568493	1.71732385673919	-1.41395816510237	0.234822288128595	3.46669704210835	1.3518728895742	0.12496622050316	1.39343934627882	8.00986139556477	0.126092313141276	0.0555720469795088	3.31410671952771	1.23576586965535	3.8451961126616	4.00391600791186	0.0617615639800564	3.46538091307609	0.270716838308391	1.35082224053689	1.07778610263876	0.286903530414811	1.412088331078	5.50715588246875	0.0426305841476628	0.21575415987662	0.245436771347286	8.71737986730079	2.1872622060084	9.69875556496878	3.60370824216523	0.00402002641746741
1257	4-50	0.623386374907206	0.372722184678957	1.50222827080937	63.9374779478565	7.32058552026423	7.93056585423397	0.962624422710563	0.997982243041109	1.99477498416827	0.597094564188625	0	0.169899036795396	3.86237509883815	0.154495003953526	1.46713612120363	0.055561429044252	1.2321588076633	3.42845136061538	0.00493414878549228	1.11182819299759	470.606923958395	0.0574794815970976	12.952043186546	0.774042917240492	15.4459109549799	0.207720459930158	1.80024398606137	228.226426823924	0.00798906326596461	1.10369932771669	1.43813198489738	-1.14949549898276	0.152301663671786	3.34010616610718	1.3608112218343	0.186968898346701	1.32262487792968	8.1827186457681	0.143658785275723	0.211259408174064	3.14095816610718	1.21718394182648	3.65734558186694	2.79395556275843	0.603805230784672	3.27511016610718	0.296472740491965	1.32354860978297	1.02092518016686	0.310588542128319	1.34887602281459	5.26042691317635	0.486355451389173	0.242239357022891	0.308764352576235	8.41928119806093	1.75345070118663	8.94568248692456	3.53243837110359	0.000152810401696558
1258	2-78	0.629733140709623	0.228709347010002	1.85455847274531	54.3794711898358	2.13374458496369	8.05293303679757	0.953859209181092	0.995877487213427	1.98884265217166	0.582621136360215	0	0	4.26079285609955	0.185251863308676	1.44782796814208	0.310846138126571	1.26770761367208	3.81548545493674	0.00363063589514016	0.56728685861565	1011.00974025974	0.136910415709206	21.3922524545635	0.367416758979003	8.71698967302388	0.321058618713506	2.00661636695941	125.914361203893	0.012842182133735	0.579082224271984	1.94768709441653	-0.890521539980192	0.304333221601898	3.48831347210096	1.34885683802618	0.16324745860171	1.4563482094622	7.7711024116659	0.173194017124492	0.258391464479407	3.39910477644879	1.28737892861494	3.72374072017588	4.00426721717561	0.306914658298603	3.48732216775314	0.27436398559746	1.34813931690342	1.06116747798659	0.282182967564772	1.46576861715027	5.30618621937023	0.261380074303404	0.222993115978666	0.322977834890704	8.59035572012099	1.8950071337518	9.14479291096683	3.76742141615291	0.00598454274501476
1259	4-3a	0.647084978923803	0.290542348700021	1.77214415344869	50.7878280375356	1.28749263881846	8.12946976478423	0.951662107137598	0.995090853922586	1.95487651841638	0.569347983653722	0	0.0796865188897148	3.58251385091855	0.179125692545928	1.10837575633325	0.151237934296865	1.29542566834004	3.37278831123599	0.0044697905823335	0.472903843610885	854.711904761905	0.182930135811224	19.3540083688274	0.305704523915405	6.42911240215409	0.423558904685324	1.94837096155249	84.7679019440839	0.018415453425948	0.330885229752454	1.91432819861198	-0.541277231221825	0.410031585157655	3.55790330339432	1.32604794810548	0.194335602731076	1.43725649781896	7.64122872909434	0.159310068040117	0.130015292697049	3.50660830339432	1.29055532907154	3.87946318799336	3.2202040878911	0.12160122852538	3.55733330339432	0.266402516682234	1.32559431800759	1.12365977026628	0.271151862826972	1.4440849934761	5.20416554847414	0.130979420217473	0.223243297689615	0.371232919630452	8.46487445396994	1.6545977032014	8.37632819944064	3.3424537861246	0.0131457507612252
1260	2-55	0.621315408101342	0.294924814337786	1.58567644367868	144.971247789501	3.5762793260609	8.42441979126388	0.940688836234324	0.995976595898928	1.98664220355646	0.556249021984884	0	0.0796865188897244	3.5823534704538	0.11941178234846	1.66250530625925	0.0736451952525698	1.25182343834298	3.80452368592256	0.00285264982317607	0.621307131487749	1338.36645021645	0.082651795609477	18.0015610837441	0.508329209966155	14.5484612391461	0.262575989105809	1.73300152809834	210.306188673292	0.00795652639709357	1.06077195568488	1.5589398374632	-1.41395816510237	0.218971164445379	3.56355157656352	1.38469394869445	0.130378846864476	1.43766380458576	8.10337036071056	0.111237013973057	0.0606772268653457	3.40587490989685	1.26382822630386	3.89506553163668	3.46853544816035	0.00632885133161419	3.56219157656352	0.264949500136311	1.38361726301805	1.08211186066791	0.27993923284892	1.46246767616181	5.53396830188467	0.0520309028647968	0.209556309098944	0.25386150705361	8.6642995559131	2.36337055545462	9.97901060005294	3.53813348268702	0.00858833105897895
1261	3-52	0.643344325169352	0.304131861143268	1.79293843625965	63.8453871156585	1.33984359523263	8.20275638165564	0.947936788536267	0.995474545845915	1.96041146663014	0.573933866445966	0	0.0796865188897183	3.8299717075854	0.174089623072063	1.28303024476052	0.0780398034314051	1.28447537550933	3.49397178535139	0.00402441575877997	0.503051969847497	961.245238095238	0.154583622945752	19.3229528682189	0.342636775785688	8.15599940720448	0.400056519078688	2.00028259539344	94.7355812655059	0.0160014589201105	0.558586687164247	1.89964489075546	-0.787092793402495	0.358462438074647	3.580108779283	1.34626008855858	0.17774915072647	1.45789370979287	7.78626393278201	0.152082013675639	0.0839010660755505	3.4959178701921	1.28644373582889	3.89456869773571	3.49445995005413	0.0266032598409547	3.57944059746482	0.264055454692946	1.34575370299772	1.11195992140521	0.272405710665011	1.4663068631591	5.28191798762608	0.0766234849223236	0.216220000699508	0.337823322476308	8.47365044719925	1.82755961200996	8.93216293129215	3.39082977602654	0.0122003460679026
1262	4-12	0.609679492559	0.115131157775701	2.16719700780991	7.17982656898595	1.03956054640438	7.50494206839617	0.914856479289272	0.995264875140581	2	0.550472467227855	0	0	3.21630870295431	0.292391700268574	0.558093498471799	0.129756511996922	1.22023170489489	2.90465350706723	0.0196348077710791	0.942470773011796	137.133333333333	0.206527497666042	9.91331988797	0.468940681446922	5.34394589639881	0.546049359009684	2.18419743603874	34.5741964194659	0.0455039699281022	0.133481391374463	2.13055351668532	-0.277025492263234	0.524926750078626	3.2775	1.25885493644085	0.330396617527852	1.27341167547818	6.80834628444191	0.278931754288393	0.152948886898847	3.24036363636364	1.22811428982141	3.62949815928942	3.08781210135164	0.134393683635016	3.27690909090909	0.27895536688722	1.25834555893628	1.0375551751995	0.28288395811644	1.27890969225343	4.46647833032886	0.157342973609482	0.23958827092796	0.374050432352274	5.33267241200251	1.36872304546907	6.47706984661862	2.97623154066398	0.0103628421963163
1263	2-21	0.644918530695401	0.020283709456009	1.33200655115604	283.971194263002	2.30052206699787	8.76888532613486	0.93470111586899	0.995986042864558	1.97340427909353	0.5437572959555	0.559615787935421	0.702363835664867	3.09039751668633	0.0908940446084215	1.66604877693073	0.493338374114021	1.27741113453542	4.03134177087241	0.00209544077719259	0.419088155438518	2108.22976190476	0.0890878721365621	17.8175744273124	0.39035381912135	14.4682265928784	0.27959207227877	1.39796036139385	224.827274548644	0.00698952052302186	1.02317009350126	1.26628013586082	-1.39436173219768	0.235753818738508	3.57216121261821	1.32950938451986	0.116720148214494	1.39008793521331	8.21490467631408	0.116963266438035	0.0447005363856055	3.43917885967704	1.23231122567322	3.90315529589278	4.06864304671265	0.184537422124513	3.57091415379468	0.262312491249179	1.3285472075153	1.15913937506144	0.275243437618922	1.40090639910734	5.65517674029807	0.0542946269188297	0.2180419620007	0.218633489303007	8.54612019275555	1.87764660732386	9.44829034239774	3.51797976782089	0.00478363120546422
1264	3-36	0.620489779610304	0.307334140309979	1.56261717707235	72.4605574815439	3.95623088406442	8.04654935728308	0.944783524161692	0.997509994897502	1.98856340768157	0.556281954767637	0	0.169899036795393	3.53704888293372	0.153784734040597	1.26187444241302	0.350049887318442	1.23943043264818	3.68115719459579	0.00543769522525857	0.849639878946652	523.696300921301	0.0808989379365329	12.6404590525833	0.582594849953415	12.0593167402904	0.354175954994766	2.21359971871729	122.868885937539	0.0141659381459367	1.18316787489276	1.50808990847606	-1.26852382538537	0.206325249409211	3.62905305306808	1.43910079545515	0.205107068873592	1.43222980627617	8.32912972017312	0.133797532044643	0.236953502727366	3.3857443574159	1.26645294517446	3.84686949464835	3.33848672241201	0.446239847887744	3.55819218350286	0.267965319913649	1.3990419422744	1.06368695945832	0.285148890901328	1.46124226818128	5.32214035105547	0.328926012929352	0.21006110247693	0.335691048892804	8.63470278985641	2.04062460641557	9.3008789827048	3.27251060749587	0.000777280411327328
