No.	NAME	X2A	X0Av	X2Av
1	2-6	0.237937963843807	0.62376885327853	0.189581694864556
2	2-6	0.237937963843807	0.62376885327853	0.189581694864556
3	2-11	0.255094076160319	0.629150107768901	0.199022058536817
4	2-6	0.237937963843807	0.62376885327853	0.189581694864556
5	2-6	0.237937963843807	0.62376885327853	0.189581694864556
6	2-6	0.237937963843807	0.62376885327853	0.189581694864556
7	2-11	0.255094076160319	0.629150107768901	0.199022058536817
8	2-99	0.251383201299433	0.588645377960144	0.185913936416699
9	2-6	0.237937963843807	0.62376885327853	0.189581694864556
10	2-6	0.237937963843807	0.62376885327853	0.189581694864556
11	2-6	0.237937963843807	0.62376885327853	0.189581694864556
12	2-6	0.237937963843807	0.62376885327853	0.189581694864556
13	4-2	0.257078644719274	0.625202663987996	0.20198979229249
14	4-36	0.294758469897938	0.526159793715024	0.150570484969114
15	4-6	0.244624089180402	0.618326377096726	0.194313978043306
16	4-3a	0.249432733105048	0.641526677117237	0.20264371964659
17	2-6	0.237937963843807	0.62376885327853	0.189581694864556
18	4-11	0.268412082029843	0.609818536366178	0.156054347941742
19	2-6	0.237937963843807	0.62376885327853	0.189581694864556
20	4-36	0.294758469897938	0.526159793715024	0.150570484969114
21	4-36	0.294758469897938	0.526159793715024	0.150570484969114
22	4-11	0.268412082029843	0.609818536366178	0.156054347941742
23	4-36	0.294758469897938	0.526159793715024	0.150570484969114
24	4-6	0.244624089180402	0.618326377096726	0.194313978043306
25	4-3	0.252791556464687	0.632557733797806	0.198261272558716
26	2-9	0.237937963843807	0.600736086424362	0.182704938373465
27	4-28a	0.30999960304259	0.640190451846178	0.202287568018175
28	4-28a	0.30999960304259	0.640190451846178	0.202287568018175
29	2-9	0.237937963843807	0.600736086424362	0.182704938373465
30	4-3	0.252791556464687	0.632557733797806	0.198261272558716
31	2-11	0.255094076160319	0.629150107768901	0.199022058536817
32	2-6	0.237937963843807	0.62376885327853	0.189581694864556
33	4-36	0.294758469897938	0.526159793715024	0.150570484969114
34	4-36	0.294758469897938	0.526159793715024	0.150570484969114
35	4-36	0.294758469897938	0.526159793715024	0.150570484969114
36	4-36	0.294758469897938	0.526159793715024	0.150570484969114
37	3-33	0.274193143974452	0.605104956543681	0.175546372684979
38	4-53	0.277123450407631	0.58961155768037	0.179526569185788
39	4-43	0.298010863199907	0.560290780102107	0.162164653194369
40	2-4	0.249432733105048	0.674981776053525	0.218396054369782
41	4-53	0.277123450407631	0.58961155768037	0.179526569185788
42	4-28a	0.30999960304259	0.640190451846178	0.202287568018175
43	2-8	0.283917403600004	0.593817615439532	0.206155186655502
44	4-3a	0.249432733105048	0.641526677117237	0.20264371964659
45	4-37	0.300275559978988	0.650981611605362	0.183708480527962
46	4-37	0.300275559978988	0.650981611605362	0.183708480527962
47	2-6	0.237937963843807	0.62376885327853	0.189581694864556
48	2-15	0.266809399075242	0.594057517732873	0.162970692454743
49	4-44	0.298093258229914	0.61197478167791	0.195801750017683
50	4-36	0.294758469897938	0.526159793715024	0.150570484969114
51	4-53	0.277123450407631	0.58961155768037	0.179526569185788
52	2-11	0.255094076160319	0.629150107768901	0.199022058536817
53	4-35	0.300662118309395	0.645990615891975	0.235280202396135
54	4-53	0.277123450407631	0.58961155768037	0.179526569185788
55	4-53	0.277123450407631	0.58961155768037	0.179526569185788
56	4-60	0.248983160305401	0.629150107768901	0.192222293267338
57	2-99	0.251383201299433	0.588645377960144	0.185913936416699
58	2-11	0.255094076160319	0.629150107768901	0.199022058536817
59	2-4	0.249432733105048	0.674981776053525	0.218396054369782
60	4-11	0.268412082029843	0.609818536366178	0.156054347941742
61	4-54	0.27371035842334	0.678074155436175	0.231472343892715
62	2-15	0.266809399075242	0.594057517732873	0.162970692454743
63	4-48	0.262965165988351	0.558045569380609	0.1613524813556
64	4-35	0.300662118309395	0.645990615891975	0.235280202396135
65	2-26	0.251146062205832	0.578695154210584	0.18632762398801
66	4-60	0.248983160305401	0.629150107768901	0.192222293267338
67	4-11	0.268412082029843	0.609818536366178	0.156054347941742
68	4-28a	0.30999960304259	0.640190451846178	0.202287568018175
69	3-33	0.274193143974452	0.605104956543681	0.175546372684979
70	2-99	0.251383201299433	0.588645377960144	0.185913936416699
71	4-53	0.277123450407631	0.58961155768037	0.179526569185788
72	4-37	0.300275559978988	0.650981611605362	0.183708480527962
73	2-8	0.283917403600004	0.593817615439532	0.206155186655502
74	3-33	0.274193143974452	0.605104956543681	0.175546372684979
75	2-17	0.258331956715208	0.586078228868668	0.181707032734805
76	3-33	0.274193143974452	0.605104956543681	0.175546372684979
77	4-11	0.268412082029843	0.609818536366178	0.156054347941742
78	4-15	0.323054297733569	0.709708988162088	0.252969224450115
79	4-36	0.294758469897938	0.526159793715024	0.150570484969114
80	4-2	0.257078644719274	0.625202663987996	0.20198979229249
81	2-99	0.251383201299433	0.588645377960144	0.185913936416699
82	2-8	0.283917403600004	0.593817615439532	0.206155186655502
83	4-11	0.268412082029843	0.609818536366178	0.156054347941742
84	4-30	0.241246990095279	0.596111273608615	0.184241289259885
85	4-11	0.268412082029843	0.609818536366178	0.156054347941742
86	Ciprofloxacin	0.271057935779185	0.551083385958768	0.16631311268118
87	4-3	0.252791556464687	0.632557733797806	0.198261272558716
88	2-2	0.283917403600004	0.663148152586247	0.230414583191695
89	2-8	0.283917403600004	0.593817615439532	0.206155186655502
90	4-54	0.27371035842334	0.678074155436175	0.231472343892715
91	4-53	0.277123450407631	0.58961155768037	0.179526569185788
92	3-33	0.274193143974452	0.605104956543681	0.175546372684979
93	2-41	0.266012226956428	0.588157070413988	0.171555500620323
94	4-4	0.249432733105048	0.647342455828523	0.203910404241073
95	2-8	0.283917403600004	0.593817615439532	0.206155186655502
96	4-43	0.298010863199907	0.560290780102107	0.162164653194369
97	4-36	0.294758469897938	0.526159793715024	0.150570484969114
98	2-53	0.258683047021199	0.559610948474691	0.171405763320656
