No.	NAME	SsCH3	SssCH2	SdssC	SaasC	SssssC	SsNH2	SdsN	SsssNH+	SssssN+	SaaNH	SdO	SssS	SaaS	NssCH2	NsssCH	NdssC	NssNH	NsNH3+	NssNH2+	NssssN+	NssO	minssCH2	minsssCH	mindssC	minaasC	minaaaC	minsssN	minaasN	MaxsCH3	MaxdCH2	MaxssCH2	MaxdsCH	MaxaaCH	MaxsssCH	MaxdssC	MaxssssC	MaxsOH	MaxdO	MaxssO
1223	2-73	4.18622123540774	4.62511169900059	2.44516886704432	0	-0.234867842970521	0	0	0	0	0	24.6972812317586	0	0	6	3	4	1	0	0	0	0	0.534433867682876	-0.0531547619047623	-0.0294568783155538	0	0	0	0	2.1564347915092	0	0.936890117157974	1.80311413454271	0	0.321887755102041	1.13341319706895	-0.234867842970521	0	12.8381990898211	0
1224	4-3a	4.43227229780801	5.08599348072562	0.517508503401361	4.47483985260771	0.152924225245654	0	0	0	0	0	12.5920077475435	0	0	5	2	1	0	1	0	0	0	0.79412037037037	0.495162037037037	0.517508503401361	1.4036824452003	0	0	0	2.22761385109599	0	1.18967592592593	0	2.31534344293273	0.600625	0.517508503401361	0.194722222222222	0	12.5920077475435	0
1225	4-6	2.18604363504661	4.28643211451247	0.302230725623583	4.26824263038549	-0.408603552532124	0	0	0	0	0	12.6632577475435	0	0	6	2	1	0	1	0	0	0	0.0272753684807259	0.385532407407407	0.302230725623583	1.34617819349962	0	0	0	2.18604363504661	0	1.04092592592593	0	2.26304752456538	0.49099537037037	0.302230725623583	0.0359722222222225	9.84930933484505	12.6632577475435	0
1226	4-60	4.00769358360628	5.17194578294281	0	4.56373252078609	0.00606481481481458	0	0	1.58963453745696	0	0	0	0	0	6	3	0	0	1	0	0	2	0.244736788233813	0.0972222222222219	0	0.839396730914588	0	0	0	2.29795634920635	0	1.15530257936508	0	2.22421721466364	0.555921201814059	0	0.00606481481481458	9.70423122952885	0	6.41236961451247
1227	4-2	3.87644227135299	4.78651832955404	0	3.22524707105064	-0.0535416666666668	0	0	1.55675471886285	0	0	0	0	0	5	4	0	0	1	0	0	1	0.797880054799698	-0.323309581548669	0	0.316289682539683	0	0	0	2.26946995464853	0	1.11118220899471	0	2.12558153817082	0.519624905517763	0	-0.0535416666666668	10.8835785147392	0	5.37400707042076
1228	3-15	4.40967923280423	4.44689862055933	0	4.1592294973545	0.176072373393802	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0.219398148148148	-0.197992252456539	0	1.31334986772487	0	0	0	2.24297099395314	0	1.16717592592593	0	2.26167753212396	0.541458333333333	0	0.106759259259259	10.5804615457294	0	0
1229	2-58	4.41382881245702	1.72775146386299	-0.609962679381489	1.83485094354232	-3.81549103486465	0	0	0	0	0	26.6364953303061	0	0	5	5	4	1	0	0	0	2	0.118495842781557	-1.6497467139396	-1.52184649659806	0.527562508914647	0	0	0	1.5434634725223	4.11189478372937	0.527657665328293	1.52547312739502	1.779558060094	-0.2322939337198	0.655951879910214	-0.782588246431365	11.3274943988301	14.0707500314941	5.45083853343526
1230	4-57	8.53118609878069	5.71007625319539	0.0563016986587517	0	-1.23645650322801	0	0	0	0	0	26.0793888907976	1.53407938869992	0	8	5	2	0	1	0	0	1	0.295631771227009	-0.622130612409744	-0.233316326530612	0	0	0	0	2.21012847306814	4.04286440753477	0.992508114931005	1.83729873005982	0	0.263405585999832	0.289618025189364	-0.226450755558575	11.4827297599353	13.304724224005	6.1753765117158
1231	3-53	5.83261408730159	3.58631094104308	0.399689625850341	3.88724726001512	-0.270469576719576	0	0	0	0	0	24.5019593253968	0	0	4	2	2	1	0	0	0	0	0.618287037037037	-0.00252314814814847	0.000790343915344049	1.23710837112623	0	0	0	2.12596655328798	0	1.06426398337113	0	2.21033966364323	0.415532407407407	0.398899281934997	-0.0930555555555554	0	12.6695658541194	0
1232	2-30	1.66568228049233	4.57582168225927	0	1.77091886188207	0	0	0	1.51644292747963	0	0	0	0	0	4	4	0	0	0	0	0	1	1.07040808453011	-0.466507936507937	0	0.799527138526057	0.904895308432015	0	0	1.66568228049233	3.99318313316114	1.25015455892846	2.11024508163126	1.9852983276644	0.668784748467288	0	0	11.1726884920635	0	5.35478003489683
1233	2-37	3.27630693867053	1.54735615079365	0.56679534622491	2.1666406840514	-2.07183212868481	0	0	0	0	0	12.4193846056941	0	0	3	0	2	0	0	0	0	1	0.249240362811791	0	-0.290915821575543	0.0986130007558581	0	1.6974964569161	0	1.75853599773243	0	0.725189436885865	1.92762849584278	1.90646636432351	0	0.857711167800454	-0.557662037037037	10.9102153407659	12.4193846056941	5.25911273305619
1234	2-4	4.78861205593348	6.49312311035525	0	4.81462065381708	0.967739040060469	0	0	0	0	0	0	0	0	5	3	0	0	2	0	0	0	1.05273148148148	0.635341080876795	0	1.49457435752079	0	0	0	2.49169548374906	0	1.38208333333333	0	2.40623535525321	0.781458333333333	0	0.485979780801209	0	0	0
1235	2-88	4.60422975633473	9.05100249590577	1.83459566851432	0	-1.17584528449044	0	0	0	0	0	13.6884493890149	0	0	11	3	2	0	0	0	0	4	0.597069633408919	0.125815854119425	0.431883030990174	0	0	0	0	2.33861126858151	0	1.11146797839506	2.43798847316704	0	0.49795582430503	1.40271263752415	-0.0465936791383221	0	13.6884493890149	6.17415406903502
1236	2-64	1.68668753149408	2.08964199105568	0.953903349920216	0	-2.74752106166541	0	0	0	0	0	26.0860789477828	0	0	5	5	4	1	0	0	0	1	-0.125594057067271	-1.01383506025867	-0.484754319937852	0	0	0	0	1.68668753149408	4.09777643927942	0.701358182161754	1.84467175296044	0	0.026560846560846	0.997692271352986	-0.548003590325019	11.0972345836483	13.3037825963719	5.42746830908289
1237	2-98	0	-0.232767542202065	0	-0.232525466777602	0	11.4561485649725	0	0	0	0	50.3040004732269	0	0	2	4	0	0	0	0	0	4	-0.116383771101032	-0.974347285210381	0	-0.165391181447312	0	0	0	0	0	-0.116383771101032	0	1.60219298467845	-0.821266639371798	0	0	0	12.5760001183067	5.55973497732426
1238	2-95	0	0.192169924481884	0	0.489960848651777	0	5.51544453849288	0	0	0	0	24.2657775888133	0	0	2	4	0	0	0	0	0	3	0.0700355095742002	-0.750274943310658	0	0.0219401927437648	0	0	0	0	0	0.122134414907684	0	1.48612948265726	-0.526279814394894	0	0	9.5941297860589	12.1328887944067	5.31818693835559
1239	4-37	3.28247220647518	1.87087041761149	0	2.78834467120181	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	0.898296721466364	0	0	0.773437263794407	0	0	0	1.64467167422525	0	0.972573696145125	0	2.03425925925926	0	0	0	0	0	5.17779667422525
1240	4-4	4.50710742630385	5.29701199924414	0	4.5867294973545	-0.10864984882842	0	0	0	0	0	0	0	0	5	3	0	0	1	0	0	0	0.969398148148148	0.440896636432351	0	1.43334986772487	0	0	0	2.25706585411943	0	1.18300925925926	0	2.34501086545729	0.661458333333333	0	0.294259259259259	10.9732601095994	0	0
1241	4-37	3.28247220647518	1.87087041761149	0	2.78834467120181	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	0.898296721466364	0	0	0.773437263794407	0	0	0	1.64467167422525	0	0.972573696145125	0	2.03425925925926	0	0	0	0	0	5.17779667422525
1242	2-56	3.52171976987217	0.91446567763199	-4.2715412914237	0	-1.76475154957215	0	0	0	0	0	72.5099602701842	0	0	8	4	6	1	0	0	0	0	-0.928821438228802	-1.73459864765465	-1.7451731478162	0	0	0	0	1.84694214431578	0	0.699456372447652	0	0	0.0365586387217878	0.100484302357742	-0.677084276644456	0	13.1529605386563	0
1243	2-81	1.71404722537163	3.62820197677837	-0.561819465440496	0	-3.36354544595616	0	0	0	0	0	39.8838031068909	0	0	7	7	3	1	0	0	0	2	-0.204584041950113	-1.02490129230705	-0.460936292726967	0	0	0	0	1.71404722537163	0	0.937837052259175	0	0	0.146028412908373	0.0300059051398343	-0.634976851851851	11.05799859064	13.7046579743008	6.33394109032502
1244	4-6	2.18604363504661	4.28643211451247	0.302230725623583	4.26824263038549	-0.408603552532124	0	0	0	0	0	12.6632577475435	0	0	6	2	1	0	1	0	0	0	0.0272753684807259	0.385532407407407	0.302230725623583	1.34617819349962	0	0	0	2.18604363504661	0	1.04092592592593	0	2.26304752456538	0.49099537037037	0.302230725623583	0.0359722222222225	9.84930933484505	12.6632577475435	0
1245	2-59	1.35106023580997	3.18126916356151	-0.498562151482876	0	-3.66473297933728	0	0	0	0	0	25.8831677210025	0	0	8	5	4	1	0	0	0	0	0.0143984627635874	-1.61483310892717	-1.50475680692898	0	0	0	0	1.35106023580997	4.06643856559306	0.577867601515915	1.52473890172077	0	-0.188850177416646	0.67755388112035	-0.720103969828672	11.148560468762	13.5408489229025	0
1246	4-3a	4.43227229780801	5.08599348072562	0.517508503401361	4.47483985260771	0.152924225245654	0	0	0	0	0	12.5920077475435	0	0	5	2	1	0	1	0	0	0	0.79412037037037	0.495162037037037	0.517508503401361	1.4036824452003	0	0	0	2.22761385109599	0	1.18967592592593	0	2.31534344293273	0.600625	0.517508503401361	0.194722222222222	0	12.5920077475435	0
1247	2-22	2.93597012261695	1.49738898337113	0.128898048416899	1.31440872490972	-0.600300925925926	0	0	0	0	0	25.4583764014865	0	0	3	2	3	1	0	0	0	2	0.218777399848828	-0.405282501889645	-0.100075113378685	-0.0316973733938015	0	0	0	1.47363911459646	0	0.661119614512472	1.7523970143613	1.68870866402116	-0.225086923658352	0.294408252498531	-0.600300925925926	10.7464889613253	12.9377191987906	5.22755857898715
1248	2-21	8.24906084851296	5.33485971838741	-0.20184826592993	0	-2.78933104602161	0	0	0	0	0	40.9848227602374	0	0	7	7	3	1	0	1	0	2	0.373633314436886	-0.991214168544164	-0.415651372820835	0	0	0	0	2.15937696903065	0	0.969486501294988	0	0	0.179715536671254	0.268894794028723	0.0118334475535957	11.2205881223204	13.9881456286218	6.4692188681028
1249	3-30	1.76681216931217	2.76814932917612	0.454917800453515	0	-3.04939803004535	0	3.8663137755102	0	0	0	12.8280490599017	0	0	5	4	2	0	0	0	0	1	0.231712962962963	-0.926637377173092	-0.376438964474679	0	0	0	0	1.76681216931217	4.13431342907533	0.72478481670446	1.87792139077853	0	0.0351322751322749	0.831356764928194	-0.320138888888889	11.0667345364072	12.8280490599017	6.03169099584278
1250	3-21	1.80320105820106	2.68060870181406	0.455794858066684	0	-3.08981922398589	0	7.77450810185185	0	0	0	13.0795683342782	0	0	5	4	2	0	0	0	0	1	0.214121551398337	-0.653489229024943	-0.362642668178382	0	0	0	0	1.80320105820106	4.14655707768262	0.707016250944823	1.91431027966742	0	0.0115353363567645	0.818437526245066	-0.346738591269841	11.1337715734442	13.0795683342782	6.11455947656841
1251	2-53	1.36579628320238	2.69278855921018	-0.495437119358371	2.27804511491757	-3.73061204717503	0	0	0	0	0	26.5137865000582	0	0	7	5	4	1	0	0	0	2	0.173692386544812	-1.62942217568504	-1.5046833166117	0.65422601598738	0	0	0	1.36579628320238	4.11597417465414	0.546401524448755	1.53947494911319	1.90184181376484	-0.206055830326213	0.677936059384472	-0.746125720936778	11.309838003064	13.9729428592425	5.42877196881946
1252	4-52	3.76858491853532	3.25349867724868	0.380355436927858	2.79159486016629	-0.338912037037037	6.01985032438902	0	1.46597618522718	0	0	12.2137166162761	0	0	4	2	2	0	0	0	0	1	0.472648573318216	0.19588529856387	0.0381119562022343	0.214261148904006	0	0	0	2.20348592214664	0	1.00915367535903	1.93064814814815	2.05348639455782	0.386430461073318	0.342243480725624	-0.338912037037037	10.8114833711262	12.2137166162761	5.32013644809776
1253	2-60	3.69204623846808	2.52000208432079	-1.41598450471671	0	-1.49955230722599	0	0	0	0	0	60.8643246134893	0	0	9	3	5	1	0	0	0	0	-0.26446958637695	-0.436347605400185	-1.23655186762376	0	0	0	0	1.90242151666578	0	0.775556005138194	0	0	0.131498270732127	0.162223262698101	-0.595446306029213	0	13.0975695921543	0
1254	4-47	7.37186821988004	2.57549033656673	0.138668299109768	0	0	0	0	0	0	0	23.4208413994615	0	0	4	4	3	1	1	0	0	2	0.338468416687663	-0.3569850718065	-0.323544501133787	0	0	0	0	2.0575921989166	0	0.879147534013605	1.79027777777778	0	0.0891238084740071	0.582785336356765	0	0	11.9817654006047	6.09332790060469
1255	3-31	3.03728056500378	2.13632133408919	-0.101765873015872	0	-3.64364819538927	0	0	0	0	0	25.7989932523936	0	0	4	4	3	0	0	0	0	2	0.429645219198791	-1.01127551020408	-0.457026171579743	0	0	0	0	1.69027588813303	4.09050910178886	0.642172146636432	1.8013851095994	0	-0.0989351851851861	0.750769557823129	-0.557337962962963	11.0471176618796	12.9824985827664	5.97338388133031
