No.	NAME	Uc	Hy	TPSA(Tot)	MLOGP	MLOGP2	LOGP99	ESOL	PDI	SAscore	PBF
2099	4-49	3.70043971814109	1.06624900206796	27.64	-0.0334994416989383	0.00112221259414056	2.45049996674061	-2.23835445479297	0.984439189473406	3.95722903763009	0.739501269466694
2100	2-67	2.32192809488736	-0.851392629175343	51.21	2.67288670429488	7.14432333399636	3.26640006899834	-3.67971494022183	0.928492004538918	4.24553597597371	0.526881586038676
2101	2-47	2.58496250072116	-0.323138749905236	112.96	2.34688847653395	5.50788552128786	0.263200119137764	-2.70992289513206	0.87478270522717	6.17243501302608	0.929392320908657
2102	2-49	2.32192809488736	0.27276710633716	106.89	1.92943535498948	3.72272078908337	-0.307599872350693	-2.3815974083171	0.864525166668307	6.30466348666717	0.845051022855634
2103	3-10	3	0.169145730739146	24.67	0.0521684535882989	0.0027215475497945	2.18162004649639	-2.65807286089838	0.929833156580602	6.27833407290091	0.702121404968922
2104	2-48	3.32192809488736	1.57048404367031	143.06	0.942808115524828	0.888887142699478	0.0373001918196678	-2.57023980509902	0.858171759613565	6.04239279901498	0.803552851738071
2105	2-66	3.4594316186373	0.811132841785117	95.86	3.61919319383882	13.0985593743292	3.05140011012554	-4.90605103529748	0.912848790041257	6.30937627758795	0.991096396301998
2106	3-19	3.16992500144231	-0.399214773466813	46.53	3.39897925241657	11.5530599583583	3.21012008190155	-3.94718616721771	0.914577052704495	5.59272910511402	0.566145480280006
2107	3-2	4	-0.28779665050457	99.31	1.26442501594038	1.59877062093584	1.72980000404641	-3.15799873081409	0.977197634818298	4.55380477693206	0.786641340944792
2108	4-3a	3	0.955501811689354	44.71	-0.407677724768736	0.166201127272613	2.56712002307177	-2.50869498500743	0.974240587880877	5.9693890128598	0.712784784138649
2109	4-20	2.8073549220576	1.18857427312708	40.11	-2.402987533815	5.77434908767029	0.69030000269413	-0.868952551134038	0.938465476405542	4.3187486630247	0.587526140346954
2110	2-84	2.58496250072116	0.853249465821661	122.16	1.83732245268977	3.37575379515796	1.01190015673637	-2.90196176364725	0.871485791217813	6.14906568005173	0.867226895214495
2111	3-49	3.16992500144231	0.235447840471355	66.4	2.1851488219021	4.77487537386015	2.39122011512518	-3.18175053583811	0.923715150298385	5.5676676020032	0.685574961422447
