No.	NAME	MW	AMW	Mv	Mp	Mi	nTA	RBN	RBF	nDB	nTB	nAB	nN	nO	nBR	nHM	nX	C%	O%	nCsp2	totalcharge
1318	2-36	356.43	7.42562499999999	0.627641666666667	0.65151875	1.12301875	5	4	0.0784313725490196	4	0	6	1	5	0	0	0	41.6666666666667	10.4166666666667	12	1
1319	2-56	433.5	7.47413793103448	0.613589655172413	0.629998275862069	1.13053620689655	10	7	0.116666666666667	6	0	0	1	8	0	0	0	37.9310344827586	13.7931034482759	6	-2
1320	4-12	154.31	4.97774193548387	0.516967741935484	0.588354838709677	1.14331290322581	4	0	0	0	0	0	1	0	0	0	0	32.258064516129	0	0	1
1321	2-85	401.5	7.16964285714285	0.609975	0.636266071428571	1.12771964285714	7	4	0.0666666666666667	5	0	0	1	6	0	0	0	39.2857142857143	10.7142857142857	8	0
1322	2-50	402.51	7.06157894736841	0.603894736842105	0.631782456140351	1.12912105263158	8	3	0.0491803278688525	4	0	0	1	6	0	0	0	38.5964912280702	10.5263157894737	6	-1
1323	2-44	319.41	6.94369565217391	0.6007	0.631056521739131	1.12656086956522	7	3	0.0625	4	0	0	0	5	0	0	0	39.1304347826087	10.8695652173913	4	-1
1324	3-44	277.35	7.11153846153845	0.60568717948718	0.632725641025641	1.13006923076923	2	4	0.0975609756097561	1	0	6	1	4	0	0	0	38.4615384615385	10.2564102564103	7	0
1325	4-55	274.52	5.27923076923076	0.542053846153847	0.61168076923077	1.13334423076923	5	1	0.0185185185185185	2	0	0	1	0	0	0	0	36.5384615384615	0	4	1
1326	2-95	301.35	8.60999999999999	0.633854285714286	0.648862857142858	1.13088857142857	4	3	0.0810810810810811	2	0	6	1	6	0	1	0	34.2857142857143	17.1428571428571	6	0
1327	2-33	313.38	7.46142857142857	0.633852380952381	0.658959523809524	1.12077857142857	5	1	0.0222222222222222	6	0	0	1	4	0	0	0	42.8571428571429	9.52380952380952	10	0
1328	3-35	325.38	8.79405405405405	0.648272972972973	0.662316216216217	1.13386756756757	4	4	0.102564102564103	4	0	6	3	5	0	1	0	35.1351351351351	13.5135135135135	6	0
1329	3-29	332.43	6.92562499999999	0.601991666666667	0.633527083333334	1.1256125	6	1	0.0192307692307692	3	0	0	0	5	0	0	0	39.5833333333333	10.4166666666667	5	0
1330	2-65	447.53	7.33655737704917	0.608442622950819	0.627890163934426	1.13092295081967	9	5	0.0769230769230769	5	0	0	1	8	0	0	0	37.7049180327869	13.1147540983607	7	0
1331	2-95	301.35	8.60999999999999	0.633854285714286	0.648862857142858	1.13088857142857	4	3	0.0810810810810811	2	0	6	1	6	0	1	0	34.2857142857143	17.1428571428571	6	0
1332	2-97	456.54	9.13079999999999	0.657532	0.675908	1.124972	6	6	0.113207547169811	4	0	12	2	8	0	2	0	36	16	12	0
1333	2-79	493.6	7.36716417910447	0.625776119402984	0.650868656716417	1.12227014925373	6	4	0.0547945205479452	4	0	6	1	7	0	0	0	41.7910447761194	10.4477611940299	12	0
1334	2-23	316.46	6.45836734693877	0.586751020408164	0.630340816326531	1.12890816326531	4	4	0.0769230769230769	1	0	6	1	3	0	0	0	38.7755102040816	6.12244897959184	7	1
1335	2-94	331.33	9.46657142857142	0.659648571428572	0.65308	1.13099142857143	5	4	0.108108108108108	4	0	6	1	8	0	1	0	34.2857142857143	22.8571428571429	6	0
1336	3-30	357.45	7.29489795918367	0.616151020408164	0.641818367346939	1.13233673469388	6	2	0.0377358490566038	5	0	0	3	4	0	0	0	38.7755102040816	8.16326530612245	5	0
1337	2-97	456.54	9.13079999999999	0.657532	0.675908	1.124972	6	6	0.113207547169811	4	0	12	2	8	0	2	0	36	16	12	0
1338	4-55a	203.25	7.00862068965517	0.562972413793104	0.578568965517241	1.15631034482759	3	3	0.1	1	0	0	2	4	0	0	0	27.5862068965517	13.7931034482759	1	1
1339	4-52	315.43	6.85717391304347	0.602578260869566	0.638469565217392	1.13009565217391	5	1	0.0204081632653061	2	0	6	2	3	0	0	0	39.1304347826087	6.52173913043478	9	1
1340	2-33	313.38	7.46142857142857	0.633852380952381	0.658959523809524	1.12077857142857	5	1	0.0222222222222222	6	0	0	1	4	0	0	0	42.8571428571429	9.52380952380952	10	0
1341	3-17	270.43	6.14613636363636	0.586236363636364	0.641279545454546	1.12460227272727	4	1	0.0212765957446809	1	0	6	1	1	0	0	0	40.9090909090909	2.27272727272727	8	1
1342	2-93	399.48	7.39777777777777	0.622811111111111	0.645731481481481	1.12476111111111	7	4	0.0689655172413793	6	0	0	1	6	0	0	0	40.7407407407407	11.1111111111111	9	0
1343	2-82	415.48	7.55418181818181	0.624483636363636	0.642254545454545	1.1263	6	3	0.0491803278688525	4	0	0	1	7	0	0	0	40	12.7272727272727	4	0
1344	3-54	285.37	7.13424999999999	0.622675	0.655545	1.1215825	5	1	0.0232558139534884	2	0	6	1	3	0	0	0	42.5	7.5	8	0
1345	2-20	379.28	9.98105263157894	0.639092105263158	0.677634210526316	1.12726578947368	4	4	0.1	2	0	6	1	5	1	2	1	34.2105263157895	13.1578947368421	6	1
1346	3-36	341.42	8.12904761904761	0.624726190476191	0.648404761904762	1.12884523809524	5	4	0.0909090909090909	3	0	6	1	6	0	1	0	35.7142857142857	14.2857142857143	7	0
1347	4-60	320.48	6.28392156862745	0.569325490196079	0.613198039215687	1.13769411764706	4	4	0.0740740740740741	0	0	6	2	3	0	0	0	35.2941176470588	5.88235294117647	6	2
1348	3-2	403.49	8.23448979591836	0.648271428571429	0.673355102040817	1.11891224489796	4	5	0.0961538461538462	3	0	12	1	6	0	1	0	40.8163265306122	12.2448979591837	13	0
1349	2-30	325.47	6.64224489795918	0.602665306122449	0.64645918367347	1.1263306122449	3	4	0.0769230769230769	1	0	11	2	2	0	0	0	40.8163265306122	4.08163265306122	11	1
1350	3-50	256.4	6.25365853658536	0.59189268292683	0.645241463414635	1.12359268292683	4	0	0	1	0	6	1	1	0	0	0	41.4634146341463	2.4390243902439	7	1
1351	3-5	393.31	9.59292682926829	0.629568292682927	0.671012195121952	1.12808048780488	5	4	0.0930232558139535	2	0	6	1	5	1	2	1	34.1463414634146	12.1951219512195	6	1
1352	3-30	357.45	7.29489795918367	0.616151020408164	0.641818367346939	1.13233673469388	6	2	0.0377358490566038	5	0	0	3	4	0	0	0	38.7755102040816	8.16326530612245	5	0
1353	2-79	493.6	7.36716417910447	0.625776119402984	0.650868656716417	1.12227014925373	6	4	0.0547945205479452	4	0	6	1	7	0	0	0	41.7910447761194	10.4477611940299	12	0
1354	4-6	286.43	6.3651111111111	0.589093333333334	0.637128888888889	1.12648666666667	4	2	0.0416666666666667	1	0	6	1	2	0	0	0	40	4.44444444444444	7	1
1355	2-5	256.4	6.25365853658536	0.59189268292683	0.645241463414635	1.12359268292683	4	0	0	1	0	6	1	1	0	0	0	41.4634146341463	2.4390243902439	8	1
1356	2-90	385.5	7.0090909090909	0.608069090909091	0.639570909090909	1.12623454545455	6	2	0.0333333333333333	4	0	0	1	5	0	0	0	40	9.09090909090909	6	0
1357	2-38	358.43	7.46729166666666	0.6226	0.64370625	1.129075	6	2	0.0392156862745098	3	0	6	2	5	0	0	0	39.5833333333333	10.4166666666667	10	0
1358	3-53	297.43	6.60955555555555	0.605462222222223	0.650891111111112	1.12187333333333	5	1	0.0208333333333333	2	0	6	1	2	0	0	0	42.2222222222222	4.44444444444444	8	0
1359	2-43	344.39	7.65311111111111	0.634595555555556	0.652022222222223	1.12018666666667	8	2	0.0416666666666667	5	0	0	0	6	0	0	0	42.2222222222222	13.3333333333333	8	-2
1360	3-44	277.35	7.11153846153845	0.60568717948718	0.632725641025641	1.13006923076923	2	4	0.0975609756097561	1	0	6	1	4	0	0	0	38.4615384615385	10.2564102564103	7	0
1361	2-70	391.51	6.86859649122806	0.590971929824561	0.620917543859649	1.13276315789474	8	6	0.101694915254237	5	0	0	1	6	0	0	0	36.8421052631579	10.5263157894737	5	0
1362	2-47	387.44	7.59686274509803	0.62866274509804	0.645835294117647	1.12236470588235	8	3	0.0545454545454545	5	0	0	0	7	0	0	0	41.1764705882353	13.7254901960784	7	-1
1363	3-46	292.49	5.73509803921568	0.550776470588236	0.606960784313726	1.13602941176471	4	2	0.037037037037037	1	0	0	1	2	0	0	0	35.2941176470588	3.92156862745098	1	1
1364	4-17	182.26	7.01	0.650723076923077	0.699746153846154	1.10699615384615	1	0	0	0	0	12	1	0	0	0	0	50	0	12	1
1365	3-17	270.43	6.14613636363636	0.586236363636364	0.641279545454546	1.12460227272727	4	1	0.0212765957446809	1	0	6	1	1	0	0	0	40.9090909090909	2.27272727272727	8	1
1366	4-9	312.47	6.3769387755102	0.592571428571429	0.641473469387756	1.12463469387755	5	3	0.0576923076923077	2	0	6	1	2	0	0	0	40.8163265306122	4.08163265306122	9	1
1367	3-35	325.38	8.79405405405405	0.648272972972973	0.662316216216217	1.13386756756757	4	4	0.102564102564103	4	0	6	3	5	0	1	0	35.1351351351351	13.5135135135135	6	0
1368	2-55	413.46	7.80113207547169	0.638109433962264	0.652124528301887	1.1232320754717	8	7	0.125	4	0	6	1	7	0	0	0	41.5094339622642	13.2075471698113	10	-2
1369	2-30	325.47	6.64224489795918	0.602665306122449	0.64645918367347	1.1263306122449	3	4	0.0769230769230769	1	0	11	2	2	0	0	0	40.8163265306122	4.08163265306122	11	1
1370	2-81	417.5	7.32456140350877	0.611814035087719	0.633077192982456	1.12915263157895	6	3	0.0476190476190476	3	0	0	1	7	0	0	0	38.5964912280702	12.280701754386	3	0
1371	4-17	182.26	7.01	0.650723076923077	0.699746153846154	1.10699615384615	1	0	0	0	0	12	1	0	0	0	0	50	0	12	1
1372	4-57	438.72	6.26742857142856	0.562004285714285	0.61883857142857	1.13360428571429	9	7	0.0972222222222222	3	0	0	1	4	0	1	0	34.2857142857143	5.71428571428571	4	1
1373	2-71	389.49	7.08163636363636	0.602883636363637	0.629652727272727	1.13004181818182	7	3	0.0508474576271186	4	0	0	1	6	0	0	0	38.1818181818182	10.9090909090909	6	0
1374	4-50	378.62	6.20688524590163	0.541008196721312	0.594268852459016	1.14313606557377	4	13	0.209677419354839	2	0	0	1	5	0	1	0	29.5081967213115	8.19672131147541	0	1
1375	4-4	272.45	5.92282608695652	0.5722	0.629950000000001	1.12821086956522	4	1	0.0204081632653061	0	0	6	1	1	0	0	0	39.1304347826087	2.17391304347826	6	1
1376	4-17	182.26	7.01	0.650723076923077	0.699746153846154	1.10699615384615	1	0	0	0	0	12	1	0	0	0	0	50	0	12	1
1377	2-54	362.41	7.55020833333333	0.6208	0.636602083333334	1.1256875	9	2	0.0392156862745098	4	0	0	0	7	0	0	0	39.5833333333333	14.5833333333333	6	-2
1378	4-6	286.43	6.3651111111111	0.589093333333334	0.637128888888889	1.12648666666667	4	2	0.0416666666666667	1	0	6	1	2	0	0	0	40	4.44444444444444	7	1
1379	2-56	433.5	7.47413793103448	0.613589655172413	0.629998275862069	1.13053620689655	10	7	0.116666666666667	6	0	0	1	8	0	0	0	37.9310344827586	13.7931034482759	6	-2
1380	4-12	154.31	4.97774193548387	0.516967741935484	0.588354838709677	1.14331290322581	4	0	0	0	0	0	1	0	0	0	0	32.258064516129	0	0	1
1381	4-60	320.48	6.28392156862745	0.569325490196079	0.613198039215687	1.13769411764706	4	4	0.0740740740740741	0	0	6	2	3	0	0	0	35.2941176470588	5.88235294117647	6	2
1382	3-25	426.66	6.8816129032258	0.601927419354838	0.655066129032257	1.12667903225806	6	6	0.0923076923076923	2	0	11	3	2	0	1	0	38.7096774193548	3.2258064516129	12	1
1383	3-21	382.47	7.64939999999999	0.629744	0.649778	1.138792	6	3	0.0555555555555556	7	0	0	6	3	0	0	0	38	6	5	0
1384	4-50	378.62	6.20688524590163	0.541008196721312	0.594268852459016	1.14313606557377	4	13	0.209677419354839	2	0	0	1	5	0	1	0	29.5081967213115	8.19672131147541	0	1
1385	4-41	218.26	7.04064516129032	0.566012903225807	0.58028064516129	1.1503	3	4	0.125	1	0	0	1	5	0	0	0	29.0322580645161	16.1290322580645	1	1
1386	4-18	184.28	6.58142857142857	0.623057142857143	0.676957142857143	1.11418214285714	1	2	0.0689655172413793	0	0	12	1	0	0	0	0	46.4285714285714	0	12	1
1387	2-37	313.38	7.46142857142857	0.633852380952381	0.658959523809524	1.12077857142857	5	1	0.0222222222222222	3	0	6	1	4	0	0	0	42.8571428571429	9.52380952380952	11	0
1388	2-27	415.53	7.0428813559322	0.604837288135593	0.633767796610169	1.12826271186441	7	8	0.129032258064516	3	0	6	1	6	0	0	0	38.9830508474576	10.1694915254237	9	0
1389	4-14	300.25	8.11486486486486	0.588848648648649	0.650040540540541	1.13491891891892	3	3	0.0789473684210526	0	0	6	2	1	1	1	1	35.1351351351351	2.7027027027027	6	1
1390	3-30	357.45	7.29489795918367	0.616151020408164	0.641818367346939	1.13233673469388	6	2	0.0377358490566038	5	0	0	3	4	0	0	0	38.7755102040816	8.16326530612245	5	0
1391	3-41	327.39	8.39461538461538	0.633633333333334	0.653117948717949	1.12811025641026	4	4	0.0975609756097561	3	0	6	1	6	0	1	0	35.8974358974359	15.3846153846154	7	0
1392	2-87	404.55	6.63196721311475	0.585534426229508	0.621465573770491	1.12950163934426	3	0	0	1	0	0	0	6	0	0	0	37.7049180327869	9.83606557377049	1	0
1393	3-36	341.42	8.12904761904761	0.624726190476191	0.648404761904762	1.12884523809524	5	4	0.0909090909090909	3	0	6	1	6	0	1	0	35.7142857142857	14.2857142857143	7	0
1394	2-36	356.43	7.42562499999999	0.627641666666667	0.65151875	1.12301875	5	4	0.0784313725490196	4	0	6	1	5	0	0	0	41.6666666666667	10.4166666666667	12	1
1395	3-12	311.46	6.48874999999999	0.599429166666667	0.64690625	1.12290625	5	2	0.0392156862745098	2	0	6	1	2	0	0	0	41.6666666666667	4.16666666666667	9	0
1396	2-87	404.55	6.63196721311475	0.585534426229508	0.621465573770491	1.12950163934426	3	0	0	1	0	0	0	6	0	0	0	37.7049180327869	9.83606557377049	1	0
1397	4-18	184.28	6.58142857142857	0.623057142857143	0.676957142857143	1.11418214285714	1	2	0.0689655172413793	0	0	12	1	0	0	0	0	46.4285714285714	0	12	1
1398	2-78	312.45	6.64787234042553	0.601429787234043	0.644591489361703	1.12728936170213	5	2	0.0408163265306122	4	1	0	2	2	0	0	0	40.4255319148936	4.25531914893617	6	0
1399	3-10	298.49	5.96979999999999	0.57696	0.634782000000001	1.126258	5	2	0.0377358490566038	1	0	6	1	1	0	0	0	40	2	8	1
1400	3-31	360.44	7.20879999999999	0.612208	0.637276	1.124776	7	2	0.037037037037037	4	0	0	0	6	0	0	0	40	12	6	0
1401	4-62	350.58	5.74721311475409	0.547291803278689	0.60153606557377	1.13758196721311	8	3	0.0476190476190476	2	0	0	1	3	0	0	0	34.4262295081967	4.91803278688525	3	1
1402	2-5	256.4	6.25365853658536	0.59189268292683	0.645241463414635	1.12359268292683	4	0	0	1	0	6	1	1	0	0	0	41.4634146341463	2.4390243902439	8	1
1403	4-18	184.28	6.58142857142857	0.623057142857143	0.676957142857143	1.11418214285714	1	2	0.0689655172413793	0	0	12	1	0	0	0	0	46.4285714285714	0	12	1
1404	3-45	272.4	6.48571428571428	0.594819047619048	0.6407	1.12563571428571	4	1	0.0222222222222222	1	0	6	1	2	0	0	0	40.4761904761905	4.76190476190476	7	1
1405	3-17	270.43	6.14613636363636	0.586236363636364	0.641279545454546	1.12460227272727	4	1	0.0212765957446809	1	0	6	1	1	0	0	0	40.9090909090909	2.27272727272727	8	1
1406	2-39	405.62	6.14575757575757	0.562439393939393	0.608392424242424	1.13788181818182	8	7	0.102941176470588	4	0	0	2	4	0	0	0	34.8484848484849	6.06060606060606	4	1
1407	3-53	297.43	6.60955555555555	0.605462222222223	0.650891111111112	1.12187333333333	5	1	0.0208333333333333	2	0	6	1	2	0	0	0	42.2222222222222	4.44444444444444	8	0
1408	2-58	512.63	7.22014084507042	0.611718309859154	0.636687323943661	1.12710281690141	10	6	0.08	4	0	6	1	8	0	0	0	39.4366197183099	11.2676056338028	12	-1
1409	2-33	313.38	7.46142857142857	0.633852380952381	0.658959523809524	1.12077857142857	5	1	0.0222222222222222	6	0	0	1	4	0	0	0	42.8571428571429	9.52380952380952	10	0
1410	3-50	256.4	6.25365853658536	0.59189268292683	0.645241463414635	1.12359268292683	4	0	0	1	0	6	1	1	0	0	0	41.4634146341463	2.4390243902439	7	1
1411	4-9	312.47	6.3769387755102	0.592571428571429	0.641473469387756	1.12463469387755	5	3	0.0576923076923077	2	0	6	1	2	0	0	0	40.8163265306122	4.08163265306122	9	1
1412	3-44	277.35	7.11153846153845	0.60568717948718	0.632725641025641	1.13006923076923	2	4	0.0975609756097561	1	0	6	1	4	0	0	0	38.4615384615385	10.2564102564103	7	0
1413	3-25	426.66	6.8816129032258	0.601927419354838	0.655066129032257	1.12667903225806	6	6	0.0923076923076923	2	0	11	3	2	0	1	0	38.7096774193548	3.2258064516129	12	1
1414	2-94	331.33	9.46657142857142	0.659648571428572	0.65308	1.13099142857143	5	4	0.108108108108108	4	0	6	1	8	0	1	0	34.2857142857143	22.8571428571429	6	0
1415	2-21	473.65	6.67112676056337	0.585219718309858	0.620604225352112	1.13407042253521	8	5	0.0649350649350649	3	0	0	2	6	0	0	0	36.6197183098592	8.45070422535211	3	1
1416	2-98	456.54	9.13079999999999	0.657532	0.675908	1.124972	6	6	0.113207547169811	4	0	12	2	8	0	2	0	36	16	12	0
1417	3-44	277.35	7.11153846153845	0.60568717948718	0.632725641025641	1.13006923076923	2	4	0.0975609756097561	1	0	6	1	4	0	0	0	38.4615384615385	10.2564102564103	7	0
1418	2-43	344.39	7.65311111111111	0.634595555555556	0.652022222222223	1.12018666666667	8	2	0.0416666666666667	5	0	0	0	6	0	0	0	42.2222222222222	13.3333333333333	8	-2
1419	2-20	379.28	9.98105263157894	0.639092105263158	0.677634210526316	1.12726578947368	4	4	0.1	2	0	6	1	5	1	2	1	34.2105263157895	13.1578947368421	6	1
1420	2-81	417.5	7.32456140350877	0.611814035087719	0.633077192982456	1.12915263157895	6	3	0.0476190476190476	3	0	0	1	7	0	0	0	38.5964912280702	12.280701754386	3	0
1421	2-53	510.61	7.40014492753623	0.621814492753622	0.64410724637681	1.12476956521739	8	5	0.0675675675675676	4	0	6	1	8	0	0	0	40.5797101449275	11.5942028985507	12	-1
1422	3-6	407.34	9.25772727272727	0.621343181818182	0.665293181818182	1.12878409090909	6	4	0.0869565217391304	2	0	6	1	5	1	2	1	34.0909090909091	11.3636363636364	6	1
1423	3-12	311.46	6.48874999999999	0.599429166666667	0.64690625	1.12290625	5	2	0.0392156862745098	2	0	6	1	2	0	0	0	41.6666666666667	4.16666666666667	9	0
1424	2-19	325.47	6.64224489795918	0.602665306122449	0.64645918367347	1.1263306122449	3	6	0.117647058823529	2	0	11	2	2	0	0	0	40.8163265306122	4.08163265306122	12	1
1425	2-83	473.62	6.86405797101449	0.593921739130433	0.625086956521738	1.13076086956522	6	4	0.0533333333333333	3	0	0	1	7	0	0	0	37.6811594202899	10.1449275362319	3	0
1426	2-49	345.4	7.50869565217391	0.626526086956522	0.646123913043479	1.12208695652174	7	1	0.02	4	0	0	0	6	0	0	0	41.304347826087	13.0434782608696	6	-1
1427	4-9	312.47	6.3769387755102	0.592571428571429	0.641473469387756	1.12463469387755	5	3	0.0576923076923077	2	0	6	1	2	0	0	0	40.8163265306122	4.08163265306122	9	1
1428	2-58	512.63	7.22014084507042	0.611718309859154	0.636687323943661	1.12710281690141	10	6	0.08	4	0	6	1	8	0	0	0	39.4366197183099	11.2676056338028	12	-1
1429	4-18	184.28	6.58142857142857	0.623057142857143	0.676957142857143	1.11418214285714	1	2	0.0689655172413793	0	0	12	1	0	0	0	0	46.4285714285714	0	12	1
1430	3-44	277.35	7.11153846153845	0.60568717948718	0.632725641025641	1.13006923076923	2	4	0.0975609756097561	1	0	6	1	4	0	0	0	38.4615384615385	10.2564102564103	7	0
1431	3-40	314.42	7.66878048780487	0.604563414634147	0.638029268292683	1.13194390243902	4	4	0.0930232558139535	2	0	6	1	5	0	1	0	34.1463414634146	12.1951219512195	6	1
1432	2-73	312.45	6.64787234042553	0.601429787234043	0.644591489361703	1.12728936170213	5	2	0.0408163265306122	4	1	0	2	2	0	0	0	40.4255319148936	4.25531914893617	6	0
