No.	NAME	WiA_G	J_G	VE1sign_G	VE3sign_G	SpPosA_RG	VE1_RG	VE2_RG	VE3_RG	VE1sign_RG	VE2sign_RG	VE3sign_RG	Chi_G/D	J_G/D	SpMaxA_G/D	VE1sign_G/D	VE3sign_G/D	AVS_Coulomb	H_Coulomb	Chi_Coulomb	ChiA_Coulomb	SpMAD_Coulomb	VE1_Coulomb	VE2_Coulomb	VE1sign_Coulomb	VE3sign_Coulomb
364	Tetracycline	5.57606653846041	2.37585518945405	0.157028541737212	-4.42211771328959	0.442821972355218	2.14430067166352	0.0389872849393367	1.8220712489207	0.164714215605979	0.00299480392010871	-4.30797904663996	1.04207779224181	12.088102390005	0.985423602347554	0.155844884188539	-4.44019097189586	264.315383290167	3715.16720002363	0.249764918501873	0.00430629169830816	33.335706405696	5.36924863000456	0.0976227023637194	1.50118856143486	0.970393856145723
365	2-72	5.04172002140876	2.27015277588848	0.139546371008286	-4.7040479922228	0.44933566669111	3.82456087652533	0.0695374704822786	3.20419867950049	0.0880705355190652	0.001601282463983	-5.80343149589892	1.06840160958544	10.5059491609235	0.972628052559795	0.150964434877325	-4.51618944920418	225.818184209517	3877.17180184184	0.280678929677711	0.00475726999453747	29.7535483432257	4.23315394725485	0.0769664354046337	0.132032887876721	-4.83624832651927
366	2-7	5.66964827822809	2.24563714428741	0.355488516881308	-2.38062444425917	0.437853986406058	2.35380024572147	0.0444113253909712	1.97037890040875	0.210042782119795	0.00396307136075085	-3.59176886088696	1.086986805524	12.1742522218688	0.948756129166939	0.049218097765185	-6.93173842960134	218.65077237643	4115.33818734416	0.291583831344248	0.00520685413114728	37.1614883642475	4.4496905533632	0.0839564255351546	0.85772739320358	-0.353248814178438
367	2-18	5.40310994867976	2.45121716257076	0.112031541135951	-5.32369426240489	0.43694468344379	2.94177196992886	0.0525316423201583	2.62421043115615	0.0361197088717394	0.000644994801281061	-8.07663224927392	1.14125999529806	13.4668679445171	0.906134341412303	0.206029387064166	-3.84199664512912	222.13525946651	4374.90005080116	0.299788957857831	0.00508116877725138	36.1844836324318	5.55673570971557	0.0992274233877781	0.206237123970305	-3.83954567526098
368	4-54	6.0104981340486	2.98284814964551	0.0130465086355688	-11.683935302384	0.454438391583392	2.24092248638624	0.0361439110707459	2.17264637407606	0.238245088340773	0.00384266271517376	-3.86245147285967	1.02564800855686	16.4103681369097	0.972412745002116	0.0426936121941311	-8.49175001459833	159.309600088199	6318.55292343547	0.402455546048359	0.0062883679070056	22.3610020261302	3.86799453722461	0.062387008664913	0.90527007731494	-0.267975373951471
369	Ciprofloxacin	5.24534573316364	1.98602467384046	0.132131526118391	-3.69177290530669	0.429101393562674	2.86108370827322	0.0681210406731718	1.91742837039454	0.0944968198014607	0.00224992428098716	-4.30324778941297	1.07167155770736	9.64504401936628	0.976012860733496	0.107743857268962	-4.06395141857296	212.270111092788	2338.49028458514	0.240004554118489	0.00533343453596641	32.8410166854667	4.66476654705459	0.111065870167966	0.385434759543799	-1.73900631269139
370	2-74	5.48360044153702	2.00320631641471	0.394396661510171	-2.46480729658681	0.437627595148558	2.33619146324438	0.0382982207089243	2.24790143903277	0.224404106892258	0.00367875585069275	-3.95871211499274	1.10822546449395	10.4489829509429	0.951689856329546	0.111874768261548	-5.80273389278843	265.432379146827	4940.91162558661	0.278314458156684	0.00421688572964673	39.2339264146511	4.14376474738994	0.0679305696293433	0.639069185271121	-1.18615794920017
371	4-28	4.76759971688377	3.25765272424778	0.373299510200631	-1.75456457760256	0.447507123383558	2.27738805964496	0.055546050235243	1.46549186117961	0.219426567112587	0.0053518674905509	-2.70071424429865	1.07591742394888	15.0628439352843	0.923489301951339	0.0404833882146401	-5.71016490198981	147.465780574923	2428.11527775331	0.295967336352731	0.00704684134173169	25.473981053725	4.70664037005048	0.114796106586597	0.543097716731056	-1.08700029449033
372	2-15	5.43708742297224	2.50936639864205	0.215034155882585	-3.07046573716668	0.439340114669905	2.76148764769498	0.0600323401672821	2.02925828271464	0.0123303170388462	0.0002680503704097	-8.78151848045152	1.04879122779496	12.5854947335395	0.970312719538598	0.121749499327711	-4.20685095390064	193.321503502709	2965.56343878531	0.280269937092899	0.00583895702276873	29.1730978067029	5.58291472302268	0.121367711370058	0.492991921485804	-1.41293690767619
373	2-1	6.21329281633901	1.76586570166382	0.285838830598278	-2.44745448099294	0.426695794305261	2.1387687354016	0.0475281941200355	1.48573722124047	0.256256666512421	0.00569459258916492	-2.66096172431854	1.06324480514933	10.2071501294336	0.982286657294873	0.219278891677742	-2.96551427651602	230.918001213918	3338.95968509829	0.252170370173169	0.00525354937860769	41.7134188674462	4.26073049819473	0.0946828999598829	0.165192930178513	-3.51903844474061
374	4-16	4.8912797790392	3.68283496105429	0.205560084403936	-4.32848563977989	0.456581646945442	2.46230963837968	0.0390842799742807	2.46545879000104	0.18059050036692	0.00286651587884	-4.68282212173959	1.05531671342433	17.1488965931454	0.943317688912394	0.157908155197241	-5.0500512731965	199.978999825952	5346.49821285466	0.333904767031981	0.00513699641587663	25.7419984700538	3.9827527515891	0.0632182976442714	0.257376742537763	-3.71341341016553
375	2-7	5.29531300420311	2.39159943008895	0.325331709445424	-2.58467010555325	0.437570039205263	2.35168454678753	0.044371406543161	1.96830904647594	0.175821710415454	0.00331739076255573	-4.00111574676884	1.13298153533931	12.6893931958002	0.914294960439133	0.00639769039010488	-11.6280769392737	223.215122894272	3960.0752292128	0.285350814559436	0.00509555025998994	37.1451041021454	3.91833221913739	0.0739307965874979	0.876142840156698	-0.304352943857075
376	Chloramphenicol	4.49223358005004	3.92284057435093	0.156506816387334	-2.57749357680164	0.426836141073161	2.9005544089968	0.09064232528115	1.47993925259324	0.0335547784113832	0.00104858682535572	-4.71758599944502	1.01971101495104	16.3153762392166	0.955142775742326	0.012485972379051	-6.09144841642197	270.625567366761	2228.58900823347	0.155405194885523	0.0048564123401726	71.8104976632141	4.20142330370683	0.131294478240839	0.212394263175874	-2.15314309708393
377	4-44	6.02551203656764	4.05627832985327	0.100293114795603	-6.6914835002061	0.446539259129668	2.39185732272121	0.0356993630256897	2.53752630819839	0.184565081521091	0.00275470270927001	-4.91679808970214	1.12941303407038	25.600028772262	0.879724769824544	0.108544662047068	-6.46142324559017	204.810358928779	6566.81087352407	0.358078922473446	0.00526586650696245	27.4593775544759	3.80111076632315	0.0567329965122859	0.729679437552668	-0.917014876677884
378	4-28	5.01549263480286	3.11065045901107	0.300613959575595	-2.14016250959315	0.447472025062409	2.23836805721806	0.0545943428589771	1.43471914820975	0.220971783862321	0.00538955570395906	-2.68821903115101	1.045547169471	14.6376603725939	0.949939593615726	0.0275851350268555	-6.39323203205481	144.726570038014	2488.2881698375	0.300732677088791	0.0071603018354474	25.4524111501089	4.80125379973981	0.117103751213166	0.500490822225384	-1.23247591623146
379	2-71	5.1212475703799	2.22330313146921	0.112417137303223	-5.22042113004238	0.450199900739195	3.7847045194737	0.0688128094449764	3.17917588338593	0.11296699994923	0.00205394545362236	-5.2087662252817	1.06166090199076	10.4396655362425	0.977908737958626	0.171553236827788	-4.21080595848083	223.510777001972	3913.20128672914	0.283168382389637	0.00479946410829893	29.7302836333851	4.01960512941521	0.073083729625731	0.15916284726481	-4.38987065198241
380	2-30	5.32735268884221	2.24182661541721	0.355900253885876	-2.19849134071468	0.446620898274963	2.36302471439968	0.048224994171422	1.82999449288784	0.279809782501476	0.00571040372451992	-2.71037181988092	1.08905394853485	11.3261610647624	0.948242158604192	0.0401737700010256	-6.84068131458951	181.933726033006	3304.33183614015	0.302368521922309	0.00581477926773671	26.7200129773688	6.02429444154557	0.122944784521338	0.148052269407326	-4.06496616276024
381	4-30	4.50263960689971	2.22148941233408	0.000733873454802941	-14.7315804588693	0.452302007439102	2.31302894171041	0.0492133817385194	1.71165101444064	0.197715783359414	0.00420671879488116	-3.3086057030078	1.06892206218559	9.08583752857755	0.98212807300019	0.0333635276247654	-6.94062177090335	197.624741736923	2797.62151963293	0.268700017031735	0.00526862778493597	28.1072180054721	3.22119385248989	0.0685360394146786	0.919262431183811	-0.171834295743563
382	2-3	4.51441503709579	2.42346631257969	0.108357713257037	-4.24661674245482	0.454183379776568	2.43935862056879	0.0554399686492906	1.70401287100494	0.1676713825628	0.00381071324006363	-3.41238064024405	1.05280669177616	9.89638290269595	0.983704013037964	0.156529877623247	-3.54377211889133	161.116900638034	2564.80722214295	0.2950243802375	0.0062771144731383	24.1945378453302	3.63944804814561	0.0827147283669456	0.61233302823494	-0.937254185135318
383	3-38	4.87031245242107	2.1810593663066	0.303389073977882	-1.81300022265966	0.424634764396307	2.14264065903409	0.0612183045438311	1.15832269659562	0.25758347875997	0.00735952796457058	-2.06178698526503	1.05340042572603	9.74395393796581	0.978666773392818	0.0903466291303039	-3.65430816276951	222.243970272204	2168.9595511465	0.208559797480657	0.005636751283261	45.6368015444318	2.90148549555767	0.0828995855873619	1.33655638718037	0.440955499844879
384	4-33	4.77243150839104	2.21273360322713	0.142780713672762	-4.22665225800815	0.439912881604753	2.33715141370245	0.0467430282740491	1.84343424661095	0.115944148337668	0.00231888296675336	-4.67875582584968	1.08703488523859	9.78331396714732	0.965131022095273	0.180110834112881	-3.72230081252857	207.06184891646	3174.79069406921	0.277283581117562	0.00513488113180671	28.6255957252348	5.73627041331533	0.114725408266307	0.457686257551796	-1.69716063732847
385	4-30	4.4864516634783	2.22871781693924	0.0120724058398748	-9.01556901424882	0.452850768621953	2.31796224182458	0.0493183455707357	1.71599987929081	0.199345899054039	0.00424140210753275	-3.29184566283589	1.071319224122	9.10621340503698	0.980437147025662	0.012075978673762	-9.01496501428798	197.852810430377	2788.56490979231	0.26827892455232	0.00526037106965333	28.101269060417	3.30048251671954	0.0702230322706285	0.899379297393984	-0.21646843381759
386	2-59	5.45932184885152	2.72233859761679	0.155688337683505	-5.08878668582529	0.455057878557287	3.72328587064421	0.0590997757245113	3.59683620817733	0.166065555909591	0.00263596120491415	-4.91223874906985	1.08165398244534	14.2778325682785	0.940768427212439	0.237063603593743	-3.93835124461469	231.235168624465	5313.12419779508	0.30748586193328	0.00465887669595879	29.273242037742	4.54163671921308	0.072089471733541	0.053509303995959	-8.01089539693704
387	4-28	5.02403127069679	3.10348280903692	0.297952508196343	-2.15599711257271	0.447114364600709	2.3106389528465	0.0563570476304025	1.49130157073154	0.200260145467859	0.00488439379189899	-2.86346243807585	1.04307866425337	14.6031012995472	0.95214233684384	0.0535424139964638	-5.21233841419647	144.594387183779	2488.99730900206	0.300846007227423	0.0071630001720815	25.4572088457617	4.65614802660993	0.113564586014876	0.504018550376828	-1.21996926420441
388	2-15	5.30329256249582	2.56540275201879	0.213471704131579	-3.08503454158107	0.440091843087221	2.87832238166455	0.0625722256883597	2.11204139984514	0.00890852210371496	0.000193663523993803	-9.43089395525935	1.06591144571259	12.7909373485511	0.956227252911912	0.00917170373403745	-9.37272991890706	194.683314283977	2913.79731125653	0.276793677884829	0.00576653495593394	29.1383750620697	5.60428656072129	0.121832316537419	0.488376735697537	-1.43172714846933
389	2-99	4.59689084695124	2.60668147738454	0.0357093606375088	-7.09136783551237	0.458202652898086	2.31651083745004	0.0472757313765315	1.78768824799647	0.1988370593462	0.00405789917033061	-3.43736307506872	1.05043574112052	10.9245317076534	0.975179903932401	0.0254937542545017	-7.80847440382375	205.400435600375	3081.18417482815	0.267592887317416	0.00514601706379645	28.8266766158429	3.30267635382454	0.0674015582413172	0.880892023265216	-0.269878881031407
390	2-72	5.08923675175355	2.24988924943047	0.156597926747057	-4.42867695606391	0.449308730085675	3.57417856108904	0.0649850647470734	3.04246935009574	0.0556038263217898	0.00101097866039618	-6.90192427016664	1.06159670365041	10.4390342525624	0.978877343543161	0.212557757948898	-3.69887671722363	226.572781119459	3933.13546878376	0.281071730433754	0.0047639276344704	29.7490907401602	4.32782725441627	0.078687768262114	0.0305716304541311	-8.33074769312615
391	4-35	6.06422325034308	3.48308425719768	0.226767516860238	-3.67318918638024	0.468409161510418	2.30173704182492	0.0403813516109635	2.06371752913918	0.220681896519582	0.00387161221964178	-3.74052976674895	1.02388085591618	19.7950298810462	0.961278024742865	0.234514050332778	-3.59003745515444	151.989186865882	5424.92654812421	0.383059868993578	0.00660448049988927	23.8669804216065	3.463328008214	0.0607601404949824	0.937583293035905	-0.159543798159305
392	2-23	4.80437176675215	2.49242902020107	0.142755531710496	-4.1424945648291	0.454804330035601	3.05570937625023	0.0623614158418414	2.37704902930717	0.0281519505493883	0.000574529603048742	-7.59740839428052	1.05515234358599	10.9735843732943	0.974469756010863	0.281817492042257	-2.69515706607465	180.353799252866	3171.92819271587	0.296324535522495	0.00569854876004799	26.4001783992181	5.2462310748778	0.107065940303629	0.929007062234604	-0.156706824163647
393	2-12	5.02016610908694	2.41349159199474	0.151425713606486	-4.09900185505175	0.448185066912634	2.54398397508078	0.0508796795016156	2.02757185650942	0.119031696669098	0.00238063393338195	-4.62168687978084	1.12826820640276	11.9596429878692	0.918021432631563	0.23933363026573	-3.10498135831951	180.611398014005	3273.31018684815	0.304398681934352	0.00574337135725192	25.809318610343	6.06223085769494	0.121244617153899	0.00781871271564347	-10.5343237196831
394	4-60	4.90080457793827	2.55056635835877	0.478336044819399	-1.63336114822959	0.45258002023482	2.41714352610784	0.0473949711001536	1.95484243830558	0.170791220632	0.00334884746337255	-3.91442573369738	1.06651741973631	11.5183881331521	0.962890158209462	0.211245808839519	-3.44358068380361	181.797821488677	3592.67830848361	0.309645728000881	0.00573418014816446	26.1179276418301	3.46500492737652	0.0679412730858141	0.752585849649728	-0.629564153555827
395	2-12	4.94519335175452	2.4479456129333	0.161695135867765	-3.9565152219758	0.449579900869196	2.69002204095539	0.0538004408191079	2.14877919225384	0.129038585489428	0.00258077170978856	-4.44640203147051	1.13799938448601	12.0627934755517	0.911661951491758	0.271741659889831	-2.82921888053966	181.582682636172	3234.98857809867	0.302191535953279	0.00570172709345809	25.8123254622946	6.3089534536501	0.126179069073002	0.0115988436373874	-9.67792653099245
396	4-3	4.5592325754645	2.53576089764233	0.0163143197139472	-8.40092584578131	0.454109007329712	2.36543034359233	0.0503283051828154	1.75737776898167	0.17751545392711	0.00377692455164063	-3.52859001357645	1.07662012393113	10.7662012393113	0.961075964852921	0.0400658530766009	-6.56696034766643	164.305408610886	2912.35075846595	0.306294295751966	0.00612588591503932	23.8543561425461	3.39014120887331	0.0721306640185811	0.900589765044692	-0.21372306701792
397	4-55	5.11875796337762	2.968723126728	0.335118479446908	-2.46896844060182	0.456235180936267	2.33422391873924	0.0448889215142161	1.91434107775038	0.189933837694612	0.00365257380181947	-3.75126781413296	1.03176430877616	13.9288181684782	0.970059733430151	0.0617128043168351	-6.29004853455499	138.479491187462	4113.21705049146	0.376068099737655	0.00696422406921583	20.5705320689996	6.52384891440088	0.125458632969248	1.41526083969577	0.784349747460075
398	2-19	5.06810345807547	2.81392619467043	0.266735011375765	-2.81220787995584	0.44363480603125	2.93387167905403	0.0598749322255924	2.29046146281001	0.0866845792282328	0.00176907304547414	-5.20408495735567	1.16729085343879	14.8829583813446	0.873257839655703	0.0102639338324727	-9.74456216611053	182.633763180312	3176.82786176055	0.297181125219021	0.00582708088664747	26.7761329041502	6.42107929426672	0.131042434576872	0.169962232026785	-3.77127311347456
399	4-30	4.5210565731205	2.21235961319197	0.00835501098090116	-9.76684898241373	0.452383972837063	2.34290602814626	0.0498490644286437	1.7378478879904	0.194690949586854	0.00414236062950753	-3.34007491223423	1.06568580529192	9.05832934498131	0.98500992991437	0.0181004343330253	-8.18886171783785	197.207213817418	2803.20165363017	0.269357047236234	0.00528151073012224	28.1021759599826	3.33131938667789	0.0708791358867636	0.855230340799322	-0.319209430780178
400	2-7	5.13628016006765	2.45621707141538	0.201885905346897	-3.68293820128675	0.437536269433595	2.35120318720561	0.0443623242868982	1.9678378574275	0.174652923785376	0.00329533818462974	-4.01646794008431	1.15316196279717	12.9154139833283	0.901017132551354	0.0853449598466867	-5.66475724445661	225.059122886199	3857.06337003883	0.281181100974855	0.00502109108883669	37.1609585112176	3.91232306420561	0.0738174163057663	0.880831102248827	-0.292069001517102
401	2-54	4.72562288760883	2.49494566879025	0.00533555323272125	-10.9095386053847	0.442852947444736	2.34004752856272	0.0487509901783899	1.77227845645668	0.233619667806555	0.00486707641263657	-3.03115487013763	1.02689572187061	10.4743363630803	0.999435068641696	0.0655314810330557	-5.68104008032613	230.703299643364	2892.11041125119	0.242283070423552	0.00475064843967749	31.7144074081827	5.09345274297757	0.106113598812033	0.567201700970482	-1.18205988204243
402	Ciprofloxacin	5.32772015938814	1.95376021192187	0.126499391221721	-3.77122857100579	0.429656819442761	2.84679850705963	0.0677809168347532	1.9082982634751	0.0948450753909111	0.00225821608073598	-4.29653789845085	1.05943145792434	9.5348831213191	0.985625480108887	0.0069998429887721	-9.0506291458649	211.289247516934	2369.99126853639	0.241791899540961	0.00537315332313248	32.8212891095252	4.67933501052785	0.111412738345901	0.391388791968373	-1.71104478385373
403	2-17	5.25483603148931	2.19188889610756	0.310833223653427	-2.84184637790523	0.457230119435234	3.07572404618454	0.0549236436818668	2.7325052607829	0.039308666263689	0.000701940468994446	-7.87086547221681	1.09900624115827	10.9900624115827	0.951491577343998	0.0507792787772318	-7.24815544176066	204.563818121347	4016.17777044372	0.303626984429699	0.00506044974049499	26.9609811282881	5.81111598793687	0.103769928356016	0.135846759082836	-4.85492402165789
404	4-58	5.45400768874205	1.8896463591642	0.134659795346847	-4.96334368442591	0.436748778415219	2.33031693389297	0.0408827532261925	2.09426544928964	0.203014974968417	0.00356166622751609	-3.94708997874286	1.16939204798014	10.357472424967	0.916869124516809	0.287762320801466	-3.08350661377963	239.38204493953	3935.10896410683	0.284418219450676	0.00458739063630123	29.3251923936742	4.16749294012649	0.0731139112302893	0.41510924303873	-2.1764742988334
405	2-68	5.13121888664293	2.06948043428615	0.0934003394883849	-6.07494411672833	0.442450669342593	3.00403029350017	0.0509157676864435	2.81845541663307	0.173042009768522	0.00293291541980545	-4.49490585202898	1.09254393194844	9.98897309209998	0.964116052102598	0.113748459695977	-5.56992140574829	233.876534105762	4405.35168077207	0.292359938960846	0.00456812404626322	29.3994770615229	4.73819236552849	0.080308345178449	0.0249702773872882	-9.4552021357343
406	2-18	5.34217641684004	2.47745692031015	0.155611772789368	-4.52456227780611	0.437143083768514	2.97698207359913	0.0531603941714131	2.65314682907092	0.0488991027336852	0.000873198263101521	-7.33991501499674	1.14849936453192	13.5522925014766	0.900769119456261	0.159525893980891	-4.46414535234369	222.871691051217	4347.48800829139	0.298840113461459	0.00506508666883829	36.2169274213957	4.95546151165581	0.0884903841367109	0.262060951300483	-3.25694704603192
407	3-42	4.90227051048193	2.17372367049971	0.29805891352721	-1.83994260083883	0.445254004557827	2.17032392835012	0.0620092550957176	1.17783595523752	0.252468958175678	0.00721339880501938	-2.0922720423043	1.06202561409318	9.8237369303619	0.96838451968193	0.00696648726513538	-7.54945153357664	155.290764818101	1850.84552505777	0.2562016096302	0.00692436782784323	28.2894325273239	3.82104348609614	0.109172671031318	0.455139308405074	-1.19649479161049
408	2-96	4.59650339094898	2.31007268959758	0.159212848808238	-2.79307660350435	0.42481972677417	2.36048132316496	0.0674423235189987	1.30550198979509	0.112148488553564	0.00320424253010182	-3.32572301288716	1.09783775788814	10.1549992604653	0.946003232979716	0.181813607959086	-2.59130765194483	242.787795643473	2107.13594175979	0.188993861436929	0.00510794220099809	47.3160288266979	3.45869647314511	0.0988198992327173	0.528743013521083	-0.968643753259637
409	2-16	4.77067010577323	2.47133824420585	0.1434470696405	-4.04787993198698	0.457732669828737	2.95324727311454	0.0615259848565529	2.25743909582029	0.0231224623388409	0.000481717965392519	-7.85263641238453	1.05522431197023	10.7632879820964	0.975507500938991	0.157253458876717	-3.8563190075066	170.876519106945	3082.88901760645	0.303546652967506	0.0059518951562256	25.1415893249121	5.32576290240314	0.110953393800066	0.820043193863536	-0.41358370350916
410	Tetracycline	5.58806259496531	2.3712067439494	0.179344428522333	-4.10471660765544	0.442524130298718	2.15813086836689	0.0392387430612162	1.83742777143282	0.162862709175056	0.0029611401668192	-4.33498089814541	1.04051416254963	12.0699642855757	0.986850317808614	0.264997160983549	-3.17217328341099	264.098350843623	3724.66849862707	0.249993851743693	0.00431023882316712	33.3347540903391	5.42815217419201	0.0986936758944002	1.4846582528506	0.943945732197082
411	3-38	5.1438866594724	2.07585353508802	0.274900978801613	-1.96288299837675	0.424875215481228	2.13505015545698	0.0610014330130565	1.15292828593144	0.260023116910921	0.00742923191174061	-2.04745814036377	1.02233814509968	9.45662784217208	1.00615895779735	0.0130916794375092	-6.59051623074666	219.065794076276	2221.41201855121	0.211781868545374	0.00572383428501011	45.6567033469466	2.87918152665154	0.0822623293329012	1.35505492917725	0.461849151201587
412	4-35	5.89576327370448	3.57849540488142	0.11764049481131	-5.29782599753184	0.467777030008585	2.34717997820211	0.041178596108809	2.11211443393159	0.212458477832771	0.0037273417163644	-3.83453782589314	1.04448083877499	20.1932962163166	0.944097334766073	0.25502809593052	-3.38244823802851	153.894328503533	5310.4142807355	0.378126197926968	0.00651941720563738	23.8719572089035	3.73957816917454	0.0656066345469217	0.937558975410315	-0.159608004232065
413	2-24	5.57009529425917	1.72371852553865	0.0985386460918045	-6.64219650052118	0.444907069145031	2.88217579392899	0.0436693302110453	3.03415507835373	0.0504804254453693	0.000764854930990444	-8.559388157404	1.12652614936241	9.13737876705065	0.953101934294059	0.174069157952985	-5.01123593219272	242.172131675423	5736.14169165692	0.322515206272821	0.00441801652428522	28.9571745766513	4.35200891153281	0.0659395289626184	0.0804632599537954	-7.2230556819255
414	Ampcillin	4.8659170252362	2.53787522149047	0.0314244682887763	-6.31147466027357	0.42786471827349	2.39183442489956	0.0569484386880848	1.59067067147358	0.134382744107733	0.00319958914542221	-3.66095727825793	1.13387440762418	12.472618483866	0.907439073703688	0.0708052128709427	-4.82972602224351	243.326591568776	2604.15440534656	0.216992596489503	0.00493164992021598	43.4219728207772	4.07453277286183	0.0970126850681387	0.274612114281535	-2.35737729419776
415	4-44	6.17295799354411	3.97049873765905	0.231610410406586	-4.25612088993922	0.446546492618536	2.25839581528168	0.0337074002280847	2.37046040474078	0.231005606976559	0.00344784488024715	-4.2637291077479	1.11380862759656	25.2463288921888	0.889181686481411	0.267394102467017	-3.83808277643063	203.406199948295	6670.24356212022	0.360921337509484	0.00530766672808065	27.464795772944	3.65509208329258	0.0545536131834714	0.827122338835871	-0.552282672554775
416	2-24	5.70687150484315	1.69011446768821	0.156058843736946	-5.32429666006004	0.444104773121902	2.63158918817078	0.0398725634571331	2.77343941669743	0.107049381317223	0.00162196032298823	-6.40474453297957	1.11037083131864	9.00634118736227	0.965850379346802	0.0012439371851071	-19.1743302272877	241.218580571658	5873.35859717067	0.324720104790336	0.00444822061356624	28.9524430011312	4.34025512743815	0.0657614413248205	0.067753701326024	-7.71584203284889
417	2-25	4.76959801978817	2.46877399581892	0.145255229759067	-4.0217674672713	0.450429477602606	3.0024580188363	0.0625512087257562	2.29188932974492	0.0418776717794367	0.000872451495404931	-6.61448386199715	1.05105811823543	10.7207928060014	0.978798897932827	0.237290382635913	-2.99865534409749	170.513049863449	3075.40601269322	0.305489711652033	0.00598999434611829	25.114481832377	5.24167758106862	0.109201616272263	0.936671950267222	-0.136379928141258
418	4-3	4.72855512550877	2.45102391075207	0.133976590652484	-4.10296406679998	0.453447546464678	2.2741085191521	0.048385287641534	1.67701257010813	0.229951464224024	0.004892584345192	-3.00030995727014	1.04797909607216	10.4797909607216	0.982016689736099	0.184629273563052	-3.44838736362261	161.274561898678	2989.81689954632	0.313488924180176	0.00626977848360353	23.8531459037792	3.59892771210201	0.0765729300447237	0.897564500356249	-0.220591363047328
419	2-7	5.20854186462116	2.42408350295444	0.181566175408756	-3.92711478886012	0.43714563032112	2.31128552349705	0.043609160820699	1.92842407546349	0.204239617587179	0.00385357769032413	-3.65625806023168	1.14364426003133	12.8088157123508	0.907925907624872	0.178706436119307	-3.96365697222341	223.567691530685	3883.12007792872	0.283226757459086	0.00505762066891225	37.1315367345891	4.21119459205998	0.0794565017369808	0.883482635606474	-0.285150504103896
420	2-61	4.57317881454997	2.16624847692795	0.00423361456914342	-10.9171279415785	0.437524581463639	2.33677478225907	0.0507994517882406	1.69563754321602	0.236221221735873	0.00513524395077985	-2.882733007789	1.04625936428278	8.71882803568981	1.00465322238604	0.0187194784762716	-7.9474487723182	227.250147022304	2646.22774913376	0.239931086798232	0.00479862173596465	31.2011129092857	4.99001098936262	0.108478499768753	0.308439692392171	-2.34981679788257
421	4-35	5.81086763869028	3.63665582590123	0.100255423747703	-5.69368510136853	0.468045729791943	2.23421157260597	0.0391966942562451	1.99000849295145	0.239541302114638	0.00420247898446733	-3.53753168584127	1.0559675524557	20.4153726808103	0.932541875792063	0.153415482798321	-4.64054561056458	154.350534675181	5244.83359434205	0.375754289673126	0.00647852223574356	23.8715189558987	3.52537438860776	0.0618486734843467	0.997343565854215	-0.00658469552132331
422	2-58	5.76493978524812	2.44873582621895	0.174693272274233	-5.37983912264699	0.442524372615603	2.97252333359662	0.0418665258253045	3.35918943412402	0.177937412736527	0.00250616074276799	-5.3231023723086	1.15438354536007	14.4297943170009	0.897500478260712	0.288679748677591	-3.83104413841993	263.084260908903	6436.24667312091	0.310110909628884	0.00413481212838512	30.0837875984721	4.93598585121358	0.0695209274818814	0.438689212279344	-2.54068562031257
423	4-39	4.1383247258024	3.46761698606302	0.094893988663838	-2.65917937571132	0.443156751394666	2.2603783361236	0.0869376283124461	0.920870954350452	0.231911293747091	0.00891966514411889	-1.6501630634559	1.02788657761407	13.362525508983	0.947402083942487	0.171340605238152	-1.99196322869525	124.778069591301	1095.36301289408	0.231730870517193	0.00891272578912281	27.1701946124933	3.72791124145765	0.143381201594525	0.521606598599661	-0.734908000284201
424	2-59	5.56404862473916	2.67451372121554	0.401149038515259	-2.49917373964985	0.455369566196979	3.99380724098332	0.0633937657298939	3.78873873028088	0.0176588737030282	0.00028029958258775	-11.0441330969865	1.06908476280324	14.1119188690028	0.94955803504961	0.0928240297321425	-6.50373936443691	228.816944517251	5372.47021167755	0.311335264781738	0.00471720098154148	29.2480799466353	4.33909112148856	0.0688744622458501	0.174514477380982	-4.77646179561404
425	2-39	6.76930114322773	2.76617272047943	0.477187619830244	-2.12065149254938	0.445918016098837	3.61400475236545	0.0547576477631128	3.68272554748842	0.25782269997533	0.00390640454508075	-3.88528039602429	1.03668002536179	17.6235604311505	0.963634349459641	0.24646594523299	-4.01440432608432	184.351885869008	7328.5319337117	0.388496719170833	0.00571318704662989	25.5647202143585	4.61459545197604	0.0699181129087279	1.19365766856547	0.507406630368663
426	4-58	6.00355052024825	1.72170702632534	0.142134981765712	-4.82960442468571	0.436648470468828	2.26953146584229	0.0398163415060051	2.02883638777611	0.22520524043398	0.0039509691304207	-3.69030259473283	1.10189496499005	9.75964111848328	0.967060251606888	0.157863329415727	-4.56979682910675	232.086240438364	4246.87665571598	0.296635799423258	0.00478444837779449	29.3013052010672	3.97557169498543	0.0697468718418496	0.502965854865062	-1.70123053372608
427	4-15	4.27364251525075	3.84992834764983	0.179258576227277	-2.23956017193308	0.453915197469223	2.2705254722526	0.0756841824084199	1.06837913539894	0.229771992593095	0.00765906641976982	-1.91610872855621	1.01079118078326	15.1618677117489	0.955353960904628	0.00963656765412296	-6.0482328757745	104.598177033754	1365.90181677521	0.288498252023851	0.00961660840079504	21.4439872602462	4.30873105374146	0.143624368458049	0.0573074649113927	-3.72536640851323
