No.	NAME	MDEC-11	MDEC-12	MDEC-13	MDEC-14	MDEC-22	MDEC-23	MDEC-33	MDEC-34	MDEC-44	MDEO-11	MDEO-12	MDEO-22	MDEN-11	MDEN-12	MDEN-13	MDEN-22	MDEN-23	MDEN-33
698	4-44	0.0909090909090909	3.51547987419642	2.68315407235753	0	18.1342426247113	21.2785532302062	6.13085010161412	0	0	0.464158883361278	1.29879379833887	0.111111111111111	0	0.166666666666667	0.142857142857143	0	0.333333333333333	0
699	2-99	0.142857142857143	2.44759467598226	4.47578059083267	1.94416129723967	3.70107172487153	13.7425839129923	10.6575178358311	9.85125962008348	0.96548938460563	1.9986782252218	0	0	0	0	0	0	0	0
700	3-24	0.878641255612806	6.46455883252702	5.78169476151042	0	9.89909768066141	25.6209908164842	11.7676881928908	0	0	0	0.125	0	0	0	0	0	0.258198889747161	0.166666666666667
701	2-75	0.142857142857143	3.47599539139537	5.01777190881242	1.94416129723967	8.94449190239642	23.9123528713191	14.0398328122708	10.9025308041227	0.96548938460563	1.40577398900016	1.01646284122245	0	0	0	0	0	0	0
702	2-64	0.142857142857143	2.94236429241669	4.91150083001104	1.94416129723967	5.47192993687936	18.1676730157326	13.50387595166	10.8766256916757	0.96548938460563	0.972080648619833	0.970983543414647	0	0	0.333333333333333	0	0	0	0
703	3-37	0	1.59069104351073	1.15010148027255	0	4.00091374578098	10.7878653568329	4.67604634100445	0	0	0.650697636830499	2.47174315580058	1	0	0	0	0	0	0
704	3-29	0.142857142857143	3.32765614646368	3.54572895180043	2.4491442319098	6.58856512140312	14.6404564944004	5.40355210198002	11.0576650515863	2.14426131671523	0.972080648619833	1.01626549630923	0	0	0	0	0	0	0
705	2-44	0.166666666666667	3.68475883625054	4.16021101671079	1.78885438199983	6.00548489614577	16.9383582772194	7.12720672611749	6.27570026730508	0.25	1.64113437701399	0	0	0	0	0	0	0	0
706	2-65	0.349951402387601	3.33570911022467	6.96538810199681	2.1266359202401	4.08950134714728	18.5916899268547	16.9888512994924	11.5362073672524	0.96548938460563	2.2124901242871	2.203564804589	0.111111111111111	0	0	0	0	0	0
707	3-24	0.878641255612806	6.46455883252702	5.78169476151042	0	9.89909768066141	25.6209908164842	11.7676881928908	0	0	0	0.125	0	0	0	0	0	0.258198889747161	0.166666666666667
708	3-39	0	0.933167525294398	1.2662392102803	0	6.27936039071812	9.14706853037803	4.32963838586645	0	0	0.5	1.62865056995694	1	0	0	0	0	0	0
709	2-39	0.763680493173124	6.73867065253903	4.75873227029996	1.62667585520383	9.64115130843927	18.5208670562424	7.12720672611749	6.27570026730508	0.25	0.906646597475185	0	0	0	0	0	0	0.25	0
710	2-99	0.142857142857143	2.44759467598226	4.47578059083267	1.94416129723967	3.70107172487153	13.7425839129923	10.6575178358311	9.85125962008348	0.96548938460563	1.9986782252218	0	0	0	0	0	0	0	0
711	4-30	0.142857142857143	2.44759467598226	4.47578059083267	1.94416129723967	3.70107172487153	13.8417775638833	10.8129710856219	9.85125962008348	0.96548938460563	0.472470393710577	0.825481812223657	0	0	0	0	0	0	0
712	2-39	0.763680493173124	6.73867065253903	4.75873227029996	1.62667585520383	9.64115130843927	18.5208670562424	7.12720672611749	6.27570026730508	0.25	0.906646597475185	0	0	0	0	0	0	0.25	0
713	4-45	0.5	1.14297617187952	2.72269219270058	0	2.40685194967073	6.44023618584149	4.92165285270719	0	0	0.0909090909090909	0.829777303051304	0.333333333333333	0.0833333333333333	1.11716171337508	0.353553390593274	1.14471424255333	1.19055078897615	0
714	2-39	0.763680493173124	6.73867065253903	4.75873227029996	1.62667585520383	9.64115130843927	18.5208670562424	7.12720672611749	6.27570026730508	0.25	0.906646597475185	0	0	0	0	0	0	0.25	0
715	2-59	0.142857142857143	3.28569387494659	4.91150083001104	1.94416129723967	8.53142191332817	19.7920385513154	13.3526361810503	10.8766256916757	0.96548938460563	3.24178946264155	0	0	0	0	0	0	0	0
716	4-35	0.142857142857143	3.64147552777755	4.23211261659561	0	8.41204030018897	21.2164554708191	9.10274815715849	0	0	0.474957125796498	0	0	0	0	0	0	0	0
717	2-41	0.550321208149105	5.50642290111438	4.45816431593668	0.696238325041917	15.044880827115	29.0346522310843	11.2379404731008	4.01156047495572	0	0	0.333333333333333	0	0	0	0	0.333333333333333	0.308606699924184	0
718	2-26	0	1.82996640878608	3.07123485208015	1.04004191152595	14.8412535264664	28.6856736082254	15.4127598514751	11.5263635368279	0.96548938460563	0.972080648619833	1.24518350665618	0.0833333333333333	0	0	0	0.142857142857143	0	0
719	2-56	0.166666666666667	3.79280239438564	4.4645270852272	1.78885438199983	6.60114067407737	20.5243103304641	10.4956690995237	6.18316991845137	0.25	3.95905074325645	0	0	0	0	0	0	0	0
720	4-39	0.166666666666667	2.05947660505227	1.91031965841951	0	2.74945927399721	7.30836637303501	1.65096362444731	0	0	0	0	0.25	0	0	0	0	0	0
721	4-47	0.752970432655023	4.32560275854922	5.81278136569509	0	2.30526977870432	11.2087709232276	7.78590102000667	0	0	0.125	0.894427190999916	0.2	0	0.333333333333333	0	0	0	0
722	2-5	0.142857142857143	3.41352328042096	3.78332221342812	1.15470053837925	6.86904149793305	15.8617274019146	7.13593705309337	5.32172711454192	0.5	0	0	0	0	0	0	0	0	0
723	2-19	0.0833333333333333	3.71894404440677	2.57616680022177	0	12.5285232205602	22.4821858817173	6.88903153874512	0	0	0	0.166666666666667	0	0	0	0	0.1	0	0
724	3-9	0.451168542689741	5.37004367972233	5.02790529240252	1.54308184421705	8.60305539267674	18.3050250170917	7.13593705309337	5.32172711454192	0.5	0	0	0	0	0	0	0	0	0
725	4-17	0	0	0	0	9.71420020291249	15.8668418306429	7.07106781186547	0	0	0	0	0	0	0	0	0	0	0
726	2-74	0.142857142857143	3.37848715201892	5.15974396670688	1.94416129723967	9.8231401345218	25.6892378222577	15.4070467868844	11.0452795449223	0.96548938460563	0.972080648619833	0.970983543414647	0	0	0	0	0	0	0
727	4-45	0.5	1.14297617187952	2.72269219270058	0	2.40685194967073	6.44023618584149	4.92165285270719	0	0	0.0909090909090909	0.829777303051304	0.333333333333333	0.0833333333333333	1.11716171337508	0.353553390593274	1.14471424255333	1.19055078897615	0
728	4-58	0	2.07863418150043	2.41317757483493	0	15.5563780999404	36.7221322768333	23.0581485107171	0	0	0.25	0	0	0	0.125	0.282842712474619	0	0.4	0.142857142857143
729	4-45	0.5	1.14297617187952	2.72269219270058	0	2.40685194967073	6.44023618584149	4.92165285270719	0	0	0.0909090909090909	0.829777303051304	0.333333333333333	0.0833333333333333	1.11716171337508	0.353553390593274	1.14471424255333	1.19055078897615	0
730	2-8	0	0	0	0	4.00091374578098	10.7878653568329	4.67604634100445	0	0	0.5	1.62865056995694	1	0.0909090909090909	0	0	0	0	0
731	2-72	0.142857142857143	3.37853662927027	3.97521842489469	2.4491442319098	7.08389122302818	16.5129290221062	7.62839382937347	12.3695863160022	2.14426131671523	1.47761358427536	1.10232525777715	0	0	0	0	0	0	0
732	2-91	0.111111111111111	0.816496580927726	1.83659907732915	0	0.25	4.29827972729417	3.96540645650019	0	0	1.10064241629821	3.69915876733023	1.83677180433689	0	0	0	0	0	0
733	2-79	0.142857142857143	3.47690944566992	5.08584827143403	1.94416129723967	10.9983139369041	28.4873245792069	15.8304005699923	10.6510344155938	0.96548938460563	0.972080648619833	1.48310880906744	0.442319809662701	0	0	0	0	0	0
734	2-16	0.142857142857143	4.03933732903667	3.78332221342812	1.15470053837925	9.71950010949913	18.5970421995296	7.13593705309337	5.32172711454192	0.5	0.125	0	0	0	0	0	0	0	0
735	2-63	0.337553190589582	5.00122774113055	5.86526747076963	1.63976914470736	8.41916881813263	23.0165425624008	10.4956690995237	6.18316991845137	0.25	1.3516258365282	0.767949800638233	0	0	0	0	0.87720532146386	0	0
736	3-24	0.878641255612806	6.46455883252702	5.78169476151042	0	9.89909768066141	25.6209908164842	11.7676881928908	0	0	0	0.125	0	0	0	0	0	0.258198889747161	0.166666666666667
737	2-24	0	1.351666931931	3.02074963982664	1.37317809593808	8.25071889723396	21.5036082733736	15.3662151927545	15.9016299340669	2.14426131671523	0.972080648619833	1.77172788170425	0.333333333333333	0	0	0	0.142857142857143	0	0
738	2-83	0	1.59900364464442	2.96021887816492	1.37317809593808	12.5532300436627	22.5000178411409	14.0903740723012	15.1669883595736	2.14426131671523	1.54940988842204	1.97838846515961	0.333333333333333	0	0	0	0	0	0
739	2-14	0	0	0	0	0.25	4.29827972729417	3.96540645650019	0	0	0	0.666666666666667	0.333333333333333	0	0	0	0	0	0
740	2-97	0	0	0	0	7.95298887885503	17.5374331852499	6.16825060805829	0	0	1.10064241629821	3.69915876733023	1.83677180433689	0.0588235294117647	0	0	0	0	0
741	4-37	0.2	2.20812521320601	2.00414512959841	0	4.55655377746442	7.67819423182163	1.65096362444731	0	0	0	0	0.333333333333333	0	0	0	0	0	0
742	3-52	0.451168542689741	4.67432295348716	5.7126423289806	1.73205080756888	6.86904149793305	17.4922971516498	9.56307385775422	6.01090566830418	0.5	0.166666666666667	0.577350269189626	0	0	0	0	0	0	0
743	3-5	0.5	1.70510789938098	2.5619496659994	0	4.00091374578098	10.7878653568329	4.67604634100445	0	0	0.5	1.62865056995694	1	0	0	0	0	0	0
744	2-100	0.845180734154352	6.05198139156608	5.077506557881	0.903602003609845	9.01233996256433	18.9028293309246	8.64468151706391	2.94171342108318	0	0.412740906111828	1.09023819757805	0.125	0	0	0	0	0	0
745	2-64	0.142857142857143	2.94236429241669	4.91150083001104	1.94416129723967	5.47192993687936	18.1676730157326	13.50387595166	10.8766256916757	0.96548938460563	0.972080648619833	0.970983543414647	0	0	0.333333333333333	0	0	0	0
746	3-31	0.451168542689741	3.83886062523405	5.59158382985633	3.19853832184107	5.10949830974602	13.8807344260589	7.62839382937347	12.3695863160022	2.14426131671523	0.972080648619833	1.88854837371836	0.2	0	0	0	0	0	0
747	3-24	0.878641255612806	6.46455883252702	5.78169476151042	0	9.89909768066141	25.6209908164842	11.7676881928908	0	0	0	0.125	0	0	0	0	0	0.258198889747161	0.166666666666667
748	2-46	0	1.84307780342729	2.41319152655672	0.408248290463863	8.69817560741375	18.990630755296	9.56307385775422	6.01090566830418	0.5	1.22054320077224	0	0	0	0	0	0	0	0
749	4-15	1.5	3.8796139347884	1.89736659610103	3	4.88359341930587	6.59753955386447	0.333333333333333	1	0	0	0	0	0	0	0	0	0	0
750	2-13	0	0	0	0	0.25	4.29827972729417	3.96540645650019	0	0	0	0	0.333333333333333	0.2	0	0	0	0	0
751	3-53	0.451168542689741	4.67432295348716	5.79143914430661	1.73205080756888	6.86904149793305	16.9270841168577	8.61815492045868	5.74698179755363	0.5	0.142857142857143	0	0	0	0	0	0	0	0
752	2-18	0.325904022254002	4.93809808622201	4.46994660812522	0	9.89909768066141	25.6209908164842	11.7676881928908	0	0	0	0.125	0	0	0	0	0.1	0.333333333333333	0
753	Chloramphenicol	0	0	0	0	3.83851949637377	10.438087368103	5.1330537040448	0	0	1.62191798851256	0	0	0	0	0	0	0.142857142857143	0
754	2-65	0.349951402387601	3.33570911022467	6.96538810199681	2.1266359202401	4.08950134714728	18.5916899268547	16.9888512994924	11.5362073672524	0.96548938460563	2.2124901242871	2.203564804589	0.111111111111111	0	0	0	0	0	0
755	2-52	0.142857142857143	3.41352328042096	4.20247194188347	1.15470053837925	6.86904149793305	17.4922971516498	9.56307385775422	6.01090566830418	0.5	0.721124785153704	0	0	0	0	0	0	0	0
756	2-53	0.142857142857143	3.47690944566992	5.08584827143403	1.94416129723967	10.9983139369041	28.4253066352076	15.7334460379777	10.6510344155938	0.96548938460563	2.79301312770149	1.01163238289656	0.5	0	0	0	0	0	0
757	3-42	0	0	0	0	8.60681529996079	10.9683831424841	4.32963838586645	0	0	0	0	1	0	0	0	0	0	0
758	3-42	0	0	0	0	8.60681529996079	10.9683831424841	4.32963838586645	0	0	0	0	1	0	0	0	0	0	0
759	2-20	0	0.852553949690491	1.2809748329997	0	4.00091374578098	10.7878653568329	4.67604634100445	0	0	0.5	1.62865056995694	1	0	0	0	0	0	0
760	2-4	0.142857142857143	4.03005025548935	3.57098065385285	1.37317809593808	8.60305539267674	18.3050250170917	7.13593705309337	5.32172711454192	0.5	0	0	0	0.166666666666667	0	0	0	0	0
761	4-52	0.111111111111111	3.1150640171489	3.46524811133686	0.447213595499958	6.40670916220216	20.2705514349124	10.4103548242765	4.29827972729417	0	0.142857142857143	0.408248290463863	0	0	0	0.166666666666667	0	0	0
762	2-85	0.349951402387601	4.67243121197296	4.61350382595333	2.72900366529601	6.65447714658902	15.5118785397861	6.91702420154433	11.8489791311165	2.14426131671523	0.89997180309218	1.74230992896109	0.166666666666667	0	0	0	0	0	0
763	2-24	0	1.351666931931	3.02074963982664	1.37317809593808	8.25071889723396	21.5036082733736	15.3662151927545	15.9016299340669	2.14426131671523	0.972080648619833	1.77172788170425	0.333333333333333	0	0	0	0.142857142857143	0	0
764	2-90	0.142857142857143	2.88251944726238	5.15483865039571	1.94416129723967	5.26577200067463	19.6399258215934	15.1406271274301	11.2832078938093	0.96548938460563	0.972080648619833	0.970983543414647	0	0	0	0	0	0	0
765	3-7	0	0.737312870587611	1.54675974385083	0	4.00091374578098	11.3132576773719	5.87537955602971	0	0	0.550321208149105	2.12552966082634	1	0	0	0	0	0	0
766	4-14	0	2.03253099261846	1.63299316185545	0	7.8177807980326	11.0860935838289	2.70159996940481	0	0	0	0	0	0	0	0.333333333333333	0	0	0
767	2-53	0.142857142857143	3.47690944566992	5.08584827143403	1.94416129723967	10.9983139369041	28.4253066352076	15.7334460379777	10.6510344155938	0.96548938460563	2.79301312770149	1.01163238289656	0.5	0	0	0	0	0	0
768	2-23	0	2.19912957914906	2.18224727194344	0.408248290463863	11.8243366769017	19.959163454774	7.13593705309337	5.32172711454192	0.5	0.454280148208035	0	0	0	0	0	0	0	0
769	4-60	0.111111111111111	3.37259334168693	3.29121709284053	0.447213595499958	7.71668196352881	19.9085901638632	9.38020245364637	4.44554494612844	0	0	0.288675134594813	0.333333333333333	0	0	0.166666666666667	0	0	0
770	2-79	0.142857142857143	3.47690944566992	5.08584827143403	1.94416129723967	10.9983139369041	28.4873245792069	15.8304005699923	10.6510344155938	0.96548938460563	0.972080648619833	1.48310880906744	0.442319809662701	0	0	0	0	0	0
771	2-59	0.142857142857143	3.28569387494659	4.91150083001104	1.94416129723967	8.53142191332817	19.7920385513154	13.3526361810503	10.8766256916757	0.96548938460563	3.24178946264155	0	0	0	0	0	0	0	0
772	2-61	0.142857142857143	2.88145973158378	3.97521842489469	2.4491442319098	5.10949830974602	13.8807344260589	7.62839382937347	12.3695863160022	2.14426131671523	1.82886754778313	1.21097103408372	0	0	0	0	0	0	0
773	4-35	0.142857142857143	3.64147552777755	4.23211261659561	0	8.41204030018897	21.2164554708191	9.10274815715849	0	0	0.474957125796498	0	0	0	0	0	0	0	0
774	3-34	0	1.59069104351073	1.15010148027255	0	4.00091374578098	10.7878653568329	4.67604634100445	0	0	0.5	1.62865056995694	1	0	0	0	0	0	0
775	Chloramphenicol	0	0	0	0	3.83851949637377	10.438087368103	5.1330537040448	0	0	1.62191798851256	0	0	0	0	0	0	0.142857142857143	0
776	4-28	0.125	3.36833755931359	2.40240383850052	0	7.8177807980326	11.0860935838289	2.70159996940481	0	0	0	0	0.1	0	0	0.333333333333333	0	0	0
777	4-50	0	2.20861791653591	0.258739623367697	0	17.9167605643657	7.47923629941503	3.96540645650019	0	0	0.5	1.62865056995694	1	0	0	0	0	0	0
778	4-12	0.944940787421155	2	4.99609906593363	2.0800838230519	0.5	5.11154483397018	3.53277552900144	2.55577241698509	0	0	0	0	0	0	0	0	0	0
779	4-55	1.06624269656134	7.41192472726087	5.76748756157106	2.3094010767585	9.12534103255731	14.7861558159953	3.87917613986835	3.71151266811361	0.5	0	0	0	0	0	0	0	0	0
780	2-77	0.166666666666667	4.34711119353191	4.42866985009164	0.894427190999916	9.56327759223555	20.5095751555452	8.14406058396986	3.44160117363098	0	0.142857142857143	0	0	0	0.1	0	0	0	0
781	2-5	0.142857142857143	3.41352328042096	3.78332221342812	1.15470053837925	6.86904149793305	15.8617274019146	7.13593705309337	5.32172711454192	0.5	0	0	0	0	0	0	0	0	0
782	2-41	0.550321208149105	5.50642290111438	4.45816431593668	0.696238325041917	15.044880827115	29.0346522310843	11.2379404731008	4.01156047495572	0	0	0.333333333333333	0	0	0	0	0.333333333333333	0.308606699924184	0
783	3-17	0.504717259721992	4.81172689480773	5.4784992199193	1.66881793499701	6.86904149793305	15.8617274019146	7.13593705309337	5.32172711454192	0.5	0	0	0	0	0	0	0	0	0
784	3-39	0	0.933167525294398	1.2662392102803	0	6.27936039071812	9.14706853037803	4.32963838586645	0	0	0.5	1.62865056995694	1	0	0	0	0	0	0
785	4-37	0.2	2.20812521320601	2.00414512959841	0	4.55655377746442	7.67819423182163	1.65096362444731	0	0	0	0	0.333333333333333	0	0	0	0	0	0
786	2-63	0.337553190589582	5.00122774113055	5.86526747076963	1.63976914470736	8.41916881813263	23.0165425624008	10.4956690995237	6.18316991845137	0.25	1.3516258365282	0.767949800638233	0	0	0	0	0.87720532146386	0	0
787	4-28	0.125	3.36833755931359	2.40240383850052	0	7.8177807980326	11.0860935838289	2.70159996940481	0	0	0	0	0.1	0	0	0.333333333333333	0	0	0
788	2-79	0.142857142857143	3.47690944566992	5.08584827143403	1.94416129723967	10.9983139369041	28.4873245792069	15.8304005699923	10.6510344155938	0.96548938460563	0.972080648619833	1.48310880906744	0.442319809662701	0	0	0	0	0	0
789	2-24	0	1.351666931931	3.02074963982664	1.37317809593808	8.25071889723396	21.5036082733736	15.3662151927545	15.9016299340669	2.14426131671523	0.972080648619833	1.77172788170425	0.333333333333333	0	0	0	0.142857142857143	0	0
790	3-39	0	0.933167525294398	1.2662392102803	0	6.27936039071812	9.14706853037803	4.32963838586645	0	0	0.5	1.62865056995694	1	0	0	0	0	0	0
791	2-49	0.142857142857143	2.44759467598226	4.91150083001104	1.94416129723967	3.70107172487153	15.1375531189574	13.50387595166	10.8766256916757	0.96548938460563	1.82886754778313	1.12580003210051	0	0	0	0	0	0	0
792	3-42	0	0	0	0	8.60681529996079	10.9683831424841	4.32963838586645	0	0	0	0	1	0	0	0	0	0	0
793	2-41	0.550321208149105	5.50642290111438	4.45816431593668	0.696238325041917	15.044880827115	29.0346522310843	11.2379404731008	4.01156047495572	0	0	0.333333333333333	0	0	0	0	0.333333333333333	0.308606699924184	0
794	2-75	0.142857142857143	3.47599539139537	5.01777190881242	1.94416129723967	8.94449190239642	23.9123528713191	14.0398328122708	10.9025308041227	0.96548938460563	1.40577398900016	1.01646284122245	0	0	0	0	0	0	0
795	2-5	0.142857142857143	3.41352328042096	3.78332221342812	1.15470053837925	6.86904149793305	15.8617274019146	7.13593705309337	5.32172711454192	0.5	0	0	0	0	0	0	0	0	0
796	2-96	0	0	0	0	4.1395116132394	9.9555861922462	5.4799137560948	0	0	0.650697636830499	2.47174315580058	1	0	0	0	0	0	0
797	3-39	0	0.933167525294398	1.2662392102803	0	6.27936039071812	9.14706853037803	4.32963838586645	0	0	0.5	1.62865056995694	1	0	0	0	0	0	0
798	4-55a	0	0	0	0	0.655185348552224	6.07259301359641	4.83240973765229	0	0	0	0.814325284978472	1	0.125	0	0	0	0	0
799	2-49	0.142857142857143	2.44759467598226	4.91150083001104	1.94416129723967	3.70107172487153	15.1375531189574	13.50387595166	10.8766256916757	0.96548938460563	1.82886754778313	1.12580003210051	0	0	0	0	0	0	0
800	2-96	0	0	0	0	4.1395116132394	9.9555861922462	5.4799137560948	0	0	0.650697636830499	2.47174315580058	1	0	0	0	0	0	0
801	2-46	0	1.84307780342729	2.41319152655672	0.408248290463863	8.69817560741375	18.990630755296	9.56307385775422	6.01090566830418	0.5	1.22054320077224	0	0	0	0	0	0	0	0
802	2-77	0.166666666666667	4.34711119353191	4.42866985009164	0.894427190999916	9.56327759223555	20.5095751555452	8.14406058396986	3.44160117363098	0	0.142857142857143	0	0	0	0.1	0	0	0	0
803	3-34	0	1.59069104351073	1.15010148027255	0	4.00091374578098	10.7878653568329	4.67604634100445	0	0	0.5	1.62865056995694	1	0	0	0	0	0	0
804	3-39	0	0.933167525294398	1.2662392102803	0	6.27936039071812	9.14706853037803	4.32963838586645	0	0	0.5	1.62865056995694	1	0	0	0	0	0	0
805	2-9	0.142857142857143	3.32765614646368	3.54572895180043	2.4491442319098	6.58856512140312	14.6404564944004	5.40355210198002	11.0576650515863	2.14426131671523	0.472470393710577	0.825481812223657	0	0	0	0	0	0	0
806	4-12	0.944940787421155	2	4.99609906593363	2.0800838230519	0.5	5.11154483397018	3.53277552900144	2.55577241698509	0	0	0	0	0	0	0	0	0	0
807	3-41	0	0.81376911519828	1.55976946957855	0	6.27936039071812	9.81155389102548	5.43134754625618	0	0	0.550321208149105	2.12552966082634	1	0	0	0	0	0	0
808	2-78	0.166666666666667	4.34711119353191	4.42866985009164	0.894427190999916	9.56327759223555	20.4753038303256	7.98832448736715	3.44160117363098	0	0.142857142857143	0	0	0	0.1	0	0	0	0
809	2-44	0.166666666666667	3.68475883625054	4.16021101671079	1.78885438199983	6.00548489614577	16.9383582772194	7.12720672611749	6.27570026730508	0.25	1.64113437701399	0	0	0	0	0	0	0	0
810	2-58	0.633660770955286	5.80823271390073	8.3134587878218	2.16926644528467	7.74137519147092	25.927144793149	16.9488918770321	11.1198207157523	0.96548938460563	2.79301312770149	1.1652149760159	0.25	0	0	0	0	0	0
811	2-14	0	0	0	0	0.25	4.29827972729417	3.96540645650019	0	0	0	0.666666666666667	0.333333333333333	0	0	0	0	0	0
812	2-9	0.142857142857143	3.32765614646368	3.54572895180043	2.4491442319098	6.58856512140312	14.6404564944004	5.40355210198002	11.0576650515863	2.14426131671523	0.472470393710577	0.825481812223657	0	0	0	0	0	0	0
813	2-14	0	0	0	0	0.25	4.29827972729417	3.96540645650019	0	0	0	0.666666666666667	0.333333333333333	0	0	0	0	0	0
814	4-45	0.5	1.14297617187952	2.72269219270058	0	2.40685194967073	6.44023618584149	4.92165285270719	0	0	0.0909090909090909	0.829777303051304	0.333333333333333	0.0833333333333333	1.11716171337508	0.353553390593274	1.14471424255333	1.19055078897615	0
815	4-47	0.752970432655023	4.32560275854922	5.81278136569509	0	2.30526977870432	11.2087709232276	7.78590102000667	0	0	0.125	0.894427190999916	0.2	0	0.333333333333333	0	0	0	0
816	4-50	0	2.20861791653591	0.258739623367697	0	17.9167605643657	7.47923629941503	3.96540645650019	0	0	0.5	1.62865056995694	1	0	0	0	0	0	0
817	2-61	0.142857142857143	2.88145973158378	3.97521842489469	2.4491442319098	5.10949830974602	13.8807344260589	7.62839382937347	12.3695863160022	2.14426131671523	1.82886754778313	1.21097103408372	0	0	0	0	0	0	0
818	4-57	2.07359324540091	9.15494794855906	9.62074869999681	5.14977705599747	7.51953013441446	16.755267191445	7.18935437641417	9.51521447489479	1.14471424255333	0.451168542689741	0.814325284978472	0	0	0	0	0	0	0
819	2-95	0	0	0	0	4.00091374578098	10.7878653568329	4.67604634100445	0	0	0.650697636830499	2.47174315580058	1	0	0	0	0	0	0
820	2-60	0.166666666666667	3.98830859645133	4.15998667127477	1.78885438199983	8.13407543317985	19.4799395111862	7.35796732025014	6.0437529041373	0.25	1.99058645287566	0	0	0	0	0	0	0	0
821	2-50	0.142857142857143	2.88251944726238	5.15483865039571	1.94416129723967	5.26577200067463	19.5593763885489	15.0048177565947	11.2832078938093	0.96548938460563	2.79301312770149	0	0	0	0	0	0	0	0
822	2-100	0.845180734154352	6.05198139156608	5.077506557881	0.903602003609845	9.01233996256433	18.9028293309246	8.64468151706391	2.94171342108318	0	0.412740906111828	1.09023819757805	0.125	0	0	0	0	0	0
823	2-22	0.1	2.18136165384524	3.65752219492644	0.4	4.46725601493793	18.8613763399607	13.7802265028485	4.58575641234582	0	0.504717259721992	1.19681696117715	0.125	0	0	0	0	0	0
824	2-19	0.0833333333333333	3.71894404440677	2.57616680022177	0	12.5285232205602	22.4821858817173	6.88903153874512	0	0	0	0.166666666666667	0	0	0	0	0.1	0	0
825	2-72	0.142857142857143	3.37853662927027	3.97521842489469	2.4491442319098	7.08389122302818	16.5129290221062	7.62839382937347	12.3695863160022	2.14426131671523	1.47761358427536	1.10232525777715	0	0	0	0	0	0	0
826	2-54	0.142857142857143	2.44759467598226	4.91150083001104	1.94416129723967	3.70107172487153	15.0410884015369	13.3526361810503	10.8766256916757	0.96548938460563	3.96260564040717	0	0	0	0	0	0	0	0
827	2-91	0.111111111111111	0.816496580927726	1.83659907732915	0	0.25	4.29827972729417	3.96540645650019	0	0	1.10064241629821	3.69915876733023	1.83677180433689	0	0	0	0	0	0
828	3-24	0.878641255612806	6.46455883252702	5.78169476151042	0	9.89909768066141	25.6209908164842	11.7676881928908	0	0	0	0.125	0	0	0	0	0	0.258198889747161	0.166666666666667
829	4-35	0.142857142857143	3.64147552777755	4.23211261659561	0	8.41204030018897	21.2164554708191	9.10274815715849	0	0	0.474957125796498	0	0	0	0	0	0	0	0
830	2-2	0	0	0	0	4.00091374578098	10.7878653568329	4.67604634100445	0	0	0.5	1.62865056995694	1	0	0	0	0	0	0
831	2-85	0.349951402387601	4.67243121197296	4.61350382595333	2.72900366529601	6.65447714658902	15.5118785397861	6.91702420154433	11.8489791311165	2.14426131671523	0.89997180309218	1.74230992896109	0.166666666666667	0	0	0	0	0	0
832	2-99	0.142857142857143	2.44759467598226	4.47578059083267	1.94416129723967	3.70107172487153	13.7425839129923	10.6575178358311	9.85125962008348	0.96548938460563	1.9986782252218	0	0	0	0	0	0	0	0
833	2-100	0.845180734154352	6.05198139156608	5.077506557881	0.903602003609845	9.01233996256433	18.9028293309246	8.64468151706391	2.94171342108318	0	0.412740906111828	1.09023819757805	0.125	0	0	0	0	0	0
834	2-21	1.34164078649987	4.60393687537879	6.10021967210825	4.72954851385505	5.63064303625454	17.3265623026302	14.6813081123072	15.7439429724323	2.75072989663584	0.972080648619833	1.77172788170425	0.333333333333333	0	0	0	0.142857142857143	0	0
835	2-26	0	1.82996640878608	3.07123485208015	1.04004191152595	14.8412535264664	28.6856736082254	15.4127598514751	11.5263635368279	0.96548938460563	0.972080648619833	1.24518350665618	0.0833333333333333	0	0	0	0.142857142857143	0	0
836	2-14	0	0	0	0	0.25	4.29827972729417	3.96540645650019	0	0	0	0.666666666666667	0.333333333333333	0	0	0	0	0	0
837	2-53	0.142857142857143	3.47690944566992	5.08584827143403	1.94416129723967	10.9983139369041	28.4253066352076	15.7334460379777	10.6510344155938	0.96548938460563	2.79301312770149	1.01163238289656	0.5	0	0	0	0	0	0
838	2-63	0.337553190589582	5.00122774113055	5.86526747076963	1.63976914470736	8.41916881813263	23.0165425624008	10.4956690995237	6.18316991845137	0.25	1.3516258365282	0.767949800638233	0	0	0	0	0.87720532146386	0	0
839	4-39	0.166666666666667	2.05947660505227	1.91031965841951	0	2.74945927399721	7.30836637303501	1.65096362444731	0	0	0	0	0.25	0	0	0	0	0	0
840	Ampcillin	0.5	1.02335062512269	3.80981170717118	2	6.08364341893206	8.04658449246923	9.59543352052827	2.61983996286951	0	1.19526605689753	0	0	0	0.333333333333333	0.166666666666667	0	0.333333333333333	0
841	2-53	0.142857142857143	3.47690944566992	5.08584827143403	1.94416129723967	10.9983139369041	28.4253066352076	15.7334460379777	10.6510344155938	0.96548938460563	2.79301312770149	1.01163238289656	0.5	0	0	0	0	0	0
842	2-81	0	1.18083747676479	3.00620437761321	1.37317809593808	5.63064303625454	17.3265623026302	14.6813081123072	15.4509375013744	2.14426131671523	1.54940988842204	1.97838846515961	0.333333333333333	0	0	0	0	0	0
