No.	NAME	RDF010u	RDF025u	RDF050u	RDF055u	RDF110u	RDF115u	RDF145u	RDF150u	RDF155u	RDF015m	RDF020m	RDF035m	RDF040m	RDF050m	RDF055m	RDF065m	RDF070m	RDF075m	RDF085m	RDF090m	RDF095m	RDF100m	RDF105m	RDF110m	RDF115m	RDF120m	RDF125m	RDF130m	RDF140m	RDF145m	RDF150m	RDF155m	RDF030v	RDF070v	RDF080v	RDF135v	RDF020e	RDF065e	RDF075e	RDF095e	RDF125e	RDF130e	RDF140e	RDF020p	RDF035p	RDF040p	RDF085p	RDF090p	RDF100p	RDF105p	RDF120p	RDF030i	RDF045i	RDF060i	RDF010s	RDF025s	RDF030s	RDF035s	RDF040s	RDF045s	RDF050s	RDF060s	RDF065s	RDF070s	RDF075s	RDF080s	RDF085s	RDF090s	RDF095s	RDF100s	RDF105s	RDF110s	RDF115s	RDF120s	RDF125s	RDF135s	RDF145s	RDF150s	RDF155s
909	2-68	13.8284749411921	55.0955761113361	51.8990874037776	45.5178208209094	2.43850380872686E-11	0	0	0	0	24.1504533109776	1.04571286211428	16.703544488925	15.9948000291516	23.5747719052113	12.6217574377815	13.1640774905233	10.7056816211253	12.9257155243565	7.73737002118045	0.818838279230823	0.355967702057168	0.00087580260008667	0.0100650269229949	0	0	0	0	0	0	0	0	0	14.8321201535208	13.8614876097664	5.11602684812827	0	12.0141085591846	48.3572678069006	29.7737205921698	7.90773125924068	0	0	0	3.20000444831506	20.937045509908	19.3521537734312	7.87126279316146	2.81329344106311	0.0096300711942196	0.206247504721136	0	50.3450542873481	61.8807269533407	55.7202633860609	30.0145193351874	155.680468273593	122.775346385978	132.432232544319	142.724558767776	116.497817819347	214.278584382895	109.926461539696	156.671828300901	112.132722404973	89.0146615032105	73.418494697683	101.249452426876	39.0529986256144	14.5631618755262	0.0594660603830218	1.42305914099134	2.43850380872686E-11	0	0	0	0	0	0	0
910	4-18	8.51641091231853	23.639017265216	18.8246099827388	5.27588932418535	1.73134371818168E-7	0.329115998826036	0	0	0	8.42060536654893	0.415695459045208	1.00588413355217	1.1049989369662	4.96141210048705	0.242675266789357	2.97808286568858	0.413678420339712	1.24318223825901	0.481178046984069	0.106901111993905	0.17832486966356	0.00278597297228663	0.0444050927404861	1.22454651633926E-9	0.00232777492765677	0	0	0	0	0	0	0	2.76037470673425	1.33122366257151	1.00565618018496	0	4.79986540616642	8.42412359119494	4.16055856414214	2.21568456319441	0	0	0	1.77125737173265	3.94879725972017	3.95376282943599	1.66686629293033	0.551618050082437	0.0303587419659643	0.247115142849047	0	6.78065944261247	11.563160739628	7.32908956106312	19.5545650866797	61.5494879062122	13.4131690991097	21.255303354402	20.2438370568644	22.4024354309248	40.3138835939443	7.87547217296523	19.7108892213213	12.3442139748761	10.8195151472346	4.62844541907788	9.15472872251814	3.3444420624347	4.37443327454423	0.191908445825386	2.11000381374266	1.73134371818168E-7	0.329115998826036	0	0	0	0	0	0
911	2-65	14.6473728825042	52.3353685013634	49.1362511991855	43.9460739498411	3.38879442246251	5.06586890398097	0	0	0	23.0183890835665	1.18982715172186	19.1483698031962	13.341478251005	21.546728806288	13.415459733853	14.7003440949419	11.708227343872	14.3127169647884	8.57585170824939	5.80598145583905	4.59867327668028	0.969308633688025	0.157079211289277	0.128932182572199	0.14464149573372	0.0161807882568434	6.43845535914041E-11	0	0	0	0	0	15.7068686879455	12.5276562246288	9.25579373865309	0	13.8167020886938	44.1033509897068	37.4371657505674	14.89353300254	8.074340677704E-9	0	0	3.77802351003256	22.1875476865997	17.0700775523615	6.94892254699334	6.45168391268165	2.61483810926589	0.753548216830953	0.331568631452997	55.4974675900145	57.3430694706617	57.9671252125824	36.5193432917499	168.034976036154	142.153891820292	156.124255019744	134.799630963577	138.860713549857	153.813224889693	191.062480452744	147.29502180616	114.066489955806	172.521195808891	68.6024916884568	101.024416635619	74.2460360588601	61.059400304416	34.5086027687344	5.19162643373672	4.50782250339881	8.87428191949482	2.28774535960154	9.10310804212245E-9	0	0	0	0
912	2-53	16.174482130119	57.0525711721022	62.5415989008693	68.7608843186151	8.94328529112527	8.015267033638	0.0000120082608444467	0	0	25.0744118051574	1.59400217632158	20.4701443723095	16.7025538550518	23.4399649439872	26.0010538660471	20.8390004508212	15.7261378347916	20.9548196411768	8.1041549337873	10.8553330682231	8.38101573667631	5.2675471646093	7.31535722495728	3.96164797811513	7.19069387850085	3.47390954295301	3.37524482326336	0.370261136276048	0.0402694093657222	8.49321473832113E-8	0	0	16.4164573643831	15.2385563766311	20.3669757894103	0.199016428941857	17.4306070974622	52.4182863087894	60.5359815003022	25.1914446163595	7.33916143785685	4.98681450616333	0.932699133964962	4.84731082950961	24.9207895718714	21.5083633215048	12.5727038800402	12.1340768842206	3.75798578127041	6.00084556559384	3.83709677841213	43.2751372236928	75.696111047852	59.221819123433	38.4264604887648	189.391452912472	115.405151819816	173.783720644432	161.776407660375	199.265256085977	214.271182015748	165.320020689115	184.743470919644	157.644022951952	221.598559147019	169.522986556735	113.856540582539	107.155801534884	94.0480898681988	52.7235938929759	68.6716826802347	37.1573612220229	67.0201462787929	34.0516794589887	43.2994934567715	6.78323200059359	0.0000120082608444467	0	0
913	2-46	9.07316919307177	33.4503098526846	30.2642430535078	19.0116376999126	0	0	0	0	0	15.5600789915127	0.498580443982621	9.4738300214398	5.04790814948293	10.7959610652388	8.51604433751392	2.26511984508704	4.5048050126073	1.42398598276882	2.88804881375482	0.326098040006771	0.262398538760035	0.00599881730497492	7.71832065624746E-7	0	0	0	0	0	0	0	0	0	10.7144974200885	5.37006786083928	2.86767045547572	0	5.36289958631655	12.3237294632869	7.13626112690573	4.79460759370878	0	0	0	1.59204545838255	12.9529521585769	6.68616847396522	1.67534733361573	1.32176721625301	0.122924766999796	0.0000158159971967065	0	43.4160838779413	27.6821104595929	24.8572113967681	18.973562663328	96.0109806754296	94.9208871414383	87.2886551804869	52.7989136121063	65.3379280575388	106.8877693692	133.002426168175	40.848862878511	29.5355856324453	16.0914800179425	26.1761588084487	32.4765004499534	15.3337462730985	14.0912524847562	0.848151904109289	0.000109126650599231	0	0	0	0	0	0	0	0
914	2-14	7.2004540553046	13.1811185950099	2.57493731989353	3.81929518705035	0	0	0	0	0	9.37083312488982	0.787825651283036	5.81058173268353	1.10749612947709	0.229943276434342	0.173734730028682	0.103002527001842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15871422169169	0	0	0	8.80358693644097	1.14956161399186	0	0	0	0	0	2.05443856745075	3.50746649153053	1.57331294264318	0	0	0	0	0	13.366288820205	9.53709727852221	3.31360971498122	18.351562328866	41.0880980812733	24.382237484325	34.8847734803497	19.9869615790057	21.3830977959149	3.56720511493394	8.98330137274296	5.516368255837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
915	3-24	14.5138680553615	48.2461626143523	55.9467829292027	51.5574159236904	0.0621886829112218	0	0	0	0	18.7071960209503	1.29226307249938	8.44190777215656	14.6882186814762	22.9360271860685	19.3433321528213	17.4024439131023	10.5231959539246	12.8710050542291	4.10446345113918	2.99363716068764	0.353304649015194	0.267963496590524	0.000674027751248685	0.000439848738381319	0	0	0	0	0	0	0	0	9.34308103551765	12.4266482572809	10.4590348609532	0	13.7530502166377	49.3367605515619	38.1598895043626	7.4322887059323	0	0	0	4.13610271625083	14.4162925907141	21.77010158763	6.2532629133156	5.36332875974778	1.06919678524	0.00850377599397669	0	37.1816285139239	69.2523482944718	57.8918842589042	26.8517492218626	114.79212870986	51.8576377009062	64.493617402446	95.1812480999795	104.893449355211	139.972308149256	117.620533673433	111.654942216451	83.0519771349557	117.50842196373	86.5114048975383	44.0616857397944	45.9482128186718	19.9199529477022	11.5826691776297	0.0627419704178847	0.0621886829112218	0	0	0	0	0	0	0
916	2-55	11.5382991267442	43.2142522464162	31.4819138443429	35.0496423386016	4.29738618234487	1.45877192360932	0	0	0	19.6344123799987	0.810458154575812	17.1030048269818	9.72325410751315	11.0817144221641	19.5800086154782	10.3607514946243	12.7090843179276	8.36724278454109	4.9054880678587	5.19251409357376	2.72729100103878	5.02818695551221	0.609919891431488	0.376219956968501	0.0896235137984484	0.00706250806364302	0	0	0	0	0	0	13.987203302487	10.8043709183533	8.99639913400233	0	8.44394282091775	31.1854463399245	18.1936821165679	9.66057153212599	1.82543604073249E-11	0	0	3.07614753051744	16.3043337202517	11.1671636634439	4.47193945330022	4.93298859669073	3.85014021555275	1.5477571370854	0.144721387865482	56.1007368850209	43.6395724746068	41.1842477706891	19.6959362306431	136.361402229232	110.492003923161	160.927411440222	141.148646964847	189.026776339152	100.865355224821	143.487257681774	138.27122784042	142.168511334463	64.8007024567001	107.541874094273	48.4728398795822	69.815269093769	48.7321187388195	48.6134544795097	14.926650878307	10.8387322912995	5.99202584321423	0.998543445058331	2.05801837773054E-11	0	0	0	0
917	4-50	17.7096860056459	51.4160576044605	33.5350206385965	33.2358304910147	16.7452526191988	18.023773562218	8.45650961114021	6.66126497958311	6.16083354235411	25.6148773873214	1.27705236545775	12.4892669558451	13.5175210480767	11.2217322070652	9.65048287070344	10.9980720685305	7.59467607165437	3.51095118196474	2.62147920642553	6.57583728249679	3.31023687847692	1.65148986477027	7.42616755403724	1.32337582220634	4.00849955146213	3.11034388594413	7.78831426874352	2.44110918616124	3.85958701847459	3.0257388255724	0.860650112637147	2.70058105428308	8.37632431795542	6.8732055933726	6.77741724524991	4.84138878626971	12.2684472112147	41.3554526064475	23.4670611189469	17.6365125218581	21.7925800244055	12.9196901902888	11.1054866198639	3.40640725739866	11.2030084680431	12.0514328176656	4.91815949410134	10.1138802168601	4.36542897925965	9.32953786480559	6.33366660281906	68.2216158298976	35.4609326715653	25.7662426511893	31.3341482958531	159.28499219101	106.719029011444	70.9160308183389	54.3973827232246	45.4679383272716	100.449703491859	48.1639476384397	92.149826176248	77.723826781551	45.5861300910031	67.7819091013399	26.7597659739416	46.3522734963468	40.4743024498684	17.8144301123483	57.9901892297401	23.1871402455994	35.1552611419523	36.5344657976323	45.3996488186489	37.3378336024436	24.148562543975	16.6575134872196	22.9864256113242
918	2-19	13.0577069343487	40.809889993665	30.4436632337479	14.7726984750768	3.48143793564859	4.20867591975178	0	0	0	15.5642683161107	1.02813622888024	3.78959906497986	4.66626506698477	9.11809011703991	6.70158960738044	7.47161920933892	6.65599943459029	4.2917817916473	5.01652723505204	4.9678689549996	3.6606175999501	0.719067210986634	1.15482290696463	0.246490161266853	0.15213600415229	0.0329830771477024	0.00317693379945446	0.000370256852304863	0	0	0	0	8.61167313286542	7.86477851875712	8.58875455528203	0	12.2995726444293	23.9500954611423	15.3484808991935	14.7778580329218	0.39772962567873	0.0464331861759298	0	3.76087059404012	9.67685166885836	8.9662748745465	7.77898215442005	8.28571347071229	2.195421261873	1.82046181599937	0.345932604233825	25.7349663457606	38.4047146577026	32.5605431020914	24.3155388234014	106.11619047682	57.2472987385125	51.889358694831	52.7428107395841	62.9065127944009	70.9148096620139	60.7660858583661	63.9417286592582	46.0859057158333	40.2451259168917	53.7776873840783	41.9106284307406	41.61366278647	32.6261379362474	15.5927111891912	8.21765901044845	5.46838740038637	5.63329237127195	2.43012655013487	0.44847188163894	0	0	0	0
919	2-56	12.6352194208919	47.4542288051381	37.8690014528158	38.4999130948588	10.8092575501304	14.4653204574382	5.16081022437016	1.365041140444	0.787866379347539	19.6400017553834	0.666079541866556	12.005876971855	15.8660154924397	12.8455893699772	11.6121813327111	6.80803565787967	7.53139578785698	11.2153794557494	7.96688367008035	7.10812728070761	7.09854785277912	10.349638565552	6.11517647751395	2.96906325108502	6.88925295010929	4.900487786867	4.73404411681417	2.57136499042132	0.754678570569335	2.86105566049365	0.663642694781832	0.104207020665936	20.9061048082965	7.1247141003572	9.28784337998865	1.97828667147668	7.17272624548046	24.0251972498348	22.6857534808691	21.9732922247887	10.6560564412811	6.3322068888696	4.74821207691947	2.66353647083599	13.5465575847805	16.9487750313936	5.47901724066226	7.58025561309858	8.46430978429226	6.31975996161122	3.08979680770941	67.3142835531867	58.9884629656313	30.0553319805702	21.3206439850918	158.644972355284	242.793786606636	181.460526310266	134.829962713686	125.437540864241	144.401796482203	123.911252317976	96.8165317860814	77.4473069280909	133.543539844363	103.531800220334	178.820307086317	46.3401889154423	81.5304035636868	105.040814832918	49.5284428399456	44.8431783332769	68.4065946436698	64.5927776170765	74.3620592061651	22.3972127884355	36.7435219983629	13.5341819664337	3.93752247520351
920	2-13	9.44220626671103	16.4659575037237	4.72882216672977	5.07412216246817	0	0	0	0	0	9.92334670188114	0.87467787836758	1.81758877763906	0.548552793534945	0.275052164574022	0.523384347528177	0.185630702596215	0.00285245654643475	0.000199240782243188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79720964209188	0.0279807007169782	0	0	9.77477971252826	2.99230233153478	0.0249863960063011	0	0	0	0	2.40938677922836	3.06175628478642	2.1621500013724	0	0	0	0	0	10.7264711351227	6.65285205325485	6.38060115238293	22.736108022395	46.3110331091607	20.2291151693413	17.8853848404485	18.1318908589246	11.2193431150863	6.2477643453606	6.63512038668169	6.5736580065838	0.403298907018249	0.0281699610541197	0	0	0	0	0	0	0	0	0	0	0	0	0	0
921	2-73	11.5271476350772	34.298184434592	32.7312074858369	27.6554910941429	1.32188833733222E-8	0	0	0	0	15.5463095218093	0.721613201676916	8.85084402376559	14.07500714428	7.37712492976199	10.3103362888684	7.13003522209843	3.64481418438844	3.62382743248328	3.90539882131686	2.23612766265394	0.453529156308056	1.34757333252577	0.108841736591138	1.48101751975793E-9	0	0	0	0	0	0	0	0	15.2650137569283	5.23427475973028	4.18560104357126	0	8.03553524750729	26.1769022270462	12.9422431742982	6.53967596950144	0	0	0	3.01332569386903	13.6300213714962	18.9172645550868	2.3885384404881	3.21828278212694	0.745919543636724	0.173631575165109	0	46.1717817699372	51.0251628780474	23.3500743500749	21.1033677102615	96.4570659112417	95.225535730866	90.8131793205001	108.870674697534	123.617500273581	82.5446923736127	39.6295210611823	66.7753448993477	36.4752103230423	37.8564740347777	39.4039921107488	53.9040886097687	19.3375413455392	16.1233211890175	15.9996191226306	6.82337073251364	9.25321836132551E-8	0	0	0	0	0	0	0
922	2-94	6.37718111172763	22.7648879888956	21.0456512765189	17.1636920738912	0.897518491023872	0.0328301500667687	0	0	0	19.5892314726764	0.884135899861009	10.4233368352933	7.8882615145608	13.4500411103498	7.5558718071097	6.90042408978371	8.09398437677631	4.26367091641289	2.21680034903569	0.0600615156330728	3.90490510586586	0.102853995759458	0.0281652734848675	0.100438890579854	0.000232201413693742	0	0	0	0	0	0	0	6.47210106646475	4.55259394293266	1.84704941683778	0	8.18310182726327	9.97335134952272	9.06519652632703	6.74044723449097	0	0	0	1.63452335610215	6.73230622292213	5.08970086153394	2.5240285134768	0.299259520456611	0.365523937848987	0.0228681282525155	0	22.052704455424	26.5482536841417	12.6147869512776	13.9932313534495	155.397623146997	102.227302607723	84.774717927911	33.6659577041259	74.4558077843498	144.17446821371	48.6598214743332	38.6788844228054	136.492218031989	35.1065321111675	16.0409140156714	26.6500223831912	2.09729852356992	66.5115299869575	3.77688216916635	0.92351535850366	6.27589826787463	0.0328301500667687	0	0	0	0	0	0
923	3-17	12.5576486125038	35.3081166059583	33.4531359013326	23.2015863647916	0	0	0	0	0	16.4363095914427	0.773801651377242	6.08050353862336	4.16261868639168	7.22847270051616	6.27208042700779	2.92490294596684	2.4893578187341	1.4305060721029	0.319467300217717	0.238954450147193	0.0269690406375109	0.00858677574545177	0	0	0	0	0	0	0	0	0	0	10.1399434072693	4.10130818124252	3.61617501861178	0	10.8523491708015	20.2845228948781	8.89485699764007	1.04408163060444	0	0	0	3.59176563913066	13.0920362687296	10.7398920037236	1.36699760274759	1.235606022429	0.175955919904526	0	0	40.709417407455	36.9638857139602	29.7502170380834	27.1314145374	91.1589070315256	58.9673053403884	57.4200855715542	52.2075187017992	62.1597308294416	60.5352649946568	48.6844749828285	38.0643967922565	24.0093603159978	19.1183205115338	34.6128714546567	12.1049331525845	9.91790150102711	2.01561764557328	1.2140543497495	0	0	0	0	0	0	0	0	0
924	2-26	17.9292872140483	68.3532648863052	53.5972392920773	48.8589125458314	22.0355020554712	14.9846783103404	0	0	0	27.6844559510565	1.98692071357118	17.2893499208259	20.684445141772	20.1372291062886	15.0616218221287	21.0070232100166	15.6777045711734	12.1752716211402	14.2796162698437	9.78083595049609	11.5061198174467	7.86584250322794	8.03443904432557	6.38651463372643	2.05156153334214	1.02611455994741	0.0993825153545669	0.142909637843474	0.00571283650601439	0	0	0	20.6814049291789	15.7880492651807	12.6602805577211	2.82032599079017E-7	14.7750671156774	62.7154578187253	39.934719114447	24.2324379132961	1.65823707494786	3.82796504566222	0.716435629550482	5.19538858336552	18.498449913794	25.7926499167209	14.498468437013	12.581297220409	11.6440309357348	9.29968932099428	2.51823825938624	70.1457602629313	67.8729203809289	68.6128460916751	33.9397664356988	168.136506301277	157.831134884353	150.695406543308	166.578396653417	144.489629804239	160.632480865375	269.862119178945	189.049856300185	114.35076795706	102.311673488986	103.1293484978	119.276350596868	94.0802478324645	60.2465328992512	56.5878963507877	58.5114227565632	75.9909017957171	26.20280166811	10.685426192355	2.65807319306181	4.06504604039261E-6	0	0	0
925	3-50	11.6236687195214	33.43205514739	29.4321877703501	20.9374168301312	0	0	0	0	0	15.378155332268	0.45299370780868	9.16654146730726	3.39967731996574	5.67279189525789	3.46164937582965	1.69186431428176	2.293646043247	0.352070070930448	0.170212012644483	0.285448870649908	0.00968430895766696	0.0120755228004651	2.48395940201829E-11	0	0	0	0	0	0	0	0	0	9.59234517984086	3.29664210634305	3.65256096948268	0	5.39141785111425	11.4966914764558	5.12155800353257	1.1835921136946	0	0	0	2.00561511608927	13.6049395643612	7.51101963862602	0.639955319337386	1.08031373203727	0.247445582098654	5.09000554508635E-10	0	42.899071902512	29.4012601793792	29.8853858035564	23.823202918224	85.8614970748825	75.0919995040735	67.5737080283152	50.7759437952294	55.6797066060968	58.1692537591833	44.3822114176546	22.7519727972236	16.2079638400826	8.91621236985979	34.7243108137526	5.81010477288266	12.1923123729375	1.34672482235779	1.70731615870709	3.5119837829919E-9	0	0	0	0	0	0	0	0
926	2-66	13.4729304689499	51.1482406967944	37.3005768399698	44.6191634081647	5.82507379539625	4.95936342370631	0	0	0	23.9368532205391	0.857793258102481	18.1038433591871	21.4675368241358	10.9802687978005	18.8715315643371	18.572549757001	10.5872422341734	9.42175864835667	8.63644115289996	5.24680244045111	11.2354517191373	5.78968025658564	4.44752370174485	3.06217946865979	4.7734707063604	1.57440058831491	3.40390843029059	1.25732455878079	0	0	0	0	16.4300737189907	12.7473647349495	13.230048758304	0.00146446156174513	9.63840225447886	44.442744116127	31.3646540670544	17.0552812409835	3.3502477591338	2.77279101390017	0	3.27173583402284	22.6843819574956	22.3516103923061	10.2109406813016	6.65959576992117	5.08422798886096	2.63404340241142	0.817666885113195	47.8847853773603	61.6955578296848	57.3439270174753	30.9181081527103	161.635502822685	153.417330460159	162.960523550621	150.232189176545	172.254508144364	90.9913530659872	133.62750287788	182.894569659914	111.735891136225	88.7107380189273	143.178113720043	72.3069225408629	75.2624307435048	60.9409716515202	81.2148436519553	25.7397946722013	37.817211437549	20.155892391917	10.998712356141	28.6159592949038	0.0687779666968828	0	0	0
927	2-81	13.4330863285681	52.1422632040263	39.9178425681312	51.589541092204	0.371119146513764	0	0	0	0	25.7574804696696	0.867156789926095	14.3667359051381	15.0124555735664	19.0628610414405	16.6067344881297	14.4430522463164	10.4516413132207	12.4814210688083	7.68912295692139	3.8724683547726	2.25366024540697	0.190766863256844	0.0777088563128826	0.00262485521065402	0	0	0	0	0	0	0	0	19.5081647815523	12.2691033525771	6.77381889294652	0	10.7380513509169	37.9296156479361	28.413819552291	11.8087367826121	0	0	0	2.94852602450502	14.6617185227085	17.678802123385	8.40620452037282	5.4594821983573	1.48630277015734	0.367728989360634	0	59.6825192814198	50.8804118431904	44.6930191410787	29.2048288314413	148.203371287342	145.290270346781	132.689623742418	114.59341577596	115.561102475665	134.862119392112	137.945792937734	164.346819749656	88.5334873318805	138.037516493816	60.7273036779402	51.1095982771792	47.2925412339752	52.0093172415894	10.1127872378872	5.30990776491859	0.371119146513764	0	0	0	0	0	0	0
928	4-55a	9.32971588884734	18.0986403812103	10.3208760277666	9.96535349704439	0	0	0	0	0	11.4333288515979	1.07308131287016	8.46715266993467	0.706700321896397	2.54096850245607	2.32147136583434	2.01141787461257	2.51820021004228	0.131458636950616	0.0791059034448783	0.544007378608144	0.0416567311700402	0.00303231695293363	0	0	0	0	0	0	0	0	0	0	4.07748174390802	2.40794957641239	1.32290040365143	0	11.9885111866803	7.52470884263313	1.68762196411254	1.84645220130676	0	0	0	3.03329414587447	3.72846840238972	2.26389484294962	0.480718398292956	0.813089100697196	0.0499529449381573	0	0	23.9234171162203	10.5381140952332	12.5303691877367	22.9826013540373	62.5084381286824	52.1877102682916	58.1297040377446	19.0149392650184	24.7252557986485	40.014757840287	38.625842866355	31.3449683457327	29.3089816137674	3.7615733650196	8.10030076749151	2.63589471081683	11.6741075315168	2.91576834211951	0.360875421047103	0	0	0	0	0	0	0	0	0
929	2-55	12.0093034860934	48.0471179432525	39.0924056896207	38.7245086824839	0.343421507150822	0.0374349919858519	0	0	0	19.8637210570046	0.937460318801111	19.5263080200536	12.7512407392345	16.3818744133162	13.6831095091654	8.6473332675106	11.5415410034506	7.92540386273654	3.85326408163665	2.31968416843819	0.877440026395876	1.132119911433	0.176037393690841	0.0473853283433137	0.00266707101012212	9.93277552934686E-6	0	0	0	0	0	0	12.0072735248283	10.9434284456735	7.17370276173027	0	10.5311657380637	26.4088754289057	23.4823728729672	6.77699311424454	0	0	0	3.43907934610667	20.1949991940688	11.1952953605464	3.47122418222523	2.81368325554377	1.46163199372637	0.747839876865781	0.0000153398799283329	52.0670334958015	44.9734123311314	49.6706502924189	20.4181451942689	141.144900737026	105.163817725479	165.254083390987	155.601790274484	138.366776978799	147.68976683917	241.491834704885	101.057121653823	145.212326563476	69.4579043918944	86.4657986250519	44.8773301315108	40.4674650503583	16.0681650180918	17.4467772816975	10.3502092334606	0.870243057833525	0.174754800584606	0.000620587803188846	0	0	0	0	0
