No.	NAME	Ro5	DLS_01	DLS_02	DLS_03	DLS_04	DLS_05	DLS_06	DLS_07	DLS_cons	LLS_01	LLS_02	QED
1230	4-57	0	1	1	1	0.9	1	1	1	0.985714285714286	0.166666666666667	1	0.371549881375429
1231	3-53	0	1	1	1	0.8	0.5	1	1	0.9	1	1	0.921828940576584
1232	2-30	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.5	1	0.844769436547891
1233	2-37	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	0.874007851812831
1234	2-4	0	0.75	0.666666666666667	0.833333333333333	0.8	1	0.833333333333333	1	0.84047619047619	0.833333333333333	0.875	0.797938331414282
1235	2-88	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.666666666666667	0.875	0.682492554654138
1236	2-64	0	1	1	1	0.8	0.5	1	1	0.9	0.5	0.875	0.333223140291697
1237	2-98	0	1	0.666666666666667	1	0.8	0.5	0.833333333333333	0.5	0.757142857142857	0.166666666666667	0.875	0.359277292632715
1238	2-95	0	1	1	1	0.9	1	1	1	0.985714285714286	0.5	1	0.520307912789436
1239	4-37	0	1	0.666666666666667	0.833333333333333	0.9	1	1	1	0.914285714285714	0.833333333333333	1	0.681724345060952
1240	4-4	0	1	1	1	1	1	1	1	1	0.833333333333333	1	0.895845352964901
1241	4-37	0	1	0.666666666666667	0.833333333333333	0.9	1	1	1	0.914285714285714	0.833333333333333	1	0.681724345060952
1242	2-56	0	1	0.833333333333333	1	1	1	0.833333333333333	1	0.952380952380952	0.333333333333333	1	0.438478795820307
1243	2-81	0	1	0.833333333333333	1	1	1	1	1	0.976190476190476	0.5	0.875	0.374329426209962
1244	4-6	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.666666666666667	1	0.910788747135197
1245	2-59	0	1	1	1	1	1	0.833333333333333	0.5	0.904761904761905	0.166666666666667	1	0.226113961907396
1246	4-3a	0	1	1	1	0.8	0.5	1	1	0.9	1	1	0.825075056614033
1247	2-22	0	1	1	1	1	0.5	1	1	0.928571428571429	0.5	1	0.849002508505723
1248	2-21	0	1	0.5	1	0.9	1	1	1	0.914285714285714	0.166666666666667	0.75	0.350122027185922
1249	3-30	0	1	1	1	0.8	0.5	1	1	0.9	0.5	0.875	0.237222594387011
1250	3-21	0	1	0.833333333333333	1	0.8	0.5	0.833333333333333	1	0.852380952380952	0.5	0.875	0.20947881327677
1251	2-53	0	0.75	0.5	0.833333333333333	0.9	1	0.666666666666667	0.5	0.735714285714286	0.166666666666667	0.75	0.340961218623315
1252	4-52	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.713805028734366
1253	2-60	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.670026213950605
1254	4-47	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.166666666666667	1	0.730995537915227
1255	3-31	0	1	1	1	1	0.5	1	1	0.928571428571429	0.5	0.875	0.554361948871515
1256	2-59	0	1	1	1	1	1	0.833333333333333	0.5	0.904761904761905	0.166666666666667	1	0.226113961907396
1257	4-50	0	1	0.833333333333333	0.833333333333333	0.9	1	0.833333333333333	0.5	0.842857142857143	0.333333333333333	0.875	0.505040680441142
1258	2-78	0	1	1	1	1	1	1	1	1	0.5	1	0.86097686944213
1259	4-3a	0	1	1	1	0.8	0.5	1	1	0.9	1	1	0.825075056614033
1260	2-55	0	1	0.833333333333333	1	0.9	1	0.833333333333333	1	0.938095238095238	0.333333333333333	1	0.430805600195448
1261	3-52	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.798181160002729
1262	4-12	0	1	0.666666666666667	0.833333333333333	0.4	1	1	1	0.842857142857143	1	1	0.556707952989193
1263	2-21	0	1	0.5	1	0.9	1	1	1	0.914285714285714	0.166666666666667	0.75	0.350122027185922
1264	3-36	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.755596225814978
1265	4-52	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.713805028734366
1266	2-75	0	1	0.833333333333333	1	1	1	1	1	0.976190476190476	0.5	0.875	0.417737641994672
1267	2-95	0	1	1	1	0.9	1	1	1	0.985714285714286	0.5	1	0.520307912789436
1268	3-44	0	1	1	1	1	1	1	1	1	0.666666666666667	1	0.890871409655288
1269	2-2	0	1	0.833333333333333	1	0.9	0.5	1	1	0.890476190476191	0.5	1	0.66432326686561
1270	3-30	0	1	1	1	0.8	0.5	1	1	0.9	0.5	0.875	0.237222594387011
1271	2-77	0	1	1	1	1	1	1	1	1	0.5	1	0.776718102783049
1272	2-37	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	0.874007851812831
1273	2-41	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.5	0.875	0.709323605487143
1274	2-50	0	1	1	1	1	1	1	1	1	0.333333333333333	0.875	0.405109081487706
1275	2-52	0	1	1	1	0.8	0.5	1	1	0.9	0.666666666666667	1	0.85390540475651
1276	2-77	0	1	1	1	1	1	1	1	1	0.5	1	0.776718102783049
1277	2-71	0	1	1	1	1	1	1	1	1	0.333333333333333	0.875	0.363317306604378
1278	2-67	0	1	0.833333333333333	1	1	1	1	1	0.976190476190476	0.833333333333333	1	0.7930514397883
1279	3-21	0	1	0.833333333333333	1	0.8	0.5	0.833333333333333	1	0.852380952380952	0.5	0.875	0.20947881327677
1280	2-34	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.5	0.875	0.819841168325378
1281	2-3	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.83597298334541
1282	2-54	0	1	1	1	1	1	0.833333333333333	1	0.976190476190476	0.5	1	0.405361906841871
1283	4-60	0	1	0.833333333333333	0.833333333333333	0.9	1	1	1	0.938095238095238	0.166666666666667	0.875	0.726870113931982
1284	2-65	0	1	0.833333333333333	1	1	1	0.833333333333333	0.5	0.880952380952381	0.166666666666667	0.875	0.279417790506209
1285	4-6	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.666666666666667	1	0.910788747135197
1286	2-38	0	1	1	1	1	1	1	1	1	0.5	1	0.605166307617009
1287	3-40	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.720623244992516
1288	2-14	0	1	0.5	0.666666666666667	0.9	1	1	1	0.866666666666667	0.5	0.875	0.480144674144205
1289	2-85	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	0.875	0.45805776100349
1290	2-79	0	1	0.666666666666667	1	0.8	0.5	1	1	0.852380952380952	0.333333333333333	0.75	0.397561662034197
1291	4-12	0	1	0.666666666666667	0.833333333333333	0.4	1	1	1	0.842857142857143	1	1	0.556707952989193
1292	2-55	0	1	0.833333333333333	1	0.9	1	0.833333333333333	1	0.938095238095238	0.333333333333333	1	0.430805600195448
1293	2-84	0	1	1	1	1	1	1	1	1	0.333333333333333	0.875	0.387613653210711
1294	2-91	0	1	1	1	0.9	1	1	1	0.985714285714286	0.333333333333333	0.875	0.51271151606995
1295	2-54	0	1	1	1	1	1	0.833333333333333	1	0.976190476190476	0.5	1	0.405361906841871
1296	2-95	0	1	1	1	0.9	1	1	1	0.985714285714286	0.5	1	0.520307912789436
1297	2-37	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	0.874007851812831
1298	2-33	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	0.848700112511914
1299	4-4	0	1	1	1	1	1	1	1	1	0.833333333333333	1	0.895845352964901
1300	2-75	0	1	0.833333333333333	1	1	1	1	1	0.976190476190476	0.5	0.875	0.417737641994672
1301	2-94	0	1	0.833333333333333	1	0.6	0.5	1	1	0.847619047619048	0.333333333333333	0.875	0.520591572608756
1302	3-21	0	1	0.833333333333333	1	0.8	0.5	0.833333333333333	1	0.852380952380952	0.5	0.875	0.20947881327677
1303	3-30	0	1	1	1	0.8	0.5	1	1	0.9	0.5	0.875	0.237222594387011
1304	2-23	0	1	1	1	0.9	1	1	1	0.985714285714286	0.166666666666667	1	0.763103411682592
1305	2-3	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.83597298334541
1306	3-29	0	1	1	1	1	0.5	1	1	0.928571428571429	0.5	0.875	0.509704985782048
1307	2-73	0	1	1	1	1	1	1	1	1	0.5	1	0.862511601497231
1308	2-95	0	1	1	1	0.9	1	1	1	0.985714285714286	0.5	1	0.520307912789436
1309	2-91	0	1	1	1	0.9	1	1	1	0.985714285714286	0.333333333333333	0.875	0.51271151606995
1310	4-60	0	1	0.833333333333333	0.833333333333333	0.9	1	1	1	0.938095238095238	0.166666666666667	0.875	0.726870113931982
1311	3-41	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	1	0.746838930325375
1312	2-16	0	1	1	1	0.9	0.5	1	1	0.914285714285714	0.666666666666667	1	0.742341715687075
1313	2-20	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.718775245917075
1314	4-50	0	1	0.833333333333333	0.833333333333333	0.9	1	0.833333333333333	0.5	0.842857142857143	0.333333333333333	0.875	0.505040680441142
1315	2-78	0	1	1	1	1	1	1	1	1	0.5	1	0.86097686944213
1316	4-50	0	1	0.833333333333333	0.833333333333333	0.9	1	0.833333333333333	0.5	0.842857142857143	0.333333333333333	0.875	0.505040680441142
1317	3-44	0	1	1	1	1	1	1	1	1	0.666666666666667	1	0.890871409655288
1318	2-36	0	1	0.833333333333333	1	0.9	0.5	1	1	0.890476190476191	0.333333333333333	1	0.864300372030281
1319	2-56	0	1	0.833333333333333	1	1	1	0.833333333333333	1	0.952380952380952	0.333333333333333	1	0.438478795820307
1320	4-12	0	1	0.666666666666667	0.833333333333333	0.4	1	1	1	0.842857142857143	1	1	0.556707952989193
1321	2-85	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	0.875	0.45805776100349
1322	2-50	0	1	1	1	1	1	1	1	1	0.333333333333333	0.875	0.405109081487706
1323	2-44	0	1	1	1	1	1	1	1	1	0.5	1	0.747310216622351
1324	3-44	0	1	1	1	1	1	1	1	1	0.666666666666667	1	0.890871409655288
1325	4-55	0	1	1	1	0.9	0.5	1	1	0.914285714285714	1	1	0.708691996015479
1326	2-95	0	1	1	1	0.9	1	1	1	0.985714285714286	0.5	1	0.520307912789436
1327	2-33	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	0.848700112511914
1328	3-35	0	1	1	1	0.8	0.5	1	1	0.9	0.333333333333333	1	0.319323331420128
1329	3-29	0	1	1	1	1	0.5	1	1	0.928571428571429	0.5	0.875	0.509704985782048
1330	2-65	0	1	0.833333333333333	1	1	1	0.833333333333333	0.5	0.880952380952381	0.166666666666667	0.875	0.279417790506209
1331	2-95	0	1	1	1	0.9	1	1	1	0.985714285714286	0.5	1	0.520307912789436
1332	2-97	0	1	0.666666666666667	1	0.8	0.5	0.833333333333333	0.5	0.757142857142857	0.166666666666667	0.875	0.359277292632715
1333	2-79	0	1	0.666666666666667	1	0.8	0.5	1	1	0.852380952380952	0.333333333333333	0.75	0.397561662034197
1334	2-23	0	1	1	1	0.9	1	1	1	0.985714285714286	0.166666666666667	1	0.763103411682592
1335	2-94	0	1	0.833333333333333	1	0.6	0.5	1	1	0.847619047619048	0.333333333333333	0.875	0.520591572608756
1336	3-30	0	1	1	1	0.8	0.5	1	1	0.9	0.5	0.875	0.237222594387011
1337	2-97	0	1	0.666666666666667	1	0.8	0.5	0.833333333333333	0.5	0.757142857142857	0.166666666666667	0.875	0.359277292632715
1338	4-55a	0	1	0.833333333333333	0.833333333333333	0.9	1	1	1	0.938095238095238	0.5	0.875	0.477704849549094
1339	4-52	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.713805028734366
1340	2-33	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	0.848700112511914
1341	3-17	0	1	1	1	0.8	0.5	1	1	0.9	1	1	0.796682686932731
1342	2-93	0	1	1	1	0.8	0.5	1	1	0.9	0.333333333333333	0.875	0.40149767960441
1343	2-82	0	1	0.833333333333333	1	1	1	1	1	0.976190476190476	0.5	0.875	0.254205547321918
1344	3-54	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.666666666666667	1	0.722004718632978
1345	2-20	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.718775245917075
1346	3-36	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.755596225814978
1347	4-60	0	1	0.833333333333333	0.833333333333333	0.9	1	1	1	0.938095238095238	0.166666666666667	0.875	0.726870113931982
1348	3-2	0	1	1	1	0.8	0.5	1	1	0.9	0.333333333333333	1	0.740982145577988
1349	2-30	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.5	1	0.844769436547891
1350	3-50	0	1	0.833333333333333	1	0.7	0.5	1	1	0.861904761904762	1	1	0.806300203702287
1351	3-5	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.71338831408153
1352	3-30	0	1	1	1	0.8	0.5	1	1	0.9	0.5	0.875	0.237222594387011
1353	2-79	0	1	0.666666666666667	1	0.8	0.5	1	1	0.852380952380952	0.333333333333333	0.75	0.397561662034197
1354	4-6	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.666666666666667	1	0.910788747135197
1355	2-5	0	1	0.833333333333333	1	0.7	0.5	1	1	0.861904761904762	0.833333333333333	1	0.81679274306798
1356	2-90	0	1	0.833333333333333	1	1	1	1	1	0.976190476190476	0.5	0.875	0.477795249281769
1357	2-38	0	1	1	1	1	1	1	1	1	0.5	1	0.605166307617009
1358	3-53	0	1	1	1	0.8	0.5	1	1	0.9	1	1	0.921828940576584
1359	2-43	0	1	1	1	1	1	1	1	1	0.5	1	0.555572286804086
1360	3-44	0	1	1	1	1	1	1	1	1	0.666666666666667	1	0.890871409655288
1361	2-70	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.678600593828992
1362	2-47	0	1	1	1	1	0.5	1	1	0.928571428571429	0.5	0.875	0.499814104114337
1363	3-46	0	1	1	1	0.7	1	1	1	0.957142857142857	1	1	0.824134112842269
1364	4-17	0	1	0.666666666666667	0.833333333333333	0.4	0.5	1	1	0.771428571428571	1	1	0.659533956012745
1365	3-17	0	1	1	1	0.8	0.5	1	1	0.9	1	1	0.796682686932731
1366	4-9	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.637052652989218
1367	3-35	0	1	1	1	0.8	0.5	1	1	0.9	0.333333333333333	1	0.319323331420128
1368	2-55	0	1	0.833333333333333	1	0.9	1	0.833333333333333	1	0.938095238095238	0.333333333333333	1	0.430805600195448
1369	2-30	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.5	1	0.844769436547891
1370	2-81	0	1	0.833333333333333	1	1	1	1	1	0.976190476190476	0.5	0.875	0.374329426209962
1371	4-17	0	1	0.666666666666667	0.833333333333333	0.4	0.5	1	1	0.771428571428571	1	1	0.659533956012745
1372	4-57	0	1	1	1	0.9	1	1	1	0.985714285714286	0.166666666666667	1	0.371549881375429
1373	2-71	0	1	1	1	1	1	1	1	1	0.333333333333333	0.875	0.363317306604378
1374	4-50	0	1	0.833333333333333	0.833333333333333	0.9	1	0.833333333333333	0.5	0.842857142857143	0.333333333333333	0.875	0.505040680441142
1375	4-4	0	1	1	1	1	1	1	1	1	0.833333333333333	1	0.895845352964901
1376	4-17	0	1	0.666666666666667	0.833333333333333	0.4	0.5	1	1	0.771428571428571	1	1	0.659533956012745
1377	2-54	0	1	1	1	1	1	0.833333333333333	1	0.976190476190476	0.5	1	0.405361906841871
1378	4-6	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.666666666666667	1	0.910788747135197
1379	2-56	0	1	0.833333333333333	1	1	1	0.833333333333333	1	0.952380952380952	0.333333333333333	1	0.438478795820307
1380	4-12	0	1	0.666666666666667	0.833333333333333	0.4	1	1	1	0.842857142857143	1	1	0.556707952989193
1381	4-60	0	1	0.833333333333333	0.833333333333333	0.9	1	1	1	0.938095238095238	0.166666666666667	0.875	0.726870113931982
1382	3-25	0	1	1	1	0.9	1	1	1	0.985714285714286	0.333333333333333	1	0.517865298148719
1383	3-21	0	1	0.833333333333333	1	0.8	0.5	0.833333333333333	1	0.852380952380952	0.5	0.875	0.20947881327677
1384	4-50	0	1	0.833333333333333	0.833333333333333	0.9	1	0.833333333333333	0.5	0.842857142857143	0.333333333333333	0.875	0.505040680441142
1385	4-41	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.5	0.875	0.498340905327447
1386	4-18	0	1	0.833333333333333	0.833333333333333	0.4	0.5	1	1	0.795238095238095	1	1	0.671682651104308
1387	2-37	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	0.874007851812831
1388	2-27	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.675717565375824
1389	4-14	0	1	1	1	0.9	1	1	1	0.985714285714286	0.833333333333333	1	0.841891412973628
1390	3-30	0	1	1	1	0.8	0.5	1	1	0.9	0.5	0.875	0.237222594387011
1391	3-41	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	1	0.746838930325375
1392	2-87	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.5	0.875	0.661655902789785
1393	3-36	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.755596225814978
1394	2-36	0	1	0.833333333333333	1	0.9	0.5	1	1	0.890476190476191	0.333333333333333	1	0.864300372030281
1395	3-12	0	1	1	1	0.8	0.5	1	1	0.9	0.666666666666667	1	0.84121413963485
1396	2-87	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.5	0.875	0.661655902789785
1397	4-18	0	1	0.833333333333333	0.833333333333333	0.4	0.5	1	1	0.795238095238095	1	1	0.671682651104308
1398	2-78	0	1	1	1	1	1	1	1	1	0.5	1	0.86097686944213
1399	3-10	0	1	1	1	1	0.5	1	1	0.928571428571429	1	1	0.780659920451543
1400	3-31	0	1	1	1	1	0.5	1	1	0.928571428571429	0.5	0.875	0.554361948871515
1401	4-62	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.620590302856804
1402	2-5	0	1	0.833333333333333	1	0.7	0.5	1	1	0.861904761904762	0.833333333333333	1	0.81679274306798
1403	4-18	0	1	0.833333333333333	0.833333333333333	0.4	0.5	1	1	0.795238095238095	1	1	0.671682651104308
1404	3-45	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.666666666666667	1	0.896688004421474
1405	3-17	0	1	1	1	0.8	0.5	1	1	0.9	1	1	0.796682686932731
1406	2-39	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.661588459012726
1407	3-53	0	1	1	1	0.8	0.5	1	1	0.9	1	1	0.921828940576584
1408	2-58	0	0.75	0.666666666666667	0.833333333333333	0.9	1	0.666666666666667	0.5	0.75952380952381	0.166666666666667	0.75	0.343897193422938
1409	2-33	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	0.848700112511914
1410	3-50	0	1	0.833333333333333	1	0.7	0.5	1	1	0.861904761904762	1	1	0.806300203702287
1411	4-9	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.637052652989218
1412	3-44	0	1	1	1	1	1	1	1	1	0.666666666666667	1	0.890871409655288
1413	3-25	0	1	1	1	0.9	1	1	1	0.985714285714286	0.333333333333333	1	0.517865298148719
1414	2-94	0	1	0.833333333333333	1	0.6	0.5	1	1	0.847619047619048	0.333333333333333	0.875	0.520591572608756
1415	2-21	0	1	0.5	1	0.9	1	1	1	0.914285714285714	0.166666666666667	0.75	0.350122027185922
1416	2-98	0	1	0.666666666666667	1	0.8	0.5	0.833333333333333	0.5	0.757142857142857	0.166666666666667	0.875	0.359277292632715
1417	3-44	0	1	1	1	1	1	1	1	1	0.666666666666667	1	0.890871409655288
1418	2-43	0	1	1	1	1	1	1	1	1	0.5	1	0.555572286804086
1419	2-20	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.718775245917075
1420	2-81	0	1	0.833333333333333	1	1	1	1	1	0.976190476190476	0.5	0.875	0.374329426209962
1421	2-53	0	0.75	0.5	0.833333333333333	0.9	1	0.666666666666667	0.5	0.735714285714286	0.166666666666667	0.75	0.340961218623315
1422	3-6	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.552907010962653
1423	3-12	0	1	1	1	0.8	0.5	1	1	0.9	0.666666666666667	1	0.84121413963485
1424	2-19	0	1	1	1	0.7	0.5	1	1	0.885714285714286	0.5	1	0.693639029877896
1425	2-83	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.333333333333333	0.75	0.364677049520679
1426	2-49	0	1	1	1	0.8	0.5	1	1	0.9	0.5	0.875	0.496198301103732
1427	4-9	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.637052652989218
1428	2-58	0	0.75	0.666666666666667	0.833333333333333	0.9	1	0.666666666666667	0.5	0.75952380952381	0.166666666666667	0.75	0.343897193422938
1429	4-18	0	1	0.833333333333333	0.833333333333333	0.4	0.5	1	1	0.795238095238095	1	1	0.671682651104308
1430	3-44	0	1	1	1	1	1	1	1	1	0.666666666666667	1	0.890871409655288
1431	3-40	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.720623244992516
1432	2-73	0	1	1	1	1	1	1	1	1	0.5	1	0.862511601497231
1433	2-21	0	1	0.5	1	0.9	1	1	1	0.914285714285714	0.166666666666667	0.75	0.350122027185922
1434	2-37	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	0.874007851812831
1435	3-2	0	1	1	1	0.8	0.5	1	1	0.9	0.333333333333333	1	0.740982145577988
1436	2-44	0	1	1	1	1	1	1	1	1	0.5	1	0.747310216622351
1437	2-52	0	1	1	1	0.8	0.5	1	1	0.9	0.666666666666667	1	0.85390540475651
1438	2-74	0	1	0.666666666666667	1	0.8	0.5	1	1	0.852380952380952	0.333333333333333	0.75	0.445813329651294
1439	3-37	0	1	1	1	1	1	1	1	1	0.5	1	0.775217816245207
1440	3-26	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	1	0.70534827734157
1441	4-14	0	1	1	1	0.9	1	1	1	0.985714285714286	0.833333333333333	1	0.841891412973628
1442	2-78	0	1	1	1	1	1	1	1	1	0.5	1	0.86097686944213
1443	2-5	0	1	0.833333333333333	1	0.7	0.5	1	1	0.861904761904762	0.833333333333333	1	0.81679274306798
1444	2-83	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.333333333333333	0.75	0.364677049520679
1445	4-45	0	1	0.833333333333333	1	1	1	0.833333333333333	0.5	0.880952380952381	0.166666666666667	1	0.378865579925645
1446	3-26	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	1	0.70534827734157
1447	4-60	0	1	0.833333333333333	0.833333333333333	0.9	1	1	1	0.938095238095238	0.166666666666667	0.875	0.726870113931982
1448	4-41	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.5	0.875	0.498340905327447
1449	4-28	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.666666666666667	1	0.794489238112263
1450	4-29	0	1	0.833333333333333	1	0.5	1	1	1	0.904761904761905	1	1	0.713714004021213
1451	2-42	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.847691886931334
1452	2-23	0	1	1	1	0.9	1	1	1	0.985714285714286	0.166666666666667	1	0.763103411682592
1453	2-82	0	1	0.833333333333333	1	1	1	1	1	0.976190476190476	0.5	0.875	0.254205547321918
1454	2-65	0	1	0.833333333333333	1	1	1	0.833333333333333	0.5	0.880952380952381	0.166666666666667	0.875	0.279417790506209
1455	3-30	0	1	1	1	0.8	0.5	1	1	0.9	0.5	0.875	0.237222594387011
1456	4-43	1	0.5	0.666666666666667	0.5	0.8	1	0.5	0.5	0.638095238095238	0.166666666666667	0.875	0.34106985064616
1457	2-63	0	1	0.666666666666667	1	1	1	1	1	0.952380952380952	0.333333333333333	0.875	0.534961930474644
1458	2-58	0	0.75	0.666666666666667	0.833333333333333	0.9	1	0.666666666666667	0.5	0.75952380952381	0.166666666666667	0.75	0.343897193422938
1459	2-36	0	1	0.833333333333333	1	0.9	0.5	1	1	0.890476190476191	0.333333333333333	1	0.864300372030281
1460	4-47	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.166666666666667	1	0.730995537915227
1461	3-44	0	1	1	1	1	1	1	1	1	0.666666666666667	1	0.890871409655288
1462	3-50	0	1	0.833333333333333	1	0.7	0.5	1	1	0.861904761904762	1	1	0.806300203702287
1463	2-61	0	1	1	1	0.8	0.5	1	1	0.9	0.5	0.875	0.496198301103732
1464	2-76	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.843534902321714
1465	3-26	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	1	0.70534827734157
1466	3-46	0	1	1	1	0.7	1	1	1	0.957142857142857	1	1	0.824134112842269
1467	2-37	0	1	1	1	0.8	0.5	1	1	0.9	0.5	1	0.874007851812831
1468	3-15	0	1	1	1	1	1	1	1	1	0.833333333333333	1	0.875876455336982
1469	3-17	0	1	1	1	0.8	0.5	1	1	0.9	1	1	0.796682686932731
1470	2-42	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.847691886931334
1471	2-76	0	1	1	1	0.8	0.5	1	1	0.9	0.833333333333333	1	0.843534902321714
1472	3-26	0	1	1	1	1	0.5	1	1	0.928571428571429	0.333333333333333	1	0.70534827734157
1473	3-40	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.720623244992516
1474	2-43	0	1	1	1	1	1	1	1	1	0.5	1	0.555572286804086
1475	2-60	0	1	1	1	1	1	1	1	1	0.333333333333333	1	0.670026213950605
1476	2-79	0	1	0.666666666666667	1	0.8	0.5	1	1	0.852380952380952	0.333333333333333	0.75	0.397561662034197
1477	2-57	0	0.75	0.833333333333333	1	1	1	1	1	0.940476190476191	0.666666666666667	0.875	0.786721250320041
1478	2-20	0	1	0.833333333333333	1	0.9	1	1	1	0.961904761904762	0.333333333333333	1	0.718775245917075
