No.	NAME	J_G	VE2_G	VE2sign_G	VE3sign_G	H_RG	J_RG	SpPosA_RG	SM5_RG	VE1_RG	VE2_RG	VE3_RG	VE1sign_RG	VE2sign_RG	VE3sign_RG	J_G/D	SpPosA_G/D	SpMaxA_G/D	SM3_G/D	VE1_G/D	VE2_G/D	VE1sign_G/D	VE2sign_G/D	VE3sign_G/D	Chi_Coulomb	J_Coulomb	HyWi_Coulomb	SpAbs_Coulomb	SpMaxA_Coulomb	VE1_Coulomb	VE2_Coulomb	VE3_Coulomb	VE1sign_Coulomb	VE2sign_Coulomb	VE3sign_Coulomb	VR2_Coulomb
322	Aztreonam	2.8496647601802	0.137870760827303	0.000407390916051439	-7.55303687500272	34843.0075975399	176.730310043538	0.398894839327002	6.71387706277722	2.024298186757	0.0470767020176046	1.31698029020841	0.19546463187868	0.00454568911345767	-3.04840680050622	15.6764405989646	1.06740612187899	0.936435707777226	11.0854785800181	5.48006503236336	0.12744337284566	0.0176306520550405	0.00041001516407071	-7.5410459891448	0.179958860950391	2.6393966272724	12.4298174609078	2129.71153157124	13.521049852171	3.2893894825923	0.0764974298277279	2.22359578779119	0.808214142385764	0.0187956777299015	-0.397636283942246	1.01720482342175
323	Nocardicin B	2.70883446515491	0.113169663252885	0.0032499299210345	-4.23191655319546	77265.1178993599	220.328660518905	0.437463790360857	7.41211252174496	2.20754956843433	0.0374160943802429	2.0290717377786	0.233142710490797	0.0039515713642508	-3.73103113678678	18.8865455150392	1.05501323231147	0.82894911956527	11.6786285976164	6.2934712873794	0.106669004870837	0.367817108944147	0.00623418828718893	-2.56277163365804	0.249838149691806	3.81003178280004	11.4455575083884	1756.56554300236	6.64975745200932	3.56298941719053	0.0603896511388225	3.25570574121446	1.06056174270998	0.0179756227577962	0.150662145740083	1.02977735879754
324	Cephaloglycin	2.11010690759179	0.133715248023289	0.00148186366824823	-5.36559602287301	54174.37670509	154.218323448805	0.422554327467888	6.78361171768716	2.22851992686792	0.0484460853666939	1.60087600024418	0.135974419377595	0.00295596563864337	-3.98609682012377	12.5133065690298	1.04808209990444	0.97745526392531	11.4163716472774	5.67021410952483	0.123265524120105	0.0394414200776826	0.000857422175601796	-6.45861830125121	0.231591008958083	2.779092107497	11.9226811759405	1677.59314535586	10.7759939799933	3.97448184706553	0.0864017792840333	2.75669038160449	0.249041868406764	0.00541395366101661	-2.77714711672673	1.03651690552818
325	Cephalexin	2.15841286187776	0.143591235533137	0.000844001796346177	-5.88638655082817	29366.51921306	118.865210941344	0.425672805954938	6.67069152070329	2.2137291740072	0.05534322935018	1.38049795410469	0.135528304894352	0.0033882076223588	-3.47187997411959	11.1136051355638	1.0531683515549	0.96852881679624	10.9693289075263	5.35568140576	0.133892035144	0.110756108254494	0.00276890270636234	-3.82252925155029	0.214655240116669	2.25388002122502	11.8259245295302	1454.18810946663	12.032175378735	4.00383683081681	0.10009592077042	2.40990548110344	0.280025933778968	0.00700064834447419	-2.21120698355192	1.0419957441224
326	LY097964	2.12345818308399	0.138939166157907	0.00311301567561234	-3.61903480436439	30355.37171547	125.846100279937	0.405486378595531	6.45710537432527	2.01738829956231	0.0504347074890578	1.21915799072303	0.193502412893225	0.00483756032233063	-2.8532544605714	11.2968863685457	1.0836089979443	0.959703090567974	10.94256534028	5.49755336444582	0.137438834111145	0.151616975116721	0.00379042437791804	-3.27700868856761	0.18542439073789	1.94695610274785	12.3433288596418	1945.02760889652	13.8314222041054	3.20877026078858	0.0802192565197145	2.02535449562602	1.52802294900331	0.0382005737250826	0.736519507405431	1.04374445947381
327	Cephalexin	2.22660535860186	0.1474879686075	0.000299677425457461	-7.68514391867484	26478.52924131	117.809591109451	0.425686111412866	6.71657549308408	2.52042801641017	0.0630107004102542	1.60589719388934	0.110551565651255	0.00276378914128137	-3.82574040993905	11.3319695574933	1.05524079245185	0.950964968963274	10.9145876138722	5.33570303131328	0.133392575782832	0.0907100960432559	0.0022677524010814	-4.16937749291244	0.21261086166071	2.23241404743745	11.827213193337	1454.1602431681	12.0824209289427	4.06292661019024	0.101573165254756	2.43535591044543	0.274920066689853	0.00687300166724633	-2.24317423764886	1.04203563088464
328	Moxalactam	2.16071178290077	0.12310835258695	0.00182794164467525	-5.4304771302132	59993.96819185	163.244465786192	0.409537618207736	7.10794358666458	2.52854941467874	0.0468249891607175	2.17550580482303	0.214564533514926	0.00397341728731344	-3.60958714142089	13.363287664621	1.07242923682594	0.891246669441982	11.6225271049736	6.21753863651825	0.115139604379968	0.168843958943583	0.00312673998043673	-4.1715781560525	0.208573863246854	2.37774204101414	12.1249742056896	2132.20153015012	9.90378250201649	3.83317828992015	0.0709847831466694	3.15121870668934	0.0413690698617088	0.00076609388632794	-7.46995091560827	1.04974564451655
329	LY097964	2.10222518378663	0.143360868366688	0.00384319406617529	-3.2529907739673	31116.0215861	125.937367639643	0.405831644194275	6.46211768671721	2.00109898781228	0.050027474695307	1.20507428917223	0.200875871019874	0.00502189677549685	-2.78828890830347	11.2360744941648	1.08251037518121	0.963292729868229	10.95365114159	5.24662972382538	0.131165743095635	0.106170439624341	0.00265426099060854	-3.89598553735173	0.186109380053675	1.95414849056359	12.3433399100357	1945.00174947728	13.9017199189221	3.14673836256819	0.0786684590642047	1.99144253896577	1.49656629732475	0.0374141574331187	0.700383842739035	1.04376692927422
330	Cephaloglycin	2.2634189399719	0.13547864048265	0.000375711435298015	-8.10698367161854	43984.3478227399	151.075356287554	0.423713812364727	6.85616298114897	2.57550940919988	0.0559893349826062	1.88997044787749	0.115138751029329	0.00250301632672454	-4.318381035031	13.1005258699081	1.06042975712906	0.935959764447201	11.2863987695395	5.34318701268005	0.116156239406088	0.0447871687170839	0.000973634102545301	-6.20469339958846	0.22502238672017	2.70026864064204	11.9296672221152	1677.62224653923	10.945661634081	4.0596500301487	0.0882532615249717	2.79904754164198	0.263974173141149	0.00573856898132933	-2.66081738431715	1.03654087663787
331	BL-S217	2.22262792164981	0.129100362288955	0.00226256738913815	-4.62795474896722	55282.67265845	166.412696282146	0.413318266761353	6.79281190054048	2.37131005755422	0.049402292865713	1.79994404783811	0.264919422574321	0.00551915463696502	-2.76905376107687	13.9620906260589	1.06753375298568	0.920856740602456	11.3666767343793	5.9161143392361	0.123252382067419	0.214334250186774	0.00446529687889113	-3.21076043528848	0.227859807392571	2.84824759240713	12.3686623842666	2066.37388727153	11.5448461515298	3.57811755280715	0.0745441156834823	2.65754210137413	0.939750203125255	0.0195781292317762	-0.129540344362544	1.03520481006769
332	Ceftizoxime	2.02373708748418	0.146949481277417	0.00207201541823926	-4.12699958478252	24552.5086489	113.495439171869	0.403069516126829	6.25091922730519	2.03427643850159	0.0549804442838267	1.14111688536849	0.191977540379106	0.00518858217240828	-2.65197343422332	10.3481072497155	1.08523507194048	0.976852271978297	10.7610790059839	5.38804916993248	0.145622950538716	0.142039197462737	0.00383889722872262	-3.13608962364977	0.168741627263093	1.64523086581516	12.3288429967869	1906.00873931492	14.6108905853283	2.56264722267161	0.0692607357478814	1.5121486516095	1.18219826637687	0.0319513044966722	0.268954177141769	1.04822538757803
333	Moxalactam	2.15418112416114	0.121317332108903	0.00214954464528755	-5.05040276062672	61126.86526234	163.140240118345	0.409361733998213	7.12975722894562	2.73836775896062	0.0507105140548263	2.36245557342458	0.17562933007237	0.00325239500134018	-4.07917595839555	13.3629762383871	1.07325427663811	0.889319824294575	11.615300473648	6.20863868351131	0.114974790435395	0.251950304955214	0.00466574638805951	-3.232899602895	0.208334632370468	2.37501480902333	12.1222870829433	2132.1115385373	9.84129436210458	3.89274836402283	0.0720879326670895	3.18738418662789	0.0349244780622452	0.000646749593745281	-7.86709840818463	1.04978450871182
334	Aztreonam	2.88348342700919	0.129565998156519	0.00178713389785606	-4.79181014337419	33661.97551682	176.712176101041	0.398961325734549	6.72690956291448	2.01100070401066	0.0467674582328061	1.30467255732827	0.202040532446064	0.00469861703362939	-2.98661443126637	15.7516011540471	1.06925241083194	0.930870791468942	11.0676295196004	5.45634159855837	0.126891665082753	0.0401929091212959	0.000934718816774324	-6.0021574032003	0.179696859956754	2.63555394603239	12.4301844749243	2129.70170131954	13.5627026957424	3.4051436228407	0.0791893865776906	2.28818236790349	0.714081258068289	0.016606540885309	-0.628885171060457	1.01717736763194
335	LY097964	2.09790551908577	0.143751039060204	0.00345069957470917	-3.44013143336746	31292.52247454	125.455700554754	0.406243195650683	6.46886586587981	2.01331067860214	0.0503327669650534	1.21564318816196	0.197031084662189	0.00492577711655473	-2.82186100738821	11.255287461456	1.07903508972979	0.963108264913454	10.9530554817809	5.01424578810743	0.125356144702686	0.115125903290947	0.00287814758227366	-3.75530779703108	0.185574851852858	1.94853594445501	12.3438263840117	1945.0180340842	13.9101108464152	3.14078313205801	0.0785195783014503	1.98815179933218	1.50428850499846	0.0376072126249614	0.709324547450406	1.04378034612416
336	Cephalothin	2.01030245230193	0.139204766050317	0.00249618043876177	-4.05875468776747	39235.30677576	131.295137962667	0.407139260383987	6.50101537796436	2.29372244993265	0.0559444499983574	1.47821754766788	0.252150232338005	0.00615000566678061	-2.4531965720696	11.1619014675074	1.07935192677868	0.986849952980329	11.0995858604701	5.47772629818557	0.13360308044355	0.14575401211675	0.00355497590528659	-3.42915587513782	0.197924593318466	2.12768937817351	12.3336934377629	1933.88535226015	13.2554671798723	3.25407249638529	0.0793676218630559	2.10095161925742	0.842460796949882	0.0205478243158508	-0.305246227684414	1.04295233933228
337	Cefoxitin	2.26257158931395	0.133212338080584	0.000725172595904502	-6.58286613451622	38444.4908692701	142.827807838934	0.409666516994048	6.75114493836868	2.3058066965385	0.0524046976486022	1.59642074297475	0.131293013502194	0.00298393212504987	-3.87973688703387	12.3989539981469	1.07598858940998	0.95166739101105	11.2027065585889	5.23342863150805	0.118941559807001	0.145332529205528	0.00330301202739836	-3.68560354097992	0.193968537282726	2.23063817875135	12.3793685907915	2062.35084490924	12.7038894095053	3.01704167519087	0.0685691289816107	2.11015776065787	0.518385680012788	0.0117814927275634	-1.25552681763213	1.04123333023235
338	Cefacetrile	2.57756935942585	0.148483348586397	0.000740595159289322	-5.55222880303606	20627.16874694	123.757674091666	0.407988015273389	6.3284129970293	2.29430054862419	0.0655514442464053	1.26227608139622	0.255534570561147	0.00730098773031848	-2.07392617971807	12.2736839331278	1.05092959874125	0.978711078775223	10.5995449129211	4.02753254220278	0.115072358348651	0.0455271039229699	0.00130077439779914	-4.69605491326832	0.173373321733293	2.08047986079952	11.8605781180385	1484.32446296012	14.048189923835	3.25463329223133	0.0929895226351809	1.79375721910868	0.818292444977116	0.0233797841422033	-0.304820104758321	1.0217348855656
339	Moxalactam	2.21184256881948	0.123161452876857	0.00157783877605251	-5.77553552289928	56102.60274694	162.049807954008	0.408694498792498	7.12751054226587	2.67339162620178	0.0495072523370701	2.30613795029575	0.186964594423268	0.00346230730413458	-3.93249939247373	13.5413073428073	1.07230245273371	0.880198614304621	11.5861219585413	6.11702291141734	0.113278202063284	0.174946442959802	0.00323974894370005	-4.08831236949061	0.206769647395052	2.35717398030359	12.1279309777386	2132.11067103899	9.97108364143978	3.85802902032473	0.0714449818578653	3.1663736465896	0.0238636509617897	0.000441919462255364	-8.76022080341997	1.04972666625684
340	Cefazolin	1.55965651848033	0.132931545174275	0.00730870084148845	-2.15422420005615	51667.7046831801	122.70297677358	0.390698175314403	6.38035747907808	2.11384167703969	0.0503295637390401	1.36530431650061	0.294840656682108	0.00702001563528828	-2.22773304680389	9.18852804840155	1.09432448768439	1.02996011006166	11.3002872338678	5.19643399105313	0.123724618834598	0.0448205351539173	0.00106715559890279	-5.6637964417675	0.179117425038089	1.6120568253428	12.6761172084967	2418.45004585184	14.9212625501496	4.07558000539864	0.0970376191761582	2.56279557637241	0.927169974044924	0.0220754755724982	-0.137930693188275	1.06499531206272
341	Ampicillin	2.28509418789025	0.143599580382229	0.00143032318037159	-5.12952943675469	31136.5931278	123.211210942269	0.428189475007729	6.93242866362869	2.64712428420421	0.0630267686715288	1.77565219518958	0.084393032979688	0.00200935792808781	-4.50951230031139	11.7015886714086	1.05233687918564	0.959333631513008	11.0871865742869	5.19865051223495	0.123777393148451	0.0421230246404924	0.00100292915810696	-5.77701789791937	0.226727590078504	2.49400349086355	11.8317379127329	1456.70052272693	11.6164033174158	4.07932133518226	0.0971266984567204	2.56446925051997	0.26092920071164	0.00621260001694381	-2.45060472752283	1.04003378617393
342	Cefaclor	2.14038622957706	0.152720716154334	0.00225836639859779	-3.98861432807899	21663.13581128	107.556546100944	0.413277354594032	6.50041124602061	2.20002058073504	0.0594600156955417	1.26697895123037	0.130713400269484	0.00353279460187795	-3.26961558494452	10.366633367696	1.06554611046254	0.969508623233366	10.7382618062695	5.33423794645435	0.144168593147415	0.130683434398536	0.00353198471347396	-3.26998400444849	0.178028177851487	1.73577473405199	12.4100190562448	1862.47792510465	15.8592891996306	3.9523018687006	0.10681896942434	2.20834539850146	0.264273315253728	0.00714252203388454	-2.13840274236649	1.0453645642757
343	Aztreonam	2.84201234202246	0.136730063051381	0.00181897574152084	-4.75882994003409	35502.05920378	175.855000477676	0.398955550608807	6.77093010747518	2.19857502455303	0.0511296517337914	1.47120754763784	0.172085108066832	0.0040019792573682	-3.28630385774375	15.6039264094579	1.08702781442002	0.941239307373744	11.1008146215748	5.63042989908931	0.130940230211379	0.170224378318911	0.00395870647253282	-3.30660644595535	0.179575743402185	2.63377756989871	12.4263381887901	2129.78631333238	13.4355533469515	3.47108383365705	0.0807228798524895	2.32399994239883	0.652451779845321	0.0151732972057051	-0.797441793170992	1.01724961059415
344	Carbenicillin	2.17756774084578	0.142124064924293	0.00265908781097453	-3.99847572743002	35563.92828876	128.053015050786	0.41367900308728	6.76917448071188	2.82444223488147	0.067248624640035	1.89391732752577	0.340668322581755	0.00811115053766084	-1.96420664119774	11.3029076267839	1.05887035014214	0.992359311288809	11.1886289529384	5.32586281957377	0.126806257608899	0.0770709429612387	0.00183502245145807	-4.67505917507308	0.210036366874486	2.31040003561935	11.8931779583703	1584.56064604725	11.7604186391434	3.6964681948433	0.088011147496269	2.38470528992823	0.472335395978283	0.0112460808566258	-1.3681479333659	1.0401404778753
345	Cephalosporin C	3.09173296251735	0.135395192344383	0.00460628905401433	-3.07546334495355	35205.90247296	176.073662476762	0.422390960782441	7.09276365989142	2.15824591551314	0.0479610203447364	1.50345417456164	0.240069928316395	0.00533488729591989	-2.78848006745182	17.0725859830926	1.04474383151739	0.89924386347778	11.1019818849056	5.48517127651333	0.12189269503363	0.191315000600464	0.00425144445778808	-3.23212939440829	0.208640016415112	3.19914691836505	11.9594107905151	1713.26518167177	11.3653573497055	3.36077467354875	0.0746838816344167	2.36897728084734	1.23331765594263	0.0274070590209473	0.409837269700321	1.01680852786993
346	Ceftazidime	2.00644329278164	0.116757579029181	0.000326120004884175	-9.99452848442868	97591.3559969199	187.857049974013	0.412345227757429	7.13593823921183	2.06742595408762	0.0356452750704762	1.82949379134674	0.161722547247956	0.00278831978013717	-4.58913067561376	13.8652353896168	1.08511466969417	0.913466800928264	11.909636891787	6.20079430071535	0.106910246564058	0.252195258649357	0.00434819411464409	-3.46992587884703	0.232735351709968	2.8393712908616	12.4797164024982	2450.58085850712	10.4114719298073	3.85091432310993	0.0663950745363781	3.39627036682666	0.661979512934995	0.0114134398781896	-1.03910161567628	1.04611380848247
347	Cefamandole	1.89313597597226	0.130799885403563	0.00578074326936689	-2.67252038604862	54190.65080238	136.84743099817	0.41286546004042	6.88835096541587	2.38824549425088	0.0497551144635599	1.81477904190291	0.202333644462424	0.00421528425963383	-3.33087309997383	11.5941639947404	1.07557158330595	0.924478053329902	11.3775604394786	5.92577273799347	0.123453598708197	0.100438555098286	0.00209246989788096	-4.79087780948571	0.205724890705061	2.09839388519162	12.4049057933788	2150.84002529112	12.2213895149783	3.74195931657039	0.0779574857618831	2.75087549491988	0.36537587338461	0.00761199736217938	-2.09884864083589	1.05594700983785
348	Aztreonam	2.99112575746222	0.131848109552491	0.00386873981193133	-3.34953669348334	31524.3228052	174.668558867164	0.399091004154583	6.81043002618704	1.98141329178743	0.0460793788787774	1.27699280966907	0.201619905201092	0.00468883500467655	-2.99050635330874	16.0910193581655	1.06953914336742	0.916089647015095	11.0204742593173	5.75508500891687	0.133839186253881	0.288028447363421	0.00669833598519583	-2.32442785170408	0.176898470151649	2.59451089555751	12.4296343838969	2129.6843554958	13.4504166392523	3.87213922233217	0.0900497493565621	2.52818914488416	0.304474628588373	0.00708080531600868	-2.22073022969877	1.01725142088436
349	Ofloxacin	2.08518444557947	0.132147386757381	0.00206441208086528	-4.70325057161195	37682.1215464101	114.189986109443	0.423506330540732	7.36221088465109	3.11367474052417	0.0676885813157429	2.26905692010361	0.218745083027025	0.00475532789189184	-3.03628382142135	10.4222797697177	1.04937177349349	0.977914638995307	11.417830884497	5.05536312658066	0.109899198403927	0.0209395027424867	0.000455206581358407	-7.72355472501996	0.251055445876539	2.46034336959009	11.083020188722	1241.55548171815	7.50842485319926	5.39237682271686	0.117225583102541	3.36618907346478	0.528613465619676	0.0114915970786886	-1.27356417914776	1.05818173318212
350	Cefmetazole	2.25717729900394	0.132488167865852	0.00592946613813099	-2.59544224533293	47204.04671882	156.571668082668	0.396838787004294	6.7692497947236	2.47600257094362	0.0538261428466005	1.81125501995974	0.213783770605187	0.00464747327402581	-3.08211622976947	13.0272782687113	1.08692279637169	0.948527183384133	11.3264975832213	5.47016601044076	0.118916652400886	0.0807758089192999	0.00175599584607174	-5.02650594686195	0.186760945645233	2.2411313477428	12.6923333207198	2478.47039026582	13.478665652065	2.45844686163218	0.053444496992004	1.79703979786204	1.15959882029838	0.0252086700064865	0.295815718354969	1.03848592171852
351	Penicillin N	3.0348488125853	0.139608153360839	0.00185446009723568	-4.78865125439422	33653.39096082	163.48779270929	0.427745537994206	7.16132883228695	2.15163906904037	0.0489008879327356	1.46418545466801	0.252157016490053	0.00573084128386485	-2.63264734793281	16.0608536370048	1.03835743178175	0.928887131727447	11.1304979004706	5.10181583900481	0.115950359977382	0.227234929835181	0.00516443022352683	-2.83150960159975	0.233203649759567	3.4980547463935	11.8701290312948	1531.2877904663	11.2010660812473	3.39372366282229	0.0771300832459612	2.33497649695187	1.21158776439499	0.0275360855544316	0.366761466815863	1.01719548576029
352	Carbenicillin	2.22530445536269	0.142116010234081	0.00160770775121799	-4.91628313669966	33787.52496494	126.477167699693	0.413866455580173	6.81265519743015	2.85396370925465	0.0679515168870156	1.91288347472982	0.343042417097796	0.00816767659756657	-1.95153914023803	11.4762432273993	1.06557951925306	0.978758594757353	11.1473284216959	5.28930811838356	0.125935907580561	0.000154382526180288	3.67577443286401E-6	-16.0078877991219	0.207935130923338	2.28728644015672	11.8959079619387	1584.60898893446	11.7942320776387	3.74123983506262	0.0890771389300625	2.40666530946681	0.487041318897702	0.0115962218785167	-1.31222361137102	1.04012346575606
353	Ceftizoxime	2.02835348115553	0.14668314124863	0.00252229968704172	-3.81100588274324	24565.6445628	112.909739789455	0.404003225385087	6.25628268653453	2.01708980088713	0.0545159405645171	1.12748336374316	0.187536517377039	0.00506855452370376	-2.68958236707443	10.3874257142757	1.08690823447847	0.974364065230778	10.7536336433468	5.25787509315674	0.14210473224748	0.143803016085846	0.00388656800232015	-3.11625841880253	0.168262734532124	1.64056166168821	12.3304740805112	1906.03607163751	14.6979238659623	2.50840234382519	0.0677946579412213	1.47776963224395	1.17134105341611	0.0316578663085436	0.254128449760535	1.04822624887402
354	Cefazolin	1.61890960208109	0.135056827197529	0.00476586898720689	-2.93415616240627	45692.35780294	121.5832896008	0.390405763902634	6.39889042612738	2.13668646256012	0.0508734872038123	1.38491135350342	0.289779122549005	0.00689950291783344	-2.2593182092088	9.41480405725274	1.09424904649746	1.00352259786755	11.2222773220597	5.42067378891254	0.129063661640775	0.0844098360545013	0.00200975800129765	-4.5091491616101	0.176550340809838	1.58895306728854	12.6799201193607	2418.43721890374	15.1974423234211	4.22063146832083	0.10049122543621	2.62658521709623	0.536492563455115	0.012773632463217	-1.13583243308387	1.06510139897524
355	Moxalactam	2.18015975365013	0.12373814476607	0.000835732936390823	-7.26590909904888	58932.88328601	162.383110561821	0.409627464114712	7.11730886424394	2.78404715180779	0.0515564287371812	2.40125356654404	0.170841771785119	0.00316373651453925	-4.14399203923492	13.4371379866755	1.07688221451677	0.885620304608974	11.6038840783516	6.05896503795634	0.112203056258451	0.00125259399610878	0.0000231961851131255	-15.6718242410869	0.20723802808975	2.36251352022314	12.127358424157	2132.22290254944	9.94776621359125	3.84306099441992	0.0711677961929615	3.15725729764817	0.0189170148223283	0.000350315089302376	-9.30499593767865	1.04971390711014
356	Moxalactam	1.93653041121256	0.11980635775808	0.00657767350519435	-2.42748320846263	83038.0625547401	169.085861632406	0.409842095068996	7.05779396411887	3.00333094295254	0.0556172396843062	2.57905722924143	0.143268847892062	0.00265312681281595	-4.55678045015509	12.4145256742435	1.07827098546879	0.950267834055174	11.8133182838113	6.23645010596466	0.115489816777123	0.153643637299207	0.00284525254257791	-4.39282126836686	0.217608517584943	2.48073710046835	12.1146495905375	2132.16662370365	9.72499436998431	3.83887904404392	0.0710903526674799	3.15470391400603	0.0160901107885732	0.000297965014603208	-9.68458121398569	1.04972426189424
357	Carbenicillin	2.10538038091511	0.143258035980561	0.0030214067161073	-3.76547438131027	38210.54506708	129.422826470389	0.413927684954388	6.7367297148461	2.86770518445021	0.0682786948678621	1.92164490620362	0.352085163704148	0.008382980088194	-1.90407955502937	11.0480118513111	1.05712652903528	1.01473880623702	11.2555447402777	5.40192275269426	0.128617208397482	0.0917453507676718	0.002184413113516	-4.35714692517196	0.212609279713629	2.33870207684992	11.8897825449223	1584.65585977497	11.6862127665321	3.70692961580109	0.088260228947645	2.3898602283084	0.474736848248948	0.0113032582916416	-1.35889764272042	1.04015066709652
358	Cephaloridine	1.84055473214629	0.132853299684852	0.0010969432280542	-5.87971500678128	44543.96261222	124.739616282425	0.416284824519467	6.76633017989768	3.8662508314337	0.0859166851429712	2.64280511882644	0.111590042547809	0.00247977872328464	-4.28568550572346	10.5497432481539	1.08040057592124	0.952051927448149	11.2716153438151	5.48185765970301	0.121819059104511	0.049981457184204	0.00111069904853787	-5.85535988874675	0.214949689924803	2.06351702327811	12.3318354825876	1954.80575864162	12.1078915395983	3.9137687108039	0.0869726380178645	2.66667820600179	0.718417389610325	0.0159648308802294	-0.646304237656692	1.05938764470721
359	Aztreonam	2.8673501911528	0.132803532231333	0.000653267387203659	-6.67119443720733	34485.20688558	175.786805622379	0.399351251064643	6.73861172437978	2.08674971855856	0.0485290632222921	1.3737225634786	0.17416169459553	0.00405027196733792	-3.26390364049867	15.7578813627739	1.06230262083761	0.932643965162805	11.0733964625714	5.58215058797029	0.129817455534193	0.0979848246037352	0.00227871685124966	-4.33801707590106	0.179348662571303	2.63044705104578	12.4295988760997	2129.68620368258	13.5155835405577	3.3803532349812	0.0786128659297954	2.27453696502426	0.741392986111016	0.017241697351419	-0.558791565649334	1.01723469652559
360	Ampicillin	2.23974796350789	0.142685769659637	0.000931085289739758	-5.91259722622175	32912.14609242	123.88187438117	0.428130987643785	6.90029340513863	2.29836720258319	0.0547230286329332	1.51796154593731	0.111147109999795	0.00264635976189988	-4.00722766567139	11.5553641180769	1.04841257617121	0.971028382035657	11.1234752753767	5.46812717765307	0.130193504229835	0.00947634433661478	0.000225627246109876	-8.49810850117864	0.227993232468679	2.50792555715547	11.8310552110688	1456.78245787685	11.5839928899202	3.99435939284134	0.0951037950676508	2.52607797950471	0.24152799046617	0.00575066643967071	-2.59153663436113	1.04004713617107
361	Sulbenicillin	2.25858484537454	0.140897682041129	0.00253376730729308	-4.13988870962977	35057.5872219	134.456111970629	0.403664481347116	6.77550160468913	2.57264105727834	0.0598288617971707	1.7646305442932	0.303350504168628	0.00705466288764252	-2.22763769936363	11.6524181569171	1.06924994786181	0.983297395281374	11.2317610227348	5.41880940638043	0.126018823404196	0.07975566836134	0.00185478298514744	-4.7224252970697	0.193811966856557	2.18038462713627	12.3982778280364	2009.16239042047	13.7642591310026	3.56027335130077	0.0827970546814133	2.37137837744558	0.410796165572061	0.00955339919935026	-1.66140656092728	1.03935055048779
362	LY097964	1.99382098313929	0.144992650526073	0.00234866135611399	-4.1084784261104	35633.75199826	127.573012151104	0.406989115513212	6.42428964385887	2.06953413878986	0.0517383534697466	1.26349037946467	0.18360153116375	0.00459003827909375	-2.94449480510567	10.8960622208463	1.08439153623971	0.990611325743698	11.0368859927601	5.20526079039304	0.130131519759826	0.0435606226145719	0.0010890155653643	-5.44362368590008	0.189056758899158	1.98509596844115	12.3391419068058	1945.01574595177	13.5884551396268	3.23058718031736	0.0807646795079339	2.03712586145508	1.53172484889554	0.0382931212223886	0.740723031581675	1.04373950827715
363	Cefotaxime	2.0655155314862	0.132891402503331	0.000292332672065454	-8.60827813548499	57106.88366478	162.443388763725	0.405920336991958	6.5843729783268	2.00186573595831	0.0435188203469197	1.38660075264107	0.193331229831824	0.00420285282243097	-3.28301073736944	12.6404008072698	1.0768779483425	0.969650533392653	11.3923998675312	5.53490393021674	0.120323998482973	0.014914979053972	0.000324238675086348	-8.40133582015728	0.203949772012249	2.44739726414699	12.4020786789308	2168.35081191402	12.152544146326	2.81018778805531	0.0610910388707675	2.06418257402583	1.01668365678922	0.0221018186258526	0.0330548746737747	1.038334637089
364	Carbenicillin	2.08347208641864	0.142280574643455	0.00373946179503899	-3.37655475812175	39625.50772766	129.50564225536	0.4141946516742	6.74098243660798	2.83822109286001	0.0675766926871431	1.90279413778068	0.340758371359656	0.00811329455618228	-1.96372455768307	10.975321334061	1.06060733792206	1.02128160429652	11.274836287485	5.48794042387687	0.130665248187545	0.0794726078233377	0.00189220494817471	-4.61908665019185	0.213117400317177	2.34429140348895	11.8896289613816	1584.65419673782	11.6813307267779	3.70761567966378	0.0882765638015186	2.39019778258931	0.475867476392489	0.011330178009345	-1.35455870108705	1.04014297156897
365	Penicillin N	3.04152658674842	0.138547003904023	0.00259791281592176	-4.14446010502249	34367.87696218	162.012951071004	0.428298803767216	7.20172018143874	2.13192494905144	0.048452839751169	1.44659641276974	0.258292051046125	0.00587027388741193	-2.58671141986671	16.1302694378626	1.04291067142367	0.924883046476454	11.1174155925242	5.22366673684625	0.118719698564688	0.232572975902619	0.00528574945233224	-2.78713930020674	0.232065079253029	3.48097618879543	11.8723652778059	1531.32464132414	11.2152765997575	3.38547570432674	0.0769426296437896	2.33032668640223	1.24750414288524	0.0283523668837554	0.422584784878662	1.01716887857641
366	LY097964	2.0345880790222	0.146963148991399	0.00131434012691029	-5.11692896610467	33034.11573715	127.714156681148	0.405865258393771	6.40606566966167	2.00230606633087	0.0500576516582718	1.20612185253121	0.197862988066582	0.00494657470166456	-2.81454174650437	11.0267674667891	1.07197155480262	0.979286851943744	11.0024540245496	5.48489685342327	0.137122421335582	0.00453081852829557	0.000113270463207389	-9.37529332862879	0.188358853721743	1.9777679640783	12.3387512900271	1944.97055847968	13.6254194989703	3.11138451407309	0.0777846128518273	1.97181474327252	1.50685104999808	0.037671276249952	0.712281300271208	1.0437957220569
367	Nocardicin B	2.08021970431952	0.11827153717166	0.00105501475944277	-7.11474777263993	149974.23299424	236.880015389005	0.436893825637085	7.22866962412827	2.19940752057966	0.0372780935691468	2.01960366382238	0.242550296221417	0.00411102196985453	-3.62966932479464	16.1863840653706	1.04985887200352	0.952623826357757	12.0862711696132	5.8964228971733	0.0999393711385306	0.022700381454524	0.000384752228042779	-9.6994043849836	0.274552715123301	4.18692890563034	11.4221130185126	1756.50193011643	6.31362652273433	3.55466519108951	0.0602485625608391	3.24971233829649	1.07245177242099	0.0181771486851014	0.179228850709885	1.02978177714548
