No.	NAME	SpMax1_Bh(m)	SpMax2_Bh(m)	SpMax3_Bh(m)	SpMax4_Bh(m)	SpMax6_Bh(m)	SpMax7_Bh(m)	SpMax8_Bh(m)	SpMax1_Bh(v)	SpMax2_Bh(v)	SpMax8_Bh(v)	SpMax1_Bh(e)	SpMax3_Bh(e)	SpMax4_Bh(e)	SpMax6_Bh(e)	SpMax7_Bh(e)	SpMax1_Bh(p)	SpMax5_Bh(p)	SpMax7_Bh(p)	SpMax1_Bh(i)	SpMax2_Bh(i)	SpMax8_Bh(i)	SpMax2_Bh(s)	SpMax4_Bh(s)	SpMax5_Bh(s)	SpMax6_Bh(s)	SpMax7_Bh(s)	SpMax8_Bh(s)	SpMin1_Bh(m)	SpMin2_Bh(m)	SpMin3_Bh(m)	SpMin4_Bh(m)	SpMin5_Bh(m)	SpMin6_Bh(m)	SpMin7_Bh(m)	SpMin8_Bh(m)	SpMin1_Bh(v)	SpMin5_Bh(v)	SpMin6_Bh(v)	SpMin1_Bh(e)	SpMin2_Bh(e)	SpMin3_Bh(e)	SpMin5_Bh(e)	SpMin8_Bh(e)	SpMin1_Bh(p)	SpMin2_Bh(p)	SpMin3_Bh(p)	SpMin4_Bh(p)	SpMin7_Bh(p)	SpMin8_Bh(p)	SpMin4_Bh(i)	SpMin6_Bh(i)	SpMin7_Bh(i)	SpMin1_Bh(s)	SpMin2_Bh(s)	SpMin3_Bh(s)	SpMin4_Bh(s)	SpMin5_Bh(s)	SpMin6_Bh(s)	SpMin7_Bh(s)	SpMin8_Bh(s)
236	Cyclacillin	4.14655545123922	3.81973372604943	3.49614369982512	3.30785340631512	2.86910158371222	2.86601227090565	2.83199679848515	3.89027667827649	3.77064348574715	2.56952642080203	4.02253553790398	3.57095899062049	3.39290148856101	3.11105159519308	3.03080602933565	3.90836023373276	2.9946690613372	2.62018355960576	4.06020734966811	3.95063158671164	3.0091518667864	7.4325079476973	6.99904899564645	4.57495153648838	4.36565140166333	4.0609042890397	4.02070060738783	2.1067903217709	1.90329237827271	1.80617848292556	1.63049367255108	1.51322599753148	1.41678584666846	1.31770528195405	1.2173502478795	2.09437840436912	1.42854851819131	1.39437661713666	1.91023951183326	1.75944643286909	1.67442157659283	1.15344671690403	0.851574557796717	2.08950861439557	1.96640068782437	1.80423504164882	1.65325661404383	1.2834663284839	1.23919507919831	1.28835742171011	1.06390511335588	0.803551866786402	1.47597589518378	1.21526497653562	1.17371040271628	0.824907350936018	0.824619515792877	0.469096288294858	0.459047850437456	0.20856887067804
237	Ceftriaxone	4.22115902791079	4.12458064198147	3.92721036290282	3.61368566620565	3.38608004681177	3.34551726337441	3.05144641013599	3.87692291941398	3.76386329454215	2.90994519259092	3.99758191880526	3.76329681330757	3.58114809005233	3.24622599161781	3.20351376061024	3.89703972297893	3.21547478277222	2.98377175820509	4.02428689903054	3.88055883832477	3.17964078552027	7.50134751249747	7.42337469352764	7.35427760320851	6.99904878623764	5.16518396105101	4.90243831101451	1.92663788196335	1.70703688332597	1.67590293234002	1.60565583500357	1.5111676410051	1.38382179020482	1.33439078301171	1.19145793703865	2.02996564167972	1.53316877323389	1.49257130508907	1.88840052566294	1.63009866629386	1.57835225642256	1.30462698572121	1.04633814820353	2.04564814591387	1.86772459697028	1.80792517884668	1.643844950997	1.45818632670954	1.31739029912939	1.42835812024881	1.1016953612501	1.09975779222056	1.3107815010316	0.997683954267831	0.732952927077584	0.692275108758232	0.567712667277676	0.545546495721302	0.330889137183896	0.231799493235293
238	Imipenem	4.088032739491	3.74509663850216	3.50113013867182	3.30389348750312	2.88207576094609	2.59880300312089	2.3054683597775	3.92100843595851	3.51083092194625	2.18430974589	4.03698966065231	3.54876277524966	3.25173329603043	3.02267287007328	2.6247517311391	3.92105316033177	2.95808532120104	2.37083515815955	4.066549041461	3.79865811926725	2.66951555143764	7.42733442852551	6.44950643491911	5.13658786067692	4.40267159153849	4.19415050584054	3.84322128518277	1.9746392181095	1.84890228391296	1.65910515273255	1.57191255614814	1.42933563176022	1.09814357663098	0.973055911611721	0.841568686117783	1.99597193522828	1.44343392494258	1.15819807567355	1.82919639738741	1.67514411564914	1.52639535576745	1.13692053231977	0.471148272231167	2.01015937862729	1.91172203377347	1.68947968676191	1.58234480250261	0.957761311758356	0.947034946303384	1.25821903762292	0.860068867957818	0.447081170579737	1.35628701816722	1.1170602678203	0.907253918473128	0.733579268812436	0.390773763398793	0.218423764089484	0.0184760464813314	0
239	Cephalosporin C	4.10550145737239	3.70293205317267	3.56773418319367	3.44574320806458	3.27018788832479	2.9788134459366	2.86447948576652	3.86413402768202	3.63889036481751	2.58722831861172	3.99115278382386	3.6344223111587	3.49052519523093	3.14071691438079	3.07657089109608	3.87411385963679	2.99408411448057	2.7745255676407	4.01951721725734	3.86194373683779	3.0451932035113	7.60621983899072	7.43237218598228	7.42306257997853	6.99909692779293	6.99899999999999	4.53182861495814	1.99339894229085	1.92429432787554	1.72397973257261	1.63454413482589	1.33443223959666	1.28582508493678	1.1306589083782	1.07109880820681	2.03958975799718	1.42943092858902	1.3092189081898	1.88835701559029	1.761437680113	1.54532986260266	1.12900756116026	0.785895559976214	2.0545610586323	1.97520310861339	1.78761077126238	1.66901106244078	1.27683100190817	1.23864049306768	1.36294264632123	0.998363297208453	0.905452334969068	1.31879332268909	1.28475574906215	0.965170116482511	0.831896599684081	0.499024817615216	0.34641954159661	0.139589494628915	0.0245499626845814
240	Ceftriaxone	4.22115902791079	4.12458064198147	3.92721036290282	3.61368566620565	3.38608004681177	3.34551726337441	3.05144641013599	3.87692291941398	3.76386329454215	2.90994519259092	3.99758191880526	3.76329681330757	3.58114809005233	3.24622599161781	3.20351376061024	3.89703972297893	3.21547478277222	2.98377175820509	4.02428689903054	3.88055883832477	3.17964078552027	7.50134751249747	7.42337469352764	7.35427760320851	6.99904878623764	5.16518396105101	4.90243831101451	1.92663788196335	1.70703688332597	1.67590293234002	1.60565583500357	1.5111676410051	1.38382179020482	1.33439078301171	1.19145793703865	2.02996564167972	1.53316877323389	1.49257130508907	1.88840052566294	1.63009866629386	1.57835225642256	1.30462698572121	1.04633814820353	2.04564814591387	1.86772459697028	1.80792517884668	1.643844950997	1.45818632670954	1.31739029912939	1.42835812024881	1.1016953612501	1.09975779222056	1.3107815010316	0.997683954267831	0.732952927077584	0.692275108758232	0.567712667277676	0.545546495721302	0.330889137183896	0.231799493235293
241	Cephaloridine	4.22247650654927	4.1075180336273	3.84836659864562	3.53106633829668	3.27855885242529	3.02135979101654	2.68665029941868	3.9102475412308	3.82543621521622	2.71516848112688	4.0290693807564	3.85478355871672	3.56157991255744	3.1926485911325	2.99324596531597	3.93966525508175	3.156317895385	2.84660228022282	4.06589423679775	3.93879260499985	2.92543198099093	7.4327362547866	6.99904905186877	4.80576030971926	4.66185090195849	4.37014910743563	4.01539417127735	2.0410848409593	1.90671487654982	1.76336382871616	1.63750998011057	1.51399150011666	1.26102643082558	1.18054905632457	1.12387831831558	2.08581528906042	1.53895043240983	1.28993113702719	1.93781052945934	1.82951830277825	1.63234512750082	1.40102936777246	0.947254986428625	2.09477622009647	2.00009662889525	1.77387621631277	1.61672924418713	1.19246679814471	1.15058135401619	1.43638901761202	1.03605438052644	1.00211390738376	1.32307017485266	1.1138810491843	0.992462662990586	0.877095385677433	0.650310041762252	0.518712430355865	0.253612857240969	0.21755179917236
242	Imipenem	4.088032739491	3.74509663850216	3.50113013867182	3.30389348750312	2.88207576094609	2.59880300312089	2.3054683597775	3.92100843595851	3.51083092194625	2.18430974589	4.03698966065231	3.54876277524966	3.25173329603043	3.02267287007328	2.6247517311391	3.92105316033177	2.95808532120104	2.37083515815955	4.066549041461	3.79865811926725	2.66951555143764	7.42733442852551	6.44950643491911	5.13658786067692	4.40267159153849	4.19415050584054	3.84322128518277	1.9746392181095	1.84890228391296	1.65910515273255	1.57191255614814	1.42933563176022	1.09814357663098	0.973055911611721	0.841568686117783	1.99597193522828	1.44343392494258	1.15819807567355	1.82919639738741	1.67514411564914	1.52639535576745	1.13692053231977	0.471148272231167	2.01015937862729	1.91172203377347	1.68947968676191	1.58234480250261	0.957761311758356	0.947034946303384	1.25821903762292	0.860068867957818	0.447081170579737	1.35628701816722	1.1170602678203	0.907253918473128	0.733579268812436	0.390773763398793	0.218423764089484	0.0184760464813314	0
243	LY097964	4.21973278526513	4.09789049831299	3.60355633614279	3.44283726041187	3.04987213024724	2.94833635331631	2.72358575444566	3.86862285859116	3.76263494492616	2.5708661851742	3.99261897313478	3.58830971122005	3.42167967176067	3.18955113100315	2.91455769010096	3.88486433843846	2.98681841101246	2.75557847154893	4.0208343933629	3.8807874330742	2.97354323598554	7.43319921856134	6.99904899393841	5.16507750085032	4.90235844421027	4.44994679445794	4.41276232823946	1.94768445105744	1.73361776817565	1.62202042363829	1.51718000500083	1.33685525010478	1.29639161402	1.14338001581233	1.06342347954082	2.03404750936859	1.4950272447728	1.31201593516933	1.88813389586474	1.61356110932705	1.47330675985639	1.18117768545425	0.903143202510609	2.04915778766898	1.81730930204493	1.67000292990316	1.53698715353775	1.25222294651921	1.14380717349419	1.28634655587683	1.0296947646802	0.967345686336635	1.29784570082045	0.945497665113609	0.692460963102019	0.56747776065113	0.499286227097552	0.330886784675317	0.150463673313114	0.0372335930512769
244	Cefmetazole	4.14862972628045	3.98767811731893	3.89473822139994	3.56488114331686	3.32405846039776	3.24391341574244	2.9521069620916	3.87495959521219	3.59593013107351	2.78310622565166	4.00126939518134	3.64826222880456	3.52281336175739	3.19127586410012	3.16355058915001	3.88913670530754	3.1192085279817	2.93802547165855	4.02473018276848	3.91684915589414	3.10240742238558	7.4327492890686	6.99904960849082	6.81802883060446	5.21384448688237	4.66434736004134	4.2865736055087	1.90763455993092	1.70475259189564	1.67584204805806	1.59398152434494	1.50332786626793	1.41732398634484	1.19454567719083	1.09440399544107	2.02481085109416	1.49383832735596	1.44012928040954	1.88316047861617	1.5921195655882	1.50116446406734	1.24262877873224	0.990232882455246	2.04874332149973	1.79285433318213	1.74125137381885	1.622245815462	1.36135841346591	1.29326373916069	1.37159131612585	1.05920837745515	1.02594098348447	1.28687354252563	0.981386348101477	0.898548003684756	0.756483473331276	0.575897235767508	0.56101290958222	0.511643540371135	0.15103649026237
245	Aztreonam	4.73920831949908	4.2176513306348	3.75469405226778	3.66122222836587	2.90293464400313	2.85179517536951	2.78095660168247	3.87517056222668	3.76699408720711	2.57123115258423	4.05385572381944	3.71816919707526	3.61297500736627	3.06125440514795	2.98542314311167	3.93528681234826	3.19288154922393	2.61789507919831	4.04865103343607	3.8931821429638	2.98749480434845	7.60876263637613	7.42281370741652	6.99910764520851	6.999	6.999	5.16395521601222	1.95309131320436	1.87571275698614	1.60264797035516	1.41678584666846	1.41350222421412	1.3317858416442	1.10142527968157	0.934996246560752	2.06226703070142	1.5215027170447	1.39097439745416	1.87093717676122	1.67416809121497	1.54920979483033	1.30336816357347	0.915411835320634	2.0664147767932	1.8949376283322	1.73425248404928	1.5445480145428	1.23919507919831	1.18907280969278	1.38970936013092	1.03901099781447	0.882409968735638	1.28255778140192	1.0314159617655	0.697018661981507	0.527676387883291	0.469096288294863	0.358672729776558	0.272956950226902	0
246	Ceftriaxone	4.22115902791079	4.12458064198147	3.92721036290282	3.61368566620565	3.38608004681177	3.34551726337441	3.05144641013599	3.87692291941398	3.76386329454215	2.90994519259092	3.99758191880526	3.76329681330757	3.58114809005233	3.24622599161781	3.20351376061024	3.89703972297893	3.21547478277222	2.98377175820509	4.02428689903054	3.88055883832477	3.17964078552027	7.50134751249747	7.42337469352764	7.35427760320851	6.99904878623764	5.16518396105101	4.90243831101451	1.92663788196335	1.70703688332597	1.67590293234002	1.60565583500357	1.5111676410051	1.38382179020482	1.33439078301171	1.19145793703865	2.02996564167972	1.53316877323389	1.49257130508907	1.88840052566294	1.63009866629386	1.57835225642256	1.30462698572121	1.04633814820353	2.04564814591387	1.86772459697028	1.80792517884668	1.643844950997	1.45818632670954	1.31739029912939	1.42835812024881	1.1016953612501	1.09975779222056	1.3107815010316	0.997683954267831	0.732952927077584	0.692275108758232	0.567712667277676	0.545546495721302	0.330889137183896	0.231799493235293
247	Cephaloglycin	4.107560178135	3.85924270948897	3.57756154276184	3.46497608942805	3.31044782461578	2.93773015017491	2.80216240811699	3.89162062641427	3.82494100776064	2.70074517041607	4.0041876572363	3.64330752755327	3.51273266214292	3.17483886391379	2.93366368283343	3.89700023455771	3.20488243594067	2.73544860492013	4.03283389502644	3.93595002116504	2.95172300662695	7.43590040247327	7.42303782667929	6.99904879965543	5.00915943675043	4.6900580721098	4.51899151811965	2.04027595990137	1.92999710404092	1.72975398315933	1.64790922693541	1.53589984944638	1.21932016737237	1.18054905632457	1.12119749726115	2.0495140637388	1.55560115799895	1.26583956115439	1.92551994627698	1.87610375872156	1.55471158126583	1.33237620111163	0.885927737636028	2.06165095978466	1.99409327484083	1.78641144776294	1.67245544509328	1.18674411675153	1.12763664213273	1.37602864045848	1.02006130162097	0.820555613462997	1.30613977494264	1.14091962708838	0.962041695287685	0.696340605341974	0.634252077114716	0.484170402198778	0.217551799172361	0.138644470701294
248	Ofloxacin	4.05529040785746	3.75248453412391	3.56500353090303	3.45244298244284	2.93476314106334	2.86601227090565	2.83590400539027	3.9839881572479	3.66611537354795	2.76079918684822	4.0820860173294	3.60014731093305	3.5666737318399	3.11105159519308	3.03100795704819	3.96519056524254	2.98300967003958	2.77301432467377	4.10964906255663	3.93824514031762	3.00894144528125	7.61123126345387	6.99904923044747	4.80221011706957	4.38247135162251	4.21628219688235	4.12879290415598	2.07861476068794	1.99980932078108	1.77854387440659	1.60726987905983	1.51322599753148	1.50818795888038	1.34004200147213	1.10081284519909	2.12436176572862	1.48688576611514	1.42854851819131	1.99308593715214	1.80659934396027	1.55558413080345	1.19591438433249	0.832109227263778	2.14126315853511	2.04270732582514	1.73587980630329	1.68931470454243	1.26935748812131	1.15445576100897	1.48294028622565	1.06390511335588	0.899379026801555	1.38845392848905	1.25417331511744	1.00092633052539	0.824619515792876	0.746266086477915	0.612547584386779	0.460425747629583	0.286876388187349
249	SCE-796	4.11840827873982	3.89395350769725	3.87903997210052	3.5601446570447	3.37749103244785	3.29934649300081	3.03743265572399	3.92955835976228	3.85830229618959	2.76632292215526	4.04424859915065	3.89217452843921	3.60901921420355	3.35238901680274	3.15347123999671	3.93015902957088	3.31008744567576	2.98524365971756	4.07932555755106	3.97268004600773	3.05582045294628	7.60666712273073	7.43038409062613	7.42226007423041	6.99909735101741	6.99899999999999	4.90850327576936	2.04410405923221	2.03433603194061	1.89699664727918	1.67220502015592	1.5292616930372	1.37691419122736	1.19054923339665	1.18054905632457	2.0905805936923	1.5839831787394	1.47542571721838	1.94995755146026	1.92409793842297	1.83503217202497	1.39812527363008	0.885927737636032	2.10224658587228	2.03384840141518	1.97746273709365	1.72741482761963	1.29730391597909	1.2147647110583	1.50980244428192	1.15415596023476	1.00553733974328	1.32453430514323	1.16962181684616	1.11651940676734	0.904089749832628	0.693326241221335	0.526598451814749	0.217551799172363	0.217551799172362
250	Cefamandole	4.13954289894818	3.98136299243141	3.85606815837764	3.556502026556	3.34913423043394	3.25424058821842	2.7803716345966	3.89254458507596	3.82613597100458	2.71516848112688	4.00520970380977	3.83090629858771	3.59091621201457	3.19030438533031	2.99823072074294	3.90361254299689	3.20630675932695	2.9119313957108	4.03464864615677	3.93302346460114	2.97054121065694	7.43364915039863	6.99904926108428	6.44387501596693	5.21387518964507	4.72799901063698	4.38548803079663	2.03281242476104	1.92254625471231	1.70123444589519	1.65865673390487	1.46268436109947	1.1993053438257	1.18054905632457	1.11388045181627	2.04282069722727	1.51452284660648	1.30341557350808	1.9197792041077	1.87699173032029	1.5639022839743	1.30573271054838	0.885927737636028	2.0548341323064	1.98595548242337	1.78714152165155	1.70843548338592	1.29397186246378	1.10440520672988	1.38679266657742	1.04232653437646	0.948997465789195	1.31204171455264	1.13060733370446	0.995257765715351	0.760356246153249	0.600355664519329	0.533790217990317	0.21755179917236	0.168083538371165
