No.	NAME	TDB03u	TDB05u	TDB06u	TDB07u	TDB08u	TDB09u	TDB03m	TDB05m	TDB06m	TDB07m	TDB08m	TDB09m	TDB10m	TDB02v	TDB03v	TDB05v	TDB06v	TDB09v	TDB10v	TDB03e	TDB04e	TDB05e	TDB06e	TDB07e	TDB08e	TDB09e	TDB10e	TDB01p	TDB02p	TDB03p	TDB04p	TDB05p	TDB06p	TDB07p	TDB09p	TDB01i	TDB02i	TDB03i	TDB04i	TDB05i	TDB06i	TDB07i	TDB08i	TDB09i	TDB01s	TDB02s	TDB03s	TDB04s	TDB05s	TDB06s	TDB07s	TDB08s	TDB09s	TDB10s	TDB01r	TDB04r	TDB07r	TDB08r
473	Cefotaxime	3.20767044381215	4.85227513971654	5.67270358748569	6.44404679222043	7.41669750825551	8.21289046810271	2.60290847428025	3.95876437332452	4.13382277528009	4.33586030314551	5.37878469665655	4.68487359742575	5.60222661764569	1.35980111099067	1.84844839644448	2.40268186024201	2.79499594838056	3.46221651565343	4.17869387687294	3.56702161574729	4.5243671573395	5.498399250656	6.38583589713641	7.13006570894473	8.1668606297718	8.99007152630817	10.0865109510006	0.952657510662474	1.37677856143297	1.86324044820013	2.15725607004304	2.29632660085238	2.8058603841377	3.11369806897979	3.64149929274847	1.54550754144626	2.80836681164356	3.98219554244629	5.04929767378247	6.17284046620184	7.29551580950877	8.25162601120487	9.41784362697295	10.7482484703696	5.44838090629972	10.861796215444	14.2447771759838	19.2850510085655	28.3342407884448	29.3241848473778	33.2220194973447	39.9728696798556	37.6894305092986	44.3340887414825	1.11534132748121	2.78402643555799	3.96817805705194	4.61350098575488
474	Ampicillin	3.1608058170112	4.71585754156405	5.66049499473543	6.54589255194631	7.483921169813	8.42521339754631	1.84005492778864	2.2253234132279	2.61031332736156	3.30588035530823	3.97115333540685	3.33082572179759	2.60162911808167	1.35695260531257	1.56092009364718	1.80815174672277	2.22674184327174	3.31936305663558	3.14015354854531	3.30345712510408	4.10864035758599	5.05533800177877	6.02315294290313	6.75710600454746	7.93174507079468	8.6238360897857	8.92210868778712	0.938393783978094	1.45179409983008	1.72254179314392	1.71286235346397	1.87656346754473	2.38402215912758	3.17692753684121	3.76177108921336	1.48993131140352	2.72154140856049	3.84280877916923	4.99187920384637	6.1384573837265	7.48790569576509	8.18332887235939	9.30356665026619	10.792091359731	4.45221211630852	8.53271622009077	11.4867071149673	15.2226876762419	23.0330546087078	22.8232262793726	23.2229453052555	35.7253317272085	32.0579122394913	28.1372307956963	1.04297383167499	2.18401666831436	3.72386125056727	4.42252308391244
475	Cefotaxime	3.20831324253716	4.93380984623985	5.7112064335976	6.47195317415861	7.34639713609191	8.17690017682679	2.60511784014518	4.05619076352131	4.12143084059856	4.17066179656643	5.23726579078408	4.50818435963209	5.3820950600722	1.36034113778705	1.85127457428403	2.4399573802129	2.80606350840241	3.35012810941497	4.0077511509445	3.56763382894454	4.52234658366277	5.59558714661216	6.41047415178203	7.11069120015312	8.10613577593143	8.93279224890117	9.58769301873767	0.952879297714278	1.37734308334251	1.86571114199496	2.17178601620154	2.33411504638955	2.83768159821064	3.1080799673342	3.5058639615794	1.54551822299003	2.80941424412808	3.98328236400369	5.041439979309	6.28061264042854	7.34299045494523	8.27357884137344	9.35030487257789	10.7372818823527	5.450020028707	10.8764550883196	14.2631261160427	19.0444041603074	28.5849103593908	29.0702374318216	30.8889562406837	40.3554097513642	37.5787961064531	42.538162560305	1.11548375198638	2.79795634377315	3.93158802276738	4.54243782944449
476	Cephalothin	3.20277760397343	4.91917195013396	5.7266392793984	6.4388800786057	7.39225811222128	8.25754108729664	2.23261053333975	3.45163585633478	3.73624698693186	4.48554303375015	4.33557162014585	4.09274969423674	5.38088173323269	1.38838899496192	1.71956160771132	2.24781422678022	2.73621807101553	3.55687984039964	4.05286000654405	3.46108222097111	4.37291895443898	5.44333867294898	6.31387709504284	6.93876454576453	7.98531439899727	8.98307483397656	9.67573563655263	1.02320127510973	1.48404307253734	1.84327079021236	2.07763646206603	2.25180040245965	2.89637334814843	3.32585840867611	3.90234919337834	1.49324702214831	2.73812581371979	3.89271750662422	4.98169700670958	6.25034348040396	7.20933601480555	8.01005770503673	9.28294656308207	10.4407460702111	4.90079964720192	10.1332242204867	12.3169107324959	16.5981199258336	27.6693665363618	26.7134953248275	31.1397008225582	40.5065622035838	36.3630560312425	34.9100786199534	1.12912208313893	2.59697492668931	4.00757333099919	4.27852274298027
477	LY097964	3.23837254523952	4.96585379239218	5.80000047095811	6.65278603763145	7.29220529088634	8.2310187530922	2.70815572335545	4.00453693590536	3.76466313987397	4.31301315337628	5.71675176795634	4.60991605586975	5.08034645282717	1.40316172359354	1.90079776665604	2.40566380595915	2.67613580121717	3.4336594585785	3.91416899430678	3.55397724289221	4.49820914116143	5.66389746559755	6.44923762782538	7.27464447770966	7.87606559392213	8.94026254977025	9.60441860670057	0.990589876109205	1.45157452736964	1.95118561995565	2.16340151639476	2.30509171758324	2.75054081056751	3.23517166746549	3.65415944965462	1.5530966707836	2.80887754609612	3.99574169115802	5.09765996294691	6.34588119218	7.58663790254476	8.56627646009466	9.22430353767049	10.8158595200849	5.35376038465446	10.319935979448	14.196675810072	19.2513539846079	29.488995266309	28.2032898670189	28.0542884451948	36.7514984483299	36.8212342202395	43.6287907527693	1.13565006742259	2.76079364982832	4.04651532307744	4.68212565213681
478	Cephalexin	3.15958604756821	4.85713993978175	5.76606799742979	6.52889428964315	7.41739495958487	8.40346166374457	2.0760047904855	2.74735453442999	2.75965425106089	3.32314317525264	4.09895557049056	3.86324169513955	3.21823567320163	1.36885320969942	1.66066351715716	2.00125131714765	2.30887192651791	3.65355746841252	3.64475806449482	3.31379601997415	4.21673753084006	5.28033410777028	6.09510885405259	6.82770384608595	7.68396625221441	8.75622128002023	9.51736294896119	0.957662215407598	1.44153072784141	1.77001517992365	1.90243209245247	2.04316236918917	2.48268327903029	3.20149617443199	4.03184594084551	1.49270285270742	2.72591359774498	3.8477836106875	5.02324763994225	6.27656080870104	7.49218040830742	8.25867906096726	9.20614847906404	10.4962376530618	4.67394401442765	9.2269380528703	12.1770367956455	15.6778105430992	25.1439896530785	23.6007575047514	23.5537744936981	32.4587984056509	35.4107112361211	33.2594681865127	1.06588255426448	2.36356983266981	3.77244435356514	4.39005671100693
479	Ceftriaxone	3.26020471004277	4.93966563647658	5.5451521652846	6.15248825499106	6.55693873144473	7.05859670969642	3.11136281593128	4.24736413544611	3.89852657515258	4.54555355736855	5.01076653125364	4.81056233609623	5.35503033962443	1.46427237531589	2.00197251002335	2.5319263034593	2.66086818643892	3.18068704756249	3.54788131698364	3.64389249565075	4.54701251053202	5.57945095491505	6.15077545280664	6.79350162142596	7.19863421458134	7.91717407812337	8.36112266673163	1.01873679095462	1.49229756154569	2.06019289787201	2.41460206523286	2.50615216409684	2.71959595444876	3.20251399336368	3.19727039567181	1.58250461806602	2.87128295000196	4.04110876048555	5.0767720593781	6.21955371245036	7.2157183019512	7.79987534904287	8.3610539583106	9.21700587898232	5.63269115586705	11.2286879634148	16.5887874439637	18.9314220956064	27.3731358899067	25.7104281974052	27.670804074199	34.0932901449949	40.426438189733	46.5991915544129	1.18252786728276	2.95665879801207	4.0267933511294	4.21837978569622
480	Sulbenicillin	3.20359411676974	4.86845245305618	5.77635499657286	6.45626384275728	7.31855562930057	8.16286888209799	2.25476372520173	2.9534868608703	3.8565040087972	5.21221189008711	5.34725683455352	5.30396432475484	4.15156368796596	1.45138172874492	1.6936904956524	2.098531970926	2.58456619154374	3.94878967038182	3.48686432578185	3.42794624156375	4.32587905516882	5.44712112418027	6.49383748446257	7.24376441081514	8.00132670244715	8.82969374282135	10.1261272801418	1.02893035153445	1.53119906584764	1.83794628066186	1.88990250250543	2.12952694905439	2.6366524651089	3.30162325074578	4.15157719853302	1.49189430728642	2.75975679702781	3.84844211805644	5.00551204594222	6.23272603612873	7.50903054254578	8.08513461908777	8.9106088621029	9.97020905132433	4.67971575505054	13.2000020501308	12.4807395928518	22.2471253255	28.7101294342081	29.1137810958424	42.3518967549855	38.7962584358236	37.7021511004185	78.4740480153181	1.14763627845131	2.43034395355253	4.17532579925764	4.84295601032033
481	Moxalactam	3.20799932780474	4.75383383977858	5.51214896713822	6.01320169560297	6.54288303156385	7.29753631153756	2.57593353670532	3.09960377084664	3.71687295010401	4.23409038299033	3.75815086707303	3.88854611028497	4.97695657812543	1.38439114918759	1.85712469525359	2.22237147954166	2.66417706549415	3.11097478245745	3.48294204593341	3.5598731397204	4.43348217470544	5.40416248536057	6.22846435967218	6.82905244794899	7.3116094988263	8.01038672395614	8.6723123551122	0.883193787128095	1.32151160451098	1.81112074874032	1.87972007888635	2.0922771707215	2.49041189643717	2.65799755039872	3.12545898746784	1.54739255451799	2.82305282186586	3.90948248119519	5.05490561937626	6.12344931829339	7.06525763485127	7.74023519115553	8.44372296496986	9.38372802000907	5.53168419293087	11.1751067334911	14.7336059496687	20.6101268392129	26.868703128706	28.9648581102491	39.0416932016111	34.9919669310087	34.1858694782586	52.8978481745003	1.08040993087891	2.52823592507182	3.74131299956181	3.8559453520761
482	Nalidixic acid	3.16063079698901	5.06633079421605	5.97895018257	6.47147532399444	6.72757933147996	9.17562860401215	1.98944195723261	2.41965346386488	2.17185523109784	1.01042778286546	1.52747574766356	1.02801926104889	0	1.32069845926165	1.73183203445764	2.36381633526089	2.16536008672027	1.72757193850735	0	3.32893548361863	4.3918126078076	5.23509380599347	6.33413346130039	6.7707085753863	6.50306003106137	11.470004996662	0	0.868756460372603	1.2984036396378	1.68968529809537	2.02789765560746	2.4458990793782	2.31786650002283	1.6586573721226	1.58764204243931	1.46717727635064	2.73804263585968	3.90431798362253	5.08635318068673	6.24823596933494	7.5228389386037	8.84645781247785	9.17674356333005	13.4007435202068	4.83922105061737	9.90613100691791	12.8361150990965	22.2609706070626	19.032640260324	29.3297491460665	24.6928553537142	21.1117780967315	64.2294002280851	0	1.00759754370352	2.54432114939851	2.27082539025599	2.20591909377094
483	Cephalothin	3.20489769625036	4.89208675139929	5.72940826248	6.49931315098919	7.16602766490437	7.92424368206716	2.24250850378565	3.41198638254807	3.76317507646971	4.75008397511136	4.39329603038369	3.91647824832635	4.96186135106906	1.38935223742787	1.71968406975861	2.23692027756957	2.76237305184802	3.41910120750739	3.70257677476427	3.46299477756829	4.3724654345165	5.38581012119417	6.27652903292236	6.99629789133298	7.69591453367998	8.59987553793554	8.94351680636546	1.02445613889857	1.48551721945153	1.84614398450893	2.08197779915162	2.27308427044797	2.97127569290024	3.4353989481703	3.83666999806287	1.49436917354597	2.73961554321566	3.89561262271165	4.98464101814088	6.20389146626427	7.17942132194507	8.07833516173167	8.95547727507869	9.97210092077429	4.90466681163638	10.1376455677654	12.2790941127207	16.4025047521056	26.5398104320642	25.8092403308849	31.7718014128178	38.2586584991263	33.9042635248554	31.2047286717305	1.13030428381297	2.59690318235644	4.0651226623494	4.20709680040638
484	Cephalothin	3.20264881410526	4.9069979524821	5.88083720488427	6.69648748193159	7.57962634782367	8.63894394509306	2.22530766331701	3.46764680676494	3.87718085045207	4.77732192114403	4.64926183919872	4.31451621648401	5.43356167173451	1.38825241313436	1.71261168145523	2.26972734333986	2.83529930143967	3.76261303157502	4.17239163520257	3.45931441729704	4.34952704877587	5.41619074186812	6.44511119048717	7.16440815925753	8.11952993237691	9.33140690418609	10.011505720312	1.02394468854291	1.48480895270914	1.84036933425968	2.07215971573385	2.29702170365802	3.04733753516038	3.55854051685004	4.21747420660158	1.49331796852468	2.73871272331093	3.89396204786987	4.96363866889737	6.21477625013926	7.3741911215067	8.30036666399468	9.44946054046849	10.8458207080474	4.900514773896	10.1261756338936	12.2627046091484	16.3470709391655	27.1459047699803	26.4529722729709	30.4859887894843	39.4228011177434	36.4486372295979	34.6911510053877	1.12940990529207	2.58725511121088	4.18142275327996	4.47104064039532
485	Cefamandole	3.2075465721632	4.77259742671977	5.3382489149596	5.96379122807163	6.54466982054482	7.56912572784602	2.52744738948228	3.44080677202498	3.66273856666114	4.35427272179864	4.40377826122253	4.57256569408066	4.42662462891725	1.42544645489045	1.79665999234965	2.24761411000605	2.50993533032193	3.46327931539437	3.6285625880989	3.42113762049328	4.32706488801115	5.29513057379147	5.83152626877355	6.51583424651057	7.18215566084633	8.34698753273383	8.84082854483381	0.991095097376563	1.49194371830101	1.9258113396886	2.09787318651235	2.27259082696586	2.56211365864641	3.10101256800736	3.57454155309508	1.54350575070368	2.78831442875811	3.8866797131511	5.0488765969124	6.07843044641616	6.86709908532862	7.5458642206755	8.30805838537333	9.64873461943284	5.07684318050812	9.6116410560888	13.1032193251514	15.880666460859	25.2935798564628	24.5125288266682	26.5019176169873	36.6685593059868	41.697291765355	33.6430379437511	1.12585806454888	2.55040813528073	3.93593010653613	4.12891690516923
486	Cefotaxime	3.21073224757127	4.89857714790779	5.73892227812833	6.41037971748546	7.47982281678751	8.21802691498304	2.60454670388755	3.97427452573453	4.11813767449435	4.35621616727395	5.57875657185667	4.67836924036676	5.37517040992925	1.36114587090282	1.84982241593372	2.4185367226923	2.82397045057809	3.42609218501312	4.0272001434057	3.57041026790363	4.52481836938019	5.53513434191148	6.43470633300609	7.06755560258064	8.20856448175011	8.96167623060592	9.76532990168055	0.953004970044225	1.37825623998536	1.86519654831452	2.1677523697843	2.32533786548047	2.86944326490766	3.1874604647074	3.62654916427463	1.54546375585021	2.80937516646661	3.98576789135092	5.05015718900049	6.23437173109157	7.36720105648184	8.17932875656664	9.48603470821989	10.7603630231105	5.44938997322944	10.8724520079235	14.3111833059783	19.069920530001	28.0445511651234	28.7847317202159	31.1908774542478	39.1321501685091	37.3554636151303	41.640667834768	1.11558191597596	2.78805656597654	3.9965795900118	4.68026028594917
487	Cefmetazole	3.26506791882951	4.63324872193659	5.27432056119856	5.75554186314964	6.1874071826679	6.84051585826124	3.26453590475443	3.61171979653539	4.09983226747737	4.10167654247816	4.07643016441027	4.40365834199745	4.61942292910112	1.38039290038683	1.97902408735941	2.23898154680071	2.50064803296691	2.82435584816041	3.06229181879609	3.61094719531529	4.30765804328639	5.22088576476412	5.75227346888916	6.21985963184446	6.78175156740721	7.4566433979281	8.02984163622461	1.02624801270325	1.47907510662066	2.08434373536529	2.19100493944718	2.33702541710929	2.72686053062841	2.87004334930425	3.12187657298759	1.57184442423212	2.83952179889263	3.96909267256604	4.98110776537868	5.90994634042737	6.69273760620135	7.34012889656354	7.9193590208236	8.84270009207529	5.30661421584963	9.72109795249069	14.0659028388195	15.6012655732375	24.578558895916	23.9030153500388	23.3950996826511	33.7480539958306	33.1486022938206	28.2531189321411	1.16553394362622	2.63421493829225	3.58310214455565	3.76889995345473
488	Cefmetazole	3.25723879033591	4.78216597287632	5.63310300383775	6.33998080396948	7.05191309616435	7.84395659662637	3.26770339540044	3.77889785343972	4.54667342411739	4.81627364666189	4.76443859928283	5.21385545973371	5.77311046981609	1.37684996511507	1.98952846054442	2.35122539628182	2.76160725563896	3.29740505481159	3.76725986404101	3.60275425870445	4.33511947675647	5.39659508388569	6.16725311918098	6.93929000307992	7.79597542167082	8.59371383630844	9.50572136762494	1.02550421190509	1.47476801098236	2.0930160782986	2.22603458935537	2.43545716266031	2.95719042031571	3.23139499627007	3.56204297933193	1.57159397365736	2.83724021374482	3.95547844554055	4.99082624051884	6.10502850010485	7.15300778735035	8.08872604735661	9.0762894359118	10.2140965289591	5.30615435833009	9.71484600202741	14.0263041120519	15.784905199941	25.1833343767826	25.5637548673416	27.3522326357424	39.6595973528925	38.7240147689468	34.8158698719919	1.1648993712051	2.67926840854212	4.1035723463004	4.35557608708551
489	Ampicillin	3.16962575729413	4.72547667097054	5.72031650845373	6.65032945169365	7.53784272582779	8.55096993420122	1.84680100425402	2.19446280144922	2.61976145822011	3.32499774231621	4.00137067065541	3.37961539250452	2.66827714754734	1.36029454128257	1.56555080410792	1.80854785453074	2.24471785386924	3.36799577579363	3.19033840541752	3.31353887964811	4.1285835849683	5.05464569542033	6.07280512671227	6.84914309361549	7.98866612191466	8.78051867583919	9.07659924695304	0.939654557187553	1.45498771801131	1.72714695198814	1.71665102099094	1.88190120439636	2.40944221567384	3.21340963515399	3.78839442172981	1.49088163332497	2.72313360592077	3.852391283867	5.02082524473039	6.14657577703801	7.56500760980308	8.32100986006803	9.36288317363661	10.9731860503974	4.45525454743748	8.5426608106258	11.542882903149	15.26184798892	22.8835421503278	22.7973321179036	23.4144812175833	35.5113741967132	33.0001342702098	28.9495332816922	1.04412914573984	2.18684306465268	3.76621844701632	4.47020949987525
490	Nalidixic acid	3.1597979504551	5.06069766650984	5.97074453502048	6.4550670905635	6.68158779190465	9.1232797678083	1.98628141164838	2.41389495106566	2.16491336977818	1.00565238124547	1.51840372116752	1.0221542010913	0	1.31933646865559	1.73006805890567	2.35972834763581	2.16024458502497	1.71771578757294	0	3.32742762130356	4.39133264256212	5.22854226410426	6.32513166690893	6.75463205726045	6.45917258257399	11.4045662742877	0	0.868042403422764	1.2972711608109	1.68855856700685	2.02635735231173	2.44249553472163	2.31298520030429	1.65238949621364	1.5785842201563	1.4663973456109	2.73655246071846	3.90361506578562	5.08729561480851	6.24123017145867	7.51323987466574	8.82612700057895	9.11283043057132	13.3242895400139	4.83736643168579	9.90589380529663	12.8185401869672	22.2326102904381	18.9906808678126	29.2690159806932	24.6423436457619	20.980547683661	63.8629583746581	0	1.00688585356813	2.54208799173953	2.26332390377259	2.1923473289816
491	Cefotaxime	3.21731536880979	4.96237690465026	5.76810132301039	6.53877427846598	7.4513852418738	8.29304915267034	2.61454839765101	4.09014973077575	4.18171630508156	4.23392563496069	5.30627318661148	4.4995824021875	5.2909923593697	1.36206780279989	1.85687858428306	2.4608468646502	2.83917635363788	3.36349956947338	3.99683729536613	3.57740756818104	4.54218610141907	5.62611546078083	6.47676630614066	7.18489670836591	8.21183886715193	9.04209911059618	9.68937392515161	0.953335873969459	1.37910901993737	1.87139967472251	2.18463168305834	2.3568932818384	2.8722192701411	3.15168218432526	3.54158787533461	1.54595667033674	2.81263950509993	3.99404985371864	5.06440418788399	6.31177597389218	7.41443929180283	8.35426050526826	9.48002656434907	10.8920680329681	5.4506334095197	10.8778083295181	14.2927353358225	19.1078619048207	28.6495294810143	29.3730574932817	31.2769608061431	40.4339857327895	37.7687564074376	41.9837631587687	1.11595383989494	2.81101459494383	3.98113267272222	4.60027032758618
492	Ceftizoxime	3.22854193188009	4.94604964840761	5.71162906897982	6.44948301578199	7.12420530055762	7.97475034706245	2.6627723970242	4.3172168897522	4.00482409055391	4.54788441215519	5.91445503358122	4.63040490856791	4.93729114485329	1.43967336254047	1.85805445447586	2.46750982104538	2.76544580767758	3.33225775015098	3.71614561185685	3.57094525048287	4.62914565901797	5.6803997627267	6.41085822952344	7.12948560445761	7.81935286391602	8.68689167093727	9.43014660828168	1.00517525076362	1.4825145961829	1.88317928439365	2.22850162830291	2.32974186465218	2.80280183590452	3.23126033415876	3.54815623576932	1.56406733217519	2.82932687626514	4.04203682441697	5.12319906877659	6.34859428736211	7.47631215533258	8.2147112112758	9.01809404980231	10.5372053670315	5.55826455958093	10.9947702993643	14.8026862862418	21.4745863146166	30.7171595131596	28.8894435750274	29.5223810266261	38.4201838188335	36.3047191886738	45.5257403315002	1.15971583832487	2.90370479238892	4.06793622992682	4.70613810481711
493	Nalidixic acid	3.1668531967539	5.08478930732389	6.06810849927692	6.59569824099967	7.72232607071658	9.1691694599549	1.99265429693701	2.44847507692559	2.19062483950627	1.02242355493062	1.53353766735357	1.02729559133782	0	1.32259992862773	1.73553166491756	2.39231739889434	2.20826298583221	1.72635582171562	0	3.33563154595742	4.4035539260859	5.26615256034169	6.42170929448185	6.8625552418203	7.38503492260616	11.4619307362698	0	0.869329110305565	1.300023033919	1.69352360261371	2.03653589246671	2.47102648684843	2.37129319711499	1.73863181798945	1.5865244286925	1.4680540324088	2.74047092807635	3.91219660554002	5.1008598546553	6.27241778719394	7.62657409573231	8.95871342574516	10.6277996525513	13.3913101247844	4.8409082600773	9.90805969991682	12.8524421811416	22.312726305005	19.2336414996066	29.477508577448	24.5391936772711	22.0970611007452	64.1841862196843	0	1.00833865133466	2.55538178319541	2.3403185640675	2.37071086519477
494	Cefmetazole	3.25705745300183	4.77262492669148	5.6624150441353	6.43248347421564	7.14378918254909	8.00903882445061	3.2697944362693	3.82251098872699	4.58315888930143	4.75242938421198	4.52453903063669	4.98876623525544	5.61903952195128	1.37728140543374	1.98847147843091	2.36252270206722	2.77191765775573	3.26914472265241	3.70217124214163	3.60277159515485	4.33137178607809	5.3888006440007	6.19887262208259	6.9810959539654	7.79536048771269	8.70631426978386	9.68886142800889	1.02561425532093	1.47537748897984	2.0914991059848	2.22104774122	2.44320621620802	2.9907023272765	3.28803379346685	3.56108359934651	1.57161381402539	2.8374725097835	3.95485486202904	4.98780136669216	6.08245273087084	7.19397540368885	8.19268993898501	9.17989005063894	10.4396563198415	5.30753156528124	9.71573214599873	14.0465797843972	15.8516401969792	25.3823394386911	25.6719157678092	25.9180525257333	36.5039422182081	37.4500373260914	34.9501042077432	1.16506132010087	2.67501839277955	4.10957621193386	4.3115217320454
495	Cefaclor	3.16664723443953	4.933424982023	5.78004405629472	6.52960432487708	7.21724320258244	7.99143632359573	2.66262777277781	3.45780864151911	3.35745159596698	3.86989915160896	5.14126270749385	4.84547351805705	4.36569707992255	1.47164494096834	1.73760690991777	2.16967762670138	2.49636316447719	3.59127454145056	3.63552778606948	3.39858487459592	4.3644681553669	5.44067466109873	6.19108347490488	6.93711053465099	7.71326850003619	8.46239725782795	8.91510891088997	1.01415208829096	1.54622281393363	1.85888832746761	2.06383950338392	2.19120537782631	2.66157891072025	3.39228563176236	3.99314280140103	1.51630835552026	2.75093508624497	3.89257899315639	5.03306398333335	6.39689088556157	7.49324992945816	8.16257154813883	8.98488442206542	10.0917035794602	5.03188480479295	10.1033584793848	13.3149236591633	18.9404705893212	28.0301185660558	25.1589611941354	25.6833467941119	39.0641384500549	37.8900269038382	36.33867873963	1.13249146937008	2.61240603844367	3.99862503537662	4.5830170395316
496	Ampicillin	3.16235220499587	4.75254626653479	5.69528254268954	6.55198093022744	7.47617539425728	8.58937584914101	1.84177606635172	2.18401832421046	2.60537566879058	3.30846402928897	4.02321925272424	3.41741360700067	2.69337838510391	1.35859309494546	1.5622348981239	1.80141071661029	2.21715062830223	3.42362832054146	3.26274564465226	3.30581685467522	4.11802418439891	5.08135073949525	6.04982394390631	6.74941778653812	7.90197032349693	8.79101666400361	9.26651025175902	0.939194268670472	1.45329516607635	1.7234151161857	1.71215793637828	1.87512409084604	2.38122584102427	3.20066585819351	3.88416057441379	1.49043296719441	2.72059870764918	3.84394235639846	5.01196170896198	6.1914976669974	7.54536147514985	8.1874366091452	9.25647069964533	10.9741434477127	4.45377264778891	8.53425873023173	11.4063306689545	15.2281414556147	22.9717880969573	22.8683290886012	22.8650793651292	34.4991806303674	32.2436381299354	28.7170297691966	1.04367908554902	2.18448864489908	3.72876062146562	4.46807975708635
497	Piperacillin	3.12749476148819	4.80734836650382	5.69718563392182	6.50043403234189	7.22294101580985	7.86735134644386	1.84024596610834	2.38251893625401	2.8867740601485	3.75562495774955	3.97523000110809	3.61327788247606	3.69730992512631	1.28556254041429	1.54390340649966	1.92695276876781	2.50758223140113	3.37440730145817	3.41366389408093	3.30978718608854	4.18963219280727	5.23655052459248	6.08177891923865	6.93820458158363	7.75727129021026	8.07826906268591	8.68670476276486	0.881117761276238	1.33010179984498	1.62796964062037	1.73207223256595	1.93531362396036	2.54668997276135	3.23586809609745	3.66099825777617	1.50165773176075	2.78145526450514	3.87772677782461	4.98351316913184	6.29585647614072	7.40343534473829	8.12047441427093	9.12114907245015	9.90903446106333	4.48839415130025	8.56563080666926	11.8780863113111	16.9296361881523	25.3889923247739	22.0357226827819	27.5451229606938	34.8612144092098	25.9989640054132	31.1566031123492	1.02386966599232	2.26642611926646	4.0131271779304	4.28620119396685
498	Nocardicin B	3.09369627470945	4.69630694247256	5.52512334493294	6.25679386964144	6.92053756942537	7.71617215325808	1.71342996795316	2.52740634323206	2.82097036966963	3.31838164483626	3.38019238193895	3.97785211495463	4.85985647761145	1.28733226350593	1.49318993213311	2.07829101052523	2.44913684086465	3.32973401089886	3.88405308983956	3.30379070266973	4.19477268006894	5.17429208786617	5.93233233243618	6.71998830870244	7.48485363395866	8.46815722895211	9.05703371751882	0.833726422151746	1.25712017979745	1.48452040671403	1.70917887007662	1.99758674753182	2.43360307538331	2.68536378263678	3.18404597482773	1.49273826527178	2.72787095739359	3.86592453125606	4.92861177339442	6.0456703476005	7.01926492120767	7.95552212914627	8.97795386463821	10.0289919253742	5.30655391350512	10.1712852436379	12.8884174142964	17.5974072088288	26.3411221249838	24.0126966965459	32.666364810974	35.4183565369331	36.7544276408011	45.7257215330683	0.998214934855772	2.24526546662459	3.52028757720793	3.77458208817393
499	Nalidixic acid	3.16433857697865	5.06931926322474	5.9793143738554	6.46095794976934	6.64055655937765	9.19634675067334	1.99271478426127	2.42238332472773	2.17486309716761	1.01187357630777	1.53070663363183	1.03034048117887	0	1.32218668095171	1.73421824474282	2.36545116094957	2.16512716487136	1.73147271635424	0	3.33316024678907	4.39735965675823	5.23776136160982	6.3361614073181	6.76529585582311	6.42722901859075	11.4959037395145	0	0.869403492920693	1.29979980633288	1.69173444348709	2.02999040090505	2.44739334644496	2.316330911651	1.65252146243394	1.59122686502752	1.46766688758169	2.73935914103404	3.90868767608168	5.09198990264882	6.25069442084458	7.52423438396358	8.83671350327737	9.04847725510016	13.4310017816952	4.84011751996944	9.90459046484374	12.8605980177935	22.3391863131224	19.0512867460527	29.3817171547332	24.7490796010327	21.0622492340039	64.3744272547134	0	1.00820736858433	2.54728236651246	2.26684830574195	2.19402043970334
500	Nocardicin B	3.08980604761158	4.66482727472974	5.40297763592556	6.17858872955493	6.86977508685885	7.57965810090353	1.72104123365417	2.4947852476923	2.82255983263697	3.35460507109578	3.46277002446457	4.02893636117382	4.98395345300178	1.28783833862102	1.49489674224528	2.05708522487926	2.43505375928237	3.35146234854805	3.94849244283805	3.30027985396209	4.20361336994757	5.14120998018245	5.81735548541583	6.65891112706451	7.46169807680927	8.36043614123096	8.95480790305242	0.83371508653466	1.25779737753808	1.48410275714753	1.702985864586	1.97757826418705	2.40669373788745	2.67999226434057	3.18369358012522	1.49272349062039	2.72797797549557	3.86043171933928	4.92666956994201	6.01416819225726	6.85442035312934	7.84091855996659	8.90831346577536	9.83212430714663	5.30861973563115	10.1675048301232	12.8961853566113	18.0132016710546	25.7848096360864	23.7565323163391	32.8035252932821	36.7664294892512	37.01571211428	46.8316779633582	0.998200944240166	2.24625006111614	3.5229323436668	3.78822540747091
501	Nalidixic acid	3.16063540512852	5.06088150448263	5.99719254909026	6.50566677209712	7.09162005988561	9.16884390480649	1.99053117569576	2.42518606653703	2.17126122470178	1.01286246910345	1.5293327825775	1.02725911678359	0	1.32114632263161	1.73228460401849	2.36951335971521	2.17494398060412	1.72629452673921	0	3.32921773167839	4.39167712439448	5.23435294590031	6.34885996921117	6.7871251322111	6.82567477188161	11.4615237756854	0	0.868925745732678	1.29880554749865	1.68988861886465	2.0279245718851	2.45011990118403	2.33196125747143	1.68532696796656	1.58646809848744	1.46705230039276	2.7375800791026	3.90389047764089	5.08527632174618	6.24131621233954	7.54270830630322	8.87147394089248	9.70813204503579	13.390834660788	4.83994759720118	9.90505377489877	12.8415759993426	22.3247791690647	19.074579903845	29.2688654346825	24.5074193715692	21.4689181756053	64.1819073336455	0	1.00773768133747	2.54598948032415	2.29035834159782	2.26579114911107
