No.	NAME	Mor03u	Mor07u	Mor14u	Mor17u	Mor25u	Mor27u	Mor29u	Mor02m	Mor03m	Mor04m	Mor05m	Mor06m	Mor07m	Mor08m	Mor09m	Mor10m	Mor11m	Mor12m	Mor13m	Mor14m	Mor15m	Mor16m	Mor17m	Mor18m	Mor19m	Mor20m	Mor21m	Mor22m	Mor23m	Mor24m	Mor25m	Mor26m	Mor27m	Mor28m	Mor29m	Mor30m	Mor31m	Mor32m	Mor02v	Mor03v	Mor05v	Mor06v	Mor08v	Mor09v	Mor11v	Mor13v	Mor17v	Mor18v	Mor19v	Mor20v	Mor21v	Mor22v	Mor26v	Mor27v	Mor28v	Mor29v	Mor32v	Mor01e	Mor02e	Mor05e	Mor06e	Mor08e	Mor09e	Mor10e	Mor11e	Mor12e	Mor13e	Mor15e	Mor16e	Mor18e	Mor19e	Mor20e	Mor21e	Mor22e	Mor23e	Mor24e	Mor26e	Mor30e	Mor31e	Mor32e	Mor03p	Mor04p	Mor06p	Mor07p	Mor09p	Mor10p	Mor11p	Mor12p	Mor14p	Mor15p	Mor16p	Mor17p	Mor23p	Mor24p	Mor25p	Mor30p	Mor31p	Mor04i	Mor28i	Mor02s	Mor03s	Mor04s	Mor05s	Mor06s	Mor07s	Mor08s	Mor09s	Mor10s	Mor11s	Mor12s	Mor13s	Mor14s	Mor15s	Mor16s	Mor17s	Mor18s	Mor19s	Mor20s	Mor21s	Mor22s	Mor23s	Mor24s	Mor25s	Mor26s	Mor27s	Mor28s	Mor29s	Mor30s	Mor31s	Mor32s
291	Ceftizoxime	-4.12039640025358	2.12072237466047	0.784053519664413	-0.377444022049219	0.0576277826789115	0.222843675912145	-0.307521044112127	22.1685708755237	-6.12287078403644	-0.996927454223095	-4.74248699817348	2.22005318691529	1.33963670568493	-1.64360845762245	-1.00805241952803	-0.768906175555065	0.181246060188943	1.76088891878649	-0.296357768733263	-0.102230320729056	-0.333104367704901	0.479258735098159	-0.30375448185464	-0.407895765435713	0.237252657813715	0.214560150607438	-0.216167446186855	-0.194392752328602	0.196435648199864	-0.153865518091351	-0.161345636181155	0.250594524344602	0.0890163673364358	0.112990388891042	-0.0419059803676056	-0.0955425812618908	0.10773473144043	-0.335420530500625	16.3340279919234	-2.33927611512507	-3.19131975794992	0.882160611941933	-0.84039476729369	-0.560061268017265	0.252106977482589	-0.342700936442602	-0.275004658550287	-0.350659257715544	0.277287220008695	0.0916791885181221	-0.166261894893945	-0.0211935509781811	0.249661223071303	0.0784681815273487	-0.0556084882632304	-0.0395422401306614	-0.145963470589074	735.502177780002	29.7742839781736	-5.75247294905813	-0.935855580016407	0.390636522609502	-0.493491199819049	-0.295825978811759	-0.0196050913122002	0.476297191828367	-0.122063718084129	-0.195758578950509	0.352341845328316	-1.03446880149445	0.46824287707322	0.768609960065015	-0.281030426840112	-0.0601524683766905	-0.261003723912396	-0.333546287530342	0.456157200289495	-0.0201915602028493	0.0126704060032163	0.055227357155062	-2.49090113267004	-0.883401941853083	0.60931504154958	0.761810496331383	-0.216702953873426	-0.32562943143812	0.0636685148541004	0.499190261262316	0.384646331138456	-0.036064300087711	0.187840174511594	-0.347924274614434	-0.0684811388936375	-0.143023195120302	-0.0154212789999949	0.0669665465201435	0.115314379018797	0.271131626328004	0.00566697234762222	103.007998326991	-27.0781515689486	15.7019721465943	-31.3306728232329	-1.38517896698884	14.2743899640221	1.19149769143923	-9.99095031420358	4.52018832701145	-3.46718911986375	7.30841350732714	0.2218187247651	-0.0251143979482152	-3.6717319296875	2.30611341949159	-1.4625788523552	-2.40908994263416	-0.115235025526347	0.371148897021603	0.866042478750623	-0.213312196998538	0.787916396091007	-2.10641175104366	-0.479863354312919	-0.760227764037452	2.91372136193428	0.885696670923032	-1.42411960331125	-0.295246626769395	-0.6364788114012	0.296938838539566
292	Aztreonam	-3.96355800305307	2.04555350323052	0.901283956319762	-0.648192469125471	-0.252374998045457	0.539409497875874	-0.705584421190768	36.9383335211825	-5.25259628006604	-3.2098662908954	-5.97334299083049	1.76253743901187	4.15437546244501	-2.91332343909102	-0.732252722531794	0.989295179502673	0.245574868192005	0.672873630147386	-1.08570865935469	0.106935704455981	0.504466260203686	-0.151787855457903	0.129886752248014	-0.297737340831287	0.680283204925654	0.643313430896672	-0.552681338121447	-0.203638279593104	0.311133375713193	0.545211900610556	-0.58376773289905	-0.530660634854618	0.710176243768501	0.228498752365401	-0.165892661196539	-0.457813058425363	0.181826737768736	0.265930040786996	21.8427222579503	-2.6974824576162	-3.63373641314123	0.525282479388125	-0.973968262612838	-0.456314457004072	-0.0270234215630982	-0.435566292848517	-0.161709418851885	-0.10838699700847	0.514308416075675	0.259179740699914	-0.259979741906198	0.0400418182144215	-0.0175153540956333	0.344742328669189	-0.0946507471236222	-0.196245980654052	0.0697476783006372	1019.4407992	42.9590383345863	-8.44562209232882	-0.804513522951015	0.0690441154456342	-0.192051195401922	0.572029280327373	-0.951784898565364	-0.154536474833195	0.00898719985721926	0.131329676588281	0.28415670360545	-0.412012454177464	0.896632828563329	0.983416810097432	-0.28290096100276	-0.0985326573100237	-0.250110283190738	0.324635332918891	-0.167811814216035	0.00588284134986851	0.457138828970838	0.185997148093905	-2.62831343634014	-1.60726063571976	0.436983281005609	1.47797846529589	-0.131583829024874	0.444099230966856	-0.154175485302593	-0.232290720173255	0.560408595604397	0.16660756938746	0.0261537371581634	-0.304852445592441	-0.0977754258078784	0.198605007331243	-0.264930085755303	0.00204062703174969	0.305436829074995	-0.70807313470732	-0.267342336829461	160.844455560368	-40.0861477390623	26.3434928895942	-49.1168878253529	-14.4831901324723	30.498928170055	-11.3875545441287	-1.13791915664361	4.21285837572476	-6.17240554647943	7.88309181935988	-4.90257483355354	1.37005234980005	-0.641145849936725	-3.41706592739355	5.50290918864614	-0.481287502381535	3.7507326818371	1.93857183413574	-1.44758222759507	1.26713597554768	-2.46428463025476	1.9559151328868	-1.4786132783799	-5.13867555735661	7.36121923621046	-0.326102432005936	-1.92964423664024	-0.569203981847614	-0.99851986810926	1.90868335481564
293	Ceftizoxime	-4.30284526086843	3.46794564381505	0.334502032940463	-0.421158989353077	-0.071229339537706	0.0884251142248006	-0.583848784374956	22.6949671687219	-4.1865225464447	-0.494253481489701	-3.83665505615913	0.865710923311171	3.84723605896515	-1.92796597305067	-0.477159706680262	-0.53176506299823	0.384529737524865	1.16704827268351	-0.508279253030249	-0.928317893175099	-0.158383772351525	-0.00807327514391806	-0.292738517501674	-0.087552100936204	0.511641528225293	0.374290549360717	-0.415219408823273	0.0276919807005532	0.00272221054251252	-0.133818126049637	-0.251549666921628	0.29703968269972	0.0631951627257077	-0.00786785371219539	-0.374429860274199	0.0786088589640502	-0.173893375617824	-0.170053306004226	16.9336490011394	-1.70749005437771	-2.67166241248923	0.225256614811814	-0.989179935242979	-0.244554698773796	0.20145558765597	-0.450414275738952	-0.187293487045804	-0.27329117895308	0.356402756691026	0.210458862955187	-0.280121883525471	0.0694333027354244	0.169999894536264	0.0657240541934114	-0.0635633884771297	-0.222332485542445	-0.00726691597872623	735.502177780002	31.423324087703	-4.40916602609301	-2.11834143570984	-0.221292172622806	-0.3159091171765	-0.0553217325480309	-0.399868231448822	-0.143789220442217	-0.253476894471795	-0.168723089104653	-0.413738241519684	-0.999978900045682	0.712219628019924	0.902247154880931	-0.236832302108633	0.196594378481157	-0.469020499817276	-0.148919596015274	0.385147327001504	0.165624611857953	-0.0531239410676952	0.241005844443609	-1.93626534597949	-0.171552246739479	0.196547263120917	1.90769207844081	0.171585172248755	-0.10749742866597	0.00194954671376871	0.20809545302115	-0.0350109722144794	-0.0467702829578631	-0.0409259787382265	-0.275331747659244	-0.162963799991569	-0.19684808936314	-0.0591051214125495	0.141271694935002	0.0528445098443232	-0.000138249766887338	0.100037394561793	105.678006294954	-21.5168315307576	-0.437536733776627	-15.8496048773923	-12.9933421845205	27.5002850672275	-6.18043839186521	-6.90591556094516	0.35939078307175	-3.40746113877821	3.37954040865078	1.40224246072542	-3.50175460269289	-1.4960335446255	-1.60438378143817	-1.26384257160757	-1.93516809352376	1.89095615865877	2.56376742676543	-0.813212399839462	3.37279678265515	-2.22534834626814	2.07773655704599	-1.69835597620657	1.13808117051295	-0.0172138053748243	1.89522319498014	-3.0543995749073	0.428456612687779	-1.63744031122843	0.392399424661174
294	Ceftriaxone	-6.63723711640708	3.12506246403341	0.340872643135039	0.0879914770477739	0.106758354106015	0.351301108356094	-0.167057278568023	18.1454602025589	-6.36119770069022	-1.33514521837733	-6.84286487835062	4.23260637489193	1.49542865120915	-1.34149357498797	-0.671899767216624	-0.420516587475574	-0.600087201819354	2.2726412745615	-0.889008649670444	-1.26681467627303	1.06723221444816	0.821113265494566	0.119380200014778	-0.771329284668792	-0.185313735673624	-0.459693303322419	-0.331986665562734	0.40047310346141	0.203040384292981	0.0737070342908514	-0.124193113004041	0.470953642822335	0.325827955675892	-0.383977043902238	0.489666883527211	-0.0593168233059145	-0.263139742310684	-0.439748329382204	16.1506268335446	-3.78902872444853	-4.89476877702395	2.04483328903912	-1.01577146079627	-0.596943882453362	-0.48284048830104	-0.697028238520419	0.060926455417872	-0.602785759145667	0.246420743138378	-0.127254219200336	-0.135918575680676	0.167995458834538	0.340645219529725	0.229040193006163	-0.335707686496054	0.129821458219421	-0.218050959996427	1475.92677553001	28.2459286908603	-9.08711638500155	-0.163985093521182	-0.307860728477392	-0.59262503684727	-0.392551562516663	-1.61363461013598	1.12103193467181	-0.250988409807105	1.29348896607473	0.444906087220246	-1.69702265506593	0.5562658773299	0.565578985564558	0.00530764831484354	-0.194008184654141	-0.116270315218877	-0.12363831210139	0.629105556146531	0.0258801135867167	0.0450607142968311	-0.237882975909665	-4.17566102470135	-0.566588060840903	1.92650650151167	1.14930913534398	-0.0020225477049113	-0.0340325992514165	-0.797930040999707	0.63000684207412	-0.152320783591398	0.616122703903903	0.298910053935562	-0.0443584636061489	-0.0298169694281975	-0.0334434952244872	-0.00384835345921387	0.114911304703229	0.149937181621475	-0.0591471843417941	-0.700764237821	62.5145708696445	-38.1809804951686	-3.96199361036395	-43.0371677637871	-0.0396991308011492	25.4006959485925	-3.13608625399436	-5.24184558054584	-4.81020519965196	-8.62679081327159	11.6725791159501	2.96227665192641	-4.8455624744866	7.78231149796754	2.14794609865056	1.39560397858514	-2.46672766330397	-2.34036837937908	-2.98532284143146	1.41793895660189	-1.77790639524552	1.46268565275796	-1.29744836073018	0.00278105726433589	0.0321549379606881	3.05343204785458	-2.0671842309557	1.84300346566869	-1.19193164015837	-2.82844429632897	-0.338217105115683
295	Nocardicin B	-5.65380779844034	8.21197520004812	1.4416454531203	-1.39007456802917	0.869174139736302	0.104754625247921	-0.509991877751419	41.576299673169	-3.34189258456662	-2.44733885173953	-6.42152946189408	-0.0142992145696122	7.63319645846615	-2.40866833838441	-1.90318658746727	0.373973340581006	0.68376348049081	1.16555796506011	-1.14950100991272	-0.565739904358408	1.60664623636389	-0.484249771628834	0.00675514983847954	-0.745620691696846	0.736118576603209	0.499190634697751	-0.680739144112756	0.220200716917927	-0.175993350701312	0.0888326481841032	-0.0445006415554491	-0.546391645310279	0.129893420397866	0.361109640597071	-0.324317236758914	0.0714539654250473	-0.390252098470302	0.089252661292989	35.5939769619639	-3.15798285962228	-5.15888892953649	-0.265895419747817	-1.39502115440344	-1.07077699426258	0.813406966684071	-0.966164283089051	-0.427520736763331	-0.864723907374762	0.776824924540105	0.701178792143283	-0.616879932024571	0.114176181611771	-0.306681650607383	0.0988445148202558	0.0521719614815321	-0.247709751528759	0.0434178255684326	1843.28431214003	66.0723952898845	-7.06305543676041	-5.73833804509717	0.947993552426669	-0.935748791276318	-0.0228586228650251	0.859277218955088	-2.51446131332362	-0.295884096667657	1.21579065075327	-0.116899836644581	-1.55582948802044	1.14422342521566	1.50016946168905	-0.826781587270325	0.54643027131221	-0.920629857317254	-0.423413187448755	-0.407126602752729	-0.162742598510387	0.350539436007383	0.363598849999344	-3.40368938993376	-1.38102024589964	-0.631130416018473	5.00775460744424	-0.766338463890866	0.201817439610878	0.815236726507449	-0.669716939071554	0.523676693601682	0.860923651369291	-0.0545041029023254	-0.685497473213023	-0.490520242170726	-0.0793356119243178	0.324543533370051	0.0698714259709254	0.0727218025294504	3.32078091359148	-0.0876839211149622	258.389567271494	-13.7048894621086	5.74862430118778	-23.8815490311685	-33.8272099434001	51.3379460905475	1.70124591669183	-12.0508474391766	2.49027045226114	0.403038223904659	-2.60656716613139	2.81006115637948	-4.59031975326126	7.83870903968534	-1.32770283106979	-1.53922921853277	-4.22293718858858	5.6380676309525	0.0044481643194838	-1.95772110678413	3.25894988157273	-2.66357480592396	0.347784260506142	0.892849705765005	-5.56029930289058	1.09927979326938	3.57212950567121	-3.28092666629712	-0.642220454295633	-1.35914901628348	0.264104555026917
296	Cefotaxime	-4.75624522456486	2.57638155035516	0.835709797518065	-0.464895988915835	-0.00963074472704403	0.0327133176191466	-0.28466666609577	25.1010256804931	-7.07119892793223	-1.19561178252831	-5.75287459962062	2.69491092634915	2.26753379194938	-1.91608210841022	-0.812428250525291	-0.635737696518492	0.205615750039691	2.01599704564586	-0.605456793998483	-0.401082010653711	0.133936379604663	0.51722060359574	-0.204970351822492	-0.212204161290436	0.113761164135925	-0.0259561963141392	-0.186286318324971	-0.152766249505456	0.281698846366365	-0.13559137897292	-0.280821605041012	0.16176644250591	-0.0521628393424043	-0.0659682719419461	0.150180674064999	-0.257161876760172	0.0297924592431436	-0.494581966523092	19.2049742355352	-2.98217375681453	-4.09325097513496	1.23264626350924	-0.948141902917745	-0.431785083256145	0.16809141659468	-0.582873178177738	-0.273029722043795	-0.233464122382498	0.287056446473742	0.0993577620305455	-0.102212591171222	-0.176539975855438	0.245230685601916	0.0424855826626969	-0.209573617606307	0.0181042217123673	-0.231134451704635	1141.27391725	36.4474638827696	-8.01041667880896	-0.527127530332525	0.421071046356609	-0.14751882634426	-0.487285360017066	-0.470395564519282	0.00549386996287449	-0.290938527324393	-0.0850574828627806	0.208332494152342	-1.17945353668878	0.501397225152775	0.833753324670006	-0.0015742206366417	-0.820810734817402	-0.0771355463408593	-0.369556727756224	0.556893365494002	-0.20798623147888	0.214718727566555	-0.166632271047697	-2.82509340526828	-0.597737887824285	1.05702343417429	1.25317416742392	-0.0899972382545812	0.00708120039792185	-0.0744828730384729	0.364657731883465	0.502911993230823	0.114429819972951	0.202732393962425	-0.422578781254372	-0.0393598746732054	-0.170169510722104	-0.0696923558153909	0.0152921206447511	0.195054862649957	0.539654822227552	-0.414591056126216	132.516267152937	-47.4106243878954	6.00463892047401	-41.151913980483	-1.95659247280775	17.4006883245704	0.800411956696852	-8.36819743984796	-0.787171167057907	-3.47667745336384	7.91919266731523	1.15073008032144	-2.32382842689613	-0.874578337404515	-0.528259291267597	1.23380516027343	0.036243247931631	-0.152842110368201	-0.309814403980186	0.688253679108466	-0.490851946524814	1.9733290847838	-1.01851491471333	-0.690085431118841	0.536307596235469	-0.3883750145054	-0.429212627063844	0.850918622201041	-2.42220709361638	0.0197893160059569	-0.463256155436677
297	Cefuroxime	-3.91264536466301	4.14726586560226	0.535163209537659	-0.735206801086603	0.197078958286641	0.344582641678567	-0.205948102046077	21.8944478209198	-3.17145105586348	-1.05817352254855	-4.03891595521801	0.738292914419736	5.04056105089883	-0.63594775039676	-1.89801158614747	0.428332139767437	0.177652195559019	1.14264580181668	-0.227886449366406	-0.81953561380481	0.44256979535597	0.0758087233180217	0.0630054362250553	-0.382133345550188	0.645316925406632	-0.052534266869979	0.0907278411411929	0.0304224099994324	-0.0674487739538634	-0.209945026230042	0.121260133221983	-0.0393102844453496	0.0523524594081834	-0.117268523766031	0.317079832277649	0.062534586946278	-0.13887445851936	-0.259347128397612	18.2032326054368	-2.16189159180454	-3.26621415583539	0.172298829580877	-0.452526502955809	-1.09990687455277	0.452529140806137	-0.242079076810825	-0.178680959320738	-0.323914785925817	0.423051429555512	0.177389173639413	0.107863056680734	-0.0507226290024527	0.0937606614822514	0.0705663485581002	-0.156035293359091	0.00801451870709372	-0.124290850416678	1054.37960568	33.5000843711281	-5.25714451409699	-3.00267789491076	1.29081822052991	-1.17701235388839	-0.222646602566767	-0.294324776205859	-0.692986209327846	0.425080233551393	0.696318706289189	0.0575999376610459	-0.817064886777688	0.573176428611301	0.847111262358147	0.282616088635155	-0.322810686162701	-0.395128825577428	-0.466972286877731	0.347295824752404	0.291599733687127	0.00446547864463675	0.0629512319263137	-2.184312093296	-1.0752398657877	-0.0214414958686132	2.53239725434273	-0.617081153628742	0.0832330614003803	0.295547075072381	-0.0876392137531364	0.206737909847518	0.410050195536241	-0.0278096660309644	-0.319025411813436	-0.148845830475319	-0.247010152726843	0.179967834605912	0.197721987479556	0.0647004365136398	-0.479522932632928	-0.478261023156362	109.375713976753	-23.9989872935023	9.88329147677024	-19.2663129024821	-20.507089773677	40.6759577456278	7.08905542088119	-11.9345588324102	4.78542887337063	-2.64806994115486	2.61971667496414	6.58351169293822	-5.02478048476968	3.55032918215908	-2.17505276515471	0.274487095199652	-1.43000208121714	4.33976838329489	-2.1330056388413	2.36572013855163	-0.379566072287428	-2.8010470202818	-0.624203468262227	-0.82466134634301	-0.984269343852271	1.82200689647598	1.0670038913881	1.10638810725163	-0.0831566139885917	-0.354866253592366	-0.22523458228761
298	Cefmetazole	-4.36307720654322	2.0359396768902	1.09602692857036	-0.44173961539235	0.142400879307908	0.136423284735819	-0.484115812557638	25.3422373767805	-5.92845500974823	-1.07169943210041	-3.70609924716017	3.51789437014943	1.98938699641933	-1.19428170519694	-0.761068187778968	-1.03293801615253	1.12592948514208	1.27150326016118	-0.332118734436877	-0.560566940647099	0.216366026817468	0.321422647118837	-0.0643012721611585	-0.916731390114334	0.597446159793713	0.279615654358236	-0.75427053733737	0.860506763488983	0.207397929279426	-0.254919161189076	-0.409905400796266	0.343672083245534	0.437215036854484	-0.557332380462489	0.313647912365991	0.117749727796503	-0.1357911513046	-0.123447028019083	18.9406632722748	-2.47088231114011	-3.49828734661129	1.79302741679932	-0.75031033696604	-0.0897118976078436	0.538156537788457	-0.175292704212022	-0.154377777978838	-0.509746786391574	0.608724290920587	0.140815672892753	-0.346902371911707	0.24641819969868	0.298073813629071	0.121176114574485	-0.296912599971822	-0.00236985545644075	-0.00271270106585173	1129.16971854	34.9995117784544	-7.20463967071516	0.728877142827793	0.708459779499496	0.11607001051993	-0.709068728999531	-0.371034069875326	-0.0651366037524883	0.926304333975036	-0.0731231572682702	0.0818096104809425	-1.55831709508308	1.39472642070333	0.977838883694906	-0.278648593833409	0.0503236861280495	0.158796223429184	-0.203303205321513	0.545797671021296	0.155207201788058	0.544552603347187	0.214739762914874	-3.02587348195602	0.305374246225249	1.96024876752897	0.775560299683211	0.564612100474696	-0.494626664351575	0.168273397230791	0.237543072755065	0.286223853038518	0.293063843275679	-0.138526568917203	-0.332537990807198	0.196686050834298	-0.208555622095496	-0.0609080886720318	0.211180094168215	0.150292059819347	2.84277512134058	-0.57556262523631	108.926569808102	-25.3685213986126	13.2426243400513	-33.781742150584	-4.90145939971287	24.432380291193	6.9134890379843	-8.57727589580029	-3.6225802492874	-1.64609831891781	2.42075955471667	6.31392309277765	0.00957922263509878	-2.49615872249888	0.201709085251141	0.786988549619183	-2.87025515856186	4.21579902761527	2.47752032808079	-3.10140481171863	5.06959254568862	-0.00887627639215643	0.0228280619505351	-0.439076368653748	0.0312958433134723	2.13854236732742	-0.923742370084704	-0.616644431371118	-0.0434515351278889	1.03454731823023	0.378743948433213
299	Cefacetrile	-4.90885483363296	3.99340848780221	0.715496915186892	-0.677230505836795	0.378527558313416	-0.101630995193778	-0.309780381442684	13.0484186777654	-2.90726321480355	-1.82764207098515	-1.35023502537333	-0.383868747636762	4.22279405667863	-1.4439190803025	0.481856571770947	-0.714126591854804	0.556802003262216	0.635663192660358	-0.82793506127554	-0.208966268449632	0.179643699553465	0.122672416475678	-0.378525482485688	0.134393165434325	0.330617004545219	0.274148419870204	-0.287005182247541	0.0360265167089774	0.470847615173808	-0.226623403794589	-0.0886794682400205	0.0284644312085213	0.118950936197201	-0.0308929774204568	0.000350360466000473	-0.125921787996056	0.0134112816735438	-0.00296122421649673	12.8955676864352	-1.80156245829736	-1.81557165016468	0.00480303648525028	-0.66393688661561	0.14038119708015	0.429950769104269	-0.537511838418648	-0.310938568160744	-0.0819407737144535	0.520302008470512	0.120854146187573	-0.309897650371228	0.0507381849269311	0.145883372936921	-0.00468539504016338	-0.095506451072875	-0.14036126415531	-0.0139232407860594	658.217659830001	24.6179156694659	-3.29368114825596	-2.6426024686341	0.353855498482666	0.570393306962474	-0.735123224389773	0.166967202181435	-0.667202796182714	-0.00321812544432259	-0.153510593162054	-0.0625374354669004	-0.477323101485302	0.834959441591571	0.841972613723822	-0.579756891153352	-0.196718471672514	0.163727555680898	-0.317534444638752	0.359145050006928	-0.26683327171197	0.439317960078701	0.0217692734604776	-2.11070604335027	-0.63394652639388	0.0726108110290623	2.12838701478187	0.21777847849652	-0.163049413119814	0.257250479229107	-0.342947973899446	0.47415054796993	0.0706402635878183	-0.0377323047761787	-0.480890030328442	0.132699940386032	-0.241716222020639	0.127731460084791	-0.0243185009804859	0.251162090883329	0.470903667662046	-0.241683248093129	76.6186251598069	-9.29361178057935	-8.65681394178607	-6.50584034050246	-23.1078649831178	36.6502595868308	-4.74865727931469	4.47760128328248	-7.77028065053271	-1.61095070401721	5.42560933101363	0.650133551377163	-1.10486857639186	-2.02062057032314	1.05305877600854	-2.05429358653914	4.61307851859698	-0.248823178174869	4.28893866376636	-1.7006238641707	-0.425908037694142	2.57261089861493	-0.0593833346082875	-0.135268078214659	-1.69760827254949	2.58364737970134	-0.0670252834237542	1.15366126612099	-2.46823348083173	-0.51058569684509	0.795774087501039
300	Aztreonam	-4.52458616004061	3.34599579271575	0.890615255386237	-0.958158913078336	-0.217677953573203	0.739909380260805	-0.63893111519427	37.5384168443837	-6.41051442530818	-2.75194075834258	-4.92328670094112	1.98842780068609	4.29590693987617	-3.113348420882	-1.49037940645636	0.163894634365914	0.679021254226871	0.212467816363184	-1.73385545380942	-0.36421917830832	0.994341273701448	-0.0698750571459394	-0.0672748143969482	-0.501987369862875	0.290545502685053	0.742508741382906	-0.743003124431241	0.13141553032852	0.0954733371951061	0.384791284095243	-0.426153694585502	-0.268694609279428	0.470810516410647	-0.0870296338315981	-0.115480363395514	-0.362108645434762	0.0348593535069301	0.2313876036783	21.9092249789863	-3.1790534490433	-3.05341801404596	0.526197613137713	-1.07842013076289	-0.684235368561013	0.181803007885449	-0.749086459452194	-0.222120764664979	-0.29703156134751	0.28528101751556	0.303948043348339	-0.343011462656517	0.22075653452208	0.0263175521637352	0.348657027552316	-0.258386496469819	-0.216946200782672	0.0108908076492836	1019.4407992	43.3286726307486	-7.08746697526892	-1.31515820144575	-0.468382189553005	-0.326881716586235	-0.12466375225309	-0.531525476682329	-0.814167299373776	-0.670344453813491	0.594246524163216	0.315430004558353	-0.89491544654353	0.548351493807484	1.16561635890896	-0.72319523716689	0.18656425322869	-0.550226516134876	0.190599995475019	-0.00132112570610376	0.0438834104144283	0.165544297533427	0.160717869606337	-3.03230268988854	-1.06735923145275	0.283985449677288	1.98228674201795	-0.261117821774459	0.0316687265731966	0.0741440169447104	-0.550833078964303	0.351778981297646	0.359292852442204	0.0655787565501033	-0.333782391530305	-0.20974793703248	0.091673118284737	-0.245174365883371	0.0161607178692612	0.242625695055472	-0.195499998111811	-0.635904092817842	171.598173136729	-54.4234388601238	20.9857116532813	-40.7551697523315	-8.1844900090775	31.6421188671523	-12.2329882439782	-6.78188034341647	-2.91101835262931	-5.27381442447432	5.10039915508341	-10.9392869061944	1.03642596740723	2.5061954454226	-2.67875109710132	-0.348407180565172	-5.24719355102681	0.108733932193744	5.62395756074732	-5.29978765788796	3.99142679615076	-3.53766872140346	1.55406909118981	0.464437870398704	-3.93762822913794	2.9532327772512	-2.16359666867471	-0.329892274411399	1.46258247920277	-3.00868887162919	2.59843447872373
301	Ceftriaxone	-6.00939425789099	3.22202972992375	0.268666978652107	-0.557182327226293	0.123547759323748	0.102562451310124	-0.178466574680148	14.1315857560335	-4.25475595354997	0.463636825174208	-5.73235698761784	2.22227911476449	1.90651834904347	-1.2534407187778	-0.759547572715121	-1.60384499757597	0.828550189305193	2.25897719002256	-1.11363312117002	-1.30683972332292	0.440737093405325	1.12913234144091	-0.189145869396766	-0.717435030411022	0.00330871919722719	0.782222148823369	-0.392727865900499	-0.0741184226167152	0.157840402725984	0.371693093487958	-0.240458850711138	0.113076901454567	-0.0969498799905246	-0.0890893522045524	0.496940214146308	-0.530628077441436	-0.112443743155565	-0.13409218013714	14.9089666311722	-2.83534682800989	-4.1556684907074	1.20365290289735	-0.714346657465455	-0.389003097040183	0.321785127360086	-0.736616342695058	-0.287010479967761	-0.5489117440189	0.453132784352341	0.382073601986112	-0.222136812254709	-0.11510000844401	0.255089440654752	0.0181692849166067	-0.207975835956362	0.0499064756075806	-0.0431464080713025	1475.92677553001	26.4940274492737	-6.91861884283793	-1.3733055345409	0.599059163198618	-0.112347486372653	-0.975480983100798	-0.323330776231533	0.365706458508444	-0.155699052826989	0.337928940829796	0.502485266151209	-1.18121285029734	0.593960693138004	1.46631558994666	-0.226005824016545	-0.486160706796372	-0.136847387037882	0.377948849959752	0.43481709391022	-0.510291855214365	0.269202130114124	0.11625674107459	-3.50871286423734	-1.03077792923676	1.16697714418355	1.21356707474761	0.237508190612926	-0.609481935771124	-0.106244017614951	0.620139177384421	-0.112363558604759	0.222312931195152	0.420460669078008	-0.390445599966456	-0.0130620864078241	0.0862436412026607	-0.0194795678886877	-0.200224655220683	0.2096869490304	-2.06875591452362	-0.440413381998984	31.3706542804163	-22.7695934531663	22.4086889043431	-35.0275836074373	-8.41686481503153	21.5296053915902	-0.546752703571062	-9.71637650794096	-5.71132200798466	-0.778753302496042	10.2651465417272	-1.51106884521415	-4.73792077034696	0.373196262509738	2.85065769387298	0.667710882450983	3.04772496317556	-3.67512663789147	4.61817640372751	0.493092025518473	-1.24788772552235	-0.542823426298782	2.20079194648104	-0.653443816458566	-1.615272846543	0.0100773704175555	-1.24422338405367	2.19333841668781	-4.87779683815122	-1.48958167904544	1.14630138665095
