No.	NAME	SpPosA_A	SpMax_A	SpDiam_A	VE1_A	VE1sign_A	VE2sign_A	VE3sign_A	VE2sign_D	VE3sign_D	Acon	TI2_L	SpPosA_L	SpDiam_L	SpMAD_L	ChiA_X	SpPosA_X	SpDiam_X	SM5_X	VE1_X	VE2_X	VE1sign_X	VE2sign_X	VE3sign_X	AVS_H2	ChiA_H2	SpPosA_H2	SpMax_H2	SM5_H2	VE1_H2	VE2_H2	VE1sign_H2	VE3sign_H2	J_Dt	SpPosA_Dt	SpDiam_Dt	VE1_Dt	VE2sign_Dt	VE3sign_Dt	J_D/Dt	SpPosA_D/Dt	VE2_D/Dt	VE1sign_D/Dt	VE3sign_D/Dt	Chi_Dz(Z)	J_Dz(Z)	VE2sign_Dz(Z)	WiA_Dz(m)	VE3sign_Dz(m)	J_Dz(v)	VE2sign_Dz(v)	VE3sign_Dz(v)	VE2sign_Dz(e)	VE3sign_Dz(e)	ChiA_Dz(p)	SM1_Dz(p)	SM2_Dz(p)	VE1_Dz(p)	VE1sign_Dz(p)	VE2sign_Dz(p)	VE3sign_Dz(p)	J_Dz(i)	SM1_Dz(i)	VE2_Dz(i)	VE1sign_Dz(i)	VE3sign_Dz(i)	AVS_B(m)	ChiA_B(m)	SpPosA_B(m)	SpDiam_B(m)	SpMAD_B(m)	SM4_B(m)	VE1_B(m)	VE2_B(m)	VE3_B(m)	VE1sign_B(m)	VE2sign_B(m)	VE3sign_B(m)	AVS_B(v)	ChiA_B(v)	SpPosA_B(v)	SpMax_B(v)	SpMAD_B(v)	VE1_B(v)	VE1sign_B(v)	VE3sign_B(v)	ChiA_B(e)	SpPosA_B(e)	SpMax_B(e)	SpDiam_B(e)	VE1_B(e)	VE3sign_B(e)	SpPosA_B(p)	SpMax_B(p)	SpDiam_B(p)	VE1_B(p)	VE2_B(p)	VE2sign_B(p)	AVS_B(i)	SpPosA_B(i)	SpMax_B(i)	VE1_B(i)	VE2_B(i)	VE3sign_B(i)	AVS_B(s)	ChiA_B(s)	J_B(s)	SpMax_B(s)	SpDiam_B(s)	SpMAD_B(s)	SM2_B(s)	SM6_B(s)	VE1_B(s)	VE2_B(s)	VE1sign_B(s)	VE2sign_B(s)	VE3sign_B(s)
280	Cyclacillin	0.611950923065584	2.63297593931836	5.12860933710604	3.84511045706846	0.010256317586194	0.000445926851573651	-4.57471964134959	0.00496187608050329	-2.16804037527949	0.0481935736273935	3.60863555840166	2.17391304347826	5.43763619390337	1.5506096020305	0.995578972567942	0.276536026107467	1.98958437423627	0.045256591588126	3.7150614796546	0.161524412158896	0.120231712382619	0.00522746575576606	-2.11595622518615	3.81070176050884	0.245483211341686	0.616238191899615	4.18649661572902	7.33802769191301	3.31864956668968	0.144289111595204	0.00611899286267029	-5.09063612275979	0.932178122269912	7.88416725310632	257.971904565555	4.51821127004152	0.00234284880488899	-2.91761417358226	12.3779706040743	0.736894741375728	0.167761821388671	0.200912284084293	-1.60308507072574	0.31192545578963	1.94953409868519	0.00932873862243889	3.62988369565217	-1.53754634934229	1.51814730830558	0.00427436803191053	-2.31702057705409	0.00725765905599271	-1.78819388356009	0.00881149800075154	-1.97503890044713	9.96828884293418	4.44915655250452	0.0508135494438438	0.00220928475842799	-2.97624707538117	1.88139055415275	0.824657782762154	0.192631292045578	0.154532703882195	-1.86525307175853	3.51477744473996	0.267416174385851	1.40270499444344	5.59405392002407	1.40430755354588	6.73746030091332	4.04683973804221	0.175949553827922	1.39636681358893	0.0633169191074039	0.00275290952640887	-2.75650451823501	3.28963396647909	0.281423301220767	1.23087835056492	3.70753317330733	1.37196571804949	3.89254821210493	0.0365478251149644	-3.30541846236602	0.27150925402924	1.34323894278892	3.81437445292167	5.3831742008047	4.00147523112012	-4.02735555440595	1.20562125591005	3.7234461048054	5.50297580867005	3.87182787444634	0.168340342367232	0.0025360450512505	3.43352092300083	1.33641266352105	3.82220238694325	4.03585852762377	0.175472109896685	-3.97612115723369	4.98585135778344	0.218176661112585	34.0901032988414	7.60824971658857	8.49233112579388	2.07201645909048	5.75285905515396	13.4013860847279	4.00547012329592	0.17415087492591	0.0264369305173105	0.0011494317616222	-3.62891463191058
281	Cefazolin	0.642329890804605	2.57228220372219	5.1440452325221	3.73976543493849	0.0613717911680478	0.00211626866096717	-3.51489048411196	0.00153802783572997	-3.91684963902738	0.0305452787089343	4.51562533762098	2.20689655172414	5.40959254023789	1.45734361762036	0.997107620926133	0.290569692125898	1.98828756501334	0.298044859487327	4.41918414134144	0.152385660046257	0.188723097611068	0.00650769302107132	-2.10010733690723	3.7939412899069	0.255544535471521	0.627535478877729	4.14982690199284	7.39254199597203	3.42856160463568	0.118226262228817	0.0189427469937196	-4.99541541975044	0.764808618110134	9.95028145802192	399.344438983701	4.48838673459517	0.000128897765111652	-7.03933418256773	12.2563029111276	0.742354419813568	0.165714501743585	0.00283597788846174	-7.38716176278438	0.286650959250802	1.83456613920513	0.0122520221168804	3.996088238837	-1.30216163640294	1.29128031016417	0.0116764321090021	-1.36384634637793	0.0024646808505372	-3.32293980270181	0.00597365956594127	-2.24290939580618	10.7760587431316	4.77091428921361	0.532858324438047	0.0183744249806223	-0.792825911030467	1.59089293954965	1.17350328750975	0.158134827709016	0.0634127886519597	-3.47368712856918	3.80097609050356	0.255745269741051	1.54924631688752	5.94976148695671	1.55427478137469	7.27180072741004	3.73618855266505	0.128834088022933	1.66004347786039	0.150269624796226	0.00518171119986987	-2.38707351410283	3.44969333188287	0.277998972467645	1.28120844726215	3.73278815843417	1.49629789722613	3.88895101687917	0.0886406182042442	-3.05186494877342	0.265584929174401	1.41135456504429	3.83890521036565	5.54615966285563	3.85947222897791	-3.15560568101855	1.27246204969239	3.7795466686717	5.64453113234177	3.87763692343883	0.133711618049615	0.00393025280127648	3.63723471119322	1.41194935167106	3.85563184457371	3.89272061647514	0.134231745395694	-3.18230748282004	5.2203450560208	0.205888140053172	42.1658910828896	7.60984382319434	8.61325538693174	2.04206051385408	5.96275991430609	13.4572235487856	3.55224886843482	0.122491340290856	0.0577331220704057	0.00199079731277261	-3.59186737312524
282	Cephalosporin C	0.611232382027882	2.57101011782392	5.14202023564785	3.67659056911097	0.0615527619527081	0.00227973192417438	-3.26903162832616	0.00992191107847373	-1.54451044439112	0.0291322075553898	5.08537322022267	2.07407407407407	5.41074178631727	1.47533614564598	0.996299614295686	0.29386685118363	2	0	5.0844353456226	0.188312420208245	0.104036659627565	0.00385320961583574	-2.65359672115187	3.56977401811995	0.267254359384474	0.611769086271959	4.06585662896424	7.19053450016364	3.38777731402272	0.125473233852693	0.0179386362347082	-4.71476855736587	1.18519942595763	8.73596968072787	338.984807773986	4.89984857205206	0.00264214570470796	-3.09603457478866	15.1649569214099	0.833259613885549	0.16386937614712	0.591596198647828	-0.615531488209193	0.234779126467158	2.1912718470268	0.0163693592112794	4.68996957671957	-0.957489512601344	1.71357362310289	0.0101571908134531	-1.51702908651802	0.0147722349964017	-1.07781307576117	0.00586749257295135	-2.48548148453885	10.8460895101366	4.75804753263015	0.202531017459755	0.00750114879480575	-1.87247282987918	2.15301558188726	1.08973971016452	0.173597144569543	0.401867820962671	-1.06897527353331	3.52014675770512	0.271353135957723	1.43887901805655	5.64521004358122	1.44718855906305	6.92699233200941	3.72261078817989	0.137874473636292	1.54128860532896	0.132326691654062	0.00490098857978006	-2.37155187234933	3.23689120214957	0.291058813087422	1.21868986262412	3.7176948586912	1.42721024217251	3.79678088304624	0.0748166839792705	-3.04020417011247	0.275568035203498	1.38976008880189	3.82956168891391	5.53466103606991	3.7462744673655	-2.85175195851138	1.17128055148511	3.71107490139748	5.57770369203431	3.81054282534551	0.141131215753538	0.00317459689839464	3.43273564659401	1.37114219195451	3.83865850701751	3.77258017529091	0.139725191677441	-2.80860969015583	5.50185046140883	0.208353824283117	54.4497994126546	7.61229888627718	8.60986329474476	2.41565674999932	6.19093091547605	13.9535314942751	3.42837876892739	0.126976991441755	0.0762154551604397	0.00282279463557184	-3.01848377150621
283	Ceftazidime	0.622781055330149	2.57670437246926	5.15278610587848	4.00464299088864	0.0885464711065527	0.00239314786774467	-3.89546634657225	0.00119383920252706	-5.01295402821893	0.0208931996373446	5.17432035229659	2.16216216216216	5.42237677718259	1.49597792229352	0.996842208728394	0.284317200318034	1.99680942232073	0.130053128248202	5.28520848093277	0.142843472457642	0.237911628931434	0.00643004402517388	-2.30726201905612	3.9161395207302	0.243945285674879	0.624052071827303	4.30646576812371	7.68557556510793	3.5805255764439	0.0967709615255107	0.0250065165388066	-5.92720316816056	0.905384549786191	10.4165339417483	540.568224995807	5.77736102707551	0.0104562907424106	-1.5259563140416	13.5434974986626	0.811702792006736	0.14394722792941	0.232627943661154	-2.34335103766565	0.224406581816503	1.79525265453203	0.000916777607677105	5.01599167926627	-5.44802609521128	1.30366188827448	0.00270914931387944	-3.69617173669429	0.00160193512573616	-4.54046740107272	0.00346757351739275	-2.50256646001488	11.8315012018505	5.56903317607324	0.3712788740909	0.0100345641646189	-1.59210911789026	1.78346142882284	1.22056439941888	0.153644013542104	0.0295007740008133	-5.66161638096458	3.69275542187046	0.258161015429023	1.46769151007689	5.86420102424207	1.50600659822088	7.38267977303276	4.54223499730757	0.12276310803534	2.43189751684392	0.192408943196194	0.00520024170800525	-2.64836655930158	3.42953380024884	0.275180039621195	1.27091122115322	3.75799802621392	1.48056899792547	4.59454942562299	0.137752756458619	-3.18532889767674	0.263367559402154	1.39816214447495	3.86604156715219	5.58751288450586	4.45786922446319	-3.15420368973777	1.24213728828367	3.78098552710821	5.66297044809104	4.68548803348962	0.126634811715936	0.0042855004033238	3.59505271916776	1.3907665076687	3.87885405781049	4.42586562907035	0.119617989974874	-3.10551477000059	5.31217434078938	0.202291496567581	64.7332789016259	7.61252391709117	8.62146341736874	2.12364849579433	6.28466545798865	13.8319308510087	3.75229769257753	0.101413451150744	0.0903797948288054	0.00244269715753528	-3.86253600091412
284	LY097964	0.625584518476663	2.56926436397393	5.13784648877632	3.72580652231937	0.078687117356676	0.00302642759064139	-2.87065054757015	0.00222798627525507	-3.21649676618759	0.0374195009409456	4.11138978280201	2.15384615384615	5.39999433854483	1.48726302979695	0.995553721747506	0.291991995281735	1.99492557802067	0.130053128248204	4.34772729905284	0.167220280732802	0.223598607820133	0.00859994645462051	-1.69138035248348	3.75791664354164	0.25363279292018	0.618951626155467	4.12327267407939	7.3209421637399	3.42948053290905	0.131903097419579	0.0236257431155417	-4.22919775840378	0.959386689460227	8.5021220571595	317.425957991458	4.87259950057808	0.00742106487849939	-1.8578571013952	12.9170007623482	0.760351419908934	0.162254735839627	0.188931063123519	-1.88161124223262	0.291751725102908	2.04226207572035	0.000738051458717445	3.79862608818564	-4.46190495231934	1.51899576739097	0.00130219285699071	-3.8229134925217	0.0000567725595662788	-7.36030926119739	0.00677069751721195	-2.22070236017874	10.5221197937663	4.8055172709538	0.104612589560918	0.00402356113695838	-2.54908172304523	2.0220455396909	1.03592094932821	0.183575443179763	0.00311751568412195	-6.51609751759782	3.70068017466618	0.258383460719242	1.49913837703752	5.85034932765824	1.51598154170232	7.0904143842998	3.98602929000793	0.153308818846459	1.56140526267562	0.174210046084849	0.00670038638787882	-1.9732096913371	3.38929940543542	0.279050888003205	1.26174891460133	3.74759682787746	1.47822987321704	4.08423837327028	0.125804233869862	-2.34079233104934	0.265828491341323	1.40123656511808	3.85390909350093	5.56504859511663	3.95290870886068	-2.34536926813009	1.23744063049873	3.77679518479967	5.6505915594138	4.14263969931919	0.159332296127661	0.00566107636068726	3.56631094389695	1.39591386519391	3.86619888533049	3.93994280534169	0.151536261743911	-2.29718924493501	5.29039940543542	0.202731272469065	39.7353294039368	7.60985214374542	8.60321842316853	2.09699339505942	5.92609399281477	13.448965419929	3.42848753118254	0.131864905045482	0.0702455048279424	0.00270175018569009	-2.9987918013051
285	LY097964	0.625584518476663	2.56926436397393	5.13784648877632	3.72580652231937	0.078687117356676	0.00302642759064139	-2.87065054757015	0.00222798627525507	-3.21649676618759	0.0374195009409456	4.11138978280201	2.15384615384615	5.39999433854483	1.48726302979695	0.995553721747506	0.291991995281735	1.99492557802067	0.130053128248204	4.34772729905284	0.167220280732802	0.223598607820133	0.00859994645462051	-1.69138035248348	3.75791664354164	0.25363279292018	0.618951626155467	4.12327267407939	7.3209421637399	3.42948053290905	0.131903097419579	0.0236257431155417	-4.22919775840378	0.959386689460227	8.5021220571595	317.425957991458	4.87259950057808	0.00742106487849939	-1.8578571013952	12.9170007623482	0.760351419908934	0.162254735839627	0.188931063123519	-1.88161124223262	0.291751725102908	2.04226207572035	0.000738051458717445	3.79862608818564	-4.46190495231934	1.51899576739097	0.00130219285699071	-3.8229134925217	0.0000567725595662788	-7.36030926119739	0.00677069751721195	-2.22070236017874	10.5221197937663	4.8055172709538	0.104612589560918	0.00402356113695838	-2.54908172304523	2.0220455396909	1.03592094932821	0.183575443179763	0.00311751568412195	-6.51609751759782	3.70068017466618	0.258383460719242	1.49913837703752	5.85034932765824	1.51598154170232	7.0904143842998	3.98602929000793	0.153308818846459	1.56140526267562	0.174210046084849	0.00670038638787882	-1.9732096913371	3.38929940543542	0.279050888003205	1.26174891460133	3.74759682787746	1.47822987321704	4.08423837327028	0.125804233869862	-2.34079233104934	0.265828491341323	1.40123656511808	3.85390909350093	5.56504859511663	3.95290870886068	-2.34536926813009	1.23744063049873	3.77679518479967	5.6505915594138	4.14263969931919	0.159332296127661	0.00566107636068726	3.56631094389695	1.39591386519391	3.86619888533049	3.93994280534169	0.151536261743911	-2.29718924493501	5.29039940543542	0.202731272469065	39.7353294039368	7.60985214374542	8.60321842316853	2.09699339505942	5.92609399281477	13.448965419929	3.42848753118254	0.131864905045482	0.0702455048279424	0.00270175018569009	-2.9987918013051
286	Aztreonam	0.578037531754732	2.52950123252668	5.05756693369218	3.58154284430952	0.239383873064683	0.0085494240380244	-1.73853431000795	0.00145225916585989	-3.8942339589253	0.0330487578029918	4.32261762177974	2.07142857142857	5.51049997752721	1.54008929221337	0.995522946315637	0.269036546709006	1.99396276022041	0.130053128248193	4.60589684222545	0.164496315793766	0.304688631000215	0.0108817368214362	-1.44520250146423	3.68980806636245	0.249418404434227	0.592619304669925	4.05318220787966	7.31241331622174	3.2270598739361	0.115252138354861	0.153780324340681	-2.27667783686928	1.69749086810087	6.61812766403653	255.695832888466	4.88271529694327	0.00248881292249494	-3.23917920366159	12.5178941760653	0.896829393129589	0.151377067718227	0.149431379692782	-2.31156294238593	0.277463287452492	2.68214511204075	0.00109672847552278	3.85987729006033	-4.2460924354366	1.83997016451645	0.000199553084241266	-6.30779386759701	0.00479496472299257	-2.44175834639739	0.00528247119554905	-2.5505227151662	10.9963626391297	4.38320706069955	0.296318259113995	0.0105827949683569	-1.47907644218471	2.61860760972476	1.20507219976922	0.174312987254829	0.122520788397986	-2.55301260831128	3.67666827205931	0.251807255318108	1.50655615292148	6.32328835834055	1.42830874063531	7.30948063032742	4.38754589870091	0.156698067810747	1.79822068358787	0.0242425354009306	0.000865804835747523	-4.52318149227018	3.32137898634502	0.274311496286097	1.24801450527704	3.78333851840156	1.41044741541341	3.58267113717298	0.518898835666048	-0.797768450634387	0.258502887778581	1.42969802862815	3.97031254082069	5.6701876655503	3.75494779640211	-1.23589745097405	1.19906819480296	3.8752120422741	5.76308114436054	3.99338504159148	0.142620894342553	0.0177814562795773	3.53873970063073	1.41445848349024	3.92088745240957	3.46543875821487	0.123765669936245	-1.03409817107119	5.70652898634502	0.192152683079033	53.866802156489	7.86023967734415	8.78086955856436	2.3946406267207	6.25945844358542	13.9638342802534	3.08368254987353	0.11013151963834	0.0261891746867416	0.000935327667383628	-4.42925892502777
287	Ofloxacin	0.643573500319128	2.57852334431999	5.15704668863997	4.35868695617139	0.0205775214967232	0.000791443134489352	-4.38517803345635	0.005958371061197	-2.10573767652003	0.0677618268626127	2.2703956042696	2.23076923076923	5.35232244849786	1.50770396974838	0.996385937264785	0.287568043877036	2	0	5.00255425945881	0.192405933056108	0.153835055084788	0.00591673288787645	-2.11365619042073	4.05594579062111	0.236294918226266	0.641998934284074	4.43976538411291	7.57387680722385	4.30974413136292	0.165759389667805	0.0147033914666851	-4.76471444761373	0.568280925828675	11.785461866969	403.828684520798	4.60353482895442	0.0019750100260038	-3.3525891032264	18.1397570789913	0.562448476922873	0.148543085296284	0.440027192189437	-0.92695326036863	0.353194472584414	2.0485279409896	0.00905226791678459	3.33344294829735	-1.63469820134855	1.61744255354397	0.0140654421695182	-1.1358704826987	0.00911705463341536	-1.62544744631765	0.00833526050323689	-2.27653881461142	10.1090884506163	4.34325386544584	0.39855681179838	0.0153291081460915	-1.03872538607235	2.11874537232403	1.00125668507674	0.167005452633251	0.193853379922484	-1.85256921841554	3.59171231617561	0.266226038552884	1.37564047830795	5.88055121140616	1.46875052771276	6.81751856028639	4.09987905696082	0.157687656036954	1.59320471851032	0.0213286121771704	0.000820331237583478	-4.34469724666385	3.4136200084833	0.279036323559436	1.25111349393993	3.90915874320185	1.4628202132289	4.2350444216529	0.0106208243140845	-5.13198861512192	0.266570527759561	1.37031144122655	3.98208664629611	5.87941520989319	4.10248764549855	-4.20771703349029	1.20768018216702	3.88709599044206	5.89113573757669	4.28895210162978	0.16495969621653	0.00101061590428173	3.58581616232945	1.36900171893187	3.9884920232744	4.09594717312819	0.157536429735699	-4.25895437840235	5.12722385463715	0.210960053307562	35.483480966332	8.2007190467791	9.31668807446343	2.11732073668923	5.88368625718226	13.6053078094739	3.95108016573825	0.151964621759163	0.0354506581875623	0.00136348685336778	-3.77097681262727
288	Cefacetrile	0.60796059119827	2.57126789483264	5.14253578966527	3.67740010118436	0.0521076498957328	0.00226554999546664	-2.95112658101141	0.0034319096315004	-2.53629353698562	0.0548371784072093	3.17144405546944	2.08695652173913	5.38513795658965	1.49094671890582	0.99616361037834	0.288905622977537	2	0	4.68923198770537	0.203879651639364	0.0984617125293396	0.00428094402301476	-2.31548501422586	3.57174773695174	0.267158656521822	0.610707761155191	4.05444744500838	7.08746651066726	3.38704946507799	0.147263020220782	0.0155633972437756	-4.1581598739579	1.13158003285795	7.82625743347307	242.365780572289	4.12104885947075	0.000292562961135766	-4.99572148825013	14.4358142529757	0.792139773019859	0.174412427013274	0.263761829601697	-1.33121252268552	0.316041280873213	2.5283302469857	0.00821848829770457	3.53175229536476	-1.66510223831336	1.86576855613337	0.00484072902618843	-2.19273120056765	0.00794833560548467	-1.69739072589987	0.00846069552764832	-2.26248159029671	10.1362330247763	4.10228112563153	0.0402915286236616	0.00175180559233311	-3.2080083877984	2.44477237170687	0.965956702888996	0.178846447665423	0.123235158384562	-2.09131035655282	3.5924885623766	0.26515797408036	1.46793795458935	5.64697529743622	1.48695036082256	6.85420057522055	3.78135138432662	0.164406581927244	1.32858818351487	0.12311917520331	0.00535300761753522	-2.0922508959359	3.31365812759399	0.283949047513148	1.25312933045299	3.71889919003483	1.46110978576797	3.8631091896041	0.0670403230997718	-2.69942697298398	0.270055315796644	1.41099238455063	3.83112469036003	5.53715720866675	3.79899781816979	-2.52978662787404	1.21444323281323	3.71199205693409	5.57994629075244	3.88552818847202	0.168936008194435	0.00333377120955072	3.50055377976791	1.395261622908	3.84010222452611	3.82657568999447	0.166372856086716	-2.52547900785028	5.56366682324617	0.203385056673153	39.0499308812453	7.60988067936224	8.60748583659171	2.38604360157807	6.01854386797875	13.7457106678599	3.41592551778398	0.148518500773217	0.0733736705825529	0.00319015959054578	-2.60925743516018
289	Cephaloridine	0.646931667007851	2.57395872891364	5.14772489610163	3.82228456505538	0.0894483805997396	0.00319458502141927	-2.9355970493437	0.00473057218452373	-2.45819922550226	0.0341557414805901	4.18252207870602	2.21428571428571	5.40718002964194	1.4536614992452	0.9973103850455	0.292149966975417	1.99663129540752	0.189241999638531	4.71879287876461	0.168528317098736	0.233372414258638	0.00833472908066565	-1.76946134666718	3.80651436638041	0.256584803263826	0.637334903304125	4.16196275454664	7.36587479650064	3.46061833052974	0.123593511804634	0.0285858426662889	-4.32277720261386	0.748005252910844	9.90779470159079	381.138901465194	4.54326076783853	0.00134965073296341	-3.98333760656013	12.4303257945601	0.73206659965968	0.167408888603797	0.101263126079352	-2.78473627515986	0.275951621879834	1.71090005565497	0.00775322659211745	4.15997883309069	-1.85747504239979	1.31578012280326	0.00688001851038364	-2.00270661351802	0.00871170075404867	-1.71566925493872	0.00634019983795091	-1.91894996747255	10.6001298999437	4.68879888402527	0.172634976534866	0.00616553487624522	-2.13603938775271	1.66880443972056	0.78581751540129	0.165335174886016	0.271909241296929	-1.58361288939507	3.74717844487599	0.260397021911745	1.48150084375435	5.79602853733063	1.5652544417854	7.14730207444851	4.17601216284007	0.149143291530003	1.73813291372003	0.181482635049386	0.00648152268033523	-2.07526178605804	3.50926773059028	0.274918375136732	1.30138655202657	3.73541143881519	1.5269703130896	4.15011814089622	0.121000505098859	-2.56819588698724	0.26708812984291	1.39183145752203	3.84166111000911	5.55987964773359	4.16820425664239	-2.415318127564	1.2917513720814	3.74399932475593	5.61840253711033	4.12192757695792	0.147211699177069	0.00469609952129182	3.61792130201885	1.38183490214422	3.85339936863707	4.15671920486288	0.148454257316532	-2.36359873181126	5.11019630201885	0.211059150754635	40.5655687750409	7.60984148634983	8.6183425122132	2.0621052526393	5.88644408751344	13.4253334454981	3.70588153983441	0.132352912136943	0.0991920298109492	0.00354257249324819	-2.80986502295739
290	LY097964	0.625584518476663	2.56926436397393	5.13784648877632	3.72580652231937	0.078687117356676	0.00302642759064139	-2.87065054757015	0.00222798627525507	-3.21649676618759	0.0374195009409456	4.11138978280201	2.15384615384615	5.39999433854483	1.48726302979695	0.995553721747506	0.291991995281735	1.99492557802067	0.130053128248204	4.34772729905284	0.167220280732802	0.223598607820133	0.00859994645462051	-1.69138035248348	3.75791664354164	0.25363279292018	0.618951626155467	4.12327267407939	7.3209421637399	3.42948053290905	0.131903097419579	0.0236257431155417	-4.22919775840378	0.959386689460227	8.5021220571595	317.425957991458	4.87259950057808	0.00742106487849939	-1.8578571013952	12.9170007623482	0.760351419908934	0.162254735839627	0.188931063123519	-1.88161124223262	0.291751725102908	2.04226207572035	0.000738051458717445	3.79862608818564	-4.46190495231934	1.51899576739097	0.00130219285699071	-3.8229134925217	0.0000567725595662788	-7.36030926119739	0.00677069751721195	-2.22070236017874	10.5221197937663	4.8055172709538	0.104612589560918	0.00402356113695838	-2.54908172304523	2.0220455396909	1.03592094932821	0.183575443179763	0.00311751568412195	-6.51609751759782	3.70068017466618	0.258383460719242	1.49913837703752	5.85034932765824	1.51598154170232	7.0904143842998	3.98602929000793	0.153308818846459	1.56140526267562	0.174210046084849	0.00670038638787882	-1.9732096913371	3.38929940543542	0.279050888003205	1.26174891460133	3.74759682787746	1.47822987321704	4.08423837327028	0.125804233869862	-2.34079233104934	0.265828491341323	1.40123656511808	3.85390909350093	5.56504859511663	3.95290870886068	-2.34536926813009	1.23744063049873	3.77679518479967	5.6505915594138	4.14263969931919	0.159332296127661	0.00566107636068726	3.56631094389695	1.39591386519391	3.86619888533049	3.93994280534169	0.151536261743911	-2.29718924493501	5.29039940543542	0.202731272469065	39.7353294039368	7.60985214374542	8.60321842316853	2.09699339505942	5.92609399281477	13.448965419929	3.42848753118254	0.131864905045482	0.0702455048279424	0.00270175018569009	-2.9987918013051
291	Ceftizoxime	0.634186591458106	2.55286457021805	5.10481682158402	3.65016699412186	0.0105528323580183	0.000422113294320733	-4.94157740248722	0.00104050946507728	-3.96203489041995	0.0391955902892608	4.08209185827311	2.16	5.3681729588588	1.48096459351335	0.995934148231325	0.295720254150816	1.99457371486968	0.130053128248202	4.25649770934442	0.170259908373777	0.10372409407869	0.0041489637631476	-2.46030087397449	3.72189743206129	0.257450512121818	0.620454151268038	4.06332566918309	7.244222196229	3.3470577422189	0.133882309688756	0.00860059306383863	-5.16367900111434	0.940162974438571	8.41341336642591	304.318407027484	4.76081774652211	0.00931420365186236	-1.58228565481955	12.5602210472098	0.745928672057582	0.165272964946738	0.210490477130249	-1.69191886861278	0.297955741657117	2.01120125618554	0.000913892824075002	3.7138307533769	-4.10376952378654	1.49123693995519	0.000776610699392133	-4.27964155446701	0.00149993937744576	-3.56496571163541	0.00708781853476767	-2.22070236017874	10.4339276841719	4.69736527189256	0.0390551330447456	0.00156220532178982	-3.52080469598362	1.99485521929717	1.03592094932822	0.186637328256888	0.0357129698904618	-3.61793508094427	3.71878738165283	0.258807134482973	1.50771159289111	5.81078246326261	1.53658732483068	7.06247942719502	4.09060188960982	0.163624075584393	1.52946803658581	0.0756768302341982	0.00302707320936793	-2.80259266722345	3.39495138165283	0.280253327249912	1.26115941204863	3.7335701290511	1.50330168184726	4.11367856342263	0.0467129822084642	-3.32640601496739	0.266531918686714	1.40483393026111	3.83858969506866	5.50983377244532	4.02237124123218	-4.0552920799398	1.23625996907462	3.77338547750248	5.62500126174991	4.1625438185597	0.166501752742388	0.00308823592143152	3.57904338165283	1.39931830278349	3.85207331692749	4.01020264988342	0.160408105995337	-3.9964363025767	5.34542738165283	0.202407542659313	36.8887746496597	7.60986852193293	8.54461687501032	2.11650251866442	5.91212416477934	13.4477992688137	3.34303976151128	0.133721590460451	0.00761595013939482	0.000304638005575793	-5.29568976970515
292	Aztreonam	0.578037531754732	2.52950123252668	5.05756693369218	3.58154284430952	0.239383873064683	0.0085494240380244	-1.73853431000795	0.00145225916585989	-3.8942339589253	0.0330487578029918	4.32261762177974	2.07142857142857	5.51049997752721	1.54008929221337	0.995522946315637	0.269036546709006	1.99396276022041	0.130053128248193	4.60589684222545	0.164496315793766	0.304688631000215	0.0108817368214362	-1.44520250146423	3.68980806636245	0.249418404434227	0.592619304669925	4.05318220787966	7.31241331622174	3.2270598739361	0.115252138354861	0.153780324340681	-2.27667783686928	1.69749086810087	6.61812766403653	255.695832888466	4.88271529694327	0.00248881292249494	-3.23917920366159	12.5178941760653	0.896829393129589	0.151377067718227	0.149431379692782	-2.31156294238593	0.277463287452492	2.68214511204075	0.00109672847552278	3.85987729006033	-4.2460924354366	1.83997016451645	0.000199553084241266	-6.30779386759701	0.00479496472299257	-2.44175834639739	0.00528247119554905	-2.5505227151662	10.9963626391297	4.38320706069955	0.296318259113995	0.0105827949683569	-1.47907644218471	2.61860760972476	1.20507219976922	0.174312987254829	0.122520788397986	-2.55301260831128	3.67666827205931	0.251807255318108	1.50655615292148	6.32328835834055	1.42830874063531	7.30948063032742	4.38754589870091	0.156698067810747	1.79822068358787	0.0242425354009306	0.000865804835747523	-4.52318149227018	3.32137898634502	0.274311496286097	1.24801450527704	3.78333851840156	1.41044741541341	3.58267113717298	0.518898835666048	-0.797768450634387	0.258502887778581	1.42969802862815	3.97031254082069	5.6701876655503	3.75494779640211	-1.23589745097405	1.19906819480296	3.8752120422741	5.76308114436054	3.99338504159148	0.142620894342553	0.0177814562795773	3.53873970063073	1.41445848349024	3.92088745240957	3.46543875821487	0.123765669936245	-1.03409817107119	5.70652898634502	0.192152683079033	53.866802156489	7.86023967734415	8.78086955856436	2.3946406267207	6.25945844358542	13.9638342802534	3.08368254987353	0.11013151963834	0.0261891746867416	0.000935327667383628	-4.42925892502777
