No.	NAME	RDF020u	RDF065u	RDF095u	RDF015m	RDF020m	RDF025m	RDF030m	RDF035m	RDF040m	RDF045m	RDF050m	RDF055m	RDF060m	RDF065m	RDF070m	RDF075m	RDF080m	RDF085m	RDF090m	RDF095m	RDF100m	RDF105m	RDF115m	RDF120m	RDF125m	RDF130m	RDF140m	RDF145m	RDF150m	RDF155m	RDF010v	RDF030v	RDF040v	RDF045v	RDF050v	RDF055v	RDF060v	RDF070v	RDF075v	RDF085v	RDF100v	RDF110v	RDF135v	RDF150v	RDF155v	RDF025e	RDF030e	RDF040e	RDF045e	RDF050e	RDF055e	RDF060e	RDF070e	RDF075e	RDF080e	RDF090e	RDF105e	RDF115e	RDF120e	RDF130e	RDF140e	RDF145e	RDF020p	RDF030p	RDF035p	RDF080p	RDF090p	RDF095p	RDF015i	RDF035i	RDF085i	RDF100i	RDF110i	RDF125i	RDF135i	RDF150i	RDF155i	RDF010s	RDF015s	RDF020s	RDF025s	RDF030s	RDF035s	RDF040s	RDF045s	RDF050s	RDF055s	RDF060s	RDF065s	RDF070s	RDF075s	RDF080s	RDF085s	RDF090s	RDF095s	RDF100s	RDF105s	RDF110s	RDF115s	RDF120s	RDF125s	RDF130s	RDF135s	RDF140s	RDF145s	RDF150s	RDF155s
320	Aztreonam	5.16322930332713	21.4909178290799	6.37918921787428	21.560993967682	1.40432182447217	30.5456106451832	9.67411153466877	14.6914950402356	8.06047824634708	15.2094422171779	15.7197791736736	15.8082850507228	20.0217519461883	16.4550375350527	16.5865744898062	17.9718195494565	10.6856184456567	11.0754959308926	9.27332059527827	1.27608396452931	4.92579148089225	3.31289219611918	0.114188425389006	0.0606064385624229	2.32000431976711E-9	0	0	0	0	0	2.01769272286101	6.32274346266602	6.68406249855618	10.1083108234096	12.3375945272364	11.4415905851428	10.1922400905148	10.0095107705502	8.63653663869103	6.83299610071155	3.09183655277622	0.868513318814951	0	0	0	36.7049707091425	19.1824962949304	18.6608841718241	23.4349781139882	28.1234344635907	25.9277437088553	26.7589884897698	24.6373374889543	22.1206793553059	16.0060219796612	11.5316089859868	5.29272833338345	1.27401393062562	0.676209269106119	0	0	0	2.16510264424108	5.70878395133248	10.5940718849543	6.02983352938827	6.04575015851805	1.69145107117279	15.1907274887336	33.3230593034238	20.7828192759133	11.3621511378279	4.53794833817627	3.02424127960891E-8	0	0	0	20.7007095395344	52.303718140389	9.88134578963207	270.136338048015	100.158432564495	132.389602973157	72.0756441783862	114.955304974573	131.669468238575	123.01937934831	169.005992646274	126.273779153481	134.282940485892	119.110593283759	84.1990977986417	97.8748452912495	45.007709662956	24.424783486531	45.0223279445353	70.9920000488208	54.5209833924286	7.13411891472253	3.78661698892002	1.44951064275946E-7	0	0	0	0	0	0
321	LY097964	7.21405416605125	13.2463867162502	6.54744801912485	11.2204720966912	2.23789403088613	19.3304603572549	12.7034262153134	9.21343169724981	11.7575948004929	12.482305117299	12.8246659068418	15.2677650008339	13.8458114916622	8.43518404640032	11.9251344874614	7.54993295914228	3.6950948212274	5.50097022064347	6.62118082509399	4.04148303691117	1.6565050004988	3.06881697867989	0.219512877698245	0.280177431040002	0.105751919091519	0.0090303464437972	0	0	0	0	1.90502363770774	7.06336266716031	8.52236528554576	9.56129936424444	8.66390453015161	8.99999036743212	9.70688449507594	7.94155514769709	5.50478073426714	3.96178498930729	1.7495463388964	1.04734905779237	1.04571284649646E-7	0	0	26.0766169928269	16.1231470931921	17.8188775284705	19.1895747991573	16.8305036105482	20.5842843284336	20.9678480152624	19.2619526119361	14.9029547790658	12.7648844161882	10.2890082515788	5.30016326159204	2.74727462772424	2.13660087658033	1.13247799136505	0	0	2.90707858772873	6.48330061560421	7.85684013870311	4.25547402095306	5.99334691202672	2.75772680702502	11.6185112992617	20.5663155437351	13.5812213413387	6.68654464268908	5.38705406065423	4.54107053487516	2.1979970781726E-6	0	0	19.4468896438798	35.5577603465535	17.5258376486493	99.1306778660937	136.706954303776	66.7452187328718	59.6629442734608	114.174488387296	69.1052062774813	78.9090586743456	72.4049707441846	61.1407048064159	102.59991911805	76.7403976622796	44.5911088440193	38.8033652336858	34.8359361101444	50.4763389028324	15.1351403129335	16.4139672802319	11.2268712285672	13.8242708940486	4.09799507140145	4.3680090545403	1.27676920847514	1.5072347626541E-6	0	0	0	0
322	Aztreonam	4.259162008209	20.421920916123	11.0065954711408	21.8193434613365	1.26491463786508	29.6699829012853	7.69065715334905	14.7615728096228	8.31287503847965	18.9009033621862	15.9799297942178	15.6599258037559	15.2971049218382	18.1350822529972	15.627977960068	15.3518141416339	8.88399332815261	8.493588274254	11.018377592263	8.60308932549828	6.60530941840187	1.04216088745211	2.11996521744305	0.0306857712202902	0.0597536675827389	0	0	0	0	0	2.02393621187684	5.99607197607422	6.26346236075425	12.3591864029636	11.0024642871592	11.3223751585959	9.93709196147367	8.55419486913858	8.68326459919798	5.06743022097849	3.2373754774956	1.0999725057962	0	0	0	35.1221988369155	17.761524770587	20.7888865905105	29.8463808530985	22.8172970599847	28.4803339418374	22.5627404160244	18.4556359801378	21.663783106611	20.4607429005649	16.1210522374765	4.90443320210235	3.51172176784526	0.342372775591186	0	0	0	1.83005027443026	5.90722206028171	9.69308827601748	6.99256327000067	6.14482585816472	3.95138736333346	15.2693044941707	26.4337095834821	14.4646942808531	12.2030435940936	5.30051117737839	0.778918843262707	0	0	0	20.79920877496	53.0681333610091	8.70782015283924	269.3381629571	77.9272567756217	106.050464581891	122.413392185701	139.862800110517	112.309568643066	164.180766213292	78.5352712241792	124.923416571001	128.684527872002	108.346721102447	94.130116222556	53.4015109298274	101.239513334403	123.459866553152	58.5638881039882	20.9792168911849	57.0032631702025	24.5793114934053	1.91720917110314	3.7333368893807	0	0	0	0	0	0
323	Nocardicin B	10.4608260430504	49.88734524037	20.476737353452	19.9775195634246	1.91410808036235	33.8774121243274	10.8750634885519	11.9059624786268	6.50492204371604	16.8580843401632	19.9505943594827	17.7990859297814	20.958348705825	31.8110503583742	13.3843467174927	17.4477680309916	15.3924309649	13.731523056663	10.6918121662731	11.030441703703	7.77385121218261	3.79435799797665	5.7065376756121	2.06349086410557	1.41152889589237	0.045712801081119	0	0	0	0	3.2544993280432	9.61839680098895	7.94622025650826	15.2668664369445	18.2986018748592	15.9356233298989	18.1113565236005	10.961321471381	14.8675249390691	13.3329206619886	6.26036772168545	5.26273049521476	0.155887329424097	0	0	52.0127646718806	30.0427868296199	27.9072910620882	35.3567004309332	44.5195148882513	40.8837597186944	39.9528098719111	32.258392557576	37.0668629667345	36.1189228472094	29.3916397784021	9.93566456982857	9.36440455577295	6.5967475699145	0.510032146287887	0	0	3.87124007987237	9.78856462391918	12.7001952192713	14.2548763153049	10.442310623147	7.58162793799129	20.8988518341167	37.7181350621073	50.2066217079872	27.18651329429	13.9091571501598	4.49475044587958	0.446253590748889	0	0	34.9931759131217	66.9520764295308	22.4440864460038	179.272783399808	120.451747984518	116.683917541946	85.9832685747694	142.32165929657	170.717801399524	188.12915319795	152.682940395789	309.055927363275	152.286647951489	200.543216679518	140.599987324454	139.692513243885	102.785905675114	138.27917333044	96.1438955265084	52.6473081324061	110.388057943338	78.3544162271543	60.0615165685394	42.3296496426722	2.85606709449225	14.9498827247991	0	0	0	0
324	Cephaloglycin	8.36417340856537	13.6806935033175	13.5388446406971	14.3697647361073	2.02248093755639	24.3472660848293	15.5472549300294	9.98600212532946	10.2099238124108	12.0182028362806	8.43801462445498	10.2912679564189	11.57980917383	7.92532905378688	9.91092309317367	8.90956376071255	4.20508917336853	10.5890433009252	4.96208350823649	6.49089431386223	1.92475421919328	4.60721338610982	4.5972945935399	1.40339925827726	2.95420307679751	0.621623452689128	0.0861748189052179	0.10038034657301	0.00169272020707664	0.00656368848689772	2.44613320117055	9.30456209343284	8.1408913920872	11.3729201892562	8.79244848708511	8.09735496672974	8.20743494400546	6.77723115398848	7.60100685629178	8.65342094201984	1.9175874914208	3.36578675677454	2.46320653319639	0.0164711550245944	0.0253921662366374	37.2445948731466	21.184018175996	19.494807612485	28.0915246599774	26.8239545541954	18.4710110556775	24.1607003089235	18.1262408273245	18.6260196300258	13.0277237091218	15.0495315478222	8.07514333168868	6.94369468356286	5.84117302405012	7.14235051862403	2.39091396362884	1.09544586565318	3.20452878058978	9.03442166377878	7.88675019948605	5.28628182604915	4.99575033603603	5.93411703587094	15.1017158942773	26.4217914050446	20.4441214811122	4.75517266404148	10.6991488393711	7.91363352450487	7.56956016635505	0.345181717428852	0.233140726130385	22.8361897799522	43.1990062881398	18.5472388808715	127.100987492122	163.514837376943	89.6700227187517	78.5528084379281	102.516365709394	82.8752976634955	83.348486930742	133.314442240287	75.4198192231713	114.254747104503	72.6746109117065	42.6205972900911	52.7626543436218	63.6164532333263	36.4011400528492	14.5499928305444	32.8654308423949	25.5447192009337	27.5552906640691	16.7866795742928	28.9188845032694	17.7081007357937	15.7222914788883	3.62202796677843	2.03385219641262	0.236979996155037	0.241245531357835
325	Cephalexin	6.71999593527691	12.5860689181752	7.94813822914087	12.6624720366387	1.85147717947524	22.4511061607381	13.6858664501054	10.1895162953089	7.76506155764229	12.9235182729513	14.8037056380336	12.3474321810306	7.71044600851848	2.348293192754	9.04403418173571	3.97287140834233	4.37231403662824	4.69858260273871	4.96395182011581	1.50635185670871	1.7441678617166	0.520635279441678	0.0617351382416043	0.296757276159288	0.0138800417065916	0.000210001482186376	0	0	0	0	2.23401664236099	9.41381414946786	6.42099541067836	10.5486226338502	11.3865665911603	8.90789047918484	6.50605650111146	7.00895806653738	3.72447120862584	3.83079773857805	2.16289689668502	0.581254892490453	0	0	0	29.1640577019002	20.3906169867296	18.5424322819994	25.1391322790786	25.0260255055099	21.6469245583381	15.0079642091058	11.8670342829127	10.8010285197688	10.6322261021344	10.9247431054321	3.83244978872401	1.556610208666	3.86102431170599	0.0263358742961288	0	0	2.91829106502269	9.88499544521141	8.71437713405362	4.29544175833171	5.22714992584797	3.50923968569572	13.5029566932466	22.7557291293619	8.06336739016574	5.44399157084928	4.41261188083307	2.86183750474823	0	0	0	21.6396468701639	37.6487588030438	13.3398193890695	95.3638891883118	104.909628413758	93.2492132475091	103.235986182204	117.301528896518	77.6157379703986	102.502940855634	58.4326647090946	62.5552436774482	46.8404747372829	39.9765905009382	54.012004526447	36.7410613458481	35.6414653814473	17.8598172662422	10.3646377978749	8.3273072189013	5.08612723519269	2.34860957966606	7.61100384529628	1.96245073903315	0.0296913789832296	0	0	0	0	0
326	LY097964	6.84163199186426	16.5623449990392	4.35904757334422	11.3747005015755	2.19511558682951	20.8154730473488	12.8308585453013	6.55509761376316	12.1192897537451	15.0308825083668	11.0277955267473	12.067811721107	16.1852265484165	12.7248329170823	15.0539018839068	5.33201935638099	12.1361282889601	2.6550242075097	1.1928817797697	0.729402885035221	1.83421397477652	1.47210914670426	0.0886446855145208	1.01752092229745	0.158242347762166	0.0134002792264049	0	0	0	0	1.87978371435685	7.24875870318701	8.5429752664892	10.4886732155663	7.58736974223205	7.04878354945036	8.59030506075286	8.69255560071201	4.69383752790827	2.78854879004197	1.84246378303563	1.18510935196269	2.85291378442116E-6	0	0	26.5061733535262	17.3814347263307	18.540152025091	24.3482820494779	15.1987038642569	14.8911464685057	19.054534196145	19.7705038147727	11.736738538668	14.0341565484076	5.06792029087115	3.32641834866365	1.14234280182251	2.83636713508995	1.67973967316756	0	0	2.71602956455821	6.74137471421313	5.46070158585621	6.91864788627463	1.39586947114475	1.47472296807609	11.7291354774002	14.2989911462698	11.373754027877	4.97746428773251	5.88098004498579	3.33775088087814	0.0000599657562154401	0	0	19.2449723022973	36.5193405445174	17.3780790851888	103.688189340338	144.499272725115	44.4673745431974	64.4391215602247	164.979173966563	59.1033787793822	110.200139796182	80.1068779498882	66.3141753503203	81.2373103741332	35.0305797276035	70.4251052372925	23.6326839520112	17.4602740354208	10.8783072241007	12.7516218641531	8.90259332828642	10.5216327465519	2.84901955346616	6.20499381619707	4.41646079775506	1.89383309076355	0.0000411203787458606	0	0	0	0
327	Cephalexin	6.33821542235435	14.7209448556975	7.77855582619234	12.787047284074	1.86215722260425	22.6982541806991	12.7354372413932	8.69838412548276	7.21181401621629	9.78777849586298	10.8789268524296	7.2215587082637	10.8793381818375	6.44591249333523	12.0115421239606	5.98192969598562	9.69632034460536	6.48808485688371	3.67783134251861	1.83817436257728	0.253897721425906	0.0867130661066817	9.91305042350625E-12	0	0	0	0	0	0	0	2.22945131632678	8.49879745977642	5.98058377903184	8.71707667191201	8.66014163030525	6.1716450155452	7.258051069975	11.2793625914712	6.18484728666383	6.2676986829782	0.710083171928963	0.054839748479844	0	0	0	30.2263363412203	17.6420342710174	15.9037868775627	20.7462867823854	22.0239821489483	15.4372270334341	15.6664554965581	18.8810854506192	15.4103523002716	17.6430867552916	13.3952746733789	3.21975557260184	1.24317622488468E-9	0	0	0	0	2.7698856266896	9.04467925240146	8.01358000757508	9.80506987468407	5.18194974509282	2.5805943945885	13.5381680426553	23.521184912943	16.9065164948872	4.12258427673397	1.1526836198892	0	0	0	0	21.602529766599	38.0431451713021	12.9761148700277	97.879545081699	74.1635227657458	86.8018384793177	71.0742078094706	78.1429763220679	77.3686217585539	68.116539029041	56.7108298268212	58.8600483151898	55.0716239859401	49.10443923745	65.2213759276032	61.5055359244762	38.4649234234396	30.4552231247457	9.18333469010172	6.90125037212552	0.790430906160892	1.40157171244615E-9	0	0	0	0	0	0	0	0
328	Moxalactam	9.96952327637749	39.7502836004226	15.5901888465812	16.6515389295928	2.8984347857072	31.4134075718714	11.849796596644	10.7459754781119	17.9214577712469	21.6094291695175	27.8559714464865	19.6116090603296	27.1137009637977	28.8521215180687	18.0794613273021	18.6153661714556	10.9468954869079	17.3541274850143	6.79038163171336	9.94257248360346	6.68590186864131	2.88008576226178	1.43659652347787	4.373700703472	0.197974966425655	0.0216891363774107	0	0	0	0	2.33447201284127	7.39707459495884	13.9851377058007	17.2475849718125	19.7721374750437	14.6597229060202	19.6315753384741	13.336442208379	15.5554796986881	13.4494261050132	6.07938187228065	2.55656058493871	0.13160047259094	0	0	38.0896483153904	20.56926977837	30.6330187272719	38.8889809445177	49.1108190261517	41.7707724824399	45.8969771945724	35.9501366911349	30.2789815234079	22.8681130737884	18.3990105499616	8.21622093448999	5.95683177394281	7.36097041902524	0.311408923697692	0	0	3.44926528270438	6.43321468735452	8.38748343315697	8.22560286279681	6.37131728791903	7.18462607984263	16.9262566148792	23.9192486246387	37.5925036658111	16.3956005366522	8.96500619325022	5.62287047084098	1.79414783625796	0	0	20.8177814773725	51.3285312290558	27.811652945719	146.811971713025	139.76651679972	87.844757922658	104.104416238176	163.546632353897	256.245757872166	184.511336796027	206.32971747558	209.958594157331	187.950886093558	113.133112177582	102.451751311403	133.047888213714	75.2629244801108	88.1615372724569	55.5484309215637	34.0997562516503	26.1852714870564	19.2319029970801	61.9723819085269	10.482845955931	0.78753243789821	3.56529918640498	0	0	0	0
329	LY097964	6.39107972861084	11.6942122953437	9.79485486999345	11.2267220028799	1.63527978340423	20.6650252635062	15.8064895710519	9.54547052765909	16.6611847517142	11.9043090255383	9.59311422603812	12.609928476443	20.4595570163837	9.73905160080367	16.7310508346146	11.0243695893101	8.84442820442394	6.7940345400133	6.18206491050098	5.04214250438922	1.76973949463996	1.26431884251241	0.47424995630295	0.142430441365577	0.0631917323290643	0.00671589468695425	0	0	0	0	1.91681731908744	9.11698015289583	10.2673786465137	10.1717396656233	7.9378531922545	7.55197873655344	8.49941743135469	11.1646130761444	6.85937196706988	4.40065149720379	1.95015819794711	1.17710168950335	0	0	0	26.7766507226998	18.2425397375336	20.9671495158081	23.366665310642	20.4904672422508	16.6640469852777	16.8044406938425	24.1976663978691	18.23582054179	15.7250776928833	12.8661960766887	6.74209925324698	2.21339834708894	3.9092113804357	0.842227190114284	0	0	2.36583126353539	8.98712894219842	6.93044918347867	6.0536853939246	4.20334683039969	3.9229071934556	11.5977110256565	17.7521517858332	12.4186155206405	7.2286659095342	7.15651166300181	2.22794386933617	0	0	0	19.5306205783159	35.7883710817552	15.2054422180315	93.958251860604	122.011214901833	71.1301221022897	118.820577478329	72.0493858316295	63.675149414503	94.5272873444164	69.4874803360763	65.1095720139902	104.228971215272	86.477384962468	68.3042519370877	36.9238682447415	69.6859697843409	69.6386563810636	17.889415870918	17.9361772833689	32.3129131565699	4.48173753973501	5.78566902170199	2.31240009488024	0.949536985576348	0	0	0	0	0
330	Cephaloglycin	8.25546170062676	16.7379705347322	23.1176886035907	14.5346585246228	2.41954594995689	23.3927821135412	12.5687163934681	7.94661525487652	10.8877687728955	21.4537867643235	13.7597116464378	14.4384466455822	14.0969007439488	9.27381310641176	5.5683966961143	13.7196857755523	8.52351198348518	5.22970918646964	8.36866148234532	10.6687539942629	4.59199561644661	1.66655632867561	0.132156361518094	0.00044000266036391	0.00550638594486651	0	0	0	0	0	2.47320199737687	7.53621554864123	8.70932505305096	15.1482747888093	11.4949448110226	9.4112426072574	12.0337928616442	5.17375983510393	11.4714139927644	7.03296984029723	4.57848469051129	0.659619616557846	0	0	0	35.6571616424669	17.0598150640278	19.4491575340855	33.7779286835326	29.2549030545758	22.0630806514717	23.9562117716128	12.6966590821507	20.7131434283837	18.0106616401604	18.3770734910006	12.6582158432396	4.45689148833759	0.0551753102873921	0	0	0	3.38451507340804	7.09592139791441	7.74232374592837	7.2134032832442	7.60926044884659	9.91506858668832	15.6173640566749	24.6646487377614	27.5744401015812	21.1082913911685	6.31828156515545	1.13532673563892	0	0	0	22.9684427011155	43.8836175905384	18.9353944464806	134.496920990371	97.3575670844315	82.6736299616359	63.5104212464599	182.907530069726	121.620602624124	133.370235227186	73.3335403943498	79.2739041834847	46.7328633474922	86.4820586400981	108.106336436759	72.5823722220043	72.1087955923492	105.2547057313	65.0343855135087	40.2883928253997	7.59053659122751	6.92439828910673	0.062206428906698	0.778528752344049	0	0	0	0	0	0
331	BL-S217	7.67458268837529	21.0726474312307	10.1547313744228	13.2567862103241	2.15296711409892	21.4854837741905	12.1873997742061	9.2228307724284	17.5579665206216	19.7063062031081	11.9484830333856	15.5701711958233	10.0555086590078	14.3370060358969	13.8223977570506	15.0222215769631	10.1367193123067	7.21059948436798	9.06759099365638	2.01659079513886	6.88293721748627	2.87816216666538	0.272485763401766	5.83197246540414	1.13499190913981	0.482834766206568	0.157170090362027	0.00692421584283772	0.00694198987111214	2.13165846049942E-12	2.41275885051279	9.12222117741454	12.5813647037887	12.5176040840188	8.88498179896938	10.7746545917073	8.02824359655817	11.9751141252309	11.5806483527314	7.08559513792036	5.6137479594618	2.97815683238673	0.225686106252498	0.0680963015805906	2.0910151136497E-11	33.5473726566167	21.2820068110708	25.4016886152036	30.2398961231836	26.0219008734258	29.502296770394	18.828887722965	25.5228974638545	27.535389394881	18.7391575738889	15.2718803346283	7.95847508053124	2.43938632085341	8.095371165211	5.01464310304257	3.35554698325326	0.864316956745174	2.83298166467012	10.2082114055382	8.15543237146202	8.50885195105985	7.00261542049475	3.56562560268273	13.66122082471	18.306550027043	22.2839905931056	15.4857374231897	7.9468709558196	2.36102460480276	1.50788588255876	1.43132478873114	4.39513115442286E-10	17.5074129788963	38.5872769686517	17.3518538723804	115.456660280895	85.8176095721428	58.85788724139	87.9328549348594	180.152688766084	88.4605044359807	117.762468838255	66.1329395856314	92.2040130091123	110.343473744102	146.700415519032	66.8778746304732	54.6554331720635	70.0810133956459	28.6784781592565	73.7752816983164	21.3659170230292	22.193434057002	9.63829388728867	37.3614481186174	6.16905035091345	10.0453962478553	1.63667181237999	5.38059993258064	0.974835422033963	0.981503797092265	3.0138777381259E-10
332	Ceftizoxime	6.86306332887604	16.6883852403116	6.74817606822909	10.3706467330343	1.95341791864039	19.3386327031666	10.0049450666173	8.33684857391363	11.6153180755182	13.834525061627	6.84829081941396	14.0385253440446	9.96200369299286	15.52366570247	8.98670246426834	7.76359840156997	8.48210111498981	5.67575349956911	6.7832986727922	4.87763307796966	0.679549278207089	2.17464791483085	0.200758101939374	0.0140678311010669	1.22515931749501E-7	0	0	0	0	0	1.67693810393778	5.98487740044905	7.33507609217441	9.25603706056317	5.44377097379433	8.32491475001203	6.05188601806259	7.28638569254179	6.49624689091527	4.09273036953576	1.27329251039373	0.610378083064976	0	0	0	24.2547099718117	13.7942449528813	14.740663601591	20.6207962535615	12.7275288594745	18.5424589530336	14.828750813975	16.0390874570533	13.5148778598011	12.9856112508037	7.36804744633411	4.82724195577141	3.35349479506475	1.76421912506462	0	0	0	2.67560191468456	6.51519087453403	5.21813591588148	5.14702542955209	3.67290756870388	3.64095874140601	10.7177017015459	14.1082723810143	11.5766943935521	6.13489244072633	3.91863834477969	0.000025260781617859	0	0	0	17.5759083397294	33.2604067609124	16.3524548943358	90.2898656303777	90.0705560278726	66.5065938770556	48.2017198658872	123.220092484156	44.7429056795062	83.066433326148	64.4899290992235	62.902098958755	76.6177674419849	45.72477352964	49.2709561943159	26.3775878800113	51.9561388205271	44.0288345344655	12.3943669799867	18.7221661104494	4.96065699035058	10.0560059131189	1.98900169707313	0.0000173221013641679	0	0	0	0	0	0
333	Moxalactam	9.68786758470618	34.3869140401754	15.6704704047849	16.7852482328846	2.6260406957987	30.4796338661934	13.6347963016067	11.0284228259657	14.6787455332199	21.4390380749314	24.2459298199308	20.7545552741263	17.8919718154956	16.7980576502601	25.8864671175138	16.4650265157356	12.4323897104753	13.8783019998724	11.9539007458661	14.2174726129439	9.42312956746358	9.83481247645854	5.76394402075231	5.21643513185659	2.88253157076655	0.0481563292123239	0	0	0	0	2.32188984079854	8.70129582946536	11.7737550651949	16.7554219732869	16.0042392918299	16.6388556272985	13.1269271251528	14.824839156668	10.8220968767145	9.19047992868619	6.65574594005192	3.18712440401652	7.8817000806274E-7	0	0	39.3053863661094	21.7881933916369	29.7521730451447	41.7211348519139	39.4311348234854	40.3601989615465	28.2634426185514	39.6333615648542	27.7367514072154	26.9443264463863	18.6475134694219	18.3368640925936	8.19372158694308	6.99685645972072	0.537298624039736	0	0	3.29248155003692	7.63237400998544	9.2351629661374	10.9539988637469	7.2257352213755	8.51879337443874	17.0130879741783	28.5443768778758	28.6448168407043	17.425664070045	11.8223518531694	5.29509450286876	6.11382015008526E-6	0	0	20.6100451355825	52.233870060485	26.1103165000802	143.903313467249	131.894351115423	90.4754225991818	145.991006994361	159.017522805616	194.121095343004	146.362160123083	172.221317720986	152.521765516795	258.372173942132	126.061019224004	108.018112279977	94.9655698967785	103.959503766637	126.220719224262	97.6442840297673	97.7728635985183	31.9414341732409	37.2347713134795	55.6151620778783	44.9286673787786	3.00874920129854	0.0000293033741560854	0	0	0	0
334	Aztreonam	4.21415342383291	15.9729539696886	6.63681071459625	21.6788633350506	1.33747191674502	29.8194879759666	13.99157641367	15.590066103135	8.71678076370608	10.5786056805405	10.2794818651307	15.0979163133899	18.6464516239317	8.46275155356843	13.621633447601	21.4929567815027	14.4856246767207	10.3743315499961	6.21329777298254	9.02126406765968	4.88087451386332	1.43194626769071	0.0752955196894021	0	0	0	0	0	0	0	2.01665546255594	8.71195209072423	6.06058287901681	8.65955798916465	7.16292935692534	11.011935271953	10.8878310742668	7.94800344381469	13.8917136253025	5.84008689030498	1.84823275741993	0.619926587334726	0	0	0	35.1652423608033	23.1499865824929	19.5393002168992	23.4756100658436	19.4156119961419	26.1642030859152	24.8527909238541	18.3513467691114	31.7370933950571	25.2659436936048	15.2667149833188	2.89424246107231	0.840100978441332	0	0	0	0	1.85360530663903	7.70612209238058	9.83489822358598	8.06782165341021	4.27641788087888	3.36547791460704	15.0996011760994	28.6604910373377	17.5528596810719	5.61993998004963	2.83432860063561	0	0	0	0	20.7196358603844	52.5012516035495	8.41402228638989	272.080589488853	154.835261349489	136.325391230045	118.814548357381	123.632084906247	125.079794915846	140.215338267256	134.602031249847	53.3667444366423	78.0084938333938	172.363832587466	162.568228761996	65.1004797066833	111.449444432038	62.4637774208999	27.410909855202	21.5610634749131	46.7377669120836	4.70437301396271	0	0	0	0	0	0	0	0
335	LY097964	6.421683382546	13.3094973451083	5.87056045023159	11.3702397068099	1.65675132567985	20.8930232762181	15.7553601213591	9.0756636184959	14.0017707175008	11.5902335904346	12.5529962772443	14.6937608542061	21.8846022918001	9.15001174286235	11.8385510777128	11.0900401519869	7.40674333450052	11.2747574494707	2.90428142723282	2.53231664732438	3.65624529167995	2.89043967548459	0.0807678979410878	0.295451878624087	0.0681580588408153	0.00409103866417767	0	0	0	0	1.9146942348533	8.94971945543911	9.89944852376695	9.47830210410948	8.79704837748442	8.78994434888023	10.6493029370917	7.54344031924957	6.85635231245338	6.53211462515586	2.95781803968768	0.851053294450167	0.00556723630812854	0	0	27.8487376047887	18.2912150398302	19.7294112328424	21.1235468097069	22.6671502085292	19.6912825989436	18.7845339747352	15.3030436877134	15.6719455432628	13.1086379325092	8.34325932314142	9.53024130387639	1.6839318538909	4.90589383433792	0.513031266800558	0	0	2.37984543987793	8.6459067716692	6.24612691420822	4.54897326832058	2.99050553843531	1.9574895559335	11.7557353983757	15.7766718162898	16.0323802644894	9.515077780128	4.52029188683488	3.56669408462097	0.11701844516648	0	0	19.5063134340835	36.184945299167	15.4628284087817	99.4653797870768	151.815538320648	58.3952721808708	63.9923551094934	74.4799378221474	82.4203144404339	127.902964878484	88.1394789637458	60.8090452607358	75.2560813184255	66.7156006368125	76.845107015313	49.9597149859975	31.6390449568524	41.4876084147129	43.7254837223616	23.961794177144	29.0852079012085	4.03397711390599	12.1067666753533	3.2075564085807	0.578399318794429	0.0802431769260073	0	0	0	0
336	Cephalothin	6.0182470423423	13.3149898962267	9.46481868982373	11.8373968886359	2.24929885882198	20.217645581952	11.1526743350114	10.2744553564424	8.18552595431498	10.4924028076241	12.1188929410072	10.7224458406197	15.2313404208305	8.04114375100543	8.20512763628556	9.08802908882465	6.69613962924697	5.43443119383069	9.10136466942101	3.15032679517612	4.07574118949353	3.98465531061012	2.19172816171254	5.31006378176915	3.33072235856428	1.11066940940419	0.298929542566269	0.0845719354919048	0.00717685016912396	0.0070671640100829	1.92660683587258	7.44286942497144	8.1843013385223	7.32577627687666	8.16245913289298	7.74015442621621	9.9674141751035	4.52813417325725	7.3412585349955	3.8079461040716	4.22918690226873	1.25095290751945	1.41369417052045	0.0703699205518855	0.069324176595637	28.933486804641	17.2700572276855	18.3520765087188	17.0811697538494	22.1818629751378	19.4153403309038	19.3720740260492	11.2075032493552	14.2213045661824	12.5660161847209	13.8414420658856	7.73235100272039	3.5280947214467	7.63318940692894	2.69802490760819	3.11767598149796	0.946993355791649	2.66681354248092	7.21785986911268	7.01790901295072	6.28305830881072	7.6120825670342	3.64188413417301	12.0931402680194	22.5236888795141	7.63110515932961	9.77444113528614	7.06824161983598	3.21056807001162	2.46577849786646	1.47903108378658	1.45713364920824	13.8247853817045	32.8531497700446	13.8803910000029	106.360196096452	118.590819762144	99.9618569296973	55.8715054855019	103.87884137925	102.057767485603	77.1848840495796	74.5680329402441	58.2624901838415	71.6239970220948	66.0204728181193	40.9084675835381	29.5945050913587	55.7483751049087	34.8941880213523	24.8010882352552	22.5148748745847	15.0854623683491	8.81700813022047	28.4413887468252	18.0505539792419	6.56728445826439	12.0842436698331	6.35217124635522	2.19430921841344	1.01441607753544	0.999201733127697
