No.	NAME	G1u	G2u	G3u	E1u	E2u	E3u	L3m	G1m	G2m	G3m	E1m	E2m	E3m	L2v	P1v	P2v	G1v	G2v	G3v	E1v	E2v	E3v	G1e	G2e	G3e	E2e	E3e	L3p	G1p	G2p	G3p	E1p	E2p	E3p	L1i	G1i	G2i	G3i	L1s	L2s	P1s	P2s	G1s	G2s	G3s	E1s	E2s	E3s	Tu	Ts	Ae	Gu	Gm	Du	Dm	Dv	Dp	Ds
296	Cefotaxime	0.174311518733476	0.184508593132169	0.218487964164647	0.475052739964663	0.392183265101244	0.305666990873536	1.12093318021158	0.169306021329876	0.153290488652678	0.164291815289034	0.315924210136339	0.450131912377325	0.337264352911197	3.87698086541963	0.773534459636946	0.180698958643122	0.164291815289034	0.174311518733476	0.184508593132169	0.3624374152721	0.387151274929833	0.260375432209299	0.174311518733476	0.153290488652678	0.164291815289034	0.410664888494987	0.305569607318446	1.06706331368884	0.164291815289034	0.164291815289034	0.174311518733476	0.379464854309828	0.398268313998731	0.305911977354028	19.6078890218998	0.164291815289034	0.164291815289034	0.184508593132169	17.3854961402365	4.89308548955573	0.746066398374516	0.209977710079995	0.164291815289034	0.153290488652678	0.153290488652678	0.394692471868753	0.640826700844057	0.267098093259943	24.4229808320699	23.3028805185637	101.958360445344	0.191538787586332	0.162156556634082	0.390967665313148	0.367773491808287	0.336654707470411	0.361215048554195	0.434205755324251
297	Cefuroxime	0.154812382735768	0.187864317906003	0.17703420673468	0.588542687065581	0.390902815978032	0.353382749345402	1.46387610454079	0.154812382735768	0.166428834349117	0.166428834349117	0.41857261017022	0.355789842709381	0.175794447963574	2.36788582472258	0.825748391395464	0.105499874811839	0.154812382735768	0.182398302250372	0.171731919799903	0.468123888147389	0.252379935212484	0.267619765809266	0.154812382735768	0.171731919799903	0.166428834349117	0.363107753715732	0.385247604138284	1.49178204370647	0.166428834349117	0.166428834349117	0.154812382735768	0.473465199174886	0.29004614583099	0.251981729104036	21.1734817555727	0.154812382735768	0.166428834349117	0.187864317906003	19.9688178102223	2.8818564652912	0.80540231604012	0.116233914981815	0.154812382735768	0.154812382735768	0.166428834349117	0.546478633188671	0.647194798394962	0.233638021646993	25.6152404392355	24.7935937264273	102.861929478742	0.172677490345899	0.162462929200126	0.444276084129672	0.316718966947725	0.329374529723046	0.338497691369971	0.475770484410208
298	Cefmetazole	0.153290488652678	0.174311518733476	0.164291815289034	0.524117249423388	0.434232532338078	0.383633532582743	1.66975908308415	0.164291815289034	0.153290488652678	0.169306021329876	0.51319889821426	0.232517098086239	0.273328962160398	2.46541035051227	0.844491819987627	0.0936023215613446	0.164291815289034	0.164291815289034	0.153290488652678	0.503680134747753	0.278344218176768	0.289271662107594	0.153290488652678	0.153290488652678	0.153290488652678	0.39327544754163	0.413820057228837	1.50598222692281	0.153290488652678	0.164291815289034	0.153290488652678	0.499792832945514	0.337024337081901	0.251192285523066	23.2540325422779	0.153290488652678	0.179366692236495	0.153290488652678	23.5760086012906	2.81196468574142	0.828628348963815	0.0988324060402198	0.153290488652678	0.153290488652678	0.159149325506182	0.563469246697574	0.844683828064058	0.248628476344612	27.6179003924244	28.4518489269309	115.25852973056	0.163739103376835	0.162156556634082	0.44732777144807	0.339681652820299	0.357098671677372	0.362669818516827	0.552260517035415
299	Cefacetrile	0.178564346558854	0.163151219683511	0.163151219683511	0.498174294579394	0.38565812520499	0.427332586030299	1.10551846678363	0.163151219683511	0.163151219683511	0.163151219683511	0.307010256493874	0.569045233795831	0.190278335946388	1.94610671908238	0.781409867872946	0.133358702823432	0.163151219683511	0.163151219683511	0.163151219683511	0.385641148453198	0.38817249382507	0.252892360451331	0.163151219683511	0.178564346558854	0.163151219683511	0.429559463971688	0.393958529789969	1.27719716910747	0.163151219683511	0.163151219683511	0.185672359007343	0.404587747128146	0.327392219431181	0.276367627913908	13.1210950874871	0.163151219683511	0.163151219683511	0.178564346558854	12.2103494746764	3.22149503263793	0.720702491309709	0.190145212516577	0.185672359007343	0.192847409204806	0.163151219683511	0.437423667312835	1.02005527506495	0.330224150090838	16.3837499085388	16.942288422629	48.7432955552599	0.168135130835202	0.163151219683511	0.437055001938228	0.355444608745364	0.3422353342432	0.336115864824412	0.595901030822873
300	Aztreonam	0.178483027281038	0.155611391402494	0.184015177238676	0.579990741676017	0.366853080780364	0.404681987647296	1.38705897329062	0.161972688765155	0.155611391402494	0.178483027281038	0.616395625807699	0.30270462473358	0.319280167903558	5.25000444029408	0.604563342724389	0.314491622445213	0.161972688765155	0.155611391402494	0.178483027281038	0.484231329086924	0.330040862290897	0.332061737624587	0.155611391402494	0.178483027281038	0.155611391402494	0.367623399029531	0.439017060188631	1.28924697679267	0.155611391402494	0.155611391402494	0.155611391402494	0.475172244355021	0.387399999333074	0.295412939391759	11.256798967982	0.155611391402494	0.167560109227301	0.167560109227301	12.2478214864762	5.3117623472468	0.627107269543433	0.271970389650407	0.167560109227301	0.155611391402494	0.178483027281038	0.767263899050638	0.310711814601869	0.698284105826952	18.0900702375879	19.5306641802976	86.9049498769115	0.172251885547787	0.165079584468191	0.450508603367892	0.412793472814946	0.38211130966747	0.385995061026618	0.592086606493153
301	Ceftriaxone	0.167299752740038	0.15871993279114	0.194295664666336	0.533242569268558	0.52355602356848	0.434188767782641	2.33029576030253	0.149243936527412	0.167299752740038	0.15871993279114	0.359766211218941	0.300261294740862	0.45314984326353	4.44696666874198	0.675211941783887	0.219214660228649	0.154292604561237	0.167299752740038	0.15871993279114	0.399016061251272	0.376805787139484	0.411196606175125	0.149243936527412	0.149243936527412	0.15871993279114	0.50996855680883	0.472912747362264	2.15016656167452	0.163022121884134	0.15871993279114	0.15871993279114	0.441560847425415	0.372759331513629	0.392327205969515	16.0958271843276	0.163022121884134	0.149243936527412	0.149243936527412	13.3355488601433	4.98408255619346	0.632105471842742	0.236245683543016	0.15871993279114	0.149243936527412	0.15871993279114	0.383215314997568	0.495108067378971	0.615732757676499	23.3017849696857	21.0970311983963	127.28601501907	0.172794517983314	0.158249065918113	0.496995786873226	0.371059116407778	0.395672818188627	0.40221579496952	0.498018713351013
302	Cephalexin	0.171240638681063	0.183232655433118	0.208630768791487	0.644290321845053	0.471338170614593	0.434336734019954	1.70505339170963	0.171240638681063	0.171240638681063	0.158179590939782	0.419135445442021	0.453097562017195	0.20988935340179	2.11331409721401	0.766216433230583	0.1293669502286	0.171240638681063	0.183232655433118	0.171240638681063	0.535273625828523	0.314924113797851	0.345237082905072	0.158179590939782	0.183232655433118	0.177226059091724	0.455821721993578	0.481434428461689	1.68986474720879	0.183232655433118	0.158179590939782	0.171240638681063	0.574114925078246	0.32908288214522	0.337389154390458	13.8002886814072	0.158179590939782	0.171240638681063	0.165130084712838	12.1077762016094	2.61759952255444	0.715439232715284	0.154671953196766	0.158179590939782	0.158179590939782	0.158179590939782	0.533325124823726	0.547193359047798	0.33523762328205	18.3969646654875	16.9235563943805	67.717512604085	0.187066501546381	0.166771323501364	0.5166550754932	0.360707453620335	0.398478274177148	0.413528987204641	0.471918702384525
303	Carbenicillin	0.156437788342072	0.19153654924515	0.19153654924515	0.656152035240803	0.368562679846756	0.434050179152818	1.5101893317622	0.168737001330765	0.168737001330765	0.168737001330765	0.456666269921756	0.457528122305597	0.282072762081825	1.9646830516286	0.807289000499019	0.111268295528339	0.156437788342072	0.168737001330765	0.179995788838212	0.551664819936875	0.316484588670408	0.314628695897853	0.156437788342072	0.156437788342072	0.19153654924515	0.415276307988769	0.465202383891364	1.4217396163177	0.156437788342072	0.16298482845434	0.179995788838212	0.590762245549594	0.264258686167016	0.310806023363319	15.6473336184718	0.156437788342072	0.156437788342072	0.19153654924515	13.9109130865495	3.12280425409201	0.734255144522969	0.164829948590673	0.156437788342072	0.179995788838212	0.168737001330765	0.563762402516867	0.84206868879544	0.335047566369128	19.4703092725964	18.9456120128203	65.0104464014714	0.179039282340505	0.168737001330765	0.486254964746793	0.398755718103059	0.394259368168379	0.388608985026643	0.580292885893812
304	Ceftizoxime	0.188704122661139	0.175428647161764	0.25043581964602	0.466722868230831	0.403216673325426	0.391956465405269	1.44781076616297	0.161044771756444	0.175428647161764	0.161044771756444	0.372298777486158	0.367978347138007	0.386899099801808	3.55114478739789	0.668612751955405	0.242673590756939	0.161044771756444	0.161044771756444	0.175428647161764	0.377916955564218	0.364102612989438	0.327564674819717	0.161044771756444	0.161044771756444	0.175428647161764	0.426763089256312	0.412967200271009	1.32807422636387	0.161044771756444	0.161044771756444	0.161044771756444	0.394445271716711	0.384843615569362	0.331279571498784	11.4584598538881	0.175428647161764	0.182043663840566	0.188704122661139	10.3303981530681	4.33454255515339	0.639766554743328	0.268440317189054	0.175428647161764	0.161044771756444	0.161044771756444	0.460900944001171	0.539452592123954	0.3396764980977	16.5674882921841	16.147136914984	64.4326686524851	0.202391739391505	0.165703338424518	0.420632002320509	0.375725408141991	0.356528081124458	0.370189486261619	0.446676678074275
305	Ceftriaxone	0.171601242650399	0.167299752740038	0.180387573546257	0.502898716823387	0.409767999417646	0.344104370859502	1.84482281342509	0.154292604561237	0.163022121884134	0.167299752740038	0.427929833497685	0.325796029366688	0.32390990265829	2.76912509016027	0.82194000857875	0.10772767443858	0.154292604561237	0.163022121884134	0.163022121884134	0.441921514811773	0.307107612890432	0.301054496567525	0.149243936527412	0.167299752740038	0.154292604561237	0.396581515035748	0.376790928993831	1.79341089622093	0.149243936527412	0.15871993279114	0.171601242650399	0.430235868571147	0.351198137478612	0.276496977050537	22.9456740026985	0.154292604561237	0.15871993279114	0.199182631587207	22.9278975314822	3.09719169525888	0.810738977108266	0.109517849313245	0.149243936527412	0.149243936527412	0.167299752740038	0.53062234643019	0.410305233977686	0.447182410657243	27.8535812092936	28.2802457743689	125.157004214911	0.173011158722012	0.161446629840306	0.418923695700178	0.359211921840888	0.350027874756577	0.352643661033432	0.46270333035504
306	Moxalactam	0.15709347966205	0.220761810126212	0.220761810126212	0.506629095160028	0.311501864608628	0.372862893214088	2.15977662153068	0.15709347966205	0.148040955482933	0.15709347966205	0.441707138176914	0.262950572165715	0.38050386468936	2.36851577859349	0.84627242011655	0.0845347358676732	0.148040955482933	0.15709347966205	0.15709347966205	0.456929026065516	0.251368561884558	0.313435055376739	0.148040955482933	0.15709347966205	0.15709347966205	0.327066915816066	0.412461475039616	1.80003389717229	0.148040955482933	0.152864446129798	0.148040955482933	0.474316564790375	0.255812270454218	0.268770627571799	25.3505301784486	0.15709347966205	0.152864446129798	0.15709347966205	23.1274139676541	3.3638480771649	0.797739015540871	0.116029957229964	0.148040955482933	0.165276697243779	0.15709347966205	0.435093496883587	0.905951868348732	0.473166477512262	29.7448782380247	28.9912032846652	126.944014350373	0.197091858207767	0.154016080211491	0.396997950994248	0.361720525010663	0.340577547775604	0.332966487605464	0.60473728091486
307	Cephaloridine	0.16534028427935	0.208801582136147	0.191571753500917	0.597863885558057	0.463878506431619	0.396786368166413	1.60549160248818	0.154039221954264	0.175645012205851	0.170495129586256	0.420311987173217	0.391911717961343	0.249329255337211	1.92944993294885	0.839770862437977	0.0892833417446411	0.16534028427935	0.154039221954264	0.154039221954264	0.523836929396773	0.314421644361715	0.290199771042871	0.154039221954264	0.154039221954264	0.154039221954264	0.439075460112651	0.428466508314488	1.49961226677323	0.154039221954264	0.160057089508594	0.154039221954264	0.577620620818942	0.372470196140495	0.275950350652286	19.3556716033908	0.16534028427935	0.154039221954264	0.191571753500917	15.4196978950408	2.49264973588901	0.774211503556222	0.125154079736044	0.154039221954264	0.175645012205851	0.16534028427935	0.378742320625732	0.787904340493415	0.332856800431158	23.5590712336099	19.9166478723356	81.9927787469921	0.187707364993213	0.166466317276065	0.486176253385363	0.353850986823923	0.376152781600453	0.408680389203908	0.499834487183435
308	Ceftizoxime	0.175428647161764	0.209668658401103	0.175428647161764	0.627892905510013	0.359824049935709	0.332234334618992	1.58874690889377	0.161044771756444	0.161044771756444	0.182043663840566	0.66042903625714	0.131552833129612	0.476778615038947	3.75487170279908	0.69445320029959	0.226727845969509	0.161044771756444	0.16869490542591	0.16869490542591	0.61298370964466	0.195751846973352	0.320594373216713	0.161044771756444	0.161044771756444	0.175428647161764	0.339639195280174	0.380862822947161	1.26314872783499	0.175428647161764	0.16869490542591	0.182043663840566	0.666226755128614	0.226595372959396	0.260035214661031	11.5738930687325	0.161044771756444	0.209668658401103	0.175428647161764	11.9636671736361	4.03918248012993	0.677625529754571	0.228780450688646	0.175428647161764	0.16869490542591	0.175428647161764	0.690899158623607	0.224502888843134	0.438066298625235	18.1419441974872	17.6552780972837	80.4383079904773	0.186170778556823	0.16776046040525	0.439983763354904	0.422920161475233	0.376443309944908	0.384285780916347	0.451156115363992
309	Ceftizoxime	0.175428647161764	0.175428647161764	0.195493214254987	0.518670926203155	0.357672940449189	0.3620220342021	1.35166093707406	0.161044771756444	0.161044771756444	0.161044771756444	0.434496674235194	0.277348379168703	0.457106934334669	3.43062848007833	0.711509139692	0.215798091451061	0.188704122661139	0.161044771756444	0.195493214254987	0.439109519796192	0.281482376506913	0.335027324370554	0.161044771756444	0.175428647161764	0.161044771756444	0.381358339918804	0.363242509411714	1.21204621118572	0.161044771756444	0.175428647161764	0.175428647161764	0.450794515544124	0.280382510360855	0.348580578663318	12.7754700076573	0.161044771756444	0.161044771756444	0.161044771756444	12.1308028783264	4.43855963589675	0.682143260580057	0.249590531861593	0.161044771756444	0.161044771756444	0.16869490542591	0.585759062197429	0.433916761433331	0.292992379115656	17.9395821946092	17.7833654297355	71.1480559349913	0.181876912005161	0.161044771756444	0.412788633618148	0.389650662579522	0.351873073557887	0.359919201522766	0.437556067582139
310	Cephalexin	0.158179590939782	0.183232655433118	0.165130084712838	0.592126697709837	0.494427894849654	0.398376320665833	0.941842413192365	0.158179590939782	0.158179590939782	0.208630768791487	0.36040643354797	0.474780110255833	0.147950584862068	2.15785038920868	0.803505716324391	0.131887739562851	0.158179590939782	0.171240638681063	0.158179590939782	0.478176161796132	0.3840072489382	0.190728364817149	0.158179590939782	0.158179590939782	0.177226059091724	0.508950938819709	0.384493396149748	1.10617285400323	0.158179590939782	0.183232655433118	0.158179590939782	0.537386372529061	0.383610072237211	0.208200259340513	14.6190143783735	0.158179590939782	0.158179590939782	0.171240638681063	11.832049582445	2.69391758491043	0.740520844900037	0.168601569167589	0.158179590939782	0.171240638681063	0.158179590939782	0.40789775562947	0.427364568815893	0.358088664939667	18.5628851325938	15.9780101585691	59.643987441235	0.168523256384469	0.173470814724439	0.494976971075108	0.327712376221957	0.350970591850494	0.376398901368928	0.397783663128343
311	Cephalosporin C	0.16534028427935	0.175645012205851	0.191571753500917	0.547379336982128	0.465478085822046	0.364058024067495	2.11128847333708	0.154039221954264	0.154039221954264	0.16534028427935	0.381123875980779	0.447396087938384	0.499184726178905	3.11539270564762	0.697738465477944	0.193897900552681	0.16534028427935	0.16534028427935	0.175645012205851	0.436284757453012	0.392544641551715	0.355395225898503	0.154039221954264	0.154039221954264	0.160057089508594	0.482358254577357	0.423260622822756	1.56679558707677	0.154039221954264	0.154039221954264	0.16534028427935	0.443636348667877	0.366182957662263	0.288297683259405	12.6947009678853	0.175645012205851	0.175645012205851	0.160057089508594	11.8110945306137	4.02045442379568	0.632338549278404	0.215245785324419	0.154039221954264	0.154039221954264	0.16534028427935	0.483029157578532	0.679932251218151	0.913551114464924	17.6699897807605	18.6784350631351	72.7350993107025	0.177193855821968	0.157717700888086	0.45897181562389	0.442568230032689	0.39474154163441	0.366038996529849	0.692170841087202
312	Ampicillin	0.156437788342072	0.203685492090929	0.245908243697199	0.639668845002801	0.469333110290103	0.45012374801997	1.12679546866849	0.156437788342072	0.156437788342072	0.168737001330765	0.404529042018071	0.464230927991842	0.173584606294842	1.89209581083258	0.805188993406886	0.116606344391191	0.156437788342072	0.156437788342072	0.168737001330765	0.525897045212518	0.381146164445202	0.250283564303917	0.156437788342072	0.179995788838212	0.19153654924515	0.4922251075084	0.471041907227862	1.33901805415296	0.156437788342072	0.179995788838212	0.156437788342072	0.584639056590423	0.356926151973887	0.288736036829019	14.3931187570386	0.156437788342072	0.179995788838212	0.174361897410474	11.864304353463	2.48054154452393	0.738593459650934	0.1544221815789	0.156437788342072	0.168737001330765	0.156437788342072	0.466728839988733	0.459544315348536	0.435581896188439	18.2875937860771	16.0633758645388	58.3361845551726	0.198620902395692	0.160434545114799	0.519708567770958	0.347448192101585	0.385775591320546	0.41010041513111	0.453951683841903
313	Sulbenicillin	0.167560109227301	0.167560109227301	0.178483027281038	0.676045829768434	0.440321722855158	0.464318372411935	1.14831123138992	0.155611391402494	0.155611391402494	0.155611391402494	0.610245497126174	0.459991092804222	0.140593106265493	2.71108650512162	0.774101927427266	0.150878654502027	0.167560109227301	0.167560109227301	0.167560109227301	0.614624469894628	0.389659451932701	0.245577629226109	0.178483027281038	0.167560109227301	0.167560109227301	0.480577788661288	0.445102573614156	1.39487966316476	0.155611391402494	0.167560109227301	0.167560109227301	0.605975008784636	0.351729306324293	0.278848273686514	14.7169064967256	0.155611391402494	0.178483027281038	0.167560109227301	15.4609753165547	3.97357783251568	0.734110403254948	0.188671462522136	0.155611391402494	0.155611391402494	0.155611391402494	0.799641151059288	0.771694453656845	0.261727516464021	19.3044738224446	21.060831242825	75.2306286462748	0.171124712311137	0.155611391402494	0.526895308345176	0.403609898731963	0.416620517017813	0.412184196265148	0.611021040393385
314	Cefotaxime	0.174311518733476	0.164291815289034	0.174311518733476	0.679215885565431	0.329847003801331	0.388752417121111	2.27490222631724	0.153290488652678	0.153290488652678	0.174311518733476	0.534377070442905	0.260857541461206	0.217076231996155	3.63542594152549	0.688520232356097	0.183938751017327	0.164291815289034	0.174311518733476	0.174311518733476	0.570005163370217	0.239921556862977	0.282867205400919	0.164291815289034	0.153290488652678	0.174311518733476	0.321345915885283	0.393365208893322	2.57660744226743	0.153290488652678	0.179366692236495	0.164291815289034	0.59350225590521	0.253017409468743	0.283816969289377	15.1212443695406	0.164291815289034	0.164291815289034	0.153290488652678	13.7594823782417	4.37589122841801	0.658181554792243	0.209319712264493	0.164291815289034	0.153290488652678	0.164291815289034	0.578203788528391	0.50630034737314	0.33168266265553	22.2533483785917	20.9052992719993	118.93303381878	0.170905497931652	0.15999957707768	0.465938435495958	0.337436947966755	0.364264641878038	0.37677887822111	0.472062266185687
315	Cephalosporin C	0.175645012205851	0.16534028427935	0.208801582136147	0.552048161665475	0.48710958014126	0.380036862080641	2.15577893227014	0.154039221954264	0.16534028427935	0.186149695561878	0.451418136486383	0.312232487227548	0.593670429092254	2.96480261324627	0.711641149940624	0.182372860320285	0.154039221954264	0.160057089508594	0.16534028427935	0.478636079023033	0.353796388799269	0.380688517948863	0.154039221954264	0.186149695561878	0.175645012205851	0.479002634975755	0.442888658389409	1.56045444553961	0.16534028427935	0.170495129586256	0.186149695561878	0.463256287225138	0.359699757465585	0.311042449664065	12.5264809975261	0.175645012205851	0.16534028427935	0.186149695561878	12.9822954038674	3.29089260249699	0.679787655969375	0.172319924844104	0.16534028427935	0.154039221954264	0.16534028427935	0.612695690745301	0.447203584159608	1.00591038680935	17.6268715043161	19.0975744997233	72.5247720398426	0.18235433650359	0.167992841328042	0.473064867962459	0.452440350935395	0.404373661923722	0.377999498118263	0.688603220571418
316	Ceftriaxone	0.15871993279114	0.154292604561237	0.204216391333569	0.589863419295789	0.495918780088011	0.359377911571893	2.29596897071568	0.167299752740038	0.167299752740038	0.15871993279114	0.47642690548384	0.284260319112596	0.240092037266451	4.27431330008012	0.694997816575475	0.197850616872478	0.149243936527412	0.154292604561237	0.171601242650399	0.493995741276832	0.346183563092788	0.245767280104041	0.149243936527412	0.149243936527412	0.149243936527412	0.474863584770888	0.379643343105981	2.23789389686208	0.149243936527412	0.15871993279114	0.15871993279114	0.569063188100431	0.359812115024783	0.214356660755005	16.4123072972589	0.15871993279114	0.149243936527412	0.184911354482311	13.5332135258361	4.6719607507791	0.633208081635059	0.21859725325603	0.15871993279114	0.167299752740038	0.167299752740038	0.414246760650275	0.410841393909546	0.569668875576236	24.2524562636391	21.3724586251188	138.062581415697	0.171010348853002	0.164389480507899	0.481720036985231	0.333593087287629	0.361982194824554	0.381077321293406	0.464919010045352
317	LY097964	0.158179590939782	0.158179590939782	0.208630768791487	0.619079055985204	0.355184030970765	0.339210235337222	1.39039628423081	0.158179590939782	0.171240638681063	0.165130084712838	0.569687167066516	0.150059672844722	0.442806341799035	3.9598379800829	0.707792599696844	0.226277623338482	0.158179590939782	0.171240638681063	0.183232655433118	0.553417008573302	0.219468448320798	0.31508443926124	0.158179590939782	0.165130084712838	0.183232655433118	0.349435231850184	0.372169663123417	1.15807878941183	0.158179590939782	0.158179590939782	0.165130084712838	0.61382739877722	0.246038174938597	0.292697309168116	13.3292897113325	0.158179590939782	0.171240638681063	0.183232655433118	12.2059360260733	4.4555924538608	0.673962494370955	0.246019821641689	0.158179590939782	0.158179590939782	0.165130084712838	0.564899727645724	0.270594561108615	0.484697276725461	19.6614916243813	18.1107051624079	87.8429676656483	0.173470814724439	0.164763558680635	0.437824440764397	0.387517727236758	0.36265663205178	0.384187627627977	0.440063855159933
318	Carbenicillin	0.168737001330765	0.216662072463482	0.19153654924515	0.648362808989008	0.403015738039162	0.468023093604782	1.09039474928459	0.156437788342072	0.174361897410474	0.19153654924515	0.429995274376799	0.597712118578323	0.196475342624878	2.12745231903855	0.808312897147292	0.122718079392878	0.156437788342072	0.179995788838212	0.197520299783345	0.537459231662114	0.374924044042093	0.273327558273113	0.156437788342072	0.179995788838212	0.174361897410474	0.452116590014413	0.478672631085557	1.24093818350867	0.156437788342072	0.168737001330765	0.197520299783345	0.58146137993325	0.308480852099455	0.30516138471899	15.4401665116243	0.156437788342072	0.179995788838212	0.179995788838212	13.4534787837147	3.46251336095586	0.729477311338513	0.187745116161423	0.156437788342072	0.156437788342072	0.174361897410474	0.504536020329411	1.04387287237804	0.335424475483482	19.1851752592857	18.4426281319552	62.4646861147938	0.191314678780335	0.173519506645901	0.506467213544317	0.40806091186	0.395236944659106	0.398367872250565	0.627944456063644
319	Cefazolin	0.168737001330765	0.179995788838212	0.19153654924515	0.481212294850258	0.368372058873138	0.337287392855954	0.701037714300177	0.168737001330765	0.156437788342072	0.179995788838212	0.387733083189472	0.401756928701583	0.165693584293564	2.05727305863253	0.896368632657827	0.075863400557048	0.156437788342072	0.179995788838212	0.168737001330765	0.41456415732381	0.3298178319924	0.200512899287133	0.156437788342072	0.156437788342072	0.179995788838212	0.41257227529939	0.313587329868143	0.809830160714797	0.168737001330765	0.156437788342072	0.168737001330765	0.411214985820951	0.27809695916585	0.232748308998924	26.959284399072	0.156437788342072	0.156437788342072	0.179995788838212	23.9050066799707	3.50123237008115	0.847800039055092	0.124172520837772	0.156437788342072	0.185706113758209	0.16298482845434	0.400975363971792	0.949518674272312	0.213786408249685	29.3257724824717	28.1965151907917	86.3233447190737	0.179849034242253	0.168114347612855	0.39562391552645	0.31839453206154	0.314964962867781	0.307353417995242	0.52142681549793
320	Aztreonam	0.167560109227301	0.189657924780623	0.241985033307291	0.570909555017471	0.397740670655547	0.389547082000429	1.45805849635115	0.167560109227301	0.167560109227301	0.167560109227301	0.505626743660915	0.392232805675404	0.272626146157628	4.45672996232137	0.65366853436097	0.263086770320551	0.155611391402494	0.155611391402494	0.178483027281038	0.461786924121531	0.376180359562037	0.297894540178512	0.155611391402494	0.167560109227301	0.173019650876961	0.397514837801183	0.423305589476309	1.34171157729325	0.155611391402494	0.155611391402494	0.184015177238676	0.46810519574088	0.430500867217536	0.2716809712111	12.4287929170909	0.167560109227301	0.167560109227301	0.173019650876961	13.1234427626223	4.63502240433559	0.661946861881342	0.23379067450488	0.155611391402494	0.167560109227301	0.161972688765155	0.666166307886286	0.393830966168792	0.55934179516012	18.4799904367334	19.8255230417193	84.2845219110761	0.197383136112293	0.167560109227301	0.452732435891149	0.390161898497983	0.378620607954027	0.390095678056505	0.5397796897384
321	LY097964	0.158179590939782	0.208630768791487	0.201998150635535	0.497687870719103	0.343683225128795	0.385620137286019	1.23554675792951	0.158179590939782	0.195576297223921	0.183232655433118	0.33411561478597	0.390906298088189	0.243360462377649	3.57151081605788	0.708389722003433	0.217835944650189	0.158179590939782	0.183232655433118	0.183232655433118	0.379041897592181	0.331170819855058	0.268793803206483	0.171240638681063	0.158179590939782	0.171240638681063	0.366038511668412	0.398311765238564	1.24740741388811	0.171240638681063	0.183232655433118	0.171240638681063	0.40516648247261	0.339624601628894	0.290532465989627	13.9092204265678	0.158179590939782	0.171240638681063	0.171240638681063	11.8013136355101	4.46632251853018	0.664116937722307	0.2513415476868	0.171240638681063	0.158179590939782	0.171240638681063	0.406516118675175	0.549635856403593	0.322213517337229	19.0103156799437	17.7699332228817	77.0515618967224	0.188202505132314	0.178302123054229	0.408997077711306	0.322794125083936	0.326335506884574	0.345107850030377	0.426121830805332
322	Aztreonam	0.189657924780623	0.201396522476321	0.201396522476321	0.569441769750893	0.338934127055924	0.44389026821225	1.21246800846282	0.155611391402494	0.167560109227301	0.167560109227301	0.650909871675756	0.39748357237924	0.187271044081046	4.13748634717203	0.688832121960155	0.23445823461134	0.155611391402494	0.155611391402494	0.155611391402494	0.524977940324714	0.326936639343893	0.299187485588363	0.155611391402494	0.155611391402494	0.161972688765155	0.348440327273213	0.458734756030104	1.37210200560362	0.155611391402494	0.155611391402494	0.184015177238676	0.508855852633806	0.354030641654422	0.311475909413519	12.7844567164957	0.178483027281038	0.178483027281038	0.155611391402494	14.9304743970341	4.52477267843492	0.703975249193001	0.213344056534176	0.178483027281038	0.155611391402494	0.167560109227301	0.809809403737185	0.418730042949296	0.443173321323528	18.8442442387994	21.2088058694529	86.7183095655716	0.197405073204315	0.163478590721328	0.450755388339689	0.411888162712014	0.38370068841899	0.391454134567249	0.557237589336669
323	Nocardicin B	0.15342793062519	0.179485320651262	0.204718939944892	0.521750231061763	0.393607842541573	0.359576576752284	1.42925595577997	0.15342793062519	0.14962821681173	0.160756461920877	0.502563155716958	0.395687417616607	0.353885357253722	7.16304461341655	0.591990861826128	0.345535978309239	0.15342793062519	0.160756461920877	0.160756461920877	0.441614944024081	0.355049805553208	0.293610718408525	0.15342793062519	0.168094042296078	0.160756461920877	0.406167036695396	0.397056163744172	1.22703032388399	0.15342793062519	0.15342793062519	0.168094042296078	0.423241603168453	0.339254113689484	0.258787726866386	13.6427318111694	0.160756461920877	0.14962821681173	0.160756461920877	15.5324918734685	8.13915144855806	0.607697496082579	0.318438406137156	0.145293020839243	0.145293020839243	0.15342793062519	0.709258661734433	0.486123309015903	0.581489711374138	22.1962418556047	25.559578529772	134.013558260296	0.177976964601191	0.154535687653459	0.424978216785207	0.417378643529096	0.363425155995271	0.340427814574774	0.592290560708158
324	Cephaloglycin	0.169306021329876	0.164291815289034	0.184508593132169	0.574200767876591	0.441566705614917	0.387290661460726	1.50166300442444	0.153290488652678	0.169306021329876	0.164291815289034	0.38860650138152	0.469187140583192	0.195967574616847	1.76934034876945	0.859331022797212	0.0758851300624233	0.164291815289034	0.174311518733476	0.164291815289034	0.493390273014022	0.310613850395812	0.29383753892184	0.153290488652678	0.164291815289034	0.164291815289034	0.413930752589265	0.43821651689763	1.40136892270502	0.153290488652678	0.153290488652678	0.164291815289034	0.52264720735397	0.378967063670093	0.257390238285311	21.6814065369464	0.159149325506182	0.174311518733476	0.184508593132169	18.901208187297	2.50940684577501	0.817783060093042	0.108572446217248	0.153290488652678	0.164291815289034	0.164291815289034	0.445124893706286	0.827851812613594	0.262124311468951	25.6022574220652	23.1127411530713	86.8410583854129	0.172491742675583	0.162156556634082	0.467686044984078	0.35125373886052	0.365947220777225	0.386334836436458	0.511700339262944
